gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.00559264,-0.0031957934,-0.0007989482,0.008379708,0.0011972709,-9.718066,17903000,2_6
0.0042610588,-0.0031957934,-0.0007989499,0.010773908,0.014365381,-9.720461,17907000,2_6
0.004527374,-0.0029294773,-0.00053263054,0.034715924,0.008379875,-9.714474,17916000,2_6
0.00479369,-0.002929478,-0.00026631585,0.03232172,0.0071827746,-9.645042,17919000,2_6
0.004527374,-0.0034621095,-0.00026631576,-0.0023942017,0.00837987,-9.415198,17928000,2_6
0.0029294773,-0.004527374,-2.1712843e-09,0.0011971008,0.007182763,-9.032125,17936000,2_6
0.0029294773,-0.00479369,0.0005326327,0.002394202,0.013168261,-8.672996,17947000,2_6
0.0018642138,-0.0042610583,-0.0010652654,0.0071826056,0.025139268,-8.403648,17955000,2_6
-0.000532633,-0.005326322,-0.0007989508,-0.02633622,0.00837985,-8.127118,17963000,2_6
-0.00026631646,-0.0053263223,-0.00053263194,-0.01556231,0.0011972414,-8.049307,17968000,2_6
5.9103764e-11,-0.005060006,-0.0005326319,-0.0011971011,1.389199e-07,-7.959524,17972000,2_6
-0.0031957943,-0.0037284251,0.00026631204,-0.01316811,0.0023943388,-7.8505883,17983000,2_6
-0.004793689,-0.0042610597,-4.880947e-10,-0.010773907,0.00598564,-7.7512283,17991000,2_6
-0.0063915867,-0.0042610597,-0.00079895015,-0.0047884043,0.010774043,-7.6949654,17995000,2_6
-0.0074568526,-0.004261058,-0.00053263386,-0.011971009,0.010774043,-7.667432,17999000,2_6
-0.007723168,-0.0037284244,0.00079894724,-0.0023942017,1.3400995e-07,-7.678204,18008000,2_6
-0.007989483,-0.0039947424,0.0005326327,-0.002394202,-0.0035911687,-7.6853876,18011000,2_6
-0.00878843,-0.0042610574,0.000798948,0.0047884034,-0.0047882693,-7.6901755,18016000,2_6
-0.010386329,-0.0042610583,0.0007989454,0.011971008,0.0035914371,-7.7093296,18023000,2_6
-0.011185275,-0.003728429,0.00026631085,0.010773907,0.014365345,-7.736863,18028000,2_6
-0.0114515945,-0.0034621092,0.0005326328,-0.0047884043,0.014365347,-7.7811565,18035000,2_6
-0.012250543,-0.0034621106,0.00026631518,-0.021547817,1.3597393e-07,-7.7907333,18039000,2_6
-0.012783175,-0.0034621106,-6.751046e-10,-0.025139121,-0.014365075,-7.812281,18043000,2_6
-0.012516857,-0.0039947415,2.5071925e-09,-0.01316811,-0.015562173,-7.8434043,18048000,2_6
-0.012783175,-0.004527376,-0.0002663139,-0.001197101,-0.0047882665,-7.8948812,18051000,2_6
-0.013315805,-0.0047936924,-0.0007989482,0.015562311,-0.0059853652,-7.966707,18055000,2_6
-0.012783175,-0.004793689,-0.00053263037,0.034715924,-0.0035911615,-8.091205,18063000,2_6
-0.013582123,-0.0047936877,0.00026631277,-0.0047884034,-0.0035911591,-8.2169,18072000,2_6
-0.013315805,-0.00426106,-2.5567175e-09,-0.011971008,0.008379852,-8.282741,18076000,2_6
-0.012516858,-0.004261061,-0.0005326312,-0.007182605,0.015562457,-8.304291,18078000,2_6
-0.011717909,-0.005060006,-0.0005326301,-0.0047884034,0.016759558,-8.330626,18083000,2_6
-0.011984226,-0.006125268,0.0002663153,0.015562311,0.005985653,-8.476672,18091000,2_6
-0.011717909,-0.0063915863,0.00053263333,0.03351883,-0.010773759,-8.517372,18097000,2_6
-0.009587381,-0.005592637,0.0007989504,0.041898537,-0.015562162,-8.591593,18099000,2_6
-0.008522115,-0.005326322,0.0010652649,0.03112462,-0.011970858,-8.662222,18108000,2_6
-0.008788432,-0.0069242213,-0.00026631472,0.0,0.0023943565,-8.841787,18116000,2_6
-0.007989483,-0.0063915877,-0.00026631597,-0.001197101,-0.0059853485,-8.929176,18119000,2_6
-0.0071905367,-0.0058589545,0.00026631626,-0.0071826046,-0.013167953,-8.967484,18123000,2_6
-0.0055926396,-0.0066579026,0.00053263723,-0.009576808,-0.008379549,-9.115924,18135000,2_6
-0.0045273737,-0.005060008,7.2731277e-10,-0.001197101,-0.0035911405,-9.312247,18147000,2_6
-0.0031957934,-0.0058589545,5.0752154e-09,-0.009576807,0.015562473,-9.400833,18152000,2_6
-0.001597897,-0.0055926396,0.0007989497,-0.002394202,0.007182773,-9.568428,18163000,2_6
0.0010652645,-0.0047936896,0.0005326342,0.0,-0.023941845,-9.694121,18172000,2_6
0.001864213,-0.00479369,0.0005326338,-0.005985505,-0.009576639,-9.69532,18175000,2_6
0.0023968443,-0.002929478,0.0010652654,0.0023942022,-0.0059853327,-9.806652,18183000,2_6
0.0034621092,-0.0031957936,0.0013315814,0.007182605,-0.009576636,-9.876081,18187000,2_6
0.004527375,-0.0021305282,0.0007989508,0.01316811,-0.0095766345,-9.943119,18191000,2_6
0.005060006,-0.001065264,0.0005326342,0.015562311,-0.0047882297,-9.985018,18197000,2_6
0.004793691,-0.00133158,0.00026631527,0.004788404,0.009576983,-10.02213,18203000,2_6
0.004261058,-0.0010652639,2.6510485e-10,-0.005985504,0.015562486,-10.09156,18208000,2_6
0.00479369,-0.00053263234,1.1727748e-09,-0.005985504,0.013168287,-10.160992,18212000,2_6
0.0053263223,-0.00053263234,8.5269555e-11,-0.007182605,0.005985682,-10.192119,18216000,2_6
0.0058589545,-0.0002663166,0.00026631673,-0.008379707,-0.0047882255,-10.206482,18219000,2_6
0.006657903,-0.000532633,0.00079894805,-0.0011971011,-0.01197083,-10.235212,18223000,2_6
0.006924219,-0.0018642133,0.0010652615,0.007182605,-0.010773728,-10.274716,18228000,2_6
0.0074568526,-0.0029294768,0.0007989457,0.009576808,1.8007981e-07,-10.317813,18231000,2_6
0.007723168,-0.003195792,-3.5720543e-10,0.0035913025,0.010774088,-10.353725,18236000,2_6
0.0074568526,-0.003195793,-0.00026631655,-0.002394202,0.0155624915,-10.370486,18239000,2_6
0.007989484,-0.0031957955,0.0005326327,0.005985504,0.00837989,-10.401611,18243000,2_6
0.007989485,-0.0031957938,0.0005326323,0.011971008,-0.0023940194,-10.462662,18251000,2_6
0.007723168,-0.0021305298,0.00026631917,-0.016759414,-0.0011969174,-10.526109,18259000,2_6
0.008255801,-0.0010652647,0.00026631847,-0.011971008,-0.0035911188,-10.530896,18263000,2_6
0.0077231675,-0.0002663147,-0.00026631408,-0.0023942017,-0.0011969173,-10.516531,18272000,2_6
0.007989483,1.498706e-09,-0.0005326307,0.004788404,0.0023943856,-10.512939,18275000,2_6
0.0058589554,0.00053263095,0.00053263357,0.016759414,0.0011972856,-10.57878,18283000,2_6
0.0063915877,0.0015978969,0.00053263275,-0.01316811,-0.015562126,-10.607512,18291000,2_6
0.0055926396,0.001597897,0.00026631646,-0.021547815,-0.017956328,-10.589554,18297000,2_6
0.0058589545,0.0013315814,-9.342369e-10,-0.020350713,-0.0047882195,-10.557232,18303000,2_6
0.0053263223,0.0021305294,2.1649134e-09,-0.0011971011,0.011971194,-10.55005,18312000,2_6
0.002130529,0.001597897,-0.00026631553,0.005985505,0.034716107,-10.533291,18319000,2_6
0.0026631614,0.0023968448,0.0002663164,0.0,0.028730607,-10.54646,18323000,2_6
0.002929477,0.0026631611,7.012251e-11,-0.005985504,0.014365394,-10.565612,18332000,2_6
0.00026631606,0.0026631618,-0.00053263083,0.003591303,-0.008379525,-10.532094,18343000,2_6
4.4327672e-10,0.00079894846,0.0005326322,-0.014365212,0.0191538,-10.492591,18351000,2_6
8.865535e-11,0.00053263234,0.00079894846,-0.02633622,0.03232191,-10.486605,18355000,2_6
0.00026631597,0.0007989485,-3.3338575e-11,-0.017956512,0.026336404,-10.488999,18359000,2_6
0.00026631632,0.0007989483,0.00026631617,-0.0023942017,-0.010773724,-10.45069,18368000,2_6
2.3641433e-10,0.0010652646,0.0010652648,-0.020350715,-0.0119708255,-10.451889,18372000,2_6
-0.00026631638,0.0010652646,0.00053263246,-0.025139121,-0.01675923,-10.4087925,18376000,2_6
-0.0005326326,0.0018642127,5.6178076e-11,-0.017956512,-0.013167929,-10.371681,18379000,2_6
-0.00026631617,0.0029294777,-2.1483706e-10,-0.0047884043,-0.0083795255,-10.371681,18383000,2_6
0.0,0.0026631611,-1.8993333e-10,0.0011971008,-0.017956331,-10.354922,18388000,2_6
-0.00026631617,0.002396845,1.8368142e-10,-0.005985504,-0.0011969209,-10.341755,18395000,2_6
-0.00079894846,0.002396845,4.673784e-10,-0.003591303,0.014365393,-10.327389,18398000,2_6
-0.0015978968,0.0029294777,0.00079894846,0.0035913023,-0.008379526,-10.29028,18407000,2_6
-0.0021305294,0.0021305294,7.937105e-10,0.01436521,1.7872173e-07,-10.240002,18415000,2_6
-0.0015978963,0.0018642131,0.000532632,0.005985504,0.01795669,-10.210073,18420000,2_6
-0.0013315806,0.002130529,0.00053263194,0.004788404,0.011971187,-10.183737,18423000,2_6
-0.0034621102,0.0021305284,0.00026631673,-0.002394202,0.039504506,-10.231621,18431000,2_6
-0.0034621097,0.002663161,-4.1452683e-10,0.0047884043,0.03830741,-10.2411995,18435000,2_6
-0.0026631611,0.002396845,-3.6007136e-10,0.009576807,0.011971187,-10.213665,18440000,2_6
-0.0026631618,0.002663161,-0.00026631638,0.01197101,-0.0035911254,-10.158598,18443000,2_6
-0.003994743,0.0034621092,-0.000798948,0.0035913025,-0.0035911258,-10.137053,18447000,2_6
-0.0042610588,0.0034621095,-0.00079894805,-0.011971009,1.7700846e-07,-10.141838,18451000,2_6
-0.0034621095,0.0029294773,-0.0002663163,0.009576807,0.014365386,-10.093954,18460000,2_6
-0.003195794,0.0037284254,-0.0005326337,0.010773908,0.0023943766,-10.026917,18463000,2_6
-0.003462109,0.0037284258,-0.0002663158,-0.007182605,-0.016759237,-9.993398,18468000,2_6
-0.0031957934,0.0031957943,4.10398e-10,-0.019153617,-0.023941843,-9.9945965,18472000,2_6
