gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.00026631428,0.010120012,-0.00026631774,-0.0035913025,0.0023943728,-9.807847,37921000,2_7
0.0005326334,0.010120012,-9.4634e-10,-0.0023942017,0.011971179,-9.817425,37928000,2_7
0.00026631926,0.010120012,0.000532634,0.002394202,0.026336392,-9.825805,37931000,2_7
0.0010652659,0.007989483,0.00079894526,-0.001197101,0.028730594,-9.797073,37939000,2_7
0.00079894677,0.00905475,0.00026631818,0.011971008,0.009576979,-9.799467,37951000,2_7
0.0010652611,0.009054748,-0.00026631757,0.01436521,0.009576977,-9.768343,37956000,2_7
0.0013315815,0.007989483,1.7647905e-09,0.028730419,0.014365381,-9.788693,37968000,2_7
-0.0047936914,0.008255802,-0.0007989389,0.021547817,0.01316828,-9.785104,37976000,2_7
-0.009054751,0.00878843,-0.0018642016,0.011971009,0.021547986,-9.795876,37981000,2_7
-0.016245287,0.00745685,-0.005592631,0.0011971011,0.009576978,-9.749191,37992000,2_7
-0.019973714,0.0077231703,-0.006657888,0.01197101,0.02753349,-9.745598,37995000,2_7
-0.019707393,0.0061252746,-0.0058589536,0.0,0.028730594,-9.773131,38003000,2_7
-0.017310545,0.006924222,-0.004527382,0.005985504,0.017956683,-9.7396145,38007000,2_7
-0.012250537,0.006924223,-0.0023968564,0.007182605,0.008379875,-9.721656,38012000,2_7
0.0026631681,0.006125278,0.0039947266,0.007182606,0.011971179,-9.698913,38019000,2_7
0.009587386,0.004793696,0.0063915765,0.008379708,0.0059856735,-9.67976,38023000,2_7
0.018908452,0.003994749,0.010386313,0.0023942022,0.008379875,-9.65462,38027000,2_7
0.030626357,0.0045273826,0.015446323,-0.0035913025,0.0059856726,-9.630676,38031000,2_7
0.04314323,0.00399476,0.01997369,0.0011971011,-0.0071824375,-9.624693,38035000,2_7
0.055393774,0.0018642176,0.025299985,0.01436521,-0.016759248,-9.622299,38039000,2_7
0.067378,2.1842397e-09,0.03062631,0.028730419,-0.011970841,-9.619903,38043000,2_7
0.08948225,-0.0023968862,0.042344227,0.033518832,0.008379875,-9.588778,38051000,2_7
0.10199911,-0.004261145,0.051132657,0.016759414,0.016759582,-9.561245,38057000,2_7
0.11771178,-0.007457008,0.06205153,0.008379707,0.005985671,-9.532516,38063000,2_7
0.13289185,-0.010919072,0.0719052,0.009576809,-0.0047882376,-9.516952,38067000,2_7
0.14567493,-0.012516933,0.080427445,0.008379707,0.0011972669,-9.507375,38073000,2_7
0.16964336,-0.014914237,0.10279799,-0.004788404,-0.007182443,-9.370906,38083000,2_7
0.17576864,-0.015180294,0.11291805,-0.015562311,0.01197117,-9.311052,38087000,2_7
0.1858886,-0.01464767,0.12942968,0.0011971011,-0.0011969389,-9.277531,38096000,2_7
0.1901496,-0.013848893,0.13821815,0.017956512,-0.010773747,-9.234436,38099000,2_7
0.19281282,-0.0135824755,0.14753918,0.015562311,-0.017956352,-9.1829605,38103000,2_7
0.19414438,-0.013316394,0.15765916,0.005985504,-0.01675925,-9.153033,38108000,2_7
0.19414428,-0.011718689,0.16724665,0.004788404,-0.005985345,-9.126698,38111000,2_7
0.1906821,-0.0058596795,0.18402463,0.0011971008,-0.0011969425,-9.070433,38120000,2_7
0.18642102,-0.0026642533,0.19361207,-0.010773907,0.0023943605,-9.077617,38123000,2_7
0.17763267,0.0029284693,0.21411836,-0.016759414,0.0071827625,-9.001002,38133000,2_7
0.15845753,0.013047211,0.23915239,-0.027533323,-0.022744766,-8.846577,38143000,2_7
0.14700621,0.017309096,0.24927217,-0.023942016,-0.01795636,-8.723274,38148000,2_7
0.13262498,0.022368588,0.2569955,-0.023942016,-0.014365061,-8.590397,38152000,2_7
0.114515446,0.02849396,0.26391962,-0.01556231,-0.017956367,-8.471882,38157000,2_7
0.091878526,0.034085643,0.27084407,-0.003591303,-0.019153468,-8.400058,38163000,2_7
0.04021338,0.04393971,0.28229553,-0.0047884034,0.003591447,-8.270769,38172000,2_7
0.014913417,0.046868604,0.28549144,-0.0023942022,0.014365355,-8.192959,38176000,2_7
-0.03115908,0.050598517,0.28868702,0.0023942022,0.0035914443,-8.109161,38183000,2_7
-0.056192685,0.050863978,0.2905513,0.0035913025,-0.0071824645,-8.063671,38188000,2_7
-0.08548743,0.05059653,0.2913505,0.008379708,-0.010773769,-8.003817,38192000,2_7
-0.11105375,0.049798626,0.29108396,0.008379707,-0.023941882,-7.955933,38195000,2_7
-0.155262,0.044206295,0.2902851,0.01436521,-0.021547679,-7.915231,38203000,2_7
-0.1850892,0.03887922,0.28948635,0.016759412,-0.020350577,-7.8924856,38212000,2_7
-0.22130725,0.031949807,0.2876234,0.021547817,-0.037109997,-7.863755,38216000,2_7
-0.24847241,0.026362529,0.28549162,0.013168109,-0.037109997,-7.846998,38220000,2_7
-0.28549036,0.01358044,0.27856722,-0.017956514,-0.019153476,-7.856573,38232000,2_7
-0.30919147,0.005853143,0.2745738,-0.001197101,-0.0071824677,-7.858967,38235000,2_7
-0.32703578,-0.0002677721,0.2716429,0.007182605,0.011971146,-7.837419,38240000,2_7
-0.3387537,-0.004529032,0.2692462,0.007182606,0.010774044,-7.7895355,38243000,2_7
-0.34727597,-0.007990289,0.26658273,0.007182605,-0.0035911666,-7.7799597,38247000,2_7
-0.35366747,-0.011718852,0.26338708,0.010773908,-0.013167975,-7.80869,38251000,2_7
-0.36032525,-0.016512815,0.2580608,0.0107739065,1.3614108e-07,-7.8003097,38260000,2_7
-0.36485207,-0.021307897,0.25166997,0.002394202,0.014365347,-7.759608,38263000,2_7
-0.36511925,-0.026099395,0.24288055,-0.0035913025,-0.007182469,-7.7919292,38271000,2_7
-0.35899413,-0.027164381,0.23595613,-0.003591303,-0.031124486,-7.779959,38278000,2_7
-0.3531351,-0.02769694,0.23142877,-0.008379706,-0.021547679,-7.7871404,38283000,2_7
-0.3448794,-0.02689796,0.22583607,-0.0011971011,-0.0023940655,-7.811083,38287000,2_7
-0.33582476,-0.02423473,0.22024319,0.008379705,0.002394338,-7.807492,38292000,2_7
-0.31664994,-0.019707212,0.21198751,0.007182605,-0.019153478,-7.744045,38300000,2_7
-0.30653,-0.017576674,0.20666112,0.01675941,-0.008379573,-7.72968,38303000,2_7
-0.29534468,-0.014647218,0.20133477,0.022744916,1.3488747e-07,-7.7284827,38308000,2_7
-0.28229532,-0.011451192,0.19574203,0.015562311,1.3505463e-07,-7.738061,38311000,2_7
-0.26764786,-0.0077228867,0.18961687,0.003591303,-0.004788269,-7.7488337,38317000,2_7
-0.24980497,-0.0026623993,0.18269226,0.001197101,-0.002394067,-7.740454,38323000,2_7
-0.22557025,0.0029306568,0.17443639,0.005985504,0.020350847,-7.715315,38332000,2_7
-0.18136153,0.014647894,0.16085464,0.0,0.027533459,-7.762003,38339000,2_7
-0.16538253,0.01837644,0.15712622,-0.0023942022,0.01675955,-7.773974,38343000,2_7
-0.14860465,0.022371138,0.15179987,-0.0047884043,0.00718274,-7.7584105,38347000,2_7
-0.13182676,0.026898429,0.14487562,0.0011971008,0.0011972361,-7.748833,38352000,2_7
-0.11451626,0.031159695,0.13875028,0.007182605,0.0011972364,-7.7488337,38356000,2_7
-0.09800453,0.034355354,0.13395673,0.0035913025,0.00718274,-7.7667913,38360000,2_7
-0.06578024,0.038350068,0.12277147,0.0035913025,0.0035914378,-7.752425,38371000,2_7
-0.029827604,0.04287756,0.10865666,0.0,0.005985639,-7.6901765,38379000,2_7
-0.0066579925,0.043409895,0.09827047,0.009576807,0.015562444,-7.687782,38388000,2_7
0.005592562,0.043410018,0.09400937,0.0,-0.008379571,-7.6865854,38391000,2_7
0.01518,0.042610813,0.090547375,-0.011971008,-0.03351869,-7.6961617,38395000,2_7
0.025033679,0.041279327,0.08495471,-0.016759416,-0.039504193,-7.72609,38399000,2_7
0.036751565,0.039947804,0.07829675,-0.009576807,-0.026336083,-7.7416515,38404000,2_7
0.048469488,0.03808368,0.07190512,-0.0035913025,-0.016759276,-7.739257,38411000,2_7
0.06977482,0.03302352,0.060986247,0.0011971011,-0.028730286,-7.794325,38419000,2_7
0.07723163,0.032224532,0.055393655,0.005985504,-0.026336085,-7.7955217,38423000,2_7
0.08362326,0.029827667,0.04980099,0.0035913025,-0.004788269,-7.776368,38427000,2_7
0.0958738,0.02476767,0.041012518,0.021547815,0.0071827425,-7.8074927,38435000,2_7
