magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.27605435,-0.029298931,0.47350836,39903000,2_7
0.27676728,-0.030952405,0.4729453,39923000,2_7
0.27554294,-0.030721733,0.47272888,39943000,2_7
0.27587524,-0.028964514,0.47455856,39964000,2_7
0.2790551,-0.0296532,0.4730346,39984000,2_7
0.276058,-0.030710954,0.47364697,40013000,2_7
0.2772958,-0.030074097,0.4739763,40033000,2_7
0.27505058,-0.030218516,0.47109592,40053000,2_7
0.27581176,-0.028627727,0.47201374,40073000,2_7
0.27661303,-0.029563231,0.4732287,40096000,2_7
0.27622882,-0.0294582,0.47234583,40116000,2_7
0.27542686,-0.030404938,0.4717435,40136000,2_7
0.2754572,-0.029018812,0.47319406,40161000,2_7
0.27687928,-0.030142432,0.47354966,40184000,2_7
0.27464604,-0.030793276,0.47197923,40208000,2_7
0.27662703,-0.027474452,0.47202584,40231000,2_7
0.2757864,-0.03139653,0.47246006,40252000,2_7
0.27395698,-0.03083536,0.47367698,40276000,2_7
0.27658963,-0.031280205,0.4708389,40297000,2_7
0.275639,-0.03132656,0.4714944,40319000,2_7
0.27601358,-0.0309393,0.47381088,40340000,2_7
0.2750568,-0.03176477,0.47343516,40360000,2_7
0.27733415,-0.031195834,0.47274196,40383000,2_7
0.27582565,-0.030536136,0.4738631,40403000,2_7
0.27667174,-0.029269075,0.47317606,40427000,2_7
0.2748405,-0.030909834,0.47224122,40453000,2_7
0.27597824,-0.028827548,0.47317913,40476000,2_7
0.277778,-0.0316353,0.47447783,40496000,2_7
0.27603275,-0.030924797,0.47155824,40521000,2_7
0.27746606,-0.031114353,0.472148,40543000,2_7
0.27611822,-0.031219777,0.4729581,40563000,2_7
0.27541253,-0.031450476,0.4725618,40584000,2_7
0.27623546,-0.030088514,0.47238404,40607000,2_7
0.2755292,-0.030346204,0.47366706,40631000,2_7
0.27832177,-0.0315925,0.4722379,40651000,2_7
0.2766019,-0.029862247,0.47232902,40672000,2_7
0.2780227,-0.03143825,0.47235423,40696000,2_7
0.27756822,-0.028637126,0.4741846,40721000,2_7
0.2772324,-0.030382877,0.47203502,40743000,2_7
0.2760183,-0.029320987,0.4712931,40767000,2_7
0.2753151,-0.031855192,0.47423705,40788000,2_7
0.27656004,-0.03151853,0.47299704,40812000,2_7
0.27764854,-0.031260263,0.47158322,40836000,2_7
0.2779832,-0.03006413,0.47287664,40857000,2_7
0.27564603,-0.02989707,0.4721774,40881000,2_7
0.27604178,-0.029235264,0.4729044,40903000,2_7
0.27547675,-0.030631885,0.4727032,40923000,2_7
0.2759506,-0.03235236,0.47238716,40943000,2_7
0.2762955,-0.028420998,0.47510844,40968000,2_7
0.27673584,-0.030008895,0.47362098,40988000,2_7
0.2770225,-0.030646153,0.4719277,41013000,2_7
0.27792665,-0.029582653,0.47114196,41035000,2_7
0.27633235,-0.029751364,0.473459,41055000,2_7
0.27669552,-0.031411145,0.47405845,41075000,2_7
0.2756951,-0.030459652,0.47217074,41097000,2_7
0.2751405,-0.029702885,0.4731894,41120000,2_7
0.27495986,-0.031115089,0.4727262,41140000,2_7
0.27478644,-0.030710572,0.47149482,41163000,2_7
0.2752416,-0.032090943,0.47475228,41183000,2_7
0.27560088,-0.028775781,0.47371632,41203000,2_7
0.2754315,-0.030502627,0.47403836,41224000,2_7
0.27841696,-0.029451013,0.47299242,41248000,2_7
0.27566662,-0.032387037,0.47226474,41268000,2_7
0.27580833,-0.02986833,0.47409487,41291000,2_7
0.27543306,-0.031157551,0.47452354,41311000,2_7
0.2729059,-0.032575466,0.4733524,41333000,2_7
0.27486834,-0.030256009,0.47377157,41355000,2_7
0.27814704,-0.030555423,0.47071806,41376000,2_7
0.27699846,-0.030443653,0.47281924,41397000,2_7
0.27389362,-0.029790446,0.47144145,41420000,2_7
0.27737817,-0.029113844,0.47400928,41443000,2_7
0.27561605,-0.028933436,0.47494337,41463000,2_7
0.27537248,-0.032348108,0.4741431,41483000,2_7
0.27493307,-0.030938594,0.47420168,41504000,2_7
0.27550638,-0.03117767,0.47185317,41527000,2_7
0.27482343,-0.03161179,0.4740723,41552000,2_7
0.2760269,-0.028711304,0.4736659,41572000,2_7
0.27693325,-0.031794947,0.47236547,41597000,2_7
0.27718994,-0.029687941,0.4721113,41619000,2_7
0.2755777,-0.030010503,0.47155815,41640000,2_7
0.27759805,-0.03126232,0.4730067,41663000,2_7
0.27623802,-0.031077893,0.47054163,41683000,2_7
0.27582285,-0.0311685,0.4734362,41703000,2_7
0.27689365,-0.03122803,0.47468147,41724000,2_7
0.2747627,-0.030086244,0.47294617,41747000,2_7
0.27457783,-0.030204345,0.4751022,41767000,2_7
0.27558157,-0.030598074,0.4722272,41787000,2_7
0.27508506,-0.028597398,0.47341082,41807000,2_7
0.2745782,-0.033094075,0.47360638,41832000,2_7
0.27440107,-0.03154706,0.4732974,41853000,2_7
0.2770031,-0.028558787,0.4736346,41876000,2_7
0.27604517,-0.030128738,0.47386643,41899000,2_7
0.2767329,-0.031597823,0.47228763,41923000,2_7
0.27854437,-0.031912208,0.4733793,41943000,2_7
0.27683547,-0.031942,0.4736003,41968000,2_7
0.27745816,-0.029844338,0.4744497,41992000,2_7
0.2756061,-0.031215493,0.47447884,42012000,2_7
0.2759346,-0.030148832,0.47436485,42033000,2_7
0.2780188,-0.03153249,0.47461858,42055000,2_7
0.27550483,-0.03189495,0.47314787,42076000,2_7
0.27512217,-0.032081258,0.47294155,42100000,2_7
0.27522776,-0.031104203,0.4728461,42123000,2_7
0.27549112,-0.03218676,0.47488227,42143000,2_7
0.27596107,-0.032608654,0.4734643,42163000,2_7
0.27572733,-0.02951521,0.47024354,42183000,2_7
0.2757271,-0.031035144,0.47380328,42207000,2_7
0.2743424,-0.031148491,0.47433248,42228000,2_7
0.2747555,-0.031856585,0.47241673,42248000,2_7
0.27382296,-0.03225955,0.47467732,42272000,2_7
0.27628157,-0.028318381,0.47185522,42297000,2_7
0.27605692,-0.03168599,0.4733735,42319000,2_7
0.2746136,-0.031327397,0.47303364,42339000,2_7
0.27691483,-0.03166763,0.47222263,42359000,2_7
0.27557346,-0.031174272,0.4727169,42380000,2_7
0.2765119,-0.0288966,0.4728636,42403000,2_7
0.27869964,-0.032042436,0.4736585,42427000,2_7
0.27569538,-0.030894473,0.47178435,42452000,2_7
0.275094,-0.031968206,0.47183052,42476000,2_7
0.27513018,-0.02938801,0.47275433,42496000,2_7
0.2760783,-0.030269101,0.47261092,42523000,2_7
0.27546376,-0.031710736,0.4709968,42544000,2_7
0.2761079,-0.03166312,0.47346812,42572000,2_7
0.27623793,-0.03215468,0.47346815,42596000,2_7
0.2751107,-0.030333215,0.47392282,42616000,2_7
0.27596498,-0.031518996,0.4728469,42637000,2_7
0.27508235,-0.03107466,0.47451258,42657000,2_7
0.27701142,-0.031690575,0.4718744,42681000,2_7
0.27436498,-0.028972084,0.47103623,42703000,2_7
0.27694696,-0.02994129,0.471743,42723000,2_7
0.27636394,-0.029630536,0.4726618,42743000,2_7
0.2760197,-0.030622637,0.47243178,42764000,2_7
0.27681574,-0.03041097,0.47439095,42788000,2_7
0.27714506,-0.029338233,0.47353888,42808000,2_7
0.2773628,-0.032364115,0.47485766,42828000,2_7
0.27492642,-0.031546906,0.47294924,42852000,2_7
0.2771824,-0.031684436,0.47328964,42873000,2_7
0.2762369,-0.031384517,0.47113305,42893000,2_7
0.2764373,-0.028627498,0.474115,42916000,2_7
