gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.00026631617,2.9551788e-11,5.1577596e-19,-0.011971009,-0.00119693,-9.801862,12852000,2_3
0.0007989483,0.0002663161,4.648101e-12,-0.019153614,0.010774078,-9.8198185,12864000,2_3
0.0002663161,-0.0002663161,-1.7013804e-10,-0.016759412,0.009576978,-9.829395,12871000,2_3
0.00026631617,-0.00026631617,-4.6480935e-12,-0.015562311,0.0023943735,-9.815032,12875000,2_3
0.00079894846,0.0005326324,-0.0005326323,-0.021547817,-0.0023940306,-9.812637,12883000,2_3
0.0002663161,0.0002663161,-0.00026631608,-0.019153614,-0.0011969297,-9.805452,12888000,2_3
0.0,0.0,0.0,0.003591303,-0.0011969304,-9.776722,12891000,2_3
0.0,0.0,0.0,0.019153617,-0.01436504,-9.763555,12895000,2_3
-0.0002663161,4.648093e-12,-0.0002663161,0.019153614,-0.02873025,-9.76116,12900000,2_3
-0.00026631617,-0.0002663161,-0.00026631608,0.019153615,-0.03950416,-9.755176,12903000,2_3
0.00053263217,-0.0005326322,0.00026631617,0.008379706,-0.035912856,-9.758766,12908000,2_3
0.00079894834,0.0002663161,0.0005326326,-0.01436521,0.005985675,-9.75757,12917000,2_3
-7.092429e-11,0.00053263217,0.0002663163,-0.021547815,0.010774078,-9.783905,12923000,2_3
-0.00053263234,-7.0924294e-11,1.4184859e-10,-0.019153617,0.020350888,-9.812637,12927000,2_3
-0.0002663161,-0.00079894846,1.279043e-10,-0.020350715,0.019153789,-9.822212,12933000,2_3
0.0002663163,-0.0005326324,-0.000266316,-0.017956514,0.0011972717,-9.795877,12937000,2_3
0.00026631623,0.00026631617,-0.00053263217,-0.004788404,-0.013167939,-9.793483,12943000,2_3
-0.00026631614,1.110345e-10,-0.00026631606,-0.0023942017,-0.008379535,-9.823409,12948000,2_3
0.00026631614,4.648092e-12,-0.00026631606,0.0011971008,0.017956683,-9.832987,12957000,2_3
-0.0002663161,0.00053263246,-0.0007989484,-0.005985504,0.004788575,-9.799467,12959000,2_3
0.0005326324,0.0005326318,-0.0005326324,-0.0047884034,-0.004788231,-9.831789,12972000,2_3
0.00053263234,-2.4571042e-10,0.0005326321,0.015562311,-0.0011969291,-9.847353,12975000,2_3
0.0005326323,-0.0005326323,0.0010652643,0.009576807,0.007182776,-9.84017,12980000,2_3
0.0,-0.00026631623,0.00053263217,-0.01197101,0.0047885757,-9.821016,12983000,2_3
-0.0005326322,-6.627618e-11,-0.00026631614,-0.0035913028,-0.0047882325,-9.793482,12988000,2_3
2.3641429e-11,0.0002663161,-0.00026631617,0.031124622,-0.025138952,-9.782709,12995000,2_3
-0.00026631617,0.00026631617,-0.0005326322,0.010773907,-0.021547647,-9.782709,13001000,2_3
-0.00026631617,-0.00026631623,-0.0005326323,-0.010773908,0.005985675,-9.767147,13011000,2_3
-0.00053263234,-0.00026631603,0.00026631617,0.0035913028,0.0023943721,-9.742007,13019000,2_3
-0.00026631617,-0.00079894846,0.00079894846,0.0035913023,0.0071827755,-9.743204,13027000,2_3
-0.0005326323,-0.00026631632,-1.2285525e-10,-0.007182605,0.007182776,-9.76595,13031000,2_3
7.092428e-11,-0.0002663162,-0.0007989483,-0.005985504,-0.0047882325,-9.793482,13041000,2_3
0.0007989483,-0.00026631667,-0.0007989481,0.0023942017,-0.014365039,-9.813832,13048000,2_3
0.0007989485,0.0002663159,-0.0002663159,0.003591303,-0.005985334,-9.79827,13051000,2_3
-5.910357e-11,-0.0005326322,-0.00026631617,0.01316811,0.0011972726,-9.830594,13059000,2_3
-0.00026631617,-0.0005326322,0.00026631606,0.02633622,1.7145082e-07,-9.823409,13064000,2_3
-0.0002663161,-0.00053263234,3.798667e-11,0.0047884043,0.0035914737,-9.794682,13072000,2_3
-4.7282858e-11,-0.0005326322,0.00026631617,-0.001197101,0.014365383,-9.809044,13075000,2_3
-0.00026631614,-0.0005326322,0.00053263217,-0.010773908,0.016759582,-9.798269,13080000,2_3
-0.0005326321,-0.00053263234,-6.839976e-11,-0.017956514,-0.00119693,-9.801863,13083000,2_3
-0.0005326321,-0.0005326323,-0.00079894834,-0.01316811,-0.010773736,-9.805452,13088000,2_3
-0.0005326321,-0.00026631617,-0.0010652647,0.0,1.7094939e-07,-9.794679,13091000,2_3
0.0005326322,-0.00026631635,-0.00053263234,0.019153617,0.016759584,-9.806652,13100000,2_3
3.5462137e-11,0.0005326322,0.00026631614,0.0011971008,0.032321893,-9.834184,13108000,2_3
-0.00026631614,0.00026631614,0.00026631623,-0.0011971011,0.040701605,-9.817425,13112000,2_3
0.00026631617,0.00026631617,-3.0814053e-11,0.0,0.013168282,-9.835382,13119000,2_3
0.00053263234,8.252415499999999e-19,-4.7282855e-11,-0.0071826046,0.003591475,-9.866506,13123000,2_3
0.00053263234,0.0002663161,0.00026631623,-0.016759414,0.0071827774,-9.878479,13127000,2_3
0.0002663162,-0.0002663161,-0.0002663162,-0.015562311,0.014365383,-9.852142,13136000,2_3
0.00053263234,0.00026631608,7.5572375e-11,0.0011971007,0.010774078,-9.780314,13139000,2_3
0.0,0.00053263217,0.0005326323,-0.0035913025,-0.0059853345,-9.706094,13152000,2_3
-0.00026631617,0.0005326323,0.0005326324,-0.008379708,-0.011970838,-9.8281975,13156000,2_3
-0.0005326324,0.0005326323,0.00026631623,0.0,-0.0023940292,-9.880873,13160000,2_3
-0.00026631614,-0.00053263234,0.0002663162,-0.0023942022,0.022745091,-9.868902,13167000,2_3
-0.0005326323,-0.00026631623,-0.00026631623,0.0,0.020350888,-9.830592,13171000,2_3
-0.00026631617,-0.0002663161,1.8993335e-11,-0.005985505,0.009576979,-9.817424,13177000,2_3
-1.0638643e-10,-0.0005326321,0.0007989485,-0.010773907,0.0047885757,-9.847351,13183000,2_3
-1.0638643e-10,-0.0002663161,0.00079894834,-0.0035913025,-0.0011969291,-9.840169,13188000,2_3
-0.00026631617,-9.795154e-11,0.0005326322,0.001197101,-0.01436504,-9.804256,13191000,2_3
-0.0005326323,-0.00026631617,0.0005326324,-0.0035913025,-0.01316794,-9.779117,13199000,2_3
-0.0007989484,-0.0005326324,0.00053263234,-0.0047884043,-0.011970838,-9.794682,13203000,2_3
-0.0010652647,-0.0002663163,0.00026631606,-0.011971008,-0.0047882325,-9.807847,13207000,2_3
-0.0010652645,-0.0002663161,0.0002663161,-0.023942016,1.7109565e-07,-9.803059,13212000,2_3
-0.0005326324,-0.00053263205,0.00079894863,-0.027533323,-0.0047882325,-9.813835,13216000,2_3
1.1820712e-10,-0.0007989483,0.00053263234,-0.022744916,-0.0035911307,-9.842564,13221000,2_3
3.2506958e-10,-0.0010652645,-0.00026631614,-0.01316811,-0.0011969288,-9.860519,13228000,2_3
2.4823496e-10,-0.00053263234,-0.00053263234,-0.0023942022,1.7168068e-07,-9.836578,13232000,2_3
-0.00079894846,7.0924294e-11,1.2378623e-18,0.03232173,0.011971177,-9.633072,13238000,2_3
-0.0010652645,-6.1628085e-11,-0.0005326322,0.014365211,0.014365379,-9.658209,13243000,2_3
-0.00026631617,-0.00026631608,-0.00026631608,-0.007182606,0.00837988,-9.913194,13251000,2_3
-0.0002663161,0.00026631617,0.00026631608,0.001197101,-0.0011969281,-9.911995,13257000,2_3
3.5462144e-11,0.00026631623,0.0005326322,0.001197101,-0.011970838,-9.856929,13263000,2_3
-0.00026631617,-7.0924294e-11,3.5462147e-11,0.0023942022,-0.008379536,-9.797075,13267000,2_3
-0.00026631617,0.0002663161,-0.00053263234,-0.0011971011,0.0011972715,-9.770737,13271000,2_3
