timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
38503000,38492600,197644,0.27434415,-0.03286078,0.47165117,0
38996000,38987000,197644,0.27706534,-0.03505635,0.472894,0
39487000,39479600,197644,0.27629283,-0.034552615,0.47040674,0
39985000,39976200,197644,0.2782603,-0.034028254,0.4725568,0
40480000,40471250,197644,0.27439108,-0.034632348,0.47417742,0
40992000,40983400,197644,0.27307388,-0.036159117,0.47324285,0
41487000,41481500,197644,0.27511433,-0.03570589,0.4738192,0
42005000,41995200,197644,0.2749544,-0.035847582,0.4748473,0
42496000,42488000,197644,0.27342805,-0.034010965,0.4718167,0
42999000,42989200,197644,0.27436146,-0.03687452,0.47467303,0
43500000,43494000,197644,0.27480873,-0.03636819,0.4701745,0
43993000,43985750,197644,0.27688828,-0.034946527,0.47261718,0
44496000,44485600,197644,0.27641326,-0.036627498,0.47335806,0
44987000,44978500,197644,0.27292055,-0.051725328,0.46988937,0
45496000,45485500,197644,0.27330363,-0.041514665,0.47369894,0
45992000,45983800,197644,0.2736768,-0.028643051,0.4740056,0
46497000,46489250,197644,0.272592,-0.029363262,0.4732349,0
46987000,46979400,197644,0.27482864,-0.031087512,0.47348657,0
47484000,47475600,197644,0.27284306,-0.030690527,0.4743394,0
48003000,47994400,197644,0.27479395,-0.032254465,0.47359404,0
48484000,48475400,197644,0.277143,-0.031397887,0.47241622,0
48992000,48981166,197644,0.27617824,-0.030688263,0.4737217,0
49496000,49484800,197644,0.27485463,-0.032263216,0.47425,0
49992000,49980800,197644,0.27520633,-0.03180429,0.4730927,0
50488000,50479600,197644,0.2762174,-0.031083057,0.47300735,0
50988000,50981250,197644,0.27442935,-0.03136871,0.47213912,0
