timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
996000,996000,0.99805874,0.00022769661,6.801585e-05,0.06228024,-0.00062978314,0.0013599293,0.004298456,-3.335176e-05,0.00014646802,0.0013332358,1.07317134e-10,-4.6944063e-11,-3.543747e-15,0.0,0.0,-2.6712415e-08,0.27799776,2.0081643e-09,0.47345957,0.0,0.0,0.0,0.0,0.0,6.295086e-06,0.0026922876,0.0026922885,0.0016166015,9.597819,9.597819,0.20578617,0.4345907,0.4345907,1.754157,9.999993e-07,9.999993e-07,9.856341e-07,4.0000004e-06,4.0000004e-06,3.9999895e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1999000,1999000,0.99806046,0.00015567985,4.9244725e-05,0.062253248,-0.0020364919,0.002267348,0.011292614,-0.00073977036,0.00047951107,0.016919862,2.7100933e-07,3.9247374e-07,-1.9993618e-10,0.0,0.0,6.7656293e-07,0.27799776,2.0081643e-09,0.47345957,0.0,0.0,0.0,0.0,0.0,4.194051e-06,0.005312492,0.0053124963,0.0010779552,0.94467664,0.9446765,0.24835266,0.16247685,0.16247685,0.55411774,9.651025e-07,9.651025e-07,5.741887e-07,4.0000004e-06,4.0000004e-06,3.9857464e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2997000,2997000,0.9980593,-0.00012789645,-0.00016692943,0.062271375,0.0026470365,0.0010660198,0.012767874,0.00012756474,0.00033859845,0.022783339,1.9129961e-06,1.4347725e-06,-4.6663123e-10,0.0,0.0,6.392171e-06,0.27799776,2.0081643e-09,0.47345957,0.0,0.0,0.0,0.0,0.0,3.5629025e-06,0.003840748,0.0038407517,0.0009152451,0.86987615,0.8698752,0.30016425,0.15804864,0.15804861,0.5472369,5.491414e-07,5.4914113e-07,1.9512505e-07,4.0000004e-06,4.0000004e-06,3.7791085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3997000,3997000,0.9980584,-0.00015797104,-2.0747379e-05,0.062286276,0.0012822807,-0.0028147346,0.014172204,0.00044150412,-0.0006412515,0.02651866,1.1692499e-06,1.7727048e-07,-3.6794634e-10,0.0,0.0,1.6626767e-05,0.27799776,2.0081643e-09,0.47345957,0.0,0.0,0.0,0.0,0.0,2.7494361e-06,0.0019814917,0.0019814938,0.0007059153,0.5451384,0.54513824,0.29647663,0.12802239,0.12802239,0.64058644,2.3145466e-07,2.3145506e-07,7.604641e-08,4.0000004e-06,4.0000004e-06,3.168889e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4996000,4983000,0.99806046,-4.1231448e-05,7.5727046e-05,0.06225242,-0.0019898068,-0.0027641775,0.00912378,4.5888915e-05,-0.0006338822,0.01951385,1.8111412e-07,-4.2294468e-07,-3.9140763e-10,0.0,0.0,3.671812e-05,0.27799776,2.0081643e-09,0.47345957,0.0,0.0,0.0,0.0,0.0,2.1829144e-06,0.0014134727,0.0014134736,0.0005610798,0.58476543,0.58476543,0.25498468,0.19796172,0.19796167,0.664675,1.04226714e-07,1.0422757e-07,3.6211848e-08,4.0000004e-06,4.0000004e-06,2.387174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5994000,5988000,0.99805826,-2.0173848e-05,5.6705554e-05,0.062288783,-0.0017230036,-0.003262637,0.011078708,-0.00094049145,-0.00088204804,0.018308703,-5.22761e-07,4.0992572e-07,-3.4336214e-10,0.0,0.0,4.8129587e-05,0.27799776,2.0081643e-09,0.47345957,0.0,0.0,0.0,0.0,0.0,1.8189539e-06,0.00065468386,0.0006546895,0.00046727466,0.34149528,0.34149474,0.20761149,0.13707386,0.13707383,0.61381924,3.5594013e-08,3.5594887e-08,2.0480266e-08,4.0000004e-06,4.0000004e-06,1.7152371e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6997000,6997000,0.99999905,4.20454e-05,3.505312e-05,-0.0014347159,0.00060392905,0.003540946,0.008423301,0.00032292012,0.0003059754,0.022581885,-9.131778e-07,6.491257e-07,4.3040047e-09,0.0,0.0,5.3496664e-05,0.27542007,-0.034658585,0.47318122,0.0,0.0,0.0,0.0,0.0,1.5222482e-06,0.00030112275,0.00030112916,0.0020924606,0.20814209,0.20814052,0.17608447,0.11836917,0.11836895,0.59620285,1.23098e-08,1.2310323e-08,1.2714126e-08,4.0000004e-06,4.0000004e-06,1.2134275e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8000000,8000000,0.9999992,2.6863994e-05,6.11557e-05,-0.0012521762,0.00021064263,-0.00020283918,0.009106457,0.00029175874,0.00061836804,0.029310578,-6.0471484e-07,4.7578865e-07,1.8567192e-07,0.0,0.0,5.184148e-05,0.27542007,-0.034658585,0.47318122,0.0,0.0,0.0,0.0,0.0,1.420797e-06,0.00028024998,0.00028025568,0.00040801795,0.13792144,0.13791934,0.11390837,0.08994861,0.08994831,0.5602508,5.8493197e-09,5.8496554e-09,1.260544e-08,4.0000004e-06,4.0000004e-06,1.0592674e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8995000,8995000,0.9999992,2.1233758e-05,4.808233e-05,-0.0013113859,-0.0005024174,-5.0731698e-05,-0.0011237636,-0.00014388008,-0.00024172611,0.018051775,-5.967933e-07,4.546852e-07,4.1874017e-07,0.0,0.0,5.3097945e-05,0.27542007,-0.034658585,0.47318122,0.0,0.0,0.0,0.0,0.0,1.4123333e-06,0.0001262683,0.00012627024,0.00025686636,0.14320329,0.14320207,0.08360719,0.09023301,0.09023265,0.5006793,4.830793e-09,4.8310955e-09,1.2003445e-08,4.0000004e-06,4.0000004e-06,1.0555991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10003000,10003000,0.9999993,2.2306353e-05,4.127497e-05,-0.0012037554,-0.0013832853,0.00040816556,-0.0014429605,-0.0004995019,0.0007003973,0.017030308,-5.9691075e-07,4.5875046e-07,-1.9501638e-07,0.0,0.0,5.2936284e-05,0.27542007,-0.034658585,0.47318122,0.0,0.0,0.0,0.0,0.0,1.4112654e-06,5.9413764e-05,5.9416758e-05,0.00022158842,0.10945799,0.109457105,0.08589927,0.11512539,0.115125075,0.44037336,4.8151927e-09,4.815494e-09,1.074091e-08,4.0000004e-06,4.0000004e-06,1.0263133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
