timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
996000,996000,0.99807507,-0.00031441436,-7.868967e-05,0.062016502,4.435871e-05,-0.00086377905,0.0021045199,-1.2734207e-06,-4.9576658e-05,-0.0067707556,-1.04660856e-10,2.315998e-11,1.6732526e-14,0.0,0.0,-9.9829895e-09,0.27741745,-2.0372681e-10,0.4734294,0.0,0.0,0.0,0.0,0.0,6.9926796e-06,0.0026285262,0.0026285262,0.0018110832,9.574378,9.574378,0.20477684,0.28636405,0.28636405,2.0442784,9.999993e-07,9.999993e-07,9.913629e-07,4.0000004e-06,4.0000004e-06,3.999997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1999000,1999000,0.9980769,-0.0002789074,-6.8081405e-05,0.06198775,-5.137219e-06,-0.00309303,0.008974455,-0.00021896962,-0.00066327,0.003977428,-4.4258127e-07,2.4181946e-07,1.9251423e-10,0.0,0.0,7.8346716e-07,0.27741745,-2.0372681e-10,0.4734294,0.0,0.0,0.0,0.0,0.0,4.1605194e-06,0.0050378474,0.0050378535,0.0010784545,0.826084,0.82608414,0.24537164,0.13862282,0.13862282,0.56639034,9.648893e-07,9.648893e-07,6.02943e-07,4.0000004e-06,4.0000004e-06,3.9884785e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2997000,2997000,0.9980758,-3.512829e-05,-0.00014335678,0.062005807,0.0029655215,0.0003800913,0.010876298,0.00042924564,-0.00027659434,0.008480607,-2.038152e-06,6.651891e-07,4.080727e-10,0.0,0.0,5.7216066e-06,0.27741745,-2.0372681e-10,0.4734294,0.0,0.0,0.0,0.0,0.0,3.5775572e-06,0.0051632184,0.0051632305,0.0009268575,1.3450756,1.3450748,0.29879767,0.28636166,0.28636163,0.54376036,6.4142114e-07,6.414209e-07,2.0567401e-07,4.0000004e-06,4.0000004e-06,3.799466e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3997000,3997000,0.99807495,9.221669e-05,3.7889567e-05,0.062020674,0.0005881709,-0.00027056254,0.013227522,0.00043495113,-0.00029403844,0.012234138,-2.3934933e-06,-4.4445076e-07,2.15497e-10,0.0,0.0,1.4349103e-05,0.27741745,-2.0372681e-10,0.4734294,0.0,0.0,0.0,0.0,0.0,2.7604037e-06,0.0025717518,0.0025717488,0.0007148736,0.8037475,0.8037476,0.29807317,0.2161724,0.21617235,0.6380203,2.7585864e-07,2.7585847e-07,7.93166e-08,4.0000004e-06,4.0000004e-06,3.2075507e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4999000,4988000,0.99807703,0.00018014552,0.00013237233,0.061986968,-0.003133321,0.0007159334,0.009056784,-0.00034239527,0.0005566269,0.0059062014,-2.0430452e-06,-8.3330036e-07,1.13870094e-10,0.0,0.0,3.3228724e-05,0.27741745,-2.0372681e-10,0.4734294,0.0,0.0,0.0,0.0,0.0,2.1875426e-06,0.0013384686,0.0013384651,0.0005671313,0.5210825,0.5210828,0.2572622,0.16510771,0.1651078,0.66495025,1.035166e-07,1.0351705e-07,3.745446e-08,4.0000004e-06,4.0000004e-06,2.4256756e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5994000,5988000,0.9980747,0.00010675656,8.147667e-05,0.062023308,-0.002327765,-0.0008995388,0.011552826,-0.0011419029,3.3393604e-05,0.0053437846,-1.5870419e-06,2.7005564e-07,1.6707817e-10,0.0,0.0,4.4249227e-05,0.27741745,-2.0372681e-10,0.4734294,0.0,0.0,0.0,0.0,0.0,1.8199405e-06,0.00065770984,0.0006577119,0.00047157062,0.33110538,0.33110568,0.2096745,0.12681222,0.12681225,0.61547256,3.6753164e-08,3.675368e-08,2.1064947e-08,4.0000004e-06,4.0000004e-06,1.7463948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6997000,6997000,0.99999917,0.000106371284,4.3881613e-05,-0.0013602003,0.00018898514,0.004822211,0.009189854,0.00013980776,0.00091204036,0.010099038,-1.3808287e-06,5.886317e-07,2.149976e-09,0.0,0.0,4.9796e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.5449477e-06,0.0003100439,0.00031004782,0.0023110595,0.21414185,0.21414092,0.17778563,0.1149926,0.11499254,0.5979744,1.2699452e-08,1.2699769e-08,1.2961427e-08,4.0000004e-06,4.0000004e-06,1.2362134e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8000000,8000000,0.99999934,9.370607e-05,6.888312e-05,-0.0011390229,-4.227571e-05,0.0011318161,0.010013521,0.00014451945,0.0011749201,0.017166218,-8.316872e-07,4.450565e-07,1.8445957e-07,0.0,0.0,4.826504e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.4259657e-06,0.00028845516,0.00028845842,0.0004150101,0.13509385,0.13509278,0.114902444,0.087010674,0.08701055,0.561853,5.9678587e-09,5.9680643e-09,1.28557955e-08,4.0000004e-06,4.0000004e-06,1.0792913e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8995000,8995000,0.99999934,6.2750594e-05,5.3409458e-05,-0.0012088356,-0.00071293,0.0011343876,-0.000120460994,-0.0003298154,0.00045595295,0.006146863,-7.3659345e-07,4.3109603e-07,4.3968137e-07,0.0,0.0,4.9603856e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.4166864e-06,0.0001629061,0.00016290753,0.0002590134,0.19283815,0.192837,0.08442001,0.13412328,0.13412288,0.5019807,4.970281e-09,4.970466e-09,1.2245888e-08,4.0000004e-06,4.0000004e-06,1.07549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10003000,10003000,0.9999994,4.614482e-05,4.2113483e-05,-0.0011120975,-0.0014021831,0.0011192705,-0.0003629238,-0.000521276,0.0011871922,0.0053523043,-7.268205e-07,4.4135032e-07,-1.4965644e-07,0.0,0.0,4.9675327e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.415364e-06,6.0336002e-05,6.0337734e-05,0.00022487255,0.10999349,0.109993026,0.08694296,0.11282448,0.11282432,0.4416161,4.9206346e-09,4.9208175e-09,1.097392e-08,4.0000004e-06,4.0000004e-06,1.0451837e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10992000,10992000,0.9999995,0.000111434034,-4.585967e-05,-0.0010583902,0.0004061706,0.0006515582,0.0013116049,0.062080853,0.052264363,0.0046766135,-8.522288e-07,5.3175364e-07,-2.3739526e-07,0.0,0.0,4.99973e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.416126e-06,6.6782726e-05,6.678494e-05,0.00022242656,0.014342841,0.014342652,0.019279437,0.022631178,0.022631181,0.2774675,4.5340145e-09,4.534153e-09,9.203099e-09,4.0000004e-06,4.0000004e-06,9.47327e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
11996000,11996000,0.99999976,1.3282202e-05,-0.00014447811,-0.0008079804,0.0027673,-0.0001879394,-0.0028858408,0.063145705,0.043142594,0.0022837056,-3.886177e-07,6.522092e-07,-9.825916e-07,0.0,0.0,5.4944543e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.4168038e-06,4.4484208e-05,4.448483e-05,0.00021784552,0.015601437,0.0156013025,0.017726954,0.016674938,0.016674925,0.20840038,3.0804514e-09,3.080493e-09,7.230882e-09,4.0000004e-06,4.0000004e-06,6.910137e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
13000000,13000000,0.99999976,0.00017581681,-8.432009e-06,-0.00070655625,0.0009333871,0.001128079,-0.0016902834,0.061083835,0.041142005,0.0028700475,-1.0335809e-06,-2.4685215e-07,-9.179237e-07,0.0,0.0,4.0825053e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.4168256e-06,2.8717755e-05,2.8717794e-05,0.00021335277,0.013617442,0.013617401,0.017277986,0.015344113,0.015344104,0.17289612,1.9702286e-09,1.9702404e-09,5.556244e-09,4.0000004e-06,4.0000004e-06,4.2657805e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
14003000,14003000,0.9999997,0.00015233376,-8.1656246e-05,-0.0008019019,0.004444263,0.0009452444,-0.0065387446,0.07754423,0.04124226,-0.0013216151,-8.436366e-07,4.4342292e-07,-4.040187e-07,0.0,0.0,3.9512553e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.4163486e-06,2.1885997e-05,2.1886035e-05,0.00020251914,0.012184804,0.012184796,0.01583964,0.015086842,0.015086838,0.15101363,1.2419399e-09,1.241943e-09,4.1746135e-09,4.0000004e-06,4.0000004e-06,2.5588355e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
14997000,14997000,0.9999997,0.00014819227,2.479971e-05,-0.00080091605,-0.003396137,0.00019513293,-0.005776532,0.06489472,0.04530214,-0.0038963584,-5.726258e-07,2.5382343e-07,-1.4236926e-07,0.0,0.0,3.5192654e-05,0.27531716,-0.034645632,0.47317442,0.0,0.0,0.0,0.0,0.0,1.4156067e-06,1.7226097e-05,1.7226104e-05,0.00019187307,0.010896767,0.010896763,0.013928439,0.014687341,0.014687336,0.13827783,7.5948625e-10,7.5948514e-10,3.1784193e-09,4.0000004e-06,4.0000004e-06,1.5998994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
