timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6951000,6951000,0.99999946,3.9203067e-05,3.066691e-05,-0.0010364114,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
6955000,6955000,0.99999946,3.96857e-05,3.084217e-05,-0.0010390411,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
7452000,7452000,0.9999997,3.889558e-05,4.9590686e-05,-0.00082149706,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
7951000,7951000,0.9999992,4.1014242e-05,4.3812284e-05,-0.0012474568,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
8452000,8452000,0.99999934,-1.5929081e-05,4.348236e-05,-0.0011758091,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
8951000,8951000,0.9999992,2.9490104e-05,3.5250436e-05,-0.0012909443,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
9451000,9451000,0.9999992,4.5076147e-05,3.8477454e-05,-0.0013257149,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
9952000,9952000,0.9999992,5.083545e-05,4.267604e-05,-0.0013051293,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
10452000,10452000,0.99999934,6.13209e-05,1.943502e-05,-0.001210813,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
10956000,10956000,0.99999946,8.6625805e-05,-7.5114396e-05,-0.0010647298,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
11452000,11452000,0.99999946,5.2929816e-05,-5.6505858e-05,-0.0010483267,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
11951000,11951000,0.9999996,7.07396e-06,-9.3538496e-05,-0.00088408357,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
12452000,12452000,0.9999996,2.493613e-05,-2.1441776e-06,-0.0009086142,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
12952000,12952000,0.9999998,5.9527712e-05,-6.372327e-05,-0.0007196565,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
13452000,13452000,0.9999998,0.00017072096,1.42537165e-05,-0.00064530404,0.99798757,4.7748476e-12,1.045919e-11,-0.063411005,2
