timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
739000,739000,4.1175266e-12,1.9107035e-06,0.0072022076,1.0033433e-05,0.0003966766,2.6636674e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
751000,751000,4.221499e-12,1.9424608e-06,0.007281723,1.0587649e-05,0.00065941596,8.271286e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
939000,939000,5.020392e-12,2.2371387e-06,0.007982872,1.661474e-05,0.00022639944,0.0018114311,512,0,1.3943715,1.5657272,0.0,nan,nan,8.889935e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1144000,1144000,5.4342876e-12,2.4355918e-06,0.008330166,6.902476e-06,0.00011433067,0.0016133281,512,0,1.2425644,1.1693977,0.0,nan,nan,0.0016270048,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1339000,1339000,5.5019565e-12,2.5187676e-06,0.010213405,2.8253854e-07,0.0002793754,0.0037442273,512,0,0.9973024,1.0188311,0.0,nan,nan,0.0003347781,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1548000,1548000,6.0234066e-12,2.5117552e-06,0.010034289,2.2331624e-06,0.00043551123,0.0045793415,512,0,0.8419007,0.8926184,0.0,nan,nan,0.0005679812,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1740000,1740000,5.8503376e-12,2.526459e-06,0.010977479,1.3157621e-05,0.0006480161,0.0037808623,512,0,0.72246414,0.8110397,0.0,nan,nan,0.00026659164,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1944000,1944000,5.6180303e-12,2.5610052e-06,0.011950886,3.492741e-05,0.000918926,0.0018848774,512,0,0.69480973,0.7613968,0.0,nan,nan,0.0023698295,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2151000,2151000,5.423794e-12,2.5879908e-06,0.010848705,5.689929e-05,0.0011670452,0.0030624513,512,0,0.69115174,0.73365414,0.0,nan,nan,0.0026150676,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2339000,2339000,5.9753864e-12,2.7911442e-06,0.01165656,8.6161934e-05,0.00087924954,0.00075450365,512,0,0.6827711,0.715997,0.0,nan,nan,0.00066380267,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2549000,2549000,5.747506e-12,2.7030608e-06,0.011152328,0.000110426816,0.0015038749,0.0028380437,512,0,0.7006003,0.71331394,0.0,nan,nan,0.002616164,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
