timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
25344000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.00013380348,-0.006095903,-0.073189855,0.000912836,-0.010017268,-0.16386145,0.0,0.0,0.0,5.734191e-05,-0.00062925793,-0.6100255
25444000,0.06809496,0.03092792,-0.70838195,0.0,0.0,-0.00021825172,-0.006459612,-0.07475561,-0.0037695128,-0.008450235,-0.16903415,0.0,0.0,0.0,-0.00021028706,-0.00047140717,-0.610342
25543000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.000284113,-0.0069094575,-0.076269865,-0.0017141224,-0.011278007,-0.16925055,0.0,0.0,0.0,-0.00010502304,-0.0006909955,-0.61035526
25636000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.00029266326,-0.0076813404,-0.07699877,-0.0040395493,-0.014027676,-0.17007743,0.0,0.0,0.0,-0.00025421346,-0.00088277773,-0.61040586
25744000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0005045872,-0.008480169,-0.076806545,0.0015545837,-0.010484222,-0.16721259,0.0,0.0,0.0,9.772473e-05,-0.0006590625,-0.61023057
25836000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0009986848,-0.0087828515,-0.076193035,-0.0012149261,-0.013350781,-0.16230136,0.0,0.0,0.0,-7.633924e-05,-0.0008388892,-0.6099301
25936000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0012049392,-0.008895562,-0.07518107,-0.0011176525,-0.009789746,-0.16210341,0.0,0.0,0.0,-7.165909e-05,-0.0006276766,-0.609918
26036000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0014022611,-0.007991536,-0.07412052,-0.004689118,-0.0047861747,-0.160269,0.0,0.0,0.0,-0.0002946913,-0.0003007909,-0.60980576
26139000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0015049565,-0.0069146315,-0.07319641,0.00018622715,-0.0053943787,-0.16283329,0.0,0.0,0.0,1.4532198e-05,-0.00042094922,-0.60996264
26244000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.002299482,-0.0053932895,-0.07189524,0.0038438397,0.00034077384,-0.16518094,0.0,0.0,0.0,0.00020982661,1.8602082e-05,-0.6101063
26348000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0029946598,-0.003493951,-0.07032728,0.00031484396,-0.0026392438,-0.15148103,0.0,0.0,0.0,-0.0,-0.0,-0.60926807
26436000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.0040805745,-0.0023976315,-0.068590224,-0.00020883605,0.0034217706,-0.14108616,0.0,0.0,0.0,-1.2801392e-05,0.0002097503,-0.6086321
26544000,0.06809496,0.03092792,-0.70838195,0.0,0.0,0.006187615,-0.0014725054,-0.06633794,0.00923315,0.0030374073,-0.14166401,0.0,0.0,0.0,0.00059888524,0.00019701385,-0.60866743
