timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3492000,3492000,1310996,-0.0002174034,-7.694177e-06,2.5075563e-08,0.34906584,3.8757727e-05,3.8757706e-05,1.2265944e-05,1310996,0.0,0.0,0.0010041734,0.4,0.00039460967,0.00039460967,0.00034851424,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4166000,4166000,1310996,-0.0002474281,-5.6878773e-05,2.0303942e-08,0.34906584,2.2711985e-05,2.271194e-05,6.8202107e-06,1310996,0.0,0.0,0.0020298492,0.4,0.0003960945,0.0003960945,0.00030161047,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4863000,4852000,1310996,-0.000220313,-8.377412e-05,1.315709e-08,0.34906584,1.2594972e-05,1.2594932e-05,4.095605e-06,1310996,0.0,0.0,0.0030656795,0.4,0.0003999882,0.0003999882,0.00025040255,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5437000,5423000,1310996,-0.00017667361,-4.4077624e-05,1.1826926e-08,0.34906584,6.5966265e-06,6.5966087e-06,2.8136647e-06,1310996,0.0,0.0,0.004172972,0.4,0.00039972618,0.00039972618,0.00020764855,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10340000,10340000,1310996,-7.5643264e-05,4.748897e-05,-1.7030463e-05,0.34906584,4.92397e-07,4.924002e-07,1.0440936e-06,1310996,0.0,0.0,0.0052646203,0.4,0.00040355438,0.00040355438,0.00010352411,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
11452000,11452000,1310996,-3.2026404e-05,2.7938324e-05,-4.9206566e-05,0.34906584,3.9403002e-07,3.940316e-07,8.4043916e-07,1310996,0.0,0.0,0.0063903187,0.4,0.00040619017,0.00040619017,8.456666e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12145000,12145000,1310996,-1.8216388e-05,1.0963438e-05,-5.9633112e-05,0.34906584,2.9717722e-07,2.9717808e-07,6.976622e-07,1310996,0.0,0.0,0.0052811857,0.4,0.00040232003,0.00040232003,6.356934e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12448000,12448000,1310996,-3.5020126e-05,1.6150685e-05,-7.8452904e-05,0.34906584,2.6321752e-07,2.6321823e-07,6.442237e-07,1310996,0.0,0.0,0.0042566834,0.4,0.00040208676,0.00040208676,5.516068e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
15363000,15363000,1310996,-3.6570622e-05,5.4517197e-05,-9.970413e-06,0.34906584,6.695952e-08,6.695926e-08,2.8798854e-07,1310996,0.0,0.0,0.0032489898,0.4,0.00040066522,0.00040066522,1.3520546e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
17867000,17867000,1310996,-1.9386976e-05,1.9779767e-05,-1.5992287e-05,0.34906584,2.0133973e-08,2.0133754e-08,1.5424561e-07,1310996,0.0,0.0,0.004290302,0.4,0.00040173018,0.00040173018,5.733933e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20692000,20692000,1310996,-2.8336066e-05,-9.800479e-06,5.2219984e-05,0.34906584,8.007674e-09,8.007603e-09,8.357005e-08,1310996,0.0006468878,0.0008110649,0.004632874,0.4,0.0003698184,0.0003698184,5.004633e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20996000,20996000,1310996,-2.900213e-05,-2.3856559e-05,6.684144e-05,0.34906584,7.6636395e-09,7.6635756e-09,7.909451e-08,1310996,0.0019626291,0.0011530907,0.004529378,0.4,0.0002973608,0.00029736082,5.003658e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21195000,21195000,1310996,-2.5254982e-05,-2.9672692e-05,6.159182e-05,0.34906584,7.558193e-09,7.558132e-09,7.612881e-08,1310996,0.0007812672,0.0010966102,0.004432634,0.4,0.00024384407,0.00024384417,4.9995656e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21396000,21396000,1310996,-2.6933907e-05,-3.2856828e-05,5.8779002e-05,0.34906584,7.507744e-09,7.5076825e-09,7.296652e-08,1310996,-0.00072077767,0.0007464313,0.00450671,0.4,0.00019777761,0.00019777774,4.993153e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21493000,21493000,1310996,-2.1932783e-05,-3.7083395e-05,6.568201e-05,0.34906584,7.5087305e-09,7.50867e-09,7.18796e-08,1310996,-0.0011045538,0.0020267272,0.0049121096,0.4,0.00017875696,0.00017875711,4.999374e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21596000,21596000,1310996,-2.3896111e-05,-3.8905822e-05,6.263056e-05,0.34906584,7.50531e-09,7.50525e-09,7.044494e-08,1310996,-0.0013726983,0.0007576681,0.006107929,0.4,0.00016190053,0.00016190067,4.9997234e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21700000,21700000,1310996,-2.7255035e-05,-4.187987e-05,6.277865e-05,0.34906584,7.49115e-09,7.49109e-09,6.891748e-08,1310996,-0.0032677946,0.0003751573,0.0066183414,0.4,0.00014682952,0.00014682964,4.990593e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
