timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
996000,996000,0.9980705,-0.00028528884,5.4123025e-06,0.0620909,-0.00011784993,-0.00071539625,0.002881837,-9.937132e-06,-4.1504532e-05,-0.00670061,-8.470963e-11,2.9768077e-11,1.5664282e-14,0.0,0.0,-9.915058e-09,0.2773901,3.2305252e-09,0.47336233,0.0,0.0,0.0,0.0,0.0,7.00941e-06,0.0026285185,0.0026285187,0.0018110665,9.574353,9.574353,0.20477687,0.28636405,0.28636405,2.0442784,9.999993e-07,9.999993e-07,9.913629e-07,4.0000004e-06,4.0000004e-06,3.999997e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2003000,2003000,0.998071,-0.00024317439,-1.9594167e-06,0.062082626,-0.0007487659,-0.0029459,0.011874147,-0.00031459046,-0.00061136665,0.00527353,-4.0564765e-07,2.9747508e-07,1.6518682e-10,0.0,0.0,9.0066874e-07,0.2773901,3.2305252e-09,0.47336233,0.0,0.0,0.0,0.0,0.0,4.173031e-06,0.0050655794,0.0050655846,0.0010784115,0.8138537,0.81385314,0.24614675,0.14069976,0.14069976,0.56874824,9.634084e-07,9.634084e-07,5.971485e-07,4.0000004e-06,4.0000004e-06,3.9881897e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3001000,3001000,0.99807155,-7.5499856e-06,-0.00013613573,0.06207526,0.0026519871,0.0007614285,0.015781634,0.00031875298,-0.00018725496,0.011803185,-1.8487231e-06,1.0225924e-06,4.0521764e-10,0.0,0.0,7.160534e-06,0.2773901,3.2305252e-09,0.47336233,0.0,0.0,0.0,0.0,0.0,3.5765245e-06,0.0051498325,0.005149839,0.0009245347,1.3463237,1.3463228,0.29948503,0.28785935,0.28785926,0.54684705,6.3726776e-07,6.372676e-07,2.035118e-07,4.0000004e-06,4.0000004e-06,3.7968487e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
4001000,4001000,0.9980709,5.9362563e-05,7.541997e-06,0.06208589,0.0007804745,-0.00019400909,0.018119864,0.0004955846,-0.00020874031,0.016856084,-1.9520512e-06,-4.282212e-08,2.3013233e-10,0.0,0.0,1.958112e-05,0.2773901,3.2305252e-09,0.47336233,0.0,0.0,0.0,0.0,0.0,2.7592655e-06,0.0025961394,0.0025961446,0.0007130669,0.81616783,0.8161674,0.29920503,0.22255218,0.22255209,0.6425479,2.7583215e-07,2.7583118e-07,7.86483e-08,4.0000004e-06,4.0000004e-06,3.2060025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5003000,4992000,0.99807227,0.00011429062,9.980991e-05,0.062063113,-0.002499863,-7.991193e-06,0.01265087,-0.00019631826,0.00037596555,0.010193026,-1.7090761e-06,-5.6784455e-07,1.3795537e-10,0.0,0.0,4.339837e-05,0.2773901,3.2305252e-09,0.47336233,0.0,0.0,0.0,0.0,0.0,2.1881945e-06,0.0013661502,0.0013661475,0.00056590955,0.53554386,0.5355437,0.25795585,0.17556514,0.17556506,0.6689124,1.0445184e-07,1.0445089e-07,3.7201442e-08,4.0000004e-06,4.0000004e-06,2.4221756e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6000000,5992000,0.9980703,0.00011013419,3.6398018e-05,0.062094398,-0.0016361328,-0.0009347243,0.014164887,-0.0009311516,-0.0001078063,0.008815052,-1.5036424e-06,3.1988858e-07,1.859444e-10,0.0,0.0,5.8374953e-05,0.2773901,3.2305252e-09,0.47336233,0.0,0.0,0.0,0.0,0.0,1.820769e-06,0.00067279406,0.0006727897,0.00047070393,0.34194204,0.34194264,0.21025276,0.1335676,0.13356765,0.61909544,3.7263586e-08,3.726335e-08,2.0946203e-08,4.0000004e-06,4.0000004e-06,1.743898e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6997000,6997000,0.99999917,0.00011466545,3.3255168e-05,-0.001305053,0.0006504588,0.005213205,0.010938793,0.00033095776,0.0011329026,0.013132757,-1.3133954e-06,4.8380934e-07,4.985709e-09,0.0,0.0,6.675895e-05,0.27543008,-0.034659844,0.47317517,0.0,0.0,0.0,0.0,0.0,1.5203814e-06,0.0003107426,0.00031074192,0.0020941666,0.21258526,0.21258602,0.1784651,0.12181199,0.12181216,0.60221183,1.2917661e-08,1.2917789e-08,1.30241355e-08,4.0000004e-06,4.0000004e-06,1.2354891e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8000000,8000000,0.99999946,9.672444e-05,5.502925e-05,-0.0011073663,0.0003413561,0.0016470243,0.012442276,0.00031531867,0.0013787983,0.019807993,-7.275555e-07,2.722356e-07,1.927639e-07,0.0,0.0,6.608861e-05,0.27543008,-0.034659844,0.47317517,0.0,0.0,0.0,0.0,0.0,1.4151834e-06,0.0002885498,0.0002885494,0.00040844068,0.14022315,0.14022349,0.114887916,0.09036271,0.09036279,0.563309,6.0661156e-09,6.0662964e-09,1.2907955e-08,4.0000004e-06,4.0000004e-06,1.0773335e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8995000,8995000,0.9999993,3.7565707e-05,2.4039551e-05,-0.0011937261,-0.00034156264,0.0010689541,0.0019871145,-0.000114025526,0.00042051816,0.00885505,-6.0212534e-07,2.3671117e-07,4.8649883e-07,0.0,0.0,6.761178e-05,0.27543008,-0.034659844,0.47317517,0.0,0.0,0.0,0.0,0.0,1.406302e-06,0.00012833433,0.00012833478,0.0002578189,0.14517748,0.14517757,0.08431064,0.09071108,0.090711094,0.50229794,5.0315565e-09,5.031726e-09,1.2275182e-08,4.0000004e-06,4.0000004e-06,1.0735499e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
10003000,10003000,0.9999994,1.7140092e-05,2.1332569e-06,-0.0011056691,-0.0010206336,0.0007284407,0.0021230308,-0.00033288947,0.0010449497,0.008209409,-5.9535313e-07,2.4267706e-07,3.370566e-09,0.0,0.0,6.828638e-05,0.27543008,-0.034659844,0.47317517,0.0,0.0,0.0,0.0,0.0,1.4051353e-06,6.0778635e-05,6.0780465e-05,0.00022494177,0.11024234,0.110241786,0.086822845,0.1155613,0.11556121,0.4415602,5.016562e-09,5.016729e-09,1.0976491e-08,4.0000004e-06,4.0000004e-06,1.0433652e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
