timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6951000,6944000,0.99999964,0.00013757026,2.1959242e-05,-0.0009117962,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
6955000,6948000,0.99999964,0.00013724707,2.370058e-05,-0.0009117367,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
7452000,7452000,0.99999976,0.00012408195,3.8536946e-05,-0.0006956112,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
7951000,7951000,0.9999994,0.00011551519,4.1782347e-05,-0.0011025219,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
8452000,8452000,0.9999995,5.380103e-05,3.3994187e-05,-0.0010245617,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
8951000,8951000,0.9999994,5.4680033e-05,1.5118682e-05,-0.0011691395,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
9451000,9451000,0.9999993,3.893451e-05,8.807016e-06,-0.0012084284,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
9952000,9952000,0.9999993,3.5396995e-05,-9.541923e-07,-0.0012020182,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
10452000,10452000,0.9999994,3.945597e-05,-1.968332e-05,-0.001130857,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
10956000,10956000,0.9999995,5.8919202e-05,-7.6025644e-05,-0.0010335994,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
11452000,11452000,0.9999995,3.2356173e-05,-1.7202836e-05,-0.0010484001,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
11951000,11951000,0.99999964,-1.18138105e-05,-3.6862537e-05,-0.00089093595,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
12452000,12452000,0.99999964,1.10997435e-05,5.118281e-05,-0.0009440955,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
12952000,12952000,0.99999976,7.2717885e-05,-1.6171054e-05,-0.00078889425,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
13452000,13452000,0.99999976,0.00019612821,3.212615e-05,-0.00069469225,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
13951000,13951000,0.99999976,0.00014576169,-9.481916e-06,-0.0007619906,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
14452000,14452000,0.99999976,0.00020875037,-7.375557e-05,-0.0007739317,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
14953000,14953000,0.99999976,0.0001492482,2.160212e-05,-0.0007488785,0.9980106,1.0004443e-11,-1.3642423e-12,-0.06304792,2
