timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3484000,3484000,1311004,-0.00021732277,-7.912938e-06,2.50356e-08,0.34906584,3.869976e-05,3.869973e-05,1.2364805e-05,1311004,0.0,0.0,0.0010012534,0.4,0.00039401406,0.00039401406,0.00034811918,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4166000,4166000,1311004,-0.00024787564,-5.709907e-05,2.0325713e-08,0.34906584,2.2730044e-05,2.2730042e-05,6.827982e-06,1311004,0.0,0.0,0.0020315216,0.4,0.0003965459,0.0003965459,0.00030203463,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4871000,4860000,1311004,-0.00021976682,-8.32202e-05,1.3167585e-08,0.34906584,1.2646054e-05,1.2646092e-05,4.0736713e-06,1311004,0.0,0.0,0.0030490414,0.4,0.00039784604,0.00039784604,0.00024920193,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5437000,5423000,1311004,-0.00017702673,-4.6804777e-05,1.1674001e-08,0.34906584,6.705932e-06,6.7059837e-06,2.8091267e-06,1311004,0.0,0.0,0.0041638385,0.4,0.00039908136,0.00039908136,0.000207552,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10340000,10340000,1311004,-7.5955235e-05,4.7757294e-05,-1.6299757e-05,0.34906584,4.9417525e-07,4.941934e-07,1.0481983e-06,1311004,0.0,0.0,0.0052648205,0.4,0.00040356794,0.00040356794,0.000103529484,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
11444000,11444000,1311004,-3.298433e-05,2.6291007e-05,-4.697017e-05,0.34906584,3.873117e-07,3.8731991e-07,8.3892695e-07,1311004,0.0,0.0,0.006349859,0.4,0.00040416338,0.00040416338,8.428692e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12145000,12145000,1311004,-1.6739901e-05,9.996908e-06,-6.9909875e-05,0.34906584,2.8246782e-07,2.82471e-07,7.0096655e-07,1311004,0.0,0.0,0.005265211,0.4,0.0004008761,0.0004008761,6.352891e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12556000,12556000,1311004,-2.6430022e-05,9.871772e-06,-4.0172912e-05,0.34906584,2.3545142e-07,2.354533e-07,6.259088e-07,1311004,0.0,0.0,0.004257113,0.4,0.000400818,0.000400818,5.2417523e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
15372000,15372000,1311004,-3.719344e-05,5.1629748e-05,-4.543492e-06,0.34906584,6.225921e-08,6.2259e-08,2.8693248e-07,1311004,0.0,0.0,0.0032532248,0.4,0.00040078355,0.00040078355,1.3526005e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
17867000,17867000,1311004,-1.9859688e-05,1.9669109e-05,-1.6227637e-05,0.34906584,1.9385036e-08,1.9384773e-08,1.533358e-07,1311004,0.0,0.0,0.004280977,0.4,0.0004007502,0.0004007502,5.7241655e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20692000,20692000,1311004,-2.8770339e-05,-9.461554e-06,5.189516e-05,0.34906584,7.895476e-09,7.895378e-09,8.382293e-08,1311004,0.00065020774,0.0008221007,0.0046389126,0.4,0.0003705488,0.0003705488,5.015239e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20996000,20996000,1311004,-2.9163191e-05,-2.3229451e-05,6.621042e-05,0.34906584,7.523299e-09,7.5232105e-09,7.891769e-08,1311004,0.0019675302,0.0012101942,0.004512481,0.4,0.0002969409,0.00029694097,4.9882933e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21195000,21195000,1311004,-2.5612764e-05,-2.9118937e-05,6.1314946e-05,0.34906584,7.459247e-09,7.459161e-09,7.634151e-08,1311004,0.00080723065,0.0011541927,0.004438549,0.4,0.0002443528,0.0002443529,5.0095364e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21396000,21396000,1311004,-2.7276334e-05,-3.2274485e-05,5.85142e-05,0.34906584,7.409455e-09,7.4093682e-09,7.315632e-08,1311004,-0.00069152,0.0007900945,0.0045122607,0.4,0.00019789906,0.00019789927,5.00242e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21493000,21493000,1311004,-2.232646e-05,-3.6452213e-05,6.5424596e-05,0.34906584,7.409481e-09,7.409394e-09,7.205246e-08,1311004,-0.0010693592,0.0020764372,0.004917712,0.4,0.00017873399,0.00017873422,5.0077747e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21596000,21596000,1311004,-2.4265597e-05,-3.824973e-05,6.235298e-05,0.34906584,7.405209e-09,7.4051223e-09,7.060123e-08,1311004,-0.0013349064,0.00079759746,0.006114886,0.4,0.00016177158,0.00016177181,5.0073204e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21696000,21696000,1311004,-2.753861e-05,-4.1107112e-05,6.242595e-05,0.34906584,7.3818223e-09,7.3817357e-09,6.898654e-08,1311004,-0.0032780736,0.00043602483,0.0067012324,0.4,0.00014674134,0.00014674159,4.9923015e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21803000,21803000,1311004,-2.39313e-05,-4.247731e-05,6.358531e-05,0.34906584,7.404924e-09,7.4048376e-09,6.8098245e-08,1311004,-0.004665802,0.0008307527,0.0065361923,0.4,0.00013456304,0.00013456329,5.007352e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21904000,21904000,1311004,-2.430205e-05,-4.0152212e-05,6.932229e-05,0.34906584,7.345266e-09,7.3451814e-09,6.593201e-08,1311004,-0.0046640346,-0.00035603278,0.0061274674,0.4,0.00012242357,0.00012242384,4.9648493e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22004000,22004000,1311004,-2.5278965e-05,-3.8803486e-05,7.325552e-05,0.34906584,7.4041093e-09,7.404024e-09,6.539625e-08,1311004,-0.007180193,-0.0013336568,0.005967684,0.4,0.00011371041,0.000113710696,5.0024896e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22308000,22308000,1311004,-2.136955e-05,-3.7140635e-05,7.5707314e-05,0.34906584,7.4183997e-09,7.4183144e-09,6.1946125e-08,1311004,-0.006421158,-0.002488777,0.0057058493,0.4,9.177015e-05,9.177068e-05,5.0037997e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22604000,22604000,1311004,-2.1562691e-05,-2.8789107e-05,8.0851576e-05,0.34906584,7.420351e-09,7.4202657e-09,5.861392e-08,1311004,-0.007168091,-0.0033768322,0.0054132114,0.4,7.701495e-05,7.701566e-05,4.9945374e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22908000,22908000,1311004,-2.2484279e-05,-2.3703873e-05,8.0330356e-05,0.34906584,7.4360242e-09,7.43594e-09,5.5588103e-08,1311004,-0.0052889995,-0.0029611674,0.0051625567,0.4,6.698812e-05,6.6988796e-05,4.992329e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23005000,23005000,1311004,-2.1560842e-05,-2.4409072e-05,7.894488e-05,0.34906584,7.4439543e-09,7.44387e-09,5.4775306e-08,1311004,-0.0040877913,-0.0028196042,0.0049886713,0.4,6.440271e-05,6.440334e-05,4.992809e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23515000,23515000,1311004,-2.2144548e-05,-1.8353223e-05,7.514642e-05,0.34906584,7.423015e-09,7.422931e-09,4.9586298e-08,1311004,-0.004941538,-0.0031550138,0.004552189,0.4,5.46362e-05,5.463646e-05,4.95057e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23613000,23613000,1311004,-2.1493963e-05,-1.9253452e-05,7.682497e-05,0.34906584,7.524842e-09,7.524757e-09,4.9497096e-08,1311004,-0.0038458141,-0.0029164297,0.004658468,0.4,5.4000113e-05,5.4000335e-05,5.0124086e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24012000,24012000,1311004,-2.1293688e-05,-2.2347405e-05,7.243021e-05,0.34906584,7.5587545e-09,7.558669e-09,4.6278746e-08,1311004,-0.0025901012,-0.0025855578,0.0043338872,0.4,5.0024566e-05,5.0024686e-05,5.010378e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24407000,24407000,1311004,-2.251286e-05,-2.075335e-05,7.3750096e-05,0.34906584,7.569472e-09,7.569387e-09,4.3524896e-08,1311004,-0.003537786,-0.0032452843,0.004353949,0.4,4.7432673e-05,4.7432783e-05,4.9960086e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24616000,24616000,1311004,-2.4922003e-05,-1.9181361e-05,7.597204e-05,0.34906584,7.606197e-09,7.606111e-09,4.23458e-08,1311004,-0.004175844,-0.004131626,0.004216579,0.4,4.6750047e-05,4.6750156e-05,5.0111926e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24812000,24812000,1311004,-2.4113586e-05,-2.0067127e-05,8.2646e-05,0.34906584,7.606582e-09,7.606497e-09,4.0894346e-08,1311004,-0.003660984,-0.0037405638,0.0023993815,0.4,4.604952e-05,4.6049623e-05,5.0049716e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25213000,25213000,1311004,-2.3909575e-05,-1.9583593e-05,8.104948e-05,0.34906584,7.627603e-09,7.627518e-09,3.8470212e-08,1311004,-0.0041517005,-0.0036986917,0.0034055302,0.4,4.5222878e-05,4.522296e-05,5.012295e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
26352000,26352000,1311004,-2.3959032e-05,-2.0654259e-05,8.108421e-05,0.34906584,7.4419786e-09,7.4419e-09,3.2499e-08,1311004,-0.0037998867,-0.0036480518,0.004345407,0.4,4.452062e-05,4.4520686e-05,5.0023327e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
28612000,28612000,1311004,-3.7837268e-05,-4.7266676e-05,7.41834e-05,0.34906584,6.04759e-09,6.0474976e-09,2.4138057e-08,1311004,-0.004857445,-0.003391109,0.0044162837,0.4,4.17353e-05,4.1735402e-05,5.003326e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31216000,31216000,1311004,-4.2761898e-05,-2.9128927e-05,6.847253e-05,0.34906584,4.3052073e-09,4.305103e-09,1.7908881e-08,1311004,-0.0038530552,-0.0030467813,0.004502056,0.4,3.5062658e-05,3.506274e-05,5.0155354e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
33664000,33664000,1311004,-4.340253e-05,-1.3508754e-05,5.3640633e-05,0.34906584,3.3285719e-09,3.3284608e-09,1.3859234e-08,1311004,-0.0028553011,-0.0029489654,0.0046067177,0.4,3.0313491e-05,3.0313542e-05,4.9828705e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
