timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
691000,691000,0,nan,nan,-3.8025908e-07,-7.149426e-08,3.4937898e-07,0.0,0.0,0.0,-0.00015615355,-5.2129304e-05,8.176118e-05,8.458189e-05,3.369905e-05,3.24352e-05,0.0,-0.03273444,-0.014458744,0.009033829,0.12588835,0.12589018,nan,0.10000445,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-0.00013821488,0.0004072722,-0.0027476714,0.0,0.0,0.0,-0.0008801894,0.0024029461,0.0055498127,0.0026938762,3.369905e-05,3.24352e-05,0.0,-0.010517684,0.0096672,0.003554672,0.12590219,0.12589018,nan,0.10407975,0.93230295,1.3244458,4.38128,0.45363662,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1496000,1496000,0,nan,nan,-0.001251476,0.0010723902,0.008631256,0.0,0.0,0.0,-0.0046131574,0.001811067,0.01193971,0.016114268,3.369905e-05,3.24352e-05,0.0,0.021618826,-0.01162034,-0.0058729197,0.12591378,0.12589018,nan,0.10402274,0.8200357,0.8924982,1.8174835,0.471207,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1999000,1999000,0,nan,nan,-0.0019474908,0.00126747,0.021313617,0.0,0.0,0.0,-0.0038825136,0.003104232,0.012875798,0.01907661,3.369905e-05,3.24352e-05,0.0,-0.012714522,-0.00049644924,-0.026391199,0.12583189,0.12589018,nan,0.1,0.57005775,0.74447286,1.3742999,0.49839404,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2500000,2500000,0,nan,nan,-0.0015884226,0.0014358176,0.026081843,0.0,0.0,0.0,-0.0016744656,0.003092004,0.01386765,0.016303325,3.369905e-05,3.24352e-05,0.0,0.004769222,-0.009887807,0.015038065,0.12586312,0.12589018,nan,0.1,0.69123155,0.7115958,1.6098589,0.5265902,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2997000,2997000,0,nan,nan,0.00041648105,0.0010924786,0.02787737,0.0,0.0,0.0,0.00324793,0.0019350871,0.013789861,0.010651613,3.369905e-05,3.24352e-05,0.0,-0.01489132,-0.029447544,-0.030674042,0.12586185,0.12589018,nan,0.1,0.5619487,0.7403875,1.3233794,0.5481292,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3496000,3496000,0,nan,nan,0.0018580026,-0.00057925546,0.028279232,0.0,0.0,0.0,0.0034796796,-0.0028368568,0.015873585,0.009105279,3.369905e-05,3.24352e-05,0.0,0.028986512,0.013944203,-0.029448418,0.12589319,0.12589018,nan,0.1,0.654007,0.76532745,1.3467441,0.5496574,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3997000,3997000,0,nan,nan,0.0021057532,-0.0025503126,0.028975368,0.0,0.0,0.0,0.0036229473,-0.0044217887,0.0140054785,0.004739634,3.369905e-05,3.24352e-05,0.0,-0.012262476,0.006746339,-0.025482228,0.12588699,0.12589018,nan,0.1,0.5066261,0.8020348,1.0434579,0.54519546,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4491000,4479000,0,nan,nan,0.0017234915,-0.0021116976,0.025829973,0.0,0.0,0.0,0.0031730444,-0.0034888173,0.013376051,0.00033017894,3.369905e-05,3.24352e-05,0.0,-0.022206418,0.012046898,-0.043652207,0.12588558,0.12589018,nan,0.1,0.5476519,0.8190429,1.0400296,0.52984804,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4999000,4988000,0,nan,nan,0.00013702383,-0.0015918666,0.023592398,0.0,0.0,0.0,-0.0032430799,-0.0029298791,0.011983465,-0.0021162338,3.369905e-05,3.24352e-05,0.0,-0.01197532,-0.0009673337,-0.02206266,0.12585184,0.12589018,nan,0.1,0.62255895,0.81618226,1.0712773,0.5051399,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5504000,5491000,0,nan,nan,-0.0022212188,-0.0017688767,0.019635595,0.0,0.0,0.0,-0.0052067908,-0.0031990742,0.013143974,-0.0024843647,3.369905e-05,3.24352e-05,0.0,-0.004864584,0.0020468417,0.02485886,0.12591779,0.12589018,nan,0.1,0.5051985,0.80336785,0.8552826,0.47916794,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
