timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
691000,691000,3.962974e-12,1.898662e-06,0.007595126,7.0989354e-06,0.00043874176,3.279881e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
703000,703000,4.0075426e-12,1.9255533e-06,0.007755134,9.231963e-06,0.0010956975,1.3804507e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
887000,887000,4.678094e-12,2.1914411e-06,0.008149547,1.1396266e-05,0.0015598901,0.0026699894,512,0,1.3943676,1.5657496,0.0,nan,nan,0.0023433473,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1084000,1084000,5.309078e-12,2.3851992e-06,0.008239729,2.6367534e-06,0.0005671267,8.2882245e-05,512,0,1.2424825,1.2407377,0.0,nan,nan,0.0017529445,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1285000,1285000,5.4880423e-12,2.5504814e-06,0.010051345,1.2089835e-06,0.0005797419,0.0060383053,512,0,0.9697212,1.0187794,0.0,nan,nan,0.0016552554,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1487000,1487000,5.9246223e-12,2.5531604e-06,0.010107016,4.835069e-06,0.00067026383,0.0058353753,512,0,0.8042678,0.89158815,0.0,nan,nan,0.0023947044,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1688000,1688000,6.006736e-12,2.5403513e-06,0.010683911,1.48182e-05,0.0007090699,0.0049009663,512,0,0.7064742,0.8108461,0.0,nan,nan,0.00092725037,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1887000,1887000,5.8049403e-12,2.5431382e-06,0.011707162,3.285832e-05,0.000771119,0.00068704423,512,0,0.6695485,0.7595243,0.0,nan,nan,5.1500203e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2092000,2092000,5.9854044e-12,2.7047447e-06,0.011406839,6.551369e-05,0.0009872237,0.002216944,512,0,0.6746509,0.7313917,0.0,nan,nan,0.0005820308,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2292000,2292000,5.7126495e-12,2.7252152e-06,0.011131329,8.8178014e-05,0.0009637859,0.001595227,512,0,0.6752697,0.7159888,0.0,nan,nan,0.0006698807,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2492000,2492000,6.009348e-12,2.752579e-06,0.011000658,0.0001255274,0.0010463453,0.0010638491,512,0,0.67706317,0.7257222,0.0,nan,nan,0.000573617,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2684000,2684000,5.6637993e-12,2.7707708e-06,0.012588492,0.00011854552,0.0015518279,0.0032236238,512,0,0.66800123,0.7241741,0.0,nan,nan,0.00026348964,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2889000,2889000,5.1158175e-12,2.5376646e-06,0.011035373,8.001928e-05,0.0019097667,0.0042716404,512,0,0.6832304,0.73416096,0.0,nan,nan,0.0010892018,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3092000,3092000,5.147016e-12,2.6299974e-06,0.012571147,6.59977e-05,0.0019553332,0.004301385,512,0,0.67091423,0.7432203,0.0,nan,nan,0.0013997375,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3284000,3284000,5.5159544e-12,2.6817272e-06,0.011412551,8.376936e-05,0.00137746,0.0026357225,512,0,0.6479165,0.7490203,0.0,nan,nan,0.00017098484,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
