timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
739000,739000,1.6628502e-11,4.161376e-06,0.007209648,1.4575061e-05,0.00044363397,2.9433363e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
751000,751000,1.7121953e-11,4.2016823e-06,0.0072913487,1.5645875e-05,0.00078666635,9.294798e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
939000,939000,1.892607e-11,4.8511083e-06,0.0079938825,3.8695267e-05,0.000420329,0.0018390729,512,0,1.3943716,1.5657272,0.0,nan,nan,9.162872e-05,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1144000,1144000,2.197338e-11,5.3913614e-06,0.008338091,1.3298282e-05,0.0002156272,0.0016119996,512,0,1.2425652,1.1693977,0.0,nan,nan,0.0016358395,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1339000,1339000,2.2869078e-11,5.4326365e-06,0.010226817,1.4670542e-06,0.00031659883,0.003781945,512,0,0.99730486,1.0188311,0.0,nan,nan,0.00035146484,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1548000,1548000,2.266235e-11,5.4342986e-06,0.010039421,1.78544e-06,0.0004686057,0.0046769693,512,0,0.841907,0.8926184,0.0,nan,nan,0.00059813017,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1732000,1732000,2.2177501e-11,5.543658e-06,0.010701996,1.4703976e-05,0.0007223862,0.0041106683,512,0,0.70994836,0.809805,0.0,nan,nan,0.0002201449,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1933000,1933000,2.1996575e-11,5.769185e-06,0.011797732,4.0886793e-05,0.00097617414,0.0017673544,512,0,0.6714993,0.7581708,0.0,nan,nan,0.0022983414,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2151000,2151000,2.1905857e-11,5.9028594e-06,0.010854844,5.7167927e-05,0.0010446855,0.002680026,512,0,0.7001669,0.7341018,0.0,nan,nan,0.0025257836,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2331000,2331000,2.5235643e-11,6.2671966e-06,0.011900413,9.509779e-05,0.0009075069,0.00077337836,512,0,0.6740184,0.729354,0.0,nan,nan,0.0005272163,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
