timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
2280000,2269600,197388,0.2761385,-0.03408131,0.47296223,0
2304000,2292800,197388,0.27579078,-0.0348461,0.4739294,0
2327000,2317000,197388,0.27605203,-0.0352768,0.4751842,0
2348000,2339400,197388,0.27572533,-0.03403429,0.47327527,0
2371000,2360600,197388,0.27509156,-0.034948062,0.4745058,0
2392000,2384000,197388,0.27496776,-0.032433905,0.47289968,0
2416000,2405333,197388,0.2752456,-0.034140624,0.47114083,0
2436000,2428000,197388,0.2756241,-0.033832632,0.47491208,0
2456000,2448250,197388,0.27461886,-0.03431233,0.47323787,0
2476000,2468333,197388,0.27626115,-0.03452322,0.47217393,0
2496000,2487800,197388,0.2753851,-0.032740112,0.47181368,0
2520000,2509333,197388,0.27564073,-0.03413459,0.4740965,0
2540000,2531600,197388,0.2761826,-0.03399414,0.4722736,0
2561000,2552250,197388,0.27457276,-0.034224838,0.47497636,0
2583000,2575800,197388,0.2763335,-0.035201874,0.4730331,0
2603000,2595600,197388,0.27538925,-0.034596518,0.47463694,0
2624000,2615250,197388,0.2755435,-0.03501319,0.47240132,0
2644000,2635000,197388,0.27696505,-0.0350886,0.47391632,0
2665000,2655600,197388,0.27553,-0.03290495,0.47429404,0
2687000,2679600,197388,0.27503094,-0.03274278,0.47403416,0
2709000,2699600,197388,0.27619895,-0.031977553,0.4731244,0
2732000,2723400,197388,0.2750821,-0.034680452,0.4726958,0
2752000,2743400,197388,0.27423897,-0.03512625,0.4718667,0
2772000,2763800,197388,0.27490234,-0.03350723,0.47477826,0
2795000,2785666,197388,0.27593353,-0.03510245,0.47298107,0
2815000,2807600,197388,0.27739438,-0.032004386,0.47391787,0
2836000,2827600,197388,0.276989,-0.033433143,0.4750095,0
2859000,2849333,197388,0.2741697,-0.034332834,0.47357333,0
2880000,2871400,197388,0.2749654,-0.034987412,0.47132435,0
2900000,2892000,197388,0.27615425,-0.035491664,0.47225365,0
2923000,2915000,197388,0.27381536,-0.033019945,0.47364813,0
2944000,2935600,197388,0.2753114,-0.03412014,0.47426233,0
2964000,2955400,197388,0.27500027,-0.034504477,0.47316453,0
2984000,2975800,197388,0.27589533,-0.034827407,0.47224948,0
3012000,2998333,197388,0.27658746,-0.03389485,0.47286773,0
3035000,3024800,197388,0.27437267,-0.034361195,0.4741741,0
3056000,3047400,197388,0.276884,-0.03559799,0.47373897,0
3080000,3070200,197388,0.2757629,-0.033804066,0.47351718,0
3100000,3092000,197388,0.27394813,-0.032580692,0.47254997,0
3120000,3112000,197388,0.27643546,-0.033164557,0.47236428,0
3140000,3132000,197388,0.27473494,-0.035440784,0.47247836,0
3160000,3151600,197388,0.2766931,-0.03580444,0.47254506,0
3181000,3171800,197388,0.27424365,-0.033844348,0.47378418,0
3203000,3195200,197388,0.27720618,-0.033101793,0.47312528,0
3223000,3215600,197388,0.2745729,-0.03395592,0.47476244,0
3244000,3234500,197388,0.27738732,-0.032352917,0.47419626,0
3268000,3257500,197388,0.27467352,-0.035840046,0.47229934,0
3291000,3281500,197388,0.27483255,-0.03411522,0.47251737,0
3312000,3304000,197388,0.27697578,-0.034190483,0.4726908,0
3336000,3325666,197388,0.27494413,-0.035123654,0.4730178,0
3356000,3348000,197388,0.27739987,-0.03381453,0.47499752,0
3379000,3369166,197388,0.27386123,-0.034911253,0.47404003,0
3400000,3391600,197388,0.27708113,-0.03339275,0.47368,0
3420000,3411800,197388,0.27467373,-0.033357352,0.47455236,0
3444000,3433000,197388,0.2758734,-0.032191742,0.4732829,0
3464000,3455000,197388,0.2750013,-0.03311027,0.4737917,0
3484000,3475400,197388,0.27409053,-0.033537317,0.47547427,0
3508000,3497666,197388,0.27468666,-0.03410648,0.4741499,0
3528000,3519600,197388,0.27454358,-0.032685637,0.47394276,0
3551000,3541500,197388,0.27518022,-0.0342921,0.47292793,0
3571000,3563250,197388,0.27574188,-0.03296005,0.47176364,0
3591000,3583600,197388,0.27670237,-0.031901293,0.4736465,0
3612000,3603800,197388,0.2749674,-0.031814456,0.47339532,0
3636000,3625500,197388,0.27528578,-0.032571517,0.47215432,0
3660000,3649333,197388,0.2754204,-0.032917246,0.47215384,0
3683000,3673333,197388,0.27396464,-0.034299653,0.47152376,0
3705000,3696000,197388,0.27360192,-0.033371367,0.4736273,0
3728000,3720000,197388,0.27651462,-0.03304215,0.4757436,0
3752000,3741166,197388,0.27450776,-0.03471157,0.4727525,0
3772000,3765250,197388,0.27457154,-0.03455797,0.4733467,0
3792000,3784000,197388,0.27553764,-0.03267969,0.4736424,0
3815000,3805500,197388,0.27533334,-0.033088204,0.47352827,0
3835000,3827400,197388,0.273382,-0.033813298,0.4741555,0
3861000,3848800,197388,0.2769438,-0.033657495,0.4738054,0
3883000,3875400,197388,0.2745738,-0.032570273,0.4729889,0
3904000,3895200,197388,0.2748079,-0.031197686,0.47192812,0
3924000,3915400,197388,0.27462295,-0.033953458,0.47404718,0
3947000,3937333,197388,0.27311373,-0.035552956,0.47308904,0
3967000,3959400,197388,0.2755138,-0.035383713,0.47296593,0
3987000,3979600,197388,0.2756729,-0.03428589,0.4717601,0
4011000,4001000,197388,0.27667055,-0.03599734,0.4723242,0
4032000,4023600,197388,0.27517864,-0.032294177,0.47280818,0
4056000,4045833,197388,0.27557045,-0.034828756,0.47343212,0
4076000,4068000,197388,0.27499306,-0.032400407,0.4728503,0
4096000,4088000,197388,0.2758452,-0.03517139,0.4732332,0
4117000,4107800,197388,0.2744027,-0.03257091,0.47312984,0
4140000,4131600,197388,0.27569187,-0.033488184,0.4726902,0
4166000,4154600,197388,0.2765308,-0.035171643,0.47212315,0
4187000,4179800,197388,0.27474722,-0.035668258,0.47337094,0
4208000,4199200,197388,0.27601647,-0.032642167,0.4743917,0
4244000,4227444,197388,0.2762621,-0.03314209,0.4739405,0
4267000,4257333,197388,0.2729131,-0.03396317,0.47283396,0
4288000,4279400,197388,0.27590495,-0.033949804,0.47266322,0
4308000,4299600,197388,0.27463123,-0.031500015,0.4727953,0
4328000,4320250,197388,0.27577192,-0.035967045,0.47206688,0
4348000,4339400,197388,0.27450097,-0.034532305,0.47230527,0
4369000,4359250,197388,0.27562323,-0.03467434,0.47271425,0
4392000,4384500,197388,0.27484027,-0.034630485,0.47164866,0
4416000,4405333,197388,0.27615386,-0.03283805,0.47302985,0
4436000,4427400,197388,0.27481455,-0.033820827,0.47163662,0
4456000,4447600,197388,0.27496466,-0.032486867,0.47340074,0
4479000,4469166,197388,0.27417696,-0.034186132,0.47245288,0
4503000,4492400,197388,0.2764659,-0.03333944,0.4735479,0
4523000,4515200,197388,0.27369842,-0.031352807,0.47266015,0
4543000,4535200,197388,0.27353057,-0.03557728,0.4732678,0
4563000,4555400,197388,0.27588868,-0.032707,0.47157636,0
4584000,4575600,197388,0.27574903,-0.033728648,0.4733003,0
4608000,4597166,197388,0.27480802,-0.034473993,0.47269055,0
4629000,4619800,197388,0.27609918,-0.032192446,0.4738823,0
4651000,4643200,197388,0.2769459,-0.034587033,0.47326764,0
4672000,4663400,197388,0.27337208,-0.0353599,0.47292072,0
4695000,4685500,197388,0.27455103,-0.032781057,0.4718377,0
4717000,4708000,197388,0.2749971,-0.034595408,0.47302228,0
4740000,4731200,197388,0.2730491,-0.033540946,0.47314262,0
4760000,4753750,197388,0.27433753,-0.032454573,0.47120783,0
4781000,4771800,197388,0.27532554,-0.034460504,0.4726337,0
4805000,4796750,197388,0.27692324,-0.03224717,0.47097412,0
4827000,4819600,197388,0.27481195,-0.034969974,0.47513905,0
4847000,4839600,197388,0.27630678,-0.034067515,0.47353998,0
4867000,4859600,197388,0.27625856,-0.033905897,0.47248673,0
4888000,4879600,197388,0.27541915,-0.034045316,0.47313085,0
4908000,4899800,197388,0.27647328,-0.033515837,0.47321245,0
4931000,4922000,197388,0.27499968,-0.03384831,0.47172174,0
4954000,4944400,197388,0.2768417,-0.035076123,0.47367784,0
4976000,4968000,197388,0.27694833,-0.034291256,0.4736726,0
4996000,4987600,197388,0.27423212,-0.03292076,0.4719475,0
5020000,5009166,197388,0.27545696,-0.032984097,0.47367096,0
5040000,5031400,197388,0.27307662,-0.034081563,0.47448525,0
5060000,5052000,197388,0.2745624,-0.032549556,0.4722317,0
5084000,5073666,197388,0.27397013,-0.034843672,0.47127402,0
5108000,5097666,197388,0.27512777,-0.035103448,0.47454333,0
5132000,5121333,197388,0.2767635,-0.035299152,0.47289485,0
5156000,5145500,197388,0.27576357,-0.034178346,0.47286433,0
5180000,5169500,197388,0.27574807,-0.034621958,0.47397995,0
5205000,5195750,197388,0.27588835,-0.03280997,0.47269922,0
5228000,5219800,197388,0.27574548,-0.036463138,0.4743065,0
5252000,5241333,197388,0.27486342,-0.033971533,0.4729459,0
5276000,5265600,197388,0.27503833,-0.03473691,0.47372708,0
5296000,5287600,197388,0.27590966,-0.033304498,0.47317514,0
5316000,5308000,197388,0.27455682,-0.036125697,0.4727163,0
5336000,5327600,197388,0.27382845,-0.03341518,0.47072458,0
5359000,5349333,197388,0.2749599,-0.03422415,0.47401726,0
5384000,5372800,197388,0.27512023,-0.03377043,0.4735012,0
5404000,5395800,197388,0.27596554,-0.035511807,0.47364283,0
5428000,5417800,197388,0.27298924,-0.034635622,0.47453794,0
5452000,5442200,197388,0.27432653,-0.03483028,0.47168908,0
5473000,5464000,197388,0.27641776,-0.03303611,0.47215772,0
5496000,5487400,197388,0.27469715,-0.034739908,0.47477874,0
5520000,5509333,197388,0.2746254,-0.03402872,0.4721244,0
5543000,5533333,197388,0.27581227,-0.033162802,0.47552383,0
5563000,5555200,197388,0.27530986,-0.035125162,0.47446585,0
5583000,5577000,197388,0.2759491,-0.03290658,0.47306722,0
5603000,5595200,197388,0.2756498,-0.032195892,0.4745061,0
5676000,5641500,197388,0.2745937,-0.035739306,0.47233737,0
5696000,5688250,197388,0.27521574,-0.03627263,0.4718565,0
5716000,5707400,197388,0.27625284,-0.032568216,0.47357342,0
5736000,5727600,197388,0.27482897,-0.03514242,0.47374693,0
5759000,5750800,197388,0.27330008,-0.03330509,0.47223255,0
5780000,5771800,197388,0.27301905,-0.033696163,0.4724609,0
5804000,5793500,197388,0.27430683,-0.034727126,0.4732686,0
5824000,5815800,197388,0.27398685,-0.033822604,0.4748602,0
5844000,5835800,197388,0.27433452,-0.033964988,0.47378007,0
5864000,5855400,197388,0.27503318,-0.034699,0.4755147,0
5885000,5876200,197388,0.27468246,-0.03521928,0.47268277,0
5908000,5899800,197388,0.27542377,-0.035544284,0.47286373,0
5929000,5919750,197388,0.2765644,-0.033777248,0.47183278,0
5952000,5943400,197388,0.27537736,-0.033731457,0.47289163,0
5975000,5965333,197388,0.27695584,-0.034661375,0.47327667,0
6000000,5991000,197388,0.27678534,-0.032210544,0.4735361,0
6020000,6011800,197388,0.27446005,-0.03374159,0.47242737,0
6041000,6031800,197388,0.2756687,-0.033783153,0.47410783,0
6063000,6055600,197388,0.27739596,-0.033445276,0.47368932,0
6083000,6075600,197388,0.2770411,-0.034602758,0.4744527,0
6104000,6095800,197388,0.2736576,-0.032507446,0.47200665,0
6124000,6115400,197388,0.27583706,-0.0325408,0.47202644,0
6147000,6136400,197388,0.2752971,-0.034601305,0.47226927,0
6167000,6158800,197388,0.2752808,-0.032377332,0.4725301,0
6187000,6178750,197388,0.27564847,-0.03582322,0.47203326,0
6212000,6199666,197388,0.27650404,-0.032786727,0.4727285,0
6234000,6234000,197388,0.27713323,-0.03279185,0.47144648,0
6267000,6251000,197388,0.27456278,-0.034184963,0.4748181,0
6288000,6279200,197388,0.27601552,-0.03210575,0.4729292,0
6314000,6303000,197388,0.27519417,-0.031726394,0.47196043,0
6337000,6333000,197388,0.2762465,-0.034636084,0.47080964,0
6369000,6354666,197388,0.2770403,-0.035761774,0.4721994,0
6392000,6384250,197388,0.27641112,-0.031821676,0.47341385,0
6412000,6403800,197388,0.27617943,-0.03539953,0.47298604,0
6436000,6426000,197388,0.27563667,-0.034257174,0.47296295,0
6457000,6447800,197388,0.27565724,-0.03221079,0.4726936,0
6479000,6470750,197388,0.27561545,-0.034766838,0.4739244,0
6500000,6492250,197388,0.27532947,-0.03423334,0.47318515,0
6523000,6512800,197388,0.2753047,-0.033417933,0.47199127,0
6543000,6535200,197388,0.27470547,-0.034914847,0.47349802,0
6564000,6556250,197388,0.27359682,-0.032575183,0.47351402,0
6588000,6577666,197388,0.2742212,-0.032955684,0.47396895,0
6608000,6600000,197388,0.2760915,-0.033875804,0.4731493,0
6631000,6621000,197388,0.27492008,-0.03455866,0.47307172,0
6653000,6644000,197388,0.27449724,-0.03500426,0.47211885,0
6675000,6666600,197388,0.27538925,-0.03510526,0.4741059,0
6696000,6687000,197388,0.2759394,-0.03343793,0.47579008,0
6716000,6708000,197388,0.27636924,-0.034482088,0.4719224,0
6741000,6729500,197388,0.2735765,-0.03443297,0.4745174,0
6764000,6755600,197388,0.27668682,-0.0337784,0.47173628,0
6784000,6776000,197388,0.2752878,-0.034156688,0.47213268,0
6804000,6795200,197388,0.27418733,-0.03456536,0.47307655,0
6824000,6815800,197388,0.2761574,-0.033583313,0.47332388,0
6848000,6837166,197388,0.27649066,-0.034028634,0.47412747,0
6871000,6862800,197388,0.2742704,-0.03379693,0.47323537,0
6891000,6883400,197388,0.27578875,-0.031947147,0.47165248,0
6911000,6903200,197388,0.27478227,-0.035325475,0.47495395,0
6932000,6924000,197388,0.2763706,-0.03421701,0.47307378,0
6955000,6945666,197388,0.2761771,-0.035110906,0.472719,0
6975000,6967250,197388,0.2764135,-0.03271044,0.47116563,0
6997000,6987600,197388,0.27648252,-0.035883483,0.4728932,0
7019000,7011600,197388,0.27596614,-0.034354996,0.4750982,0
7040000,7031600,197388,0.27480504,-0.034366805,0.47382322,0
7064000,7053500,197388,0.27519464,-0.034903973,0.4732773,0
7087000,7076200,197388,0.2771342,-0.033809062,0.47208413,0
7107000,7099800,197388,0.27282882,-0.03578073,0.47361642,0
7128000,7119400,197388,0.2735529,-0.03168979,0.47290826,0
7151000,7142800,197388,0.27452394,-0.035090424,0.47254348,0
7171000,7163200,197388,0.27559254,-0.03523788,0.47315794,0
7191000,7182800,197388,0.276918,-0.03497387,0.47396109,0
7212000,7203600,197388,0.2766838,-0.03325503,0.47425658,0
7232000,7223400,197388,0.27670437,-0.03395988,0.47401458,0
7267000,7248333,197388,0.2758881,-0.033284213,0.47318277,0
7299000,7281250,197388,0.27440238,-0.033795055,0.4742544,0
7320000,7313250,197388,0.27639505,-0.035612613,0.47327092,0
7340000,7331600,197388,0.27608463,-0.03381517,0.4717114,0
7360000,7351800,197388,0.27494374,-0.033852343,0.47274733,0
7380000,7371400,197388,0.2746912,-0.034788184,0.47262698,0
7400000,7391000,197388,0.27625164,-0.0344942,0.47467646,0
7423000,7412800,197388,0.2749989,-0.03329602,0.47362027,0
7444000,7435000,197388,0.27709892,-0.033234455,0.47501054,0
7465000,7455800,197388,0.27415085,-0.035347033,0.47289506,0
7488000,7479600,197388,0.27351013,-0.0326298,0.4733245,0
7508000,7500000,197388,0.27520192,-0.03373153,0.4731128,0
7531000,7522000,197388,0.27531278,-0.03438303,0.4706204,0
7553000,7544000,197388,0.27521628,-0.032642163,0.47300574,0
7575000,7567600,197388,0.27432618,-0.03392495,0.4730403,0
7596000,7588000,197388,0.27486715,-0.03225729,0.47174582,0
7617000,7607600,197388,0.27622315,-0.032675274,0.4734622,0
7640000,7633250,197388,0.27396977,-0.03309545,0.47339714,0
7661000,7653250,197388,0.2762484,-0.034715943,0.4747545,0
7683000,7675400,197388,0.27602515,-0.03492636,0.473634,0
7704000,7697000,197388,0.27639666,-0.031526253,0.4722208,0
7724000,7715750,197388,0.2740453,-0.0315348,0.47378796,0
7747000,7736600,197388,0.2767153,-0.033023555,0.47265014,0
7772000,7760800,197388,0.27750665,-0.034216117,0.47250423,0
7792000,7783800,197388,0.27507573,-0.033958,0.4728659,0
7813000,7804200,197388,0.27341938,-0.032701492,0.4727374,0
7836000,7827200,197388,0.27529773,-0.034593705,0.47352442,0
7856000,7848250,197388,0.27570528,-0.032746274,0.47107357,0
7880000,7869666,197388,0.27533638,-0.03460032,0.472466,0
7900000,7891000,197388,0.27484775,-0.03599101,0.4719871,0
7920000,7912250,197388,0.27315542,-0.034830783,0.47339836,0
7944000,7933500,197388,0.2746725,-0.03334754,0.47359487,0
7964000,7955600,197388,0.2743829,-0.03290775,0.47170386,0
7988000,7977600,197388,0.27411938,-0.034865063,0.47520018,0
8013000,8002000,197388,0.27469832,-0.032591924,0.4733513,0
8036000,8027800,197388,0.2740068,-0.03439158,0.47365245,0
8056000,8048500,197388,0.27491844,-0.03495637,0.47371453,0
8077000,8067800,197388,0.2766467,-0.034068156,0.47330394,0
8100000,8093250,197388,0.2763725,-0.035871837,0.47447598,0
8120000,8111400,197388,0.27384672,-0.03307808,0.47326514,0
8144000,8133333,197388,0.27720782,-0.03341958,0.47501478,0
8168000,8157666,197388,0.27471957,-0.035067283,0.4745489,0
8192000,8181666,197388,0.27424642,-0.034380507,0.47512215,0
8217000,8205500,197388,0.27523836,-0.033582952,0.47380805,0
8240000,8232750,197388,0.2755926,-0.032846894,0.47530702,0
8264000,8253333,197388,0.27499914,-0.03320771,0.47311252,0
8288000,8277333,197388,0.27467036,-0.034347743,0.4733381,0
8308000,8300000,197388,0.27468875,-0.036621217,0.47175488,0
8328000,8319600,197388,0.27812406,-0.032763384,0.47209406,0
8351000,8341666,197388,0.27611104,-0.033328425,0.47223318,0
8371000,8363600,197388,0.27600655,-0.034579102,0.47033587,0
8391000,8385500,197388,0.27368423,-0.03278927,0.47301364,0
8412000,8405000,197388,0.27627414,-0.033297125,0.47267926,0
8432000,8423800,197388,0.27419576,-0.03469241,0.4723117,0
8452000,8443600,197388,0.2754841,-0.034020036,0.47225595,0
8472000,8463400,197388,0.2744731,-0.03451119,0.47546583,0
8496000,8485500,197388,0.27496246,-0.032355584,0.47304785,0
8516000,8507600,197388,0.27564645,-0.032666516,0.47502938,0
8540000,8529500,197388,0.27492177,-0.032539383,0.47259665,0
8564000,8555000,197388,0.2747008,-0.033870306,0.47370633,0
8584000,8575400,197388,0.27514383,-0.035239205,0.472598,0
8608000,8597000,197388,0.27510414,-0.034287356,0.4729251,0
8629000,8620200,197388,0.27563548,-0.032468576,0.47284666,0
8652000,8643750,197388,0.27531937,-0.032915488,0.4732167,0
8672000,8665000,197388,0.276117,-0.033870123,0.47481105,0
8692000,8683800,197388,0.27515337,-0.03600257,0.47303578,0
8713000,8703600,197388,0.27620223,-0.033524036,0.47179362,0
8733000,8725750,197388,0.27355826,-0.033010036,0.47414747,0
8756000,8747400,197388,0.27509776,-0.032630954,0.47279462,0
8777000,8768400,197388,0.27547055,-0.03419137,0.47174403,0
8800000,8791600,197388,0.2781858,-0.034279376,0.47195107,0
8823000,8813666,197388,0.27348325,-0.034607347,0.47257417,0
8843000,8835600,197388,0.27647057,-0.032669555,0.4726227,0
8863000,8855600,197388,0.27430123,-0.03421217,0.47411075,0
8884000,8875800,197388,0.27430817,-0.03433427,0.4730988,0
8904000,8896500,197388,0.27337348,-0.032609396,0.47369242,0
8928000,8917500,197388,0.27375847,-0.034735933,0.47331926,0
8951000,8941333,197388,0.2775234,-0.03505279,0.47378287,0
8972000,8963600,197388,0.2744335,-0.037056196,0.4730498,0
8992000,8983000,197388,0.27510104,-0.032974962,0.47172123,0
9013000,9004000,197388,0.27643654,-0.033016566,0.47282764,0
9035000,9027600,197388,0.2765866,-0.032151107,0.47178245,0
9059000,9048600,197388,0.2746887,-0.035846036,0.47495076,0
9083000,9072400,197388,0.27467513,-0.03277002,0.47462723,0
9105000,9095800,197388,0.2741072,-0.033955276,0.4724481,0
9128000,9119400,197388,0.27516374,-0.032368537,0.4728918,0
9151000,9141166,197388,0.27420908,-0.03416937,0.47429323,0
9171000,9163800,197388,0.27511278,-0.033166155,0.47140512,0
9192000,9183600,197388,0.27520347,-0.0339609,0.4729188,0
9212000,9205000,197388,0.2757691,-0.03411804,0.47510153,0
9232000,9223800,197388,0.27439794,-0.03514529,0.47468477,0
9252000,9243600,197388,0.2762798,-0.033801597,0.47266927,0
9272000,9264000,197388,0.2747334,-0.03488386,0.47198188,0
9292000,9283400,197388,0.2767841,-0.03356338,0.4721333,0
9316000,9306250,197388,0.27494547,-0.034169868,0.47229376,0
9340000,9328800,197388,0.27643386,-0.03355867,0.4718115,0
9360000,9351800,197388,0.27517667,-0.033708096,0.4716223,0
9384000,9375000,197388,0.27351952,-0.033435304,0.47389966,0
9405000,9396000,197388,0.27395257,-0.032711547,0.47279984,0
9427000,9419600,197388,0.2753839,-0.034212604,0.47309348,0
9447000,9439600,197388,0.275542,-0.033323865,0.47145325,0
9468000,9459400,197388,0.27352095,-0.03547183,0.4738342,0
9491000,9481500,197388,0.27425694,-0.03359341,0.4726424,0
9516000,9506000,197388,0.2758978,-0.03342352,0.47384664,0
9536000,9527400,197388,0.27619943,-0.034578003,0.47214064,0
9556000,9549000,197388,0.27406383,-0.034336172,0.47338557,0
9576000,9567600,197388,0.27476475,-0.031477943,0.47418115,0
9596000,9587600,197388,0.2753249,-0.033836063,0.47315168,0
9616000,9607800,197388,0.2739792,-0.034441106,0.47238737,0
9639000,9628400,197388,0.2751762,-0.03436924,0.4713831,0
9660000,9651000,197388,0.27467805,-0.033590958,0.4727038,0
9680000,9670750,197388,0.27499154,-0.033961903,0.4740807,0
9701000,9692000,197388,0.27547622,-0.034189817,0.4748593,0
9725000,9715600,197388,0.27522078,-0.0351373,0.4742925,0
9747000,9739800,197388,0.2759609,-0.035272654,0.47363782,0
9767000,9759600,197388,0.2759949,-0.03539264,0.4750783,0
9788000,9779800,197388,0.27560127,-0.0335898,0.47284147,0
9808000,9799400,197388,0.27501994,-0.035887446,0.47599158,0
9828000,9820250,197388,0.27500412,-0.03371609,0.4723627,0
9851000,9840600,197388,0.27610126,-0.034144193,0.47276613,0
9872000,9863600,197388,0.275463,-0.035466086,0.47415552,0
9892000,9883400,197388,0.2747539,-0.0339862,0.47402474,0
9912000,9905250,197388,0.27517763,-0.03303539,0.47395906,0
