timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10040000,10040000,40.15402969688008,116.25948580209054,50.04234,49.996002,-0.0,0.4715431,0.7830776,49.939846,2,0,1,0
10048000,10048000,40.15402969683811,116.25948580181587,50.042385,49.996048,-0.0,0.47155094,0.7726874,49.94071,2,0,1,0
11043000,11043000,40.1540301940357,116.25948577431797,50.043636,49.992516,-0.0,0.3629067,0.65657365,49.94261,2,0,1,0
12043000,12043000,40.15403015896185,116.25948570859292,50.047695,49.990112,-0.0,0.3482931,0.6038048,49.94456,2,0,1,0
13044000,13044000,40.154030186057305,116.25948562977509,50.04589,49.985138,-0.0,0.34916285,0.57613647,49.944103,2,0,1,0
14040000,14040000,40.154030271006654,116.25948567196487,50.050636,49.984238,-0.0,0.34850928,0.5590402,49.94896,2,0,1,0
15043000,15043000,40.15403020866656,116.259485726325,50.05344,49.98153,-0.0,0.34768975,0.54639375,49.951626,2,0,1,0
16040000,16040000,40.15403021172098,116.2594856580334,50.051083,49.972725,-0.0,0.34731612,0.5391792,49.950684,2,0,1,0
17048000,17048000,40.1540301922072,116.2594855132358,50.049953,49.97115,-0.0,0.34751317,0.5347162,49.95168,2,0,1,0
18044000,18044000,40.15403032608745,116.25948556586,50.056774,49.974014,-0.0,0.3467849,0.5311157,49.958252,2,0,1,0
19043000,19043000,40.15403018544047,116.25948564176716,50.06227,49.97654,-0.0,0.3463859,0.52879417,49.9612,2,0,1,0
20045000,20045000,40.15403024365266,116.25948565349604,50.065193,49.97703,-0.0,0.34588757,0.52609694,49.965233,2,0,1,0
21048000,21048000,40.15403015634476,116.25948574314138,50.067493,49.977036,-0.0,0.34553915,0.524971,49.9635,2,0,1,0
22048000,22048000,40.15403000261826,116.25948560677955,50.24305,50.14692,-0.0,0.34610656,0.52450293,49.9635,2,0,1,0
23044000,23044000,40.154030413170354,116.25948559061065,50.49267,50.391,-0.0,0.34548947,0.52260834,49.9635,2,0,1,0
24040000,24040000,40.15403037017136,116.25948556407249,50.684395,50.579746,-0.0,0.3450075,0.5222684,49.9635,2,0,1,0
25048000,25048000,40.15403019933683,116.2594856363605,50.710884,50.601833,-0.0,0.34443036,0.5220464,49.9635,2,0,1,0
26040000,26040000,40.15403020029608,116.25948566700808,50.69253,50.587017,-0.0,0.34381676,0.5219163,nan,2,0,0,0
27048000,27048000,40.15403008372767,116.25948550989736,50.706886,50.600143,-0.0,0.3437184,0.5211808,nan,2,0,0,0
28043000,28043000,40.154030147929035,116.2594855955257,50.723804,50.61666,-0.0,0.3432047,0.52089447,nan,2,0,0,0
29040000,29040000,40.154030313564334,116.25948561575358,50.743145,50.639214,-0.0,0.34320006,0.5209701,nan,2,0,0,0
30040000,30040000,40.15403030555045,116.2594855889947,50.75453,50.652073,-0.0,0.3428594,0.5207579,nan,2,0,0,0
31044000,31044000,40.15403022820915,116.25948556490859,50.75781,50.656113,-0.0,0.3433031,0.5202473,nan,2,0,0,0
32045000,32045000,40.154030224791576,116.2594855089827,50.762478,50.659275,-0.0,0.34339637,0.5204491,nan,2,0,0,0
33040000,33040000,40.15403024898972,116.2594854259569,50.766968,50.66564,-0.0,0.34320164,0.52064294,nan,2,0,0,0
34044000,34044000,40.15403033441345,116.25948571020004,50.76737,50.66475,-0.0,0.34302112,0.5208363,nan,2,0,0,0
35041000,35041000,40.154030158182195,116.25948571619261,50.76704,50.665615,-0.0,0.34254748,0.52069986,nan,2,0,0,0
36040000,36040000,40.15403016442358,116.25948580606499,50.766876,50.66377,-0.0,0.34269634,0.52025265,nan,2,0,0,0
37048000,37048000,40.154030250856806,116.25948556872946,50.769444,50.66453,-0.0,0.342859,0.5207635,nan,2,0,0,0
38047000,38047000,40.154030264174246,116.25948552927392,50.76801,50.660103,-0.0,0.3424136,0.5206613,nan,2,0,0,0
39048000,39048000,40.154030173020885,116.25948543750413,50.768894,50.66269,-0.0,0.34225276,0.51991194,nan,2,0,0,0
40043000,40043000,40.154029995436645,116.25948550445298,50.76532,50.65642,-0.0,0.34218743,0.52010894,nan,2,0,0,0
41040000,41040000,40.15403018995786,116.25948567353173,50.76431,50.655457,-0.0,0.34200212,0.52024585,nan,2,0,0,0
42039000,42039000,40.154030212658306,116.25948575930884,50.76803,50.660374,-0.0,0.3418937,0.5204124,nan,2,0,0,0
43044000,43044000,40.154030283330286,116.25948563344804,50.768703,50.662533,-0.0,0.3418008,0.52062285,nan,2,0,0,0
44048000,44048000,40.154030286769235,116.2594856548573,50.769825,50.66464,-0.0,0.34193164,0.52015513,nan,2,0,0,0
45040000,45040000,40.15403030035731,116.25948560663691,50.71667,50.612732,-0.0,0.34481153,0.5212742,nan,2,0,0,0
46043000,46043000,40.15403046185067,116.25948539019159,50.062176,49.96488,-0.0,0.34465525,0.521461,nan,2,0,0,0
47044000,47044000,40.154030498621616,116.25948540183275,50.059685,49.96355,-0.0,0.34454787,0.5211843,nan,2,0,0,0
48040000,48040000,40.154030379169164,116.25948538631273,50.061554,49.96433,-0.0,0.3454926,0.5211458,nan,2,0,0,0
49048000,49048000,40.15403045294654,116.25948543147975,50.07047,49.96968,-0.0,0.346299,0.5199781,49.96588,2,0,1,0
50036000,50036000,40.15403038982384,116.25948549163083,50.075123,49.96985,-0.0,0.345144,0.519991,49.97159,2,0,1,0
51048000,51048000,40.15403044235792,116.25948541797644,50.071583,49.96015,-0.0,0.3454691,0.51942724,49.96929,2,0,1,0
