timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
739000,739000,0,nan,nan,-8.308561e-07,-2.8678448e-07,5.4702713e-08,0.0,0.0,0.0,-0.00022731913,-0.000100918245,2.83779e-06,4.2995143e-06,-0.00022150032,-5.0013616e-05,0.0,-0.0038349666,-0.013782874,-0.0029094515,0.12366675,0.123667225,nan,0.100001864,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-2.8435394e-05,-0.00023754686,-0.006024805,0.0,0.0,0.0,5.971071e-05,-0.0014201144,0.0045136255,-0.0014773742,-0.00022150032,-5.0013616e-05,0.0,-0.006962362,-0.0008608953,0.0035457313,0.1236636,0.123667225,nan,0.1,0.756788,1.4297826,4.3759294,0.45252275,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1496000,1496000,0,nan,nan,-0.00049155543,-0.0013326312,-0.0022479522,0.0,0.0,0.0,-0.0022838137,-0.0051335543,0.009666013,0.0071491883,-0.00022150032,-5.0013616e-05,0.0,0.025097344,-0.021999672,-0.00585895,0.12368358,0.123667225,nan,0.10365142,0.76214945,0.91842604,1.8164669,0.4687219,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1999000,1999000,0,nan,nan,-0.0007137335,-0.0022640908,0.007555875,0.0,0.0,0.0,-0.0010345831,-0.005217561,0.010318688,0.01164525,-0.00022150032,-5.0013616e-05,0.0,-0.009691459,-0.009774996,-0.026400512,0.123601325,0.123667225,nan,0.1,0.5265311,0.75250983,1.2854478,0.4953086,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2500000,2500000,0,nan,nan,-0.00037395308,-0.0021061453,0.011060422,0.0,0.0,0.0,0.00044830007,-0.0035864937,0.011368003,0.011034838,-0.00022150032,-5.0013616e-05,0.0,0.005934532,-0.0144047495,0.015049241,0.12363249,0.123667225,nan,0.1,0.62460077,0.71154714,1.5055375,0.5237268,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2997000,2997000,0,nan,nan,0.0008771848,-0.00054109585,0.0124220215,0.0,0.0,0.0,0.003546501,0.00030817412,0.011603235,0.0073423865,-0.00022150032,-5.0013616e-05,0.0,-0.015730986,-0.02786606,-0.030636167,0.12363114,0.123667225,nan,0.1,0.75692403,0.7369697,1.641841,0.54643667,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3492000,3492000,0,nan,nan,0.0014174787,0.0003767849,0.012848227,0.0,0.0,0.0,0.002129953,0.00014245613,0.014312473,0.007609005,-0.00022150032,-5.0013616e-05,0.0,0.026293233,0.006124701,0.013567507,0.12365713,0.123667225,nan,0.1,0.5891961,0.76077306,1.2599919,0.54905754,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4001000,4001000,0,nan,nan,0.0010951995,0.00016150133,0.013952276,0.0,0.0,0.0,0.0016222,0.0011949362,0.012750644,0.0042787306,-0.00022150032,-5.0013616e-05,0.0,0.0026865948,0.020381276,-0.028613953,0.123661,0.123667225,nan,0.1,0.66849273,0.8026763,1.2747768,0.5472793,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4497000,4484000,0,nan,nan,0.00059329945,0.0012388921,0.011283185,0.0,0.0,0.0,0.0010696853,0.002621717,0.01244265,0.000503676,-0.00022150032,-5.0013616e-05,0.0,-0.011068477,0.0014493718,-0.059659034,0.123654895,0.123667225,nan,0.1,0.50619864,0.79902446,0.99501824,0.52312773,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4996000,4983000,0,nan,nan,-0.00086450495,0.0016135958,0.009787467,0.0,0.0,0.0,-0.0049669542,0.0026330135,0.012073147,-0.0007914103,-0.00022150032,-5.0013616e-05,0.0,-0.029107945,0.017358648,0.0016838311,0.12361476,0.123667225,nan,0.1,0.5617536,0.8144093,0.99616563,0.5067161,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
