timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
739000,739000,0,nan,nan,-7.930474e-07,3.476641e-08,9.089236e-08,0.0,0.0,0.0,-0.00022706491,-3.0736066e-06,2.2373502e-05,2.3668763e-05,-0.00019953957,2.4088124e-05,0.0,-0.009258935,-0.006822616,0.0023934988,0.12428039,0.124281466,nan,0.100001715,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-6.520661e-05,-0.00018865164,-0.0059080855,0.0,0.0,0.0,-0.00018792304,-0.0011875564,0.005268093,-0.0007034072,-0.00019953957,2.4088124e-05,0.0,-0.0025692508,-0.0058797444,0.021547824,0.12426505,0.124281466,nan,0.1,0.756788,1.4297826,4.3759236,0.45252278,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1496000,1496000,0,nan,nan,-0.0006217962,-0.0011965927,-0.0013884004,0.0,0.0,0.0,-0.0027728828,-0.0046165474,0.011877391,0.009274372,-0.00019953957,2.4088124e-05,0.0,0.016277723,-0.014312079,0.007221475,0.124287866,0.124281466,nan,0.10331453,0.7621456,0.91842604,1.8163959,0.4687219,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2003000,2003000,0,nan,nan,-0.0010365951,-0.002105639,0.009443331,0.0,0.0,0.0,-0.0019941018,-0.0049399636,0.013575739,0.014524696,-0.00019953957,2.4088124e-05,0.0,-0.0072838333,-0.0064634485,0.0011129304,0.12425104,0.124281466,nan,0.1,0.530471,0.75415397,1.2758161,0.49613178,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2500000,2500000,0,nan,nan,-0.00076539326,-0.001954756,0.014104502,0.0,0.0,0.0,-0.00036887624,-0.0031897759,0.01573809,0.014646108,-0.00019953957,2.4088124e-05,0.0,0.011510078,-0.007882337,-0.016898846,0.12425334,0.124281466,nan,0.1,0.6356293,0.713843,1.528211,0.5246633,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3001000,3001000,0,nan,nan,0.0006397553,-0.00037481976,0.01669262,0.0,0.0,0.0,0.003148904,0.00077772513,0.016742028,0.011088245,-0.00019953957,2.4088124e-05,0.0,-0.018071929,-0.024575688,-0.019905156,0.12423146,0.124281466,nan,0.1,0.7587612,0.73949105,1.6409285,0.54725224,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,0.0014493872,0.0006242195,0.018188002,0.0,0.0,0.0,0.0024275244,0.0008212005,0.019615054,0.010791866,-0.00019953957,2.4088124e-05,0.0,0.017960094,0.024064142,-0.04085153,0.1242501,0.124281466,nan,0.1,0.5892111,0.76358587,1.2626016,0.54999506,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4001000,4001000,0,nan,nan,0.0012926422,0.00031541963,0.01975699,0.0,0.0,0.0,0.001976564,0.0011565564,0.01819595,0.006785871,-0.00019953957,2.4088124e-05,0.0,-0.0032434447,0.015459614,-0.026009044,0.1242663,0.124281466,nan,0.1,0.66716135,0.80159086,1.2776288,0.54699636,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4497000,4484000,0,nan,nan,0.0008685625,0.0010517575,0.017073734,0.0,0.0,0.0,0.0016426373,0.0019689929,0.017388433,0.0017820561,-0.00019953957,2.4088124e-05,0.0,-0.013943446,0.0066437707,-0.050491095,0.12424773,0.124281466,nan,0.1,0.5199571,0.8198452,1.0049653,0.5323813,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5003000,4992000,0,nan,nan,-0.00049926026,0.0010932939,0.014943979,0.0,0.0,0.0,-0.0040608593,0.0014065979,0.015876843,-0.0011759066,-0.00019953957,2.4088124e-05,0.0,-0.0043917005,-0.0014141066,-0.023707746,0.12422829,0.124281466,nan,0.1,0.5925624,0.8178707,1.0349336,0.50789356,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
