timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10040000,10040000,40.15402969559292,116.25948580552127,50.043217,49.996002,-0.0,0.4715431,0.78227377,49.94048,2,0,1,0
10048000,10048000,40.15402969556301,116.2594858053643,50.04323,49.996014,-0.0,0.47155094,0.7719298,49.941193,2,0,1,0
11048000,11048000,40.15403019217845,116.25948578088011,50.042118,49.990273,-0.0,0.36309922,0.6564691,49.941486,2,0,1,0
12043000,12043000,40.1540301622275,116.2594857145614,50.0455,49.988102,-0.0,0.35343942,0.6056034,49.94291,2,0,1,0
13044000,13044000,40.154030187443766,116.25948563212874,50.04339,49.98241,-0.0,0.34921524,0.57616055,49.94178,2,0,1,0
14044000,14044000,40.15403027064945,116.25948567027915,50.047913,49.981567,-0.0,0.3485182,0.5590578,49.946373,2,0,1,0
15043000,15043000,40.15403020646708,116.2594857249272,50.050564,49.978966,-0.0,0.34773794,0.54644597,49.948868,2,0,1,0
16044000,16044000,40.15403021067249,116.25948565727938,50.04807,49.970276,-0.0,0.34739786,0.5392649,49.94775,2,0,1,0
17043000,17043000,40.15403019257311,116.25948551541815,50.046833,49.96883,-0.0,0.3471434,0.53444695,49.948647,2,0,1,0
18044000,18044000,40.154030325756445,116.25948556561005,50.053516,49.971786,-0.0,0.3470158,0.5312447,49.955067,2,0,1,0
19043000,19043000,40.15403018700663,116.2594856400426,50.058823,49.974346,-0.0,0.34650147,0.52890927,49.95794,2,0,1,0
20045000,20045000,40.15403024398903,116.25948565049197,50.06179,49.975094,-0.0,0.3459567,0.52620554,49.961887,2,0,1,0
21048000,21048000,40.15403015643036,116.2594857419445,50.06397,49.975174,-0.0,0.34562367,0.5250675,49.96015,2,0,1,0
22043000,22043000,40.154030003596,116.25948559863646,50.239014,50.14469,-0.0,0.3457837,0.52427363,49.96015,2,0,1,0
23033000,23033000,40.1540304081724,116.25948558790644,50.487846,50.388023,-0.0,0.3451617,0.52338827,49.96015,2,0,1,0
24044000,24044000,40.15403035982297,116.25948555904942,50.68252,50.57976,-0.0,0.34504423,0.52234304,49.96015,2,0,1,0
25036000,25036000,40.15403019828553,116.25948563214294,50.71018,50.60307,-0.0,0.3441258,0.52181613,49.96015,2,0,1,0
26040000,26040000,40.154030197839745,116.25948566118097,50.690266,50.58671,-0.0,0.34384206,0.5219906,nan,2,0,0,0
27043000,27043000,40.15403008179257,116.25948551118539,50.704174,50.59944,-0.0,0.34339038,0.52191985,nan,2,0,0,0
28043000,28043000,40.15403014865667,116.25948560966523,50.720753,50.6157,-0.0,0.3432077,0.5209502,nan,2,0,0,0
29032000,29032000,40.154030305768885,116.25948562764215,50.739902,50.63816,-0.0,0.34286493,0.5207115,nan,2,0,0,0
30040000,30040000,40.1540302909634,116.25948560195266,50.751423,50.651245,-0.0,0.34291545,0.52081203,nan,2,0,0,0
31044000,31044000,40.15403021818016,116.25948557566483,50.754528,50.655197,-0.0,0.3433491,0.52029765,nan,2,0,0,0
32045000,32045000,40.15403022125373,116.2594855174979,50.75911,50.658367,-0.0,0.3434153,0.5204876,nan,2,0,0,0
33032000,33032000,40.15403025451392,116.25948543076758,50.76351,50.664738,-0.0,0.3429371,0.52037793,nan,2,0,0,0
34044000,34044000,40.15403034234359,116.25948571153081,50.763924,50.663944,-0.0,0.34308746,0.5208937,nan,2,0,0,0
35041000,35041000,40.154030163854976,116.2594857033714,50.76367,50.66496,-0.0,0.34263813,0.5207713,nan,2,0,0,0
36043000,36043000,40.154030178533425,116.25948578447365,50.763496,50.663166,-0.0,0.34283534,0.5203342,nan,2,0,0,0
37043000,37043000,40.15403025856516,116.25948554313037,50.766094,50.664017,-0.0,0.34271884,0.5205558,nan,2,0,0,0
38047000,38047000,40.15403026268179,116.25948551165946,50.764484,50.65947,-0.0,0.34252387,0.52076083,nan,2,0,0,0
39048000,39048000,40.154030165665255,116.25948542873833,50.765484,50.662224,-0.0,0.34233347,0.5200037,nan,2,0,0,0
40043000,40043000,40.15402999377372,116.2594855002534,50.761684,50.65579,-0.0,0.34224766,0.52019876,nan,2,0,0,0
41040000,41040000,40.154030191255806,116.25948566162313,50.760708,50.654915,-0.0,0.3420642,0.5203272,nan,2,0,0,0
42044000,42044000,40.154030213315885,116.25948573909167,50.764416,50.65987,-0.0,0.34192523,0.52049524,nan,2,0,0,0
43044000,43044000,40.15403028448592,116.25948562037192,50.765076,50.66206,-0.0,0.3418603,0.5206946,nan,2,0,0,0
44048000,44048000,40.15403029040357,116.25948564711263,50.76627,50.664276,-0.0,0.34172684,0.5199277,nan,2,0,0,0
45032000,45032000,40.15403030585639,116.259485601504,50.71613,50.615417,-0.0,0.34461462,0.52106154,nan,2,0,0,0
46043000,46043000,40.15403047095686,116.25948539132104,50.059322,49.965363,-0.0,0.34475273,0.52156234,nan,2,0,0,0
47044000,47044000,40.154030512021954,116.25948539584837,50.047436,49.95509,-0.0,0.34463957,0.52127343,nan,2,0,0,0
48044000,48044000,40.15403039622761,116.2594853764433,50.04841,49.95583,-0.0,0.3456023,0.5212271,nan,2,0,0,0
49043000,49043000,40.15403047418695,116.25948541612325,50.056118,49.960854,-0.0,0.3459673,0.51978844,49.952038,2,0,1,0
50044000,50044000,40.15403041059013,116.25948547600947,50.05973,49.960873,-0.0,0.3455388,0.5194087,49.95633,2,0,1,0
51043000,51043000,40.154030461415736,116.25948539832915,50.058743,49.954517,-0.0,0.34515405,0.5192624,49.956432,2,0,1,0
