timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
433000,433000,-0.010727614,0.022991039,-9.872597
440000,440000,-0.009008924,0.014790674,-9.867116
484000,484000,-0.0005729582,-0.0014828052,-9.837679
536000,536000,-0.003677813,-0.0033696739,-9.801008
584000,584000,0.009004139,0.003942494,-9.74044
636000,636000,-0.0018304945,0.016120328,-9.772831
685000,685000,0.0042217853,0.0021940279,-9.817621
735000,735000,-0.0109571535,0.030683711,-9.849759
784000,784000,0.01961039,0.010174646,-9.722994
835000,835000,-0.0035709953,-0.00071081903,-9.803256
884000,884000,-0.006996746,-0.0049530626,-9.808295
936000,936000,0.004225636,0.0042057647,-9.780957
983000,983000,-0.00077723863,0.010341085,-9.810889
1036000,1036000,0.015995953,-0.0008848495,-9.799067
1084000,1084000,-0.00874413,0.008300673,-9.827039
1137000,1137000,6.069755e-05,-0.005187059,-9.797195
1184000,1184000,-0.039746393,-0.024372948,-9.792979
1233000,1233000,0.014524345,0.0022667192,-9.753937
1285000,1285000,0.005005614,0.0074427305,-9.804859
1335000,1335000,0.0015005642,0.006661445,-9.814002
1384000,1384000,0.0126989465,-0.023986677,-9.766154
1435000,1435000,-0.021581909,0.0035302413,-9.814394
1484000,1484000,0.013396944,-0.0012850724,-9.803974
1537000,1537000,-0.0009337149,-7.52472e-05,-9.800127
1584000,1584000,-0.015800584,0.0105269635,-9.822283
1637000,1637000,0.007343269,0.011136494,-9.777336
1684000,1684000,0.004396694,-0.006966437,-9.830547
1736000,1736000,0.011310352,0.02026702,-9.842281
1777000,1777000,-0.017976305,0.005827111,-9.789425
1836000,1836000,0.0032526343,-0.009759359,-9.816721
1883000,1883000,-0.000498955,0.0048244675,-9.854585
1933000,1933000,-8.1137754e-05,0.021404069,-9.802577
1984000,1984000,-0.007084005,-0.009542393,-9.799148
2036000,2036000,-0.0041795606,0.009792006,-9.76746
2084000,2084000,-0.01519388,-0.01926224,-9.84232
2131000,2131000,-0.0037966964,-0.0028088419,-9.820341
2183000,2183000,-0.028509047,-0.014720319,-9.767975
2235000,2235000,0.027034355,0.017123625,-9.839246
2283000,2283000,0.009768957,-0.0032342002,-9.832709
2331000,2331000,0.0066379327,0.013465446,-9.80788
2384000,2384000,0.022370247,-0.019955838,-9.8314295
2436000,2436000,0.0030878454,-0.0042290115,-9.773323
2484000,2484000,0.0075780605,0.0070221764,-9.8035345
2535000,2535000,-0.0010820639,0.0074428865,-9.790493
2583000,2583000,0.011005022,-0.0025117577,-9.799541
2637000,2637000,-0.0008127065,0.02297179,-9.786011
2684000,2684000,0.0044287196,0.0037255208,-9.756189
2736000,2736000,0.01266952,0.019089378,-9.741708
2784000,2784000,0.025812082,-0.023741059,-9.803721
2836000,2836000,-0.000831065,-0.000438475,-9.835869
2883000,2883000,-0.00039233803,0.0062376596,-9.823625
2935000,2935000,0.012993177,0.012840694,-9.812058
2984000,2984000,-0.013399448,0.0068140626,-9.796959
3035000,3035000,0.0011446866,0.0013991281,-9.779533
3084000,3084000,0.0066993553,0.005827894,-9.767006
3136000,3136000,-0.0099192,0.00189757,-9.777255
3185000,3185000,-0.015120458,-0.008105372,-9.8367605
3236000,3236000,0.0032331476,0.008791093,-9.753842
3284000,3284000,-0.0101288725,-0.0023076637,-9.82242
3336000,3336000,-0.0034663002,-4.956941e-05,-9.79003
3383000,3383000,0.0017946361,-0.018287843,-9.769691
3437000,3437000,0.005047536,0.017913252,-9.786613
3479000,3479000,-0.025888177,-0.0028045708,-9.791688
3536000,3536000,-0.0004230626,-0.027129449,-9.792553
3584000,3584000,0.0020540606,-0.008294407,-9.761803
3636000,3636000,0.009687912,0.0016195227,-9.771698
3683000,3683000,0.01724213,-0.0011537429,-9.808284
3735000,3735000,-0.004840295,0.0002456758,-9.829462
3784000,3784000,-0.0001979867,-0.0073394096,-9.850481
3835000,3835000,0.012083063,0.0145626515,-9.781055
3883000,3883000,0.0035642954,0.015014405,-9.832483
3935000,3935000,0.007851403,0.017323075,-9.83797
3984000,3984000,0.0065295156,-0.003319251,-9.779244
4036000,4036000,-0.014075147,-0.007687104,-9.75076
4080000,4080000,0.0021592255,-0.009401104,-9.814917
4136000,4136000,-0.0005905079,0.010366425,-9.76678
4184000,4184000,-0.005510737,0.0015854827,-9.808618
4259000,4259000,0.006892549,0.0010345413,-9.735708
4283000,4283000,0.0038259667,-0.0074367975,-9.816793
4336000,4336000,0.014079898,-0.012107799,-9.768876
4383000,4383000,0.021415029,-0.0025518306,-9.832213
4436000,4436000,0.0029710154,-0.0016749665,-9.781059
4484000,4484000,-0.017120618,0.01101533,-9.84413
4536000,4536000,0.0046939314,0.015350712,-9.848234
4584000,4584000,0.0041811033,0.0023562573,-9.774339
4635000,4635000,-0.010323184,0.0022975518,-9.785947
4684000,4684000,-0.0039009498,-0.003538215,-9.791754
4735000,4735000,0.013557895,0.0029978133,-9.781343
4789000,4789000,-0.018308155,-0.01060352,-9.858469
4836000,4836000,-0.014566226,-0.003097468,-9.783987
4884000,4884000,0.0010350426,-0.006779301,-9.808656
4935000,4935000,-0.0092499545,0.0065943254,-9.775112
4983000,4983000,-0.024547532,0.0064759557,-9.764636
5032000,5032000,0.0028973098,-0.01143329,-9.808205
5084000,5084000,-0.00012368202,-0.036440805,-9.820764
5136000,5136000,-0.0009164838,0.0030373128,-9.811136
5188000,5188000,0.012297922,0.006913999,-9.790241
5235000,5235000,-0.01936819,0.004489004,-9.781142
5283000,5283000,0.010926527,-0.0262979,-9.757947
5336000,5336000,-0.0094346525,-0.0071759727,-9.821997
5384000,5384000,-0.0008544688,0.009039001,-9.78948
5437000,5437000,0.01732913,0.00032239873,-9.78897
5480000,5480000,-0.0023160926,0.018050034,-9.781192
5536000,5536000,0.007119824,0.009551363,-9.799526
5583000,5583000,0.010515752,-0.0076482296,-9.818167
5607000,5607000,0.012575094,-0.0052869827,-9.813518
5685000,5685000,0.024995834,-0.023091221,-9.843234
5736000,5736000,0.011561283,-0.01057028,-9.785107
5784000,5784000,-0.014454924,0.011262573,-9.8422165
5835000,5835000,-0.012855422,-0.0034643696,-9.787634
5885000,5885000,0.003437718,0.007668718,-9.843444
5935000,5935000,-0.011835714,-0.0060713347,-9.80957
5981000,5981000,0.0016519455,-0.009249056,-9.768454
6036000,6036000,0.019400857,0.0139836185,-9.82032
6083000,6083000,0.035788108,-0.0043055103,-9.825213
6136000,6136000,-0.017818168,0.020638859,-9.788021
6187000,6187000,0.011221709,0.0061117862,-9.836227
6234000,6234000,0.0014793809,0.026710859,-9.821298
6283000,6283000,-0.007064464,-0.030859232,-9.769667
6337000,6337000,-0.012723613,-0.0008758893,-9.7955475
6388000,6388000,-0.0039656125,-0.014564963,-9.772308
6431000,6431000,0.011567296,0.0062255724,-9.850083
6483000,6483000,0.018917788,0.007417418,-9.763733
6536000,6536000,-0.0066607716,0.016671883,-9.846192
6583000,6583000,0.00042379065,-0.0013439266,-9.816816
6635000,6635000,-0.027152652,0.009782111,-9.79123
6683000,6683000,-0.0040050214,0.0065214313,-9.804506
6735000,6735000,0.024179379,-0.010237586,-9.798731
6784000,6784000,0.0039598197,0.010803213,-9.813186
6835000,6835000,0.0033865962,0.0055461703,-9.800065
6884000,6884000,-0.014936771,0.014788605,-9.851774
6936000,6936000,0.018786471,0.0039622267,-9.839423
6983000,6983000,0.0066459794,0.019681897,-9.788191
7036000,7036000,0.023523862,-0.021556316,-9.836545
7087000,7087000,0.0027265272,0.0028384523,-9.8336735
7133000,7133000,-0.012514675,0.008195795,-9.809666
7183000,7183000,0.01160046,0.0027458367,-9.835172
7236000,7236000,0.007245687,0.01487345,-9.803147
7279000,7279000,-0.0025136608,-0.0024400903,-9.833784
7336000,7336000,-0.012563565,-0.021075852,-9.837634
7384000,7384000,-0.00474937,-0.027319144,-9.808414
7437000,7437000,0.0081688035,-0.0069494094,-9.82663
7483000,7483000,-0.011507106,-0.00034418073,-9.798725
7536000,7536000,0.011519463,-0.0164757,-9.785055
7584000,7584000,0.019411702,-0.0073985816,-9.820302
7636000,7636000,0.0022401775,0.004073968,-9.8009815
7683000,7683000,0.005797118,-0.029672705,-9.802604
7736000,7736000,-0.030529095,-0.0020129245,-9.855102
