timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
739000,739000,0.0,0.0,0.0,100.25,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.27000102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996000,996000,0.0,0.0,0.0,1.3097068,1.3097068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.703762,0.0,0.0,nan,0.0,0.0,0.2574902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496000,1496000,0.0,0.0,0.0,0.79672414,0.79672414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.150836,0.0,0.0,nan,0.0,0.0,0.25449255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003000,2003000,0.0,0.0,0.0,0.5268058,0.5268058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.837638,0.0,0.0,nan,0.0,0.0,0.25440666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,2500000,0.0,0.0,0.0,0.5314783,0.53147817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.781689,0.0,0.0,nan,0.0,0.0,0.25421056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001000,3001000,0.0,0.0,0.0,0.5586587,0.5586586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.804657,0.0,0.0,nan,0.0,0.0,0.25376838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500000,3500000,0.0,0.0,0.0,0.54426575,0.54426575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.855272,0.0,0.0,nan,0.0,0.0,0.2533022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001000,4001000,0.0,0.0,0.0,0.5202811,0.52028096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.897644,0.0,0.0,nan,0.0,0.0,0.2528965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497000,4484000,0.0,0.0,0.0,0.49196774,0.49196768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.929834,0.0,0.0,nan,0.0,0.0,0.25257394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5003000,4992000,0.0,0.0,0.0,0.47550294,0.47550285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.927419,0.0,0.0,nan,0.0,0.0,0.25229323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5504000,5491000,0.0,0.0,0.0,0.45649064,0.4564907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.920587,0.0,0.0,nan,0.0,0.0,0.2520676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6000000,5992000,0.0,0.0,0.0,0.4295661,0.42956614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.888923,0.0,0.0,nan,0.0,0.0,0.2519045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,6491000,0.0,0.0,0.0,0.41188288,0.411883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.872536,0.0,0.0,nan,0.0,0.0,0.25176126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997000,6997000,0.0,0.0,0.0,0.42626575,0.42626607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.877319,0.0,0.0,nan,0.0,0.0,0.09923599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496000,7496000,0.0,0.0,0.0,0.3888412,0.3888414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.847269,0.0,0.0,nan,0.0,0.0,0.092848755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,8000000,0.0,0.0,0.0,0.37293583,0.37293595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.831074,0.0,0.0,nan,0.0,0.0,0.09166394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,8500000,0.0,0.0,0.0,0.37447488,0.374475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.798957,0.0,0.0,nan,0.0,0.0,0.091253564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995000,8995000,0.0,0.0,0.0,0.38787737,0.3878774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759757,0.0,0.0,nan,0.0,0.0,0.09104322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9504000,9504000,0.0,0.0,0.0,0.38170463,0.38170463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.727415,0.0,0.0,nan,0.0,0.0,0.09095465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10003000,10003000,0.0,0.0,0.0,0.3735154,0.37351537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.708072,0.0,0.0,nan,0.0,0.0,0.09090521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10496000,10496000,0.10875132,0.108751245,0.23188779,0.2883985,0.2883985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60446,0.0,0.0,nan,0.0,0.0,0.0908906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11000000,11000000,0.105422534,0.10542231,0.22300437,0.27413955,0.27413952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.533544,0.0,0.0,nan,0.0,0.0,0.09089636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
