timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
691000,691000,1.6425035e-11,4.1087624e-06,0.0075443825,1.8028426e-05,0.0007052974,4.6418018e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
703000,703000,1.658539e-11,4.1681596e-06,0.007707135,2.633531e-05,0.0013432225,1.7404043e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
887000,887000,1.8027082e-11,4.802235e-06,0.008126065,2.7820393e-05,0.0014351943,0.0026615015,512,0,1.3943677,1.5657496,0.0,nan,nan,0.0023452968,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1084000,1084000,2.0840992e-11,5.2331507e-06,0.00822806,7.1448335e-06,0.0005120104,8.514717e-05,512,0,1.2424834,1.2407377,0.0,nan,nan,0.001746625,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1285000,1285000,2.240367e-11,5.5466717e-06,0.0100496495,1.8941344e-06,0.000605646,0.006086009,512,0,0.96972305,1.0187794,0.0,nan,nan,0.0016700643,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1487000,1487000,2.2606788e-11,5.458858e-06,0.010103704,5.5054647e-06,0.00073846546,0.0059368,512,0,0.80427325,0.89158815,0.0,nan,nan,0.0024231651,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1688000,1688000,2.2288147e-11,5.48958e-06,0.01067896,1.615724e-05,0.00077859894,0.005056382,512,0,0.70648444,0.8108461,0.0,nan,nan,0.00097072846,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1887000,1887000,2.225782e-11,5.7186508e-06,0.011707124,3.584168e-05,0.0008244646,0.00070009346,512,0,0.6581269,0.75789195,0.0,nan,nan,0.00011193846,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2092000,2092000,2.350575e-11,6.1108826e-06,0.0114068175,5.9672777e-05,0.00091838697,0.0019420524,512,0,0.6833587,0.7317473,0.0,nan,nan,0.0006656759,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2292000,2292000,2.4176576e-11,6.152341e-06,0.011136607,9.062443e-05,0.0008944214,0.0012686306,512,0,0.68710935,0.71645266,0.0,nan,nan,0.0005642292,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2480000,2480000,2.425787e-11,6.0925445e-06,0.011052622,0.00013459884,0.0010962073,0.0009077383,512,0,0.6633218,0.7203778,0.0,nan,nan,0.0004467064,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2684000,2684000,2.3541545e-11,6.035262e-06,0.012610175,0.00011671769,0.001389334,0.0027853872,512,0,0.68179387,0.7251485,0.0,nan,nan,0.000115439594,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2883000,2883000,2.1294983e-11,5.6872573e-06,0.010874141,9.456855e-05,0.0018050249,0.003960656,512,0,0.67467844,0.73157865,0.0,nan,nan,0.00091639,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3092000,3092000,2.0127377e-11,5.8822457e-06,0.012595734,6.57719e-05,0.001678282,0.003732136,512,0,0.67959595,0.7444738,0.0,nan,nan,0.0012093323,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
