timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
691000,691000,0.0,0.0,0.0,100.25,100.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.270001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996000,996000,0.0,0.0,0.0,1.3096989,1.3096989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.296559,0.0,0.0,nan,0.0,0.0,0.25666463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1496000,1496000,0.0,0.0,0.0,0.7911749,0.7911749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.096538,0.0,0.0,nan,0.0,0.0,0.2544454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1999000,1999000,0.0,0.0,0.0,0.5074526,0.5074526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82132,0.0,0.0,nan,0.0,0.0,0.25440487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2500000,2500000,0.0,0.0,0.0,0.535204,0.53520393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.777559,0.0,0.0,nan,0.0,0.0,0.25418058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997000,2997000,0.0,0.0,0.0,0.5472944,0.54729426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.804854,0.0,0.0,nan,0.0,0.0,0.25373006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492000,3492000,0.0,0.0,0.0,0.5435086,0.54350847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.862453,0.0,0.0,nan,0.0,0.0,0.2532671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997000,3997000,0.0,0.0,0.0,0.51238906,0.51238906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.895598,0.0,0.0,nan,0.0,0.0,0.25286716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497000,4484000,0.0,0.0,0.0,0.48932135,0.48932132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.925272,0.0,0.0,nan,0.0,0.0,0.25254378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4996000,4983000,0.0,0.0,0.0,0.474802,0.4748019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.922974,0.0,0.0,nan,0.0,0.0,0.25227356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496000,5483000,0.0,0.0,0.0,0.46229085,0.46229085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.921755,0.0,0.0,nan,0.0,0.0,0.25205132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5994000,5988000,0.0,0.0,0.0,0.43890113,0.43890113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.883234,0.0,0.0,nan,0.0,0.0,0.25189057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500000,6491000,0.0,0.0,0.0,0.41731477,0.41731468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.872974,0.0,0.0,nan,0.0,0.0,0.2517463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6997000,6997000,0.0,0.0,0.0,0.4249815,0.42498112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.876704,0.0,0.0,nan,0.0,0.0,0.09922786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7496000,7496000,0.0,0.0,0.0,0.3864392,0.38643885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.842565,0.0,0.0,nan,0.0,0.0,0.092847325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000000,8000000,0.0,0.0,0.0,0.37217012,0.3721696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.827786,0.0,0.0,nan,0.0,0.0,0.09166218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8500000,8500000,0.0,0.0,0.0,0.3736171,0.37361643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.796616,0.0,0.0,nan,0.0,0.0,0.0912509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8995000,8995000,0.0,0.0,0.0,0.38677615,0.38677529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.758073,0.0,0.0,nan,0.0,0.0,0.091039315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9504000,9504000,0.0,0.0,0.0,0.380876,0.38087547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.726065,0.0,0.0,nan,0.0,0.0,0.090943515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10003000,10003000,0.0,0.0,0.0,0.37295282,0.37295246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.706795,0.0,0.0,nan,0.0,0.0,0.09089163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10496000,10496000,0.108697355,0.10869724,0.23187,0.28839827,0.28839827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.603702,0.0,0.0,nan,0.0,0.0,0.09087823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10992000,10992000,0.10536401,0.10536365,0.2230327,0.27423188,0.27423188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.533407,0.0,0.0,nan,0.0,0.0,0.09088868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11504000,11504000,0.107060045,0.1070596,0.22109243,0.2692176,0.2692176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.488986,0.0,0.0,nan,0.0,0.0,0.09088026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12003000,12003000,0.10733134,0.10733104,0.2210713,0.26719165,0.26719162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.461336,0.0,0.0,nan,0.0,0.0,0.090872474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12504000,12504000,0.105986156,0.105985984,0.22086084,0.26599887,0.26599887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43971,0.0,0.0,nan,0.0,0.0,0.09086118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13000000,13000000,0.10475757,0.10475747,0.22046597,0.26546696,0.26546696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.424351,0.0,0.0,nan,0.0,0.0,0.09085191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13491000,13491000,0.10401224,0.1040122,0.21991673,0.2653568,0.2653568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.411912,0.0,0.0,nan,0.0,0.0,0.09083488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14003000,14003000,0.10353096,0.10353093,0.21913658,0.26535702,0.26535702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.40279,0.0,0.0,nan,0.0,0.0,0.09081269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14504000,14504000,0.102799356,0.10279933,0.21815887,0.26521906,0.26521906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.395056,0.0,0.0,nan,0.0,0.0,0.09079374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14997000,14997000,0.10204498,0.102044955,0.21716578,0.26510906,0.26510906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.389783,0.0,0.0,nan,0.0,0.0,0.09077033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15500000,15500000,0.10155964,0.10155962,0.21628237,0.26503715,0.26503715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.384875,0.0,0.0,nan,0.0,0.0,0.090746626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16004000,16004000,0.10113214,0.10113212,0.21546058,0.2650069,0.2650069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.381291,0.0,0.0,nan,0.0,0.0,0.09072177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16499000,16499000,0.10056522,0.10056521,0.21467708,0.26482168,0.26482168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.377881,0.0,0.0,nan,0.0,0.0,0.090698496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16992000,16992000,0.10026107,0.10026107,0.2140734,0.2649375,0.2649375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.375564,0.0,0.0,nan,0.0,0.0,0.09067937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17505000,17505000,0.09992928,0.09992927,0.2134273,0.26477787,0.26477787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.372651,0.0,0.0,nan,0.0,0.0,0.09065491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18001000,18001000,0.09940261,0.0994026,0.21298127,0.2649157,0.2649157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.371693,0.0,0.0,nan,0.0,0.0,0.09063667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18492000,18492000,0.09907491,0.0990749,0.21252988,0.2649712,0.2649712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37081,0.0,0.0,nan,0.0,0.0,0.09061687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19001000,19001000,0.098721325,0.09872131,0.21209393,0.26490808,0.26490808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.369453,0.0,0.0,nan,0.0,0.0,0.090596914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19500000,19500000,0.09845516,0.09845515,0.21176194,0.26496154,0.26496154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.369614,0.0,0.0,nan,0.0,0.0,0.09058097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20000000,20000000,0.098150745,0.09815074,0.21148309,0.26487887,0.2648789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36737,0.0,0.0,nan,0.0,0.0,0.090563186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20493000,20493000,0.09902319,0.09902319,0.21128039,0.26495463,0.26495463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.367747,0.0,0.0,nan,0.0,0.0,0.09054527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20996000,20996000,0.10647483,0.10647483,0.2110831,0.26486564,0.26486564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36696,0.0,0.0,nan,0.0,0.0,0.09052938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21493000,21493000,0.10777663,0.10777663,0.21095745,0.26486227,0.26486227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.365153,0.0,0.0,nan,0.0,0.0,0.09051237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
