timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6965000,6965000,0.99806935,0.00011472871,4.918006e-05,0.062110424,0.9980745,5.4561796e-11,4.674049e-12,0.06202705,1
6969000,6969000,0.99806935,0.000114833594,5.125051e-05,0.062110465,0.9980745,5.4561796e-11,4.674049e-12,0.06202705,1
7459000,7459000,0.99999976,0.000114827395,6.166994e-05,-0.000694123,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
7968000,7968000,0.9999994,0.00011295204,4.9196504e-05,-0.0011534654,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
8467000,8467000,0.9999995,5.6280245e-05,4.334728e-05,-0.0010632429,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
8967000,8967000,0.9999993,7.199789e-05,3.854909e-05,-0.001185833,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
9464000,9464000,0.9999993,7.824176e-05,3.569521e-05,-0.0012365768,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
9967000,9967000,0.9999993,7.250754e-05,4.0224306e-05,-0.0012050774,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
10465000,10465000,0.9999994,8.225642e-05,1.999759e-05,-0.0011204036,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
10967000,10967000,0.9999995,0.000105105064,-6.9478534e-05,-0.0009865394,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
11464000,11464000,0.9999995,6.542623e-05,-5.5968852e-05,-0.0009783237,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
11967000,11967000,0.99999964,1.5190496e-05,-0.00010148197,-0.0008295342,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
12467000,12467000,0.99999964,4.19604e-05,-3.1343377e-06,-0.000864082,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
12965000,12965000,0.99999976,7.182724e-05,-6.0199447e-05,-0.0006852591,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
13467000,13467000,0.9999999,0.00016682003,1.6902577e-05,-0.0006253423,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
13963000,13963000,0.99999976,0.00012353543,8.2706805e-08,-0.00073511456,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
14468000,14468000,0.99999976,0.00020857989,-5.9815065e-05,-0.0007397785,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
14964000,14964000,0.99999976,0.00014646602,4.6832618e-05,-0.0007429455,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
15468000,15468000,0.99999964,9.719413e-05,-5.6138102e-05,-0.0008606583,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
15968000,15968000,0.99999964,4.5908633e-05,-0.00013398837,-0.0008833832,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
16463000,16463000,0.99999964,-1.6015096e-05,-9.2666e-05,-0.0009260216,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
16964000,16964000,0.99999964,-0.0001219215,-5.007383e-05,-0.00085661205,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
17464000,17464000,0.99999964,-9.702486e-05,-0.00013970384,-0.00081079226,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
17967000,17967000,0.99999964,-5.6638066e-05,-6.158269e-05,-0.0009128343,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
18463000,18463000,0.9999995,2.0053341e-05,6.475388e-05,-0.0009809989,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
18968000,18968000,0.9999995,-5.967572e-05,8.147245e-05,-0.0010206278,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
19464000,19464000,0.9999994,-0.0001342316,6.597709e-05,-0.0011210346,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
19961000,19961000,0.9999994,-1.6357671e-05,7.8105746e-05,-0.0011664515,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
20468000,20468000,0.9999993,-5.2712294e-05,8.410889e-05,-0.0012749453,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
20964000,20964000,0.99999917,-0.0004267896,1.1445008e-05,-0.0012683544,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
21468000,21468000,0.9999969,-0.0012550545,-0.00195829,-0.0009063669,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
21965000,21965000,0.9999989,-4.2648215e-05,-0.0014064417,0.0005132754,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
22468000,22468000,0.9999994,0.00016216087,0.0010030202,0.0004440858,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
22967000,22967000,0.9999958,-0.0001943851,0.0028941382,0.00020126863,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
23464000,23464000,0.9999985,2.7976832e-05,0.0017259469,0.00020529298,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
23964000,23964000,0.9999998,0.00013212344,0.000652879,0.00013851181,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
24467000,24467000,0.9999993,0.0004966276,-0.0011598782,6.8634734e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
24968000,24968000,0.99999964,-0.0007839081,-0.00043690373,4.0573366e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
25468000,25468000,0.9999999,-0.00042670628,1.6165273e-05,1.6214e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
25964000,25964000,0.9999999,-0.0005436335,3.8120645e-05,4.0065723e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
26464000,26464000,1.0,-7.3119794e-05,1.8803427e-06,8.144199e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
26967000,26967000,0.99999964,0.0004204868,-0.0008159959,1.6077358e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
27465000,27465000,0.99999964,0.00033439364,-0.0007697396,-8.310455e-06,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
27969000,27969000,0.9999999,-0.0005073858,6.5313194e-05,3.527503e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
28468000,28468000,0.9999995,-0.0007153782,0.0006342858,-8.793353e-06,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
28967000,28967000,0.9999993,-0.0004264166,0.0011841937,-2.8241106e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
29461000,29461000,0.99999964,-4.2363645e-05,0.0009123946,-2.4491465e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
29965000,29965000,0.9999999,-5.7306403e-05,0.0005407402,2.0546857e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
30469000,30469000,0.9999999,-0.0005711458,-0.00018727822,1.300702e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
30964000,30964000,1.0,-5.508712e-06,7.144296e-05,-6.126929e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
31463000,31463000,1.0,-3.6368478e-05,0.00037900536,-2.5011914e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
31964000,31964000,0.9999999,0.00021833071,0.0004221963,5.0397306e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
32467000,32467000,1.0,0.00028349334,-2.9033246e-05,-4.2620894e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
32963000,32963000,0.9999995,0.0006304222,0.00073037425,-1.1632223e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
33467000,33467000,1.0,-0.00018905645,0.00010454193,-2.8219989e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
33968000,33968000,0.99999845,-0.001419716,0.0010148633,-1.0333354e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
34463000,34463000,0.9999995,-0.0009398457,0.0002992459,-2.5279762e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
34968000,34968000,0.99999976,-0.0007047003,-0.00041161155,2.8238188e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
35463000,35463000,0.9999994,-0.0006830799,-0.00086994,-4.1365318e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
35968000,35968000,0.9999994,-0.0010694308,0.00015261979,-2.4197203e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
36464000,36464000,0.99999976,-0.00037654766,0.00067303074,1.1405345e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
36963000,36963000,0.9999993,0.00081640773,0.0008951649,1.1774548e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
37464000,37464000,0.9999999,0.0005101314,0.00021975188,-4.6638863e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
37963000,37963000,1.0,-0.00011697766,0.00033400263,-1.5056327e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
38457000,38457000,0.9999995,0.00094512815,0.00026594743,-4.400529e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
38967000,38967000,0.9999999,0.00032296963,-0.0003218952,5.7998786e-06,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
39465000,39465000,0.9999991,0.00021436467,-0.0013766878,2.9053994e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
39968000,39968000,0.999999,-0.0002934376,-0.00138196,-1.0266289e-05,0.9980098,2.273737e-12,-4.547474e-12,-0.063060254,2
