timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3120000,3120000,1310988,0.00015729966,0.00015730225,-3.687223e-08,0.34906584,5.34257e-05,5.3425705e-05,1.6686543e-05,1310988,0.0,0.0,0.0010063982,0.4,0.00039135286,0.00039135286,0.00036264636,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
3800000,3800000,1310988,0.00014929434,5.8562968e-05,-2.755138e-08,0.34906584,2.7732653e-05,2.7732684e-05,8.8519755e-06,1310988,0.0,0.0,0.0021640102,0.4,0.00039570665,0.00039570665,0.00032498068,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4208000,4208000,1310988,8.45317e-05,1.7859476e-05,-3.069205e-08,0.34906584,1.905367e-05,1.9053714e-05,6.300793e-06,1310988,0.0,0.0,0.0031747897,0.4,0.0003965864,0.0003965864,0.0002939467,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4816000,4799000,1310988,2.5449583e-05,-2.6119731e-05,-3.2625053e-08,0.34906584,1.0543778e-05,1.0543847e-05,4.081856e-06,1310988,0.0,0.0,0.004287596,0.4,0.00039864556,0.00039864556,0.00024961313,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5336000,5323000,1310988,-7.0818337e-06,-1.5634903e-05,-2.9616414e-08,0.34906584,6.8900563e-06,6.890139e-06,2.8851246e-06,1310988,0.0,0.0,0.0055112964,0.4,0.00039729988,0.00039729988,0.00021010997,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6667000,6656000,1310988,-8.866061e-05,6.002881e-05,-2.4462455e-08,0.34906584,1.8781988e-06,1.8782639e-06,1.4065654e-06,1310988,0.0,0.0,0.0065402836,0.4,0.00038376777,0.00038376777,0.00013031358,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
10427000,10427000,1310988,-5.241093e-05,2.8648228e-05,-1.5119319e-05,0.34906584,4.9233654e-07,4.923714e-07,1.0243159e-06,1310988,0.0,0.0,0.007544627,0.4,0.0004057329,0.0004057329,0.000101701946,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
11452000,11452000,1310988,-2.7274633e-05,-4.4557896e-06,-3.3598837e-05,0.34906584,3.7878377e-07,3.7879914e-07,8.273125e-07,1310988,0.0,0.0,0.008554787,0.4,0.00040390078,0.00040390078,8.295102e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12145000,12145000,1310988,-3.138034e-05,-1.2846477e-05,-5.093785e-05,0.34906584,2.7578307e-07,2.7578932e-07,6.882296e-07,1310988,0.0,0.0,0.007455447,0.4,0.0004010017,0.0004010017,6.286695e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
12535000,12535000,1310988,-5.466803e-05,-2.641742e-06,-3.907895e-05,0.34906584,2.4035072e-07,2.4035512e-07,6.19489e-07,1310988,0.0,0.0,0.006444644,0.4,0.00039975613,0.00039975613,5.444706e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20692000,20692000,1310988,-3.178396e-05,-1.1758758e-05,4.5878533e-05,0.34906584,7.886466e-09,7.886389e-09,8.340027e-08,1310988,0.0005884874,0.00090081996,0.0070991577,0.4,0.00037040553,0.00037040553,5.017787e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
20996000,20996000,1310988,-3.2070115e-05,-2.5468484e-05,6.094492e-05,0.34906584,7.548921e-09,7.548853e-09,7.853709e-08,1310988,0.0018306528,0.0013960401,0.0069817635,0.4,0.0002971024,0.00029710244,5.0125145e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21200000,21200000,1310988,-2.8165128e-05,-3.1136795e-05,5.6332698e-05,0.34906584,7.4415794e-09,7.441515e-09,7.521101e-08,1310988,0.00060437544,0.0014606125,0.0068777464,0.4,0.0002428429,0.00024284299,5.0035974e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
