timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6979000,6979000,0.9980839,0.000115798255,5.8698297e-05,0.06187537,0.998089,1.7046146e-11,4.6745338e-12,0.061794225,1
6983000,6983000,0.9999996,0.000118716016,5.337412e-05,-0.0009544729,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
7480000,7480000,0.9999998,0.000119500306,5.1203733e-05,-0.00068841747,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
7977000,7977000,0.99999934,0.00011133924,4.532284e-05,-0.0011658317,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
8476000,8476000,0.99999946,5.7459005e-05,4.1642146e-05,-0.001065766,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
8979000,8979000,0.99999934,6.793567e-05,3.5608544e-05,-0.0011958156,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
9480000,9480000,0.9999992,7.856743e-05,3.8777514e-05,-0.001244347,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
9983000,9983000,0.99999934,7.184275e-05,4.4855344e-05,-0.0011895363,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
10480000,10480000,0.99999946,9.192903e-05,2.5171345e-05,-0.0011157156,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
10980000,10980000,0.9999996,0.00011021831,-6.685243e-05,-0.0009849704,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
11479000,11479000,0.9999996,6.556147e-05,-5.7208716e-05,-0.0009601332,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
11979000,11979000,0.9999997,1.3744173e-05,-0.00010337829,-0.0008284741,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
12479000,12479000,0.9999997,3.585839e-05,-8.203924e-06,-0.0008641914,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
12979000,12979000,0.9999998,8.9607944e-05,-5.340529e-05,-0.0006716424,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
13480000,13480000,0.9999998,0.0001645606,1.5542097e-05,-0.0006165102,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
13979000,13979000,0.9999997,0.00013296734,-1.0825708e-05,-0.00073243,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
14480000,14480000,0.9999997,0.00020511536,-6.0919938e-05,-0.00073529885,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
14980000,14980000,0.9999997,0.00014499825,3.983837e-05,-0.00075414666,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
15480000,15480000,0.9999997,9.727193e-05,-5.9551487e-05,-0.0008516077,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
15977000,15977000,0.9999996,4.16155e-05,-0.00013882873,-0.00088298746,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
16479000,16479000,0.9999996,-2.912928e-05,-8.983889e-05,-0.0009235763,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
16979000,16979000,0.9999997,-0.00013296821,-5.013429e-05,-0.0008586932,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
17479000,17479000,0.9999997,-9.069326e-05,-0.00014391264,-0.00081285497,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
17979000,17979000,0.9999996,-5.858651e-05,-5.3466294e-05,-0.00091298297,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
18481000,18481000,0.9999996,2.5423431e-05,6.796607e-05,-0.00098657,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
18979000,18979000,0.99999946,-6.310302e-05,8.600545e-05,-0.0010209989,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
19481000,19481000,0.99999946,-0.00013432032,6.716765e-05,-0.0011084042,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
19979000,19979000,0.99999934,-2.338771e-05,7.3682415e-05,-0.0011658861,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
20479000,20479000,0.9999992,-5.8387785e-05,9.0616435e-05,-0.0012837012,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
20979000,20979000,0.9999991,-0.00044665305,6.7362807e-06,-0.0012695529,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
21475000,21475000,0.99999684,-0.0012571692,-0.002007799,-0.0008908114,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
21981000,21981000,0.9999989,7.3457163e-06,-0.001354825,0.00052824523,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
22479000,22479000,0.99999946,0.00017135867,0.0010351967,0.0004371686,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
22981000,22981000,0.9999957,-0.00021891632,0.0029160576,0.00019295265,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
23476000,23476000,0.99999857,1.5004208e-05,0.0016907568,0.0002057474,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
23979000,23979000,0.9999999,0.00013109505,0.0005884466,0.00013283343,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
24479000,24479000,0.9999993,0.00048748183,-0.0011348024,6.797266e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
24979000,24979000,0.99999964,-0.0007614583,-0.00044613073,4.120577e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
25480000,25480000,1.0,-0.000425502,5.3151296e-05,9.429194e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
25979000,25979000,0.9999999,-0.0005326842,5.1556668e-05,3.932683e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
26479000,26479000,1.0,-7.177288e-05,5.521795e-06,7.8717625e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
26980000,26980000,0.99999964,0.00043010034,-0.0008041964,8.189362e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
27479000,27479000,0.99999976,0.0003138427,-0.0007323796,-1.034687e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
27979000,27979000,0.9999999,-0.00051218923,6.9819704e-05,3.1528267e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
28484000,28484000,0.99999964,-0.00068337825,0.00063652993,-8.204438e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
28980000,28980000,0.99999917,-0.00042133356,0.0012163289,-3.4514298e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
29480000,29480000,0.99999964,-6.302835e-05,0.00088185916,-2.2113722e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
29981000,29981000,0.9999999,-3.809391e-05,0.000504235,2.329385e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
30473000,30473000,0.9999999,-0.0005711294,-0.00019127045,8.274168e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
30980000,30980000,1.0,-1.3937813e-07,7.1237184e-05,-6.154585e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
31481000,31481000,1.0,-6.431233e-05,0.00042191267,-2.0291685e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
31979000,31979000,0.9999999,0.00021150675,0.0004046962,5.1201303e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
32481000,32481000,1.0,0.00029109005,-3.6845748e-05,-4.941767e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
32980000,32980000,0.9999995,0.0006284764,0.00077440665,-1.604627e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
33479000,33479000,1.0,-0.00022618976,0.000118235446,-2.6354513e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
33979000,33979000,0.99999845,-0.0014366432,0.0010413977,-1.2806645e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
34480000,34480000,0.99999964,-0.00086623663,0.00024277707,-3.5243414e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
34984000,34984000,0.99999964,-0.0007331507,-0.00047945144,1.8294428e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
35480000,35480000,0.9999995,-0.0007010754,-0.0008268249,-4.1239517e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
35981000,35981000,0.9999995,-0.0010558602,0.00015995034,-2.8880497e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
36480000,36480000,0.99999976,-0.00032413518,0.00068501994,1.0594968e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
36983000,36983000,0.9999993,0.0008059452,0.0008702027,-3.3102401e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
37480000,37480000,0.9999999,0.00044305736,0.00019282465,-4.493609e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
37980000,37980000,1.0,-8.2510494e-05,0.0003507605,-1.0685424e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
38480000,38480000,0.9999995,0.0009861032,0.00029245447,-4.3493066e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
38984000,38984000,0.9999999,0.0002736755,-0.00035720094,3.412078e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
39479000,39479000,0.9999991,0.000176321,-0.0013683686,2.8666314e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
39980000,39980000,0.999999,-0.00030191662,-0.0013797168,-6.460161e-06,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
40480000,40480000,0.9999998,-0.00051588647,-0.00052655936,-8.31386e-05,0.9980244,5.229595e-12,9.094948e-13,-0.0628291,2
