timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
739000,739000,0,nan,nan,-8.3072064e-07,-2.8717227e-07,5.4701072e-08,0.0,0.0,0.0,-0.00022727171,-0.00010102432,2.8374907e-06,4.299185e-06,-0.00022147644,-5.0117e-05,0.0,-0.0038285842,-0.013784658,-0.0029094515,0.1241333,0.12413378,nan,0.100001864,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-2.8326642e-05,-0.00023755993,-0.0060248077,0.0,0.0,0.0,6.035825e-05,-0.0014200847,0.004513611,-0.0014773869,-0.00022147644,-5.0117e-05,0.0,-0.0069620097,-0.0008641375,0.0035457313,0.124130145,0.12413378,nan,0.1,0.756788,1.4297826,4.3759294,0.45252275,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1496000,1496000,0,nan,nan,-0.00049094425,-0.0013328587,-0.0022478995,0.0,0.0,0.0,-0.0022814497,-0.005134615,0.009666076,0.0071492614,-0.00022147644,-5.0117e-05,0.0,0.025107559,-0.021987954,-0.005859881,0.12415014,0.12413378,nan,0.10365141,0.76214933,0.91842604,1.8164656,0.4687219,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1999000,1999000,0,nan,nan,-0.00071274466,-0.0022642072,0.0075601083,0.0,0.0,0.0,-0.00103206,-0.0052178404,0.0103193475,0.011648974,-0.00022147644,-5.0117e-05,0.0,-0.00968671,-0.0097790705,-0.026401754,0.12406786,0.12413378,nan,0.1,0.52654123,0.7525891,1.2853669,0.49535,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2500000,2500000,0,nan,nan,-0.00037297138,-0.0021066354,0.011054269,0.0,0.0,0.0,0.00045002555,-0.0035875633,0.0113643715,0.0110240625,-0.00022147644,-5.0117e-05,0.0,0.0059336643,-0.014433684,0.015050172,0.12409903,0.12413378,nan,0.1,0.6248035,0.71174234,1.5049694,0.5238237,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2997000,2997000,0,nan,nan,0.0008776126,-0.0005417892,0.012411676,0.0,0.0,0.0,0.0035482629,0.0003062871,0.011603597,0.007351616,-0.00022147644,-5.0117e-05,0.0,-0.015715852,-0.027873034,-0.030633064,0.12409763,0.12413378,nan,0.1,0.7567848,0.73740107,1.6401677,0.5466239,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3496000,3496000,0,nan,nan,0.0014266978,0.00037684923,0.012914819,0.0,0.0,0.0,0.0022392706,0.00022099668,0.0141966995,0.007498142,-0.00022147644,-5.0117e-05,0.0,0.02717222,0.018955352,-0.029295681,0.124128886,0.12413378,nan,0.1,0.58929485,0.76142746,1.258892,0.54935473,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3997000,3997000,0,nan,nan,0.0011093285,0.00016151406,0.013977721,0.0,0.0,0.0,0.0016285776,0.0011166879,0.012894903,0.0043925783,-0.00022147644,-5.0117e-05,0.0,-0.014440439,0.013002221,-0.025316453,0.12412271,0.12413378,nan,0.1,0.6575293,0.7987617,1.2678703,0.5459608,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4491000,4479000,0,nan,nan,0.0005964202,0.001234635,0.0112906145,0.0,0.0,0.0,0.0011314042,0.002619608,0.012768698,0.00076024054,-0.00022147644,-5.0117e-05,0.0,-0.02408713,0.017941866,-0.043400377,0.12412131,0.12413378,nan,0.1,0.50222695,0.81675977,0.98622257,0.53125477,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4999000,4988000,0,nan,nan,-0.0008956818,0.0016135412,0.009715003,0.0,0.0,0.0,-0.0050434116,0.0026313676,0.01190742,-0.0010265184,-0.00022147644,-5.0117e-05,0.0,-0.013520863,0.0038558042,-0.02175644,0.124087565,0.12413378,nan,0.1,0.5746438,0.8154448,1.020865,0.5072102,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
