timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
20396000,20396000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
20408000,20408000,2.896614,3.700011,-2.5132782,-1.256641,-3.9274514e-06,1.2566332,2.5132704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
21389000,21389000,-3.0633216,3.8558178,-2.5131276,-1.2564932,0.00014995644,1.2567941,2.5134292,-0.0015531719,0.00018075033,-8.122501e-05,-0.0019770658,-0.0028867575,-0.0016126854,-0.00077385514,0.0011344303,0.0014749495,-0.00022285985,0.20000304,0.19999915,0.19999656,0.19999865,0.20000257
22394000,22394000,0.18291473,3.5646966,-2.5087194,-1.2504761,0.0038189015,1.2574027,2.5144932,-0.014616952,0.00038380362,0.0076492764,-0.002788484,-0.016575301,-0.0108836675,-0.013663702,-0.00029329045,0.010769984,0.0042637433,0.19868284,0.20019469,0.20144115,0.20069255,0.19898883
23392000,23392000,0.16660996,3.5437536,-2.5081935,-1.24884,0.003643292,1.2549965,2.5125117,0.025181608,0.0075301467,-0.0061456296,0.0028880974,0.022280121,0.0064620026,0.015160467,0.0011312044,-0.016236728,-0.013039948,0.19771872,0.20037806,0.20252572,0.2011723,0.19820522
24391000,24391000,0.16122882,3.5060463,-2.5061564,-1.2442029,0.004163411,1.2503715,2.5087912,0.006930802,-0.0023495136,-0.010475943,-0.0064121485,0.004373044,0.00238507,0.007984245,0.0009664894,-0.008954259,-0.008195184,0.19548345,0.20076804,0.2050331,0.20230086,0.19641457
25391000,25391000,0.10636302,3.4874597,-2.505391,-1.2437227,0.0036563717,1.2495325,2.5087314,-0.014770548,-0.007686086,-0.0019187079,-0.0052875,-0.01326055,0.0020356434,-0.0017741699,0.0037205808,0.010929486,0.009977027,0.1953379,0.20110756,0.20539182,0.20217632,0.1959864
26399000,26399000,0.07997207,3.4783258,-2.5047743,-1.2431343,0.0034739703,1.2488933,2.5085797,-0.0056534437,-0.0034284391,0.0011103979,0.0017717493,-0.002395813,-0.0006068875,-0.0047038174,-0.0038739783,0.0006886892,0.0027647482,0.19513921,0.20131993,0.205726,0.20216401,0.1956508
27391000,27391000,0.07987291,3.4764345,-2.50473,-1.2429769,0.0034027922,1.2485673,2.508322,-0.01492076,-0.0053198426,-0.0034630997,-0.011760882,-0.018942412,-0.006232166,-0.00506116,0.0043281554,0.009080294,0.002623292,0.19502836,0.20134966,0.20585757,0.20221302,0.19555138
28389000,28389000,0.08647727,3.4758697,-2.5047197,-1.2428014,0.0034729731,1.2484084,2.5081234,-0.0023720656,0.0027181613,0.008344402,0.0068694684,0.00023432863,0.0007017233,-0.0036152794,-0.00016013853,0.006268952,0.006887736,0.19492835,0.2013325,0.20594902,0.20228489,0.19550526
29391000,29391000,0.07714668,3.4733436,-2.5047312,-1.242859,0.0031926306,1.248033,2.5079134,0.003395307,-0.0032310563,-0.0056623397,-0.0006631263,0.0049970467,0.0047327625,0.0051468187,-0.0009537565,-0.0052039037,-0.0017509742,0.194887,0.20140433,0.20603576,0.20226474,0.19540808
30388000,30388000,0.08105425,3.4732614,-2.5046425,-1.2426856,0.0033294798,1.2480643,2.5079138,0.0007089306,-0.00044391217,-0.0016999767,-0.0013550583,0.0001368002,-9.213387e-05,0.0008663855,7.82352e-05,-0.0013625771,-0.0014875502,0.19484092,0.20139092,0.2060746,0.20230137,0.19539213
31396000,31396000,0.072924845,3.4717155,-2.5047443,-1.2428606,0.00302314,1.2477479,2.5077238,-0.01320601,-0.009348262,-0.00654993,-0.00858894,-0.012726607,-0.0057015764,-0.0074137775,-0.004315927,-0.00067683775,-0.001482658,0.19483651,0.20144583,0.20611328,0.20226946,0.19533491
32388000,32388000,0.07472123,3.471733,-2.504841,-1.2429147,0.0029502031,1.2476215,2.507582,0.0031492156,0.003953774,0.00082994805,-0.001930852,-0.0005370762,-0.0037035884,-0.00011557074,0.0017463008,-0.0006160789,-0.0040135086,0.19481333,0.20143929,0.20613286,0.20228778,0.19532666
33400000,33400000,0.06494447,3.4687943,-2.5047796,-1.2428831,0.0026920366,1.2472105,2.507367,0.008263126,0.006697418,-0.0014604887,-0.00505885,0.0008948198,-0.013284709,-0.0051164143,-0.004069854,-0.011458538,-0.017250894,0.19474666,0.20152466,0.20625387,0.2022747,0.19520015
34396000,34396000,0.0655884,3.4660811,-2.5046005,-1.2425288,0.00269949,1.2468269,2.5070841,0.011127718,0.0015667416,0.0032548937,0.013734445,0.018745447,0.011009366,0.006075437,-0.0044255424,-0.0061874473,0.0033162998,0.19457592,0.20156857,0.20645553,0.20235115,0.19504882
35391000,35391000,0.05841891,3.4617026,-2.5043254,-1.2421571,0.002580319,1.2463034,2.5067983,-0.009871222,-0.005933637,0.0011382855,0.0017262059,-0.0050628353,0.010051608,0.0038116393,0.0055848137,0.0128462985,0.015712589,0.1943992,0.20167227,0.20670049,0.20239337,0.19483474
36397000,36397000,0.034370232,3.454847,-2.503766,-1.2416894,0.0022200274,1.2455101,2.5065663,-0.004108928,-0.0027981712,0.002831612,0.005103105,0.0008515169,0.004025674,-0.0015444709,-0.0020336295,0.003138002,0.0069618206,0.19421016,0.20191793,0.20704593,0.20235324,0.19447272
37397000,37397000,0.03030509,3.449706,-2.503379,-1.2410922,0.0021253487,1.2447717,2.506115,0.0024330372,0.0018351959,-0.006463625,-0.011131827,-0.005713495,-0.0060365945,0.002619456,0.0047299014,-0.0024439795,-0.009212583,0.1939288,0.20204364,0.20741203,0.20244487,0.19417067
38392000,38392000,0.016294328,3.4426105,-2.5026102,-1.240213,0.002008211,1.2439153,2.5057938,0.0009464751,0.0015164874,-0.0040184497,-0.008091416,-0.005094947,-0.0061933603,-9.566138e-05,0.002320933,-0.0021363883,-0.0074746753,0.19360547,0.20227785,0.20788881,0.20249295,0.193735
39392000,39392000,0.0636606,3.4385762,-2.502645,-1.2390035,0.0027885644,1.2432013,2.5045502,-0.008953993,-0.002663529,-0.005066181,-0.0127569325,-0.01530116,-0.011288969,-0.0066506853,0.00066402927,0.00075795036,-0.006618252,0.19295128,0.2020457,0.20841782,0.20303795,0.19354728
