timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
20396000,20396000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
20408000,20408000,-2.896614,3.7000053,-2.5132782,-1.2566411,-4.0552427e-06,1.256633,2.5132701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
21389000,21389000,3.0511916,3.8422794,-2.5131466,-1.256512,0.00013559064,1.2567817,2.5134144,-0.0018217149,0.00056661636,0.00042578395,-0.0020496056,-0.0034385915,-0.0021056635,-0.0011815922,0.001375429,0.0020316134,-0.00011981848,0.20000389,0.19999799,0.19999477,0.19999889,0.20000443
22394000,22394000,0.14931431,3.5529141,-2.5086057,-1.2504025,0.0037126683,1.2572235,2.5144506,-0.014947762,0.00086148083,0.008275794,-0.0028728656,-0.017255848,-0.011493157,-0.014166215,2.0201041e-06,0.011457193,0.004393942,0.19865125,0.20025331,0.20150894,0.20067562,0.19891095
23392000,23392000,0.15438028,3.5393503,-2.5081463,-1.2488186,0.0035520769,1.2548603,2.512461,0.024894804,0.007935678,-0.005610889,0.0028123674,0.021695796,0.0059423787,0.014729613,0.0013851353,-0.015647542,-0.01292786,0.19769867,0.200415,0.20256853,0.20116167,0.19815609
24391000,24391000,0.16380577,3.5072703,-2.5062594,-1.2443079,0.0041245273,1.2503747,2.5087557,0.00669905,-0.0020198105,-0.010042265,-0.0064661168,0.0039024823,0.001964461,0.0076363143,0.0011690699,-0.008478134,-0.00809972,0.19550146,0.20075087,0.20500374,0.20230067,0.19644317
25391000,25391000,0.10963687,3.4882843,-2.5055006,-1.2438048,0.0036189533,1.2494934,2.5086482,-0.014956553,-0.007421406,-0.0015681129,-0.0053279176,-0.013636459,0.0016936879,-0.002060175,0.0038763266,0.011306714,0.010049702,0.19533715,0.20108788,0.20538014,0.20218924,0.1960055
26399000,26399000,0.07980817,3.4783459,-2.5048609,-1.2432269,0.0033877755,1.2488143,2.5085015,-0.005800708,-0.0032230187,0.001385174,0.001742287,-0.0026897935,-0.00087058754,-0.0049256696,-0.003751227,0.000987007,0.0028266883,0.19514227,0.20131953,0.20572239,0.20216253,0.19565327
27391000,27391000,0.07990245,3.4764037,-2.5048277,-1.2430747,0.003305587,1.2484672,2.5082223,-0.015032195,-0.0051707844,-0.0032595568,-0.011779867,-0.019158712,-0.0064243753,-0.005226038,0.004416698,0.0093012,0.0026726215,0.1950269,0.20134903,0.20585848,0.20221443,0.19555111
28389000,28389000,0.08648095,3.4757767,-2.504828,-1.2429074,0.0033618554,1.2482888,2.5080056,-0.002452635,0.0028218473,0.008488974,0.0068583046,8.207411e-05,0.0005671798,-0.003733002,-9.949845e-05,0.0064252336,0.0069248904,0.19492447,0.20133251,0.20595285,0.20228747,0.19550262
29391000,29391000,0.07713507,3.4732873,-2.5048566,-1.2429843,0.0030666958,1.2479045,2.5077846,0.0033406804,-0.0031642818,-0.005566491,-0.000668622,0.004897278,0.004645259,0.0050681396,-0.00091559667,-0.0051008947,-0.001724691,0.1948855,0.2014038,0.20603697,0.20226626,0.19540747
