gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x,y,z,vx,vy,vz,ax,ay,az,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
-0.0043439884,0.0036971169,0.0017610963,-0.104037225,-0.08865011,-9.789341,-0.0011457804,-0.0010984319,-0.066291355,-0.004549163,0.0041975155,0.0019979405,0.030575946,-0.028775757,-0.0039401995,-0.699108,-0.18531097,0.87368095
-0.006978596820727273,0.011449475511757576,-0.0015884695139393942,0.26658869997575757,0.010586626648484851,-9.749653615757575,-0.0010965132638787397,-0.0010926247288484095,-0.06629873024242422,-0.004423368774545414,0.004342093177575724,0.002001506167636323,0.03675262312242423,0.016284482458181766,-0.001191787747878711,-0.6989317974545454,-0.18480873978181814,0.8738225254545455
0.0052078154755151535,0.011604329200606061,-0.007424338165818183,-0.0022906504872727274,-0.2710293901939394,-9.83990879212121,-0.0010472461277574799,-0.001086817557696917,-0.06630610548484844,-0.004297574549090828,0.0044866708551514495,0.002005071835272646,0.042929300244848465,0.06134472191636364,0.0015566240042423824,-0.6987555949090909,-0.1843065095636363,0.8739641009090909
0.002822805245454545,-0.015726484436363642,0.022714217312000008,0.09083857689454548,0.07106454730909101,-9.674835723636363,-0.0009979789916363167,-0.0010810103865454255,-0.06631348072727267,-0.004171780323636338,0.004631248532727174,0.002008637502909066,0.04910597736727269,0.1064049613745454,0.004305035756363571,-0.6985793923636363,-0.18380427934545454,0.8741056763636363
0.006116498119393941,0.004560903167272732,-0.012804634847272737,-0.24222710357575764,-0.4244047272000001,-9.806445389090909,-0.0009487118555150595,-0.0010752032153939339,-0.06632085596969689,-0.004045986098181755,0.004775826210302995,0.0020122031705453918,0.05528265448969692,0.15146520083272724,0.00705344750848476,-0.6984031898181818,-0.18330204912727266,0.8742472518181819
-0.008816795978787886,-0.004116753869696974,0.012933715648484863,0.18121185066666695,0.08131737629090935,-9.681882072727273,-0.0008994447193938945,-0.0010693960442423472,-0.06632823121212121,-0.003920191872727264,0.004920403887878724,0.0020157688381818102,0.06145933161212116,0.19652544029090904,0.009801859260606047,-0.6982269872727273,-0.18279981890909083,0.8743888272727273
-0.0022213387432727227,0.008174413330909097,-0.011701292490909102,-0.3905618956363639,-0.40402431700363667,-9.810430338181817,-0.0008501775832726392,-0.0010635888730908508,-0.06633560645454543,-0.003794397647272682,0.0050649815654544485,0.0020193345058181385,0.06763600873454538,0.2415856797490909,0.012550271012727241,-0.6980507847272727,-0.18229758869090906,0.8745304027272728
-0.015274833420121219,0.004263433792727271,0.0012136021675151591,-0.4559983761454545,-0.3170162736969696,-9.881450305454544,-0.0008009104471514724,-0.0010577817019393593,-0.06634298169696966,-0.0036686034218180955,0.005209559243030267,0.0020229001734544615,0.0738126858569697,0.2866459192072727,0.01529868276484843,-0.6978745821818181,-0.18179535847272724,0.8746719781818182
-0.017383416837575758,0.015828934013333337,0.0033797940631515155,0.20670318000000026,-0.0772927036751514,-9.77882369090909,-0.000751643311030219,-0.0010519745307878679,-0.0663503569393939,-0.003542809196363602,0.005354136920605998,0.0020264658410908765,0.07998936297939395,0.3317061586654545,0.01804709451696962,-0.6976983796363636,-0.18129312825454547,0.8748135536363636
-0.015322075949090906,-0.013555312432727312,0.00890936788581819,-0.14690261534545507,-0.06776290132000001,-9.739733723636363,-0.0007023761749090501,-0.001046167359636285,-0.06635773218181812,-0.003417014970909023,0.005498714598181724,0.0020300315087272073,0.08616604010181819,0.3767663981236364,0.020795506269090904,-0.697522177090909,-0.1807908980363636,0.8749551290909091
-0.012799277096969694,0.01586984572121216,-0.011781873321212149,-0.03619557037575738,-0.17859304981818197,-9.755662703030303,-0.0006531090387877987,-0.001040360188484785,-0.06636510742424234,-0.003291220745454527,0.005643292275757539,0.0020335971763636206,0.09234271722424242,0.4218266375818182,0.023543918021212102,-0.6973459745454544,-0.18028866781818176,0.8750967045454546
