gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],x,y,z,vx,vy,vz,ax,ay,az,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
0.013382003,0.0017887112,-0.004742222,0.66747534,0.4876837,-9.61103,0.012383943,-0.0005692342,-0.06440076,-0.0070004943,0.008724223,0.005675645,0.45812246,0.46560574,0.31087643,-0.715727,-0.15201442,0.83546257
-0.011695378,-0.0050644097,0.023878979,-0.5933105,-0.8896544,-9.903803,0.012376354923264311,-0.000599685790133983,-0.0644247109135201,-0.007177403082338611,0.008483307367844093,0.005497058830085262,0.38829437676004874,0.3932425167235079,0.27532761277710105,-0.715746649817296,-0.15185313857490865,0.8357472706942752
0.0039632246,-0.014211228,0.0030017453,0.08963646,0.060385957,-9.91019,0.012368766846528623,-0.0006301373802679659,-0.06444866182704019,-0.007354311864677223,0.008242391735688186,0.005318472660170524,0.3184662935200975,0.3208792934470158,0.23977879555420217,-0.7157662996345919,-0.1516918571498173,0.8360319713885506
-0.021737471,-0.0008005409,0.022766622,-0.7090581,-0.8734761,-9.698974,0.012361178769792935,-0.0006605889704019488,-0.06447261274056029,-0.007531220647015834,0.008001476103532277,0.005139886490255785,0.24863821028014613,0.24851607017052374,0.20422997833130324,-0.7157859494518879,-0.15153057572472595,0.8363166720828258
-0.0070126015,-0.0023910806,0.0075877127,0.05212029,-0.021845264,-9.774071,0.012353590693057246,-0.0006910405605359318,-0.0644965636540804,-0.007708129429354445,0.00776056047137637,0.004961300320341047,0.1788101270401949,0.17615284689403166,0.16868116110840436,-0.715805599269184,-0.1513692942996346,0.8366013727771011
-0.005070907,0.0029994196,-0.004194594,0.10196625,-0.01017629,-9.698857,0.012346002616321558,-0.0007214921506699147,-0.06452051456760048,-0.007885038211693058,0.007519644839220463,0.004782714150426309,0.10898204380024362,0.10378962361753963,0.13313234388550546,-0.7158252490864799,-0.15120801287454325,0.8368860734713763
-0.021667952,-0.0005441327,0.025184162,-0.77701885,-0.8390181,-9.904181,0.01233841453958587,-0.0007519437408038978,-0.06454446548112058,-0.008061946994031668,0.007278729207064555,0.004604127980511571,0.039153960560292245,0.03142640034104749,0.09758352666260653,-0.7158448989037759,-0.1510467314494519,0.8371707741656517
-0.0033966156,0.014048177,-0.018658675,0.29558882,0.2351198,-9.509375,0.012330826462850183,-0.0007823953309378806,-0.06456841639464068,-0.00823885577637028,0.007037813574908647,0.0044255418105968326,-0.03067412267965902,-0.04093682293544454,0.06203470943970765,-0.7158645487210719,-0.15088545002436055,0.8374554748599269
0.006919636,-0.005962015,0.017486146,-0.10474627,-0.3065383,-9.962835,0.012323238386114495,-0.0008128469210718636,-0.06459236730816077,-0.00841576455870889,0.00679689794275274,0.004246955640682095,-0.10050220591961023,-0.11330004621193668,0.02648589221680875,-0.7158841985383678,-0.15072416859926918,0.8377401755542022
-0.014014468,0.024113372,-0.007319605,-0.5493723,-0.6434178,-9.6672325,0.012315650309378806,-0.0008432985112058466,-0.06461631822168087,-0.008592673341047503,0.006555982310596833,0.004068369470767357,-0.1703302891595616,-0.18566326948842882,-0.009062925006090183,-0.7159038483556638,-0.15056288717417785,0.8380248762484774
