magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.2733592,-0.040983714,0.47325706,45536000,2_7
0.27565905,-0.036948398,0.47114894,45560000,2_7
0.27378023,-0.035995785,0.47236013,45584000,2_7
0.2742829,-0.035349023,0.4750606,45604000,2_7
0.27421546,-0.033679094,0.47154203,45625000,2_7
0.27530834,-0.033787895,0.47331205,45647000,2_7
0.27374005,-0.032892462,0.47421026,45668000,2_7
0.27328825,-0.03412559,0.47445497,45692000,2_7
0.27421308,-0.0315168,0.4736074,45716000,2_7
0.27361268,-0.030070893,0.47460184,45739000,2_7
0.2745686,-0.02983578,0.47359738,45760000,2_7
0.27373788,-0.028929615,0.47372603,45780000,2_7
0.27293846,-0.028924663,0.47243854,45805000,2_7
0.27456388,-0.029232958,0.47355768,45827000,2_7
0.27274245,-0.02885258,0.4751031,45848000,2_7
0.27363035,-0.02873799,0.4750405,45868000,2_7
0.27445522,-0.027850967,0.4750468,45888000,2_7
0.27426365,-0.028670086,0.4737192,45911000,2_7
0.27271706,-0.029118491,0.47428367,45932000,2_7
0.2734884,-0.027482763,0.47324166,45952000,2_7
0.2748134,-0.030016327,0.47452244,45972000,2_7
0.2736768,-0.028643051,0.4740056,45992000,2_7
0.27308968,-0.02877743,0.4739402,46012000,2_7
0.2745469,-0.029031781,0.4747138,46032000,2_7
0.27364668,-0.02962762,0.4727142,46056000,2_7
0.2741509,-0.027894063,0.4741679,46076000,2_7
0.27202985,-0.029029137,0.47353587,46096000,2_7
0.2714403,-0.030320266,0.47438154,46116000,2_7
0.2735107,-0.031045442,0.4723824,46136000,2_7
0.27376863,-0.03046515,0.4742174,46156000,2_7
0.27359337,-0.032015458,0.4733726,46179000,2_7
0.2737423,-0.029910652,0.4729402,46199000,2_7
0.2750438,-0.029701073,0.47440702,46219000,2_7
0.27440116,-0.03080283,0.47364488,46243000,2_7
0.27260694,-0.033185866,0.47318575,46263000,2_7
0.27531382,-0.030077606,0.4740416,46284000,2_7
0.27497765,-0.030415049,0.47483832,46304000,2_7
0.273488,-0.029159551,0.47427803,46328000,2_7
0.27184805,-0.03075245,0.47588903,46348000,2_7
0.27448258,-0.032374647,0.47483444,46368000,2_7
0.2737727,-0.030905144,0.47410688,46389000,2_7
0.27369627,-0.031064413,0.47545782,46409000,2_7
0.27298263,-0.031645164,0.4747029,46429000,2_7
0.27582747,-0.032335263,0.47380105,46452000,2_7
0.27576151,-0.029250033,0.47529668,46473000,2_7
0.272592,-0.029363262,0.4732349,46497000,2_7
0.2730976,-0.03070504,0.47462115,46521000,2_7
0.2737332,-0.028731633,0.47176728,46544000,2_7
0.2750168,-0.030926397,0.47482067,46568000,2_7
0.27497783,-0.031483848,0.47402382,46591000,2_7
0.2745138,-0.031093756,0.47435626,46612000,2_7
0.27427423,-0.03117892,0.4748895,46636000,2_7
0.2722672,-0.031988144,0.47498903,46656000,2_7
0.27339014,-0.030820543,0.47264943,46676000,2_7
0.2741203,-0.032339375,0.4729844,46696000,2_7
0.2732924,-0.032868665,0.47599506,46716000,2_7
0.2753583,-0.029732168,0.47398314,46736000,2_7
0.27467272,-0.03109097,0.47316656,46756000,2_7
0.27372319,-0.030227426,0.47315156,46776000,2_7
0.27458388,-0.030070543,0.47476527,46796000,2_7
0.2742082,-0.030626796,0.47381938,46816000,2_7
0.27545413,-0.029763648,0.47396436,46836000,2_7
0.27263376,-0.030223226,0.47469917,46857000,2_7
0.27274647,-0.03089416,0.4742209,46879000,2_7
0.27452108,-0.0312932,0.47228295,46900000,2_7
0.27355447,-0.03248326,0.47247988,46924000,2_7
0.2739661,-0.031087298,0.47360373,46945000,2_7
0.2739324,-0.02967156,0.47511658,46967000,2_7
0.27482864,-0.031087512,0.47348657,46987000,2_7
0.27607512,-0.03132854,0.47470737,47007000,2_7
0.27209535,-0.032048684,0.47442183,47028000,2_7
0.27249768,-0.03235375,0.47530848,47048000,2_7
0.27489132,-0.031086227,0.474199,47068000,2_7
0.27186763,-0.030653581,0.4749044,47092000,2_7
0.2732591,-0.031167805,0.4746518,47112000,2_7
0.27432147,-0.029978594,0.4720409,47136000,2_7
0.27462956,-0.031002358,0.4745729,47156000,2_7
0.27448007,-0.0332583,0.47399125,47176000,2_7
0.275346,-0.03254117,0.47336674,47200000,2_7
0.27448225,-0.03350515,0.47535843,47220000,2_7
0.27395242,-0.031232392,0.47381574,47240000,2_7
0.27348313,-0.033564333,0.47489423,47264000,2_7
0.27700466,-0.029096192,0.4723427,47284000,2_7
0.27506685,-0.03306801,0.47381198,47308000,2_7
0.27302766,-0.03202546,0.47207364,47328000,2_7
0.2759011,-0.030005356,0.47508478,47352000,2_7
0.27404818,-0.0304331,0.47447646,47376000,2_7
0.27563342,-0.031348493,0.47468933,47396000,2_7
0.2744622,-0.030772472,0.47392303,47417000,2_7
0.27413148,-0.032802384,0.47324705,47443000,2_7
0.2753395,-0.0327857,0.47397956,47464000,2_7
0.27284306,-0.030690527,0.4743394,47484000,2_7
0.27224517,-0.030879034,0.47384685,47508000,2_7
0.27420646,-0.033596393,0.4748636,47528000,2_7
0.27557167,-0.033566177,0.47409794,47551000,2_7
0.27536294,-0.030694878,0.47153082,47572000,2_7
0.27467853,-0.030634975,0.4721207,47596000,2_7
0.27146778,-0.031026943,0.47332817,47616000,2_7
0.27460167,-0.033553097,0.47232684,47636000,2_7
0.27463633,-0.031750064,0.47177878,47657000,2_7
0.27540684,-0.030665537,0.47429058,47680000,2_7
0.27511436,-0.03005875,0.47548088,47700000,2_7
0.2765939,-0.031525,0.47415075,47720000,2_7
0.27541503,-0.03203169,0.47459075,47740000,2_7
0.27301008,-0.030796226,0.47405362,47764000,2_7
0.27435648,-0.029945731,0.47312352,47784000,2_7
0.27639908,-0.030969733,0.4719821,47804000,2_7
0.27639282,-0.031169735,0.47268695,47824000,2_7
0.2754403,-0.03260849,0.47461352,47844000,2_7
0.2767229,-0.032800704,0.4735759,47864000,2_7
0.27542788,-0.031821795,0.4749741,47888000,2_7
0.27479327,-0.03062257,0.47540045,47908000,2_7
0.27536488,-0.03207942,0.4738043,47932000,2_7
0.27569482,-0.034578808,0.47478065,47956000,2_7
0.2738535,-0.03128602,0.47231007,47976000,2_7
0.27446848,-0.031240607,0.4740174,47996000,2_7
0.27477548,-0.031599153,0.47550088,48016000,2_7
0.2757833,-0.031977747,0.470853,48036000,2_7
0.27419555,-0.03043817,0.47304496,48057000,2_7
0.27538654,-0.030875707,0.47396135,48080000,2_7
0.27529815,-0.0328784,0.4733718,48100000,2_7
0.27639255,-0.031224702,0.4741687,48120000,2_7
0.2739757,-0.030416442,0.47392893,48140000,2_7
0.27412015,-0.03018882,0.4731821,48160000,2_7
0.27464265,-0.031909112,0.47403643,48181000,2_7
0.2743946,-0.03381436,0.4733039,48203000,2_7
0.2775773,-0.030831028,0.47259098,48225000,2_7
0.27629822,-0.030606618,0.47272605,48248000,2_7
0.27512252,-0.031912357,0.4720907,48269000,2_7
0.27551347,-0.030601848,0.4726511,48292000,2_7
0.27360013,-0.03256289,0.4745505,48312000,2_7
0.27605098,-0.032416496,0.47490364,48332000,2_7
0.2760132,-0.031057358,0.47396347,48352000,2_7
0.27599502,-0.03269852,0.4731215,48376000,2_7
0.2744563,-0.030817522,0.47155038,48396000,2_7
0.2748603,-0.03325334,0.47387505,48419000,2_7
0.27591974,-0.03289239,0.47138172,48444000,2_7
0.2733992,-0.03056804,0.47443515,48464000,2_7
0.277143,-0.031397887,0.47241622,48484000,2_7
0.27543303,-0.029805556,0.47253823,48504000,2_7
0.2759641,-0.030827899,0.47377023,48525000,2_7
0.27355027,-0.03191488,0.47241074,48548000,2_7
0.2765461,-0.030920595,0.4732524,48573000,2_7
0.2747898,-0.031122347,0.47186616,48593000,2_7
0.27694845,-0.031911332,0.47331724,48617000,2_7
0.2754961,-0.030479157,0.4732111,48640000,2_7
0.27425852,-0.03215949,0.4721081,48660000,2_7
0.2750202,-0.03273938,0.47259519,48681000,2_7
0.27557713,-0.031101793,0.47327667,48704000,2_7
0.27426562,-0.031395912,0.47366735,48724000,2_7
0.2769331,-0.032895755,0.4736813,48744000,2_7
0.27422372,-0.030366851,0.47284546,48764000,2_7
0.2761469,-0.031174598,0.47564596,48788000,2_7
0.2758996,-0.032543283,0.47248754,48812000,2_7
0.27548683,-0.03139965,0.4747002,48836000,2_7
0.27439785,-0.031740442,0.47280762,48860000,2_7
0.27568012,-0.030556312,0.4713338,48880000,2_7
0.27518898,-0.030759646,0.47315025,48901000,2_7
0.27572358,-0.03167208,0.47347546,48924000,2_7
0.273646,-0.03035963,0.47520718,48948000,2_7
0.27451047,-0.032019887,0.4725406,48968000,2_7
0.27617824,-0.030688263,0.4737217,48992000,2_7
0.27572346,-0.032738812,0.4727114,49012000,2_7
0.27675852,-0.03142458,0.47307706,49032000,2_7
0.2747505,-0.030570224,0.47448277,49055000,2_7
0.2756919,-0.031558063,0.47291693,49076000,2_7
0.2751971,-0.032159884,0.473349,49096000,2_7
0.27407345,-0.03137138,0.4732039,49116000,2_7
0.27634573,-0.03249779,0.47323304,49136000,2_7
0.2749962,-0.031891692,0.47297198,49156000,2_7
0.27383348,-0.032182608,0.47270092,49179000,2_7
0.2764077,-0.031529427,0.47276202,49200000,2_7
0.27689686,-0.03166573,0.4724818,49220000,2_7
0.27395862,-0.034129445,0.4739718,49243000,2_7
0.2769678,-0.03172755,0.47408962,49264000,2_7
0.2750751,-0.03312487,0.47124043,49284000,2_7
0.2748627,-0.03238357,0.47256538,49304000,2_7
0.27419984,-0.03182637,0.4719002,49327000,2_7
0.2767674,-0.033338655,0.47348768,49347000,2_7
0.27433687,-0.03341212,0.4754138,49368000,2_7
0.27495956,-0.03297927,0.47283155,49388000,2_7
0.27767083,-0.03213943,0.47249055,49408000,2_7
0.2767604,-0.030554432,0.47384974,49431000,2_7
0.27525792,-0.031315736,0.47127587,49452000,2_7
0.27605483,-0.031429183,0.4722565,49472000,2_7
0.27485463,-0.032263216,0.47425,49496000,2_7
0.2744623,-0.03375224,0.47374898,49517000,2_7
0.27644596,-0.031139566,0.47199377,49541000,2_7
0.27692604,-0.03199483,0.47461796,49564000,2_7
0.27650234,-0.032534033,0.4716014,49584000,2_7
0.2781489,-0.032292873,0.4717123,49604000,2_7
0.27703616,-0.031060034,0.47303095,49624000,2_7
0.27338147,-0.031287786,0.47426692,49644000,2_7
