gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
-0.005711833,0.0042453194,-1.674464e-05,0.0040974068,0.009898522,-9.766945,24607000,2_6
-0.0048949057,0.004452028,-0.0012025678,0.013709229,-0.0145310275,-9.666185,24616000,2_6
-0.0049027232,0.004616158,0.00016316237,0.008321343,-0.008980255,-9.728619,24620000,2_6
-0.0050175237,0.0035298592,0.0011900781,0.0001081443,-0.019114872,-9.681172,24625000,2_6
-0.0052843806,0.0032417146,-0.00021301329,0.015778808,-0.016049838,-9.455471,24632000,2_6
-0.0058945897,0.0034047933,-0.0013760143,0.027108356,-0.0063735773,-9.21756,24636000,2_6
-0.008668875,0.0037603904,-0.0011636628,0.016019102,-0.0073234984,-8.9028635,24644000,2_6
-0.008680607,0.0047170315,0.00078969874,0.019981457,-0.018058348,-8.791615,24647000,2_6
-0.007321169,0.0036852066,0.001327852,0.020635737,-0.0094712805,-8.693058,24652000,2_6
-0.00979422,0.0026064718,0.0007167388,-0.00845718,0.004137642,-8.369937,24660000,2_6
-0.008647292,0.0032989841,0.0005018597,-0.012784213,0.025971832,-8.295795,24663000,2_6
-0.0126485815,0.004782663,-0.00062317745,-0.0028226762,0.020945568,-8.124884,24673000,2_6
-0.012241978,0.0065443055,-0.00072235934,-0.0025325732,-0.0037793345,-8.006984,24679000,2_6
-0.0107129775,0.0065650777,0.00031247322,-0.006471261,-0.028479725,-7.915137,24684000,2_6
-0.010049272,0.006537861,0.0012774538,0.017110666,-0.0073890495,-7.8915377,24688000,2_6
-0.011382696,0.0064391037,0.00048790974,0.028228305,0.010680615,-7.854264,24691000,2_6
-0.012729726,0.0066162175,-0.00093901466,0.019321859,0.0005882631,-7.7741404,24695000,2_6
-0.012963508,0.006145098,-0.0006173662,-0.011679821,0.00889347,-7.767106,24704000,2_6
-0.013563918,0.0057205018,-0.0009011567,-0.027087333,0.034241896,-7.7596016,24707000,2_6
-0.01250212,0.0063305586,-0.00028698175,-0.009536144,0.022964627,-7.7063417,24711000,2_6
-0.01268107,0.0067254812,-0.0007115708,0.015260667,0.0015418059,-7.706312,24716000,2_6
-0.013591698,0.006114651,-0.00032882136,0.0016728512,-0.00620825,-7.7170553,24720000,2_6
-0.013584944,0.006461772,0.0009897783,-0.021299265,-0.007246016,-7.741097,24729000,2_6
-0.012447801,0.0066542425,-0.00036263387,0.0038360162,-0.009951091,-7.727807,24736000,2_6
-0.011782958,0.006672075,-0.00019319092,0.017659366,0.0011811075,-7.788185,24740000,2_6
-0.012533769,0.008053,0.00021945039,0.009827186,-0.0010426514,-7.8295264,24744000,2_6
-0.013873202,0.008089996,0.00062868866,-0.0048485487,-0.013241041,-7.7971377,24747000,2_6
-0.012396059,0.0077836677,0.0018183594,-0.019061668,-0.021137323,-7.851026,24751000,2_6
-0.010770356,0.008125309,0.0007582164,-0.009084055,-0.0065266103,-7.9178243,24756000,2_6
-0.0102807265,0.008092854,0.00023670569,0.015095853,0.018455079,-7.957307,24760000,2_6
-0.010014044,0.007693551,-0.00034515336,0.016920513,0.020617919,-8.037748,24764000,2_6
-0.010248319,0.00807432,0.00035577966,0.019481044,0.01634906,-8.0918045,24768000,2_6
-0.0096720755,0.008468203,0.0009062915,0.026175927,0.0033734532,-8.103592,24772000,2_6
-0.01083796,0.007699564,0.00042352054,-0.016631583,0.00051329384,-8.254095,24779000,2_6
-0.010232075,0.0067370445,0.0009008036,0.008268806,-0.011140335,-8.308575,24783000,2_6
-0.0094607845,0.005960132,0.000871576,0.0275822,-0.008489996,-8.394644,24788000,2_6
-0.010429388,0.0052015213,0.001248903,0.012286261,0.016613835,-8.454109,24792000,2_6
-0.008645807,0.0050551062,-0.00027863192,-0.021586258,-0.01190807,-8.60848,24800000,2_6
-0.008299386,0.0036569838,-0.00035501632,-0.020958409,-0.009889886,-8.649076,24804000,2_6
-0.0077988883,0.0028115604,0.00051861396,-0.011107162,-0.017105743,-8.673867,24807000,2_6
-0.008662905,0.0034487378,0.00033614278,0.0077802083,-0.014182093,-8.761044,24812000,2_6
-0.006269273,0.0023297025,-1.4736259e-05,-0.003134425,0.0057934267,-8.907926,24820000,2_6
-0.0057637515,0.0021033813,0.0009550508,0.012202103,-0.0074912244,-9.010702,24824000,2_6
-0.005654089,0.0012183234,0.0013456393,0.009818628,-0.020961406,-9.066492,24828000,2_6
-0.004695685,0.00028191356,0.00040960376,0.0188802,-0.015410396,-9.201936,24835000,2_6
-0.0039170953,-0.00039376077,0.0008297102,0.034053847,-0.019784814,-9.267211,24839000,2_6
-0.0027520442,-0.00015905598,-0.000966495,0.01523412,0.013096164,-9.368163,24849000,2_6
-0.0039681387,-0.00045723494,-0.0011647783,-0.013034803,0.02153117,-9.492946,24859000,2_6
-0.0023446004,-0.0006406709,9.187923e-05,-0.013499403,0.013397208,-9.540287,24863000,2_6
-0.0019218358,-0.0016194296,0.0010707561,-0.022846404,-0.0030863804,-9.592152,24868000,2_6
0.00012887146,-0.00039325707,-5.489645e-05,0.0031460333,-0.0035031796,-9.643742,24876000,2_6
-0.0003303326,-0.0007789185,0.00057308795,-0.01806464,-0.003537717,-9.699437,24883000,2_6
-0.0010053953,0.00075584685,0.0004447704,-0.022156771,0.009218002,-9.756674,24887000,2_6
0.0006100831,0.0016358441,-0.0004879029,-0.009001702,0.004324983,-9.861951,24892000,2_6
0.002223366,-8.43554e-05,-0.000443655,0.0014781612,0.004616493,-10.013394,24897000,2_6
0.0010979754,-0.0001121078,-0.0004241674,-0.004212064,-0.012387858,-10.063341,24908000,2_6
0.0021760368,0.0003627465,-0.0016683636,-0.01039177,-0.01662698,-10.070753,24912000,2_6
0.003007942,-0.000118084514,-0.00079264434,-0.030754626,-0.008761784,-10.118692,24916000,2_6
0.0045348126,0.0013406731,0.0014390494,0.003388498,-0.0061802426,-10.200474,24924000,2_6
0.005065637,0.000112331814,0.00124818,0.0014076689,0.0029495244,-10.212128,24928000,2_6
0.0032688724,9.2929244e-05,-0.0005157289,-0.016711857,-0.027605476,-10.296465,24936000,2_6
0.0040405444,0.0004151925,-0.0013883235,-0.01018821,-0.032495,-10.321875,24944000,2_6
0.004465228,-0.0010293474,-0.00040527954,-0.017606664,-0.030371273,-10.372499,24948000,2_6
0.0051319078,-0.0019372149,0.0013731379,-0.011501316,-0.0027767755,-10.401996,24959000,2_6
0.00494228,-0.0014595542,0.00072968646,-0.009580803,-0.0016652943,-10.380598,24963000,2_6
0.0057702363,-0.0004528933,0.0004773586,-0.008987111,0.00014184402,-10.424366,24968000,2_6
0.005513648,-0.0010030186,0.00028425435,-0.01158985,-0.018886069,-10.4565935,24971000,2_6
0.0034125664,-0.002518253,0.00080417236,-0.018940274,0.018978866,-10.410033,24979000,2_6
0.0030232847,-0.0017202321,0.00011234463,-0.0020235132,0.021678755,-10.4234085,24984000,2_6
0.0019842265,-0.0030616447,7.6856166e-05,0.0017566897,0.011922312,-10.501449,24991000,2_6
0.0028348411,-0.0040216306,-0.00071483135,0.026944509,0.0010486469,-10.514757,24996000,2_6
0.0037708287,-0.0038094833,-0.00020946012,0.017157732,-0.0045266803,-10.462011,24999000,2_6
0.0043555107,-0.0035999112,0.0005489431,0.006244756,-0.009855396,-10.499014,25003000,2_6
0.004372953,-0.003797341,-0.0011129564,0.0045294114,-0.013985252,-10.515067,25008000,2_6
0.004469514,-0.0025481381,-0.0014662592,0.020792205,-0.008069076,-10.491983,25012000,2_6
0.0046304776,-0.0006645107,-0.00047298812,0.016217634,-0.0076391525,-10.49507,25018000,2_6
0.0031871744,-0.0007442614,-0.000359278,-0.0036262777,-0.012340288,-10.411223,25027000,2_6
0.0039085946,-0.00039272069,-0.00020498082,-0.026297726,-0.014155288,-10.423275,25032000,2_6
0.004191647,0.00028941422,0.0005329464,-0.039480902,0.020016173,-10.402057,25036000,2_6
0.004732645,0.00057465286,0.0005026539,-0.022026684,0.017364249,-10.380546,25039000,2_6
0.0031518945,-0.0002182219,-0.0008111456,0.0020798456,-0.00026912836,-10.396242,25048000,2_6
0.0032387767,0.0013212207,-0.00039929865,-0.0019855483,0.007232701,-10.433006,25052000,2_6
0.0024447928,0.0029700217,-0.00031644834,-0.01616868,0.013803727,-10.397459,25060000,2_6
-3.267168e-05,0.0023792032,-0.0013864109,-0.009759931,0.0039172596,-10.37827,25068000,2_6
0.00025656132,0.0035833076,0.0012062059,0.022282612,-0.022988616,-10.425404,25076000,2_6
0.0017476054,0.0036832166,0.00029466438,0.02354328,-0.0010477521,-10.399206,25080000,2_6
0.001178345,0.0033143705,0.00026300733,0.025869457,0.037591763,-10.359304,25084000,2_6
0.0018709487,0.0021946086,4.036406e-06,0.009241985,0.01164174,-10.289052,25093000,2_6
0.00019208228,0.0031099715,-9.633799e-05,-0.016908262,-0.0150507,-10.283626,25100000,2_6
0.00013027195,0.0018590578,-0.0001067932,-0.006965028,-0.0070545194,-10.302023,25103000,2_6
0.0012608805,0.0015599194,0.0001484515,-0.0007122718,-0.015356765,-10.260183,25111000,2_6
0.0006616807,0.0033417235,0.0006474183,-0.012404104,0.0054539517,-10.211868,25115000,2_6
0.0016350126,0.0018527185,-0.00037046996,-0.022037352,0.0108504435,-10.174051,25119000,2_6
0.00060339493,0.0011440836,-0.0006409862,-0.03746602,-0.0145971775,-10.179479,25124000,2_6
-0.0009220128,0.0029542744,-8.693642e-05,-0.016955055,-0.022859493,-10.224328,25127000,2_6
-0.0010220452,0.003737948,0.0005409853,0.003705384,-0.007663211,-10.206895,25132000,2_6
-0.0010795979,0.0028945913,0.0011620652,-0.004251843,0.014870153,-10.1145525,25139000,2_6
-0.0017154348,0.0023786258,0.0013373811,-0.005134069,0.026328439,-10.124382,25144000,2_6
-0.0017119237,0.0029929914,0.00071369315,-0.00834747,0.032133896,-10.100872,25147000,2_6
-0.0015078168,0.0021800054,-0.0011397523,-0.0035004178,0.010763445,-10.100571,25156000,2_6
-0.0013454744,0.0021596297,9.748395e-05,0.0050548897,-0.014709332,-10.111885,25160000,2_6
-0.0004634944,0.0031231667,0.00037334504,-0.005803789,0.01728776,-10.106526,25167000,2_6
-0.0010573838,0.0034204037,-0.0012858857,-0.029668268,0.004495169,-10.054052,25171000,2_6
-0.0009897029,0.0016850193,-0.00040361474,-0.000702464,0.0045857797,-10.013596,25176000,2_6
-0.002214241,0.00231156,-0.00010847603,0.033429943,-0.01714753,-10.032118,25184000,2_6
-0.002686738,0.00038190643,-0.00053137087,0.005558677,0.009549147,-10.002621,25195000,2_6
-0.0018094745,0.00028050522,2.3003353e-05,0.009718733,0.022616062,-9.998211,25199000,2_6
-0.0017121948,0.001455881,0.0017699793,0.0086236,-0.0053744777,-10.007971,25204000,2_6
-0.0012008571,0.0010116256,0.0005597896,-0.031003887,0.00326843,-9.996186,25213000,2_6
-0.0023524412,0.0009375075,-0.00062930875,-0.02526578,-0.00040813434,-9.982222,25220000,2_6
-0.0025939126,0.001206791,-8.880875e-05,-0.023527289,-0.0050486466,-9.936197,25224000,2_6
-0.0020839064,0.0012831355,0.00088473555,-0.027708424,0.018528912,-9.9681,25227000,2_6
-0.0009278488,0.0013281346,-0.00034667406,-0.0075501995,-0.027196743,-9.940166,25236000,2_6
-0.0013415755,0.0013473846,-0.000592486,0.0024879721,-0.027006201,-9.933182,25244000,2_6
-3.2933687e-05,0.0019077916,0.00034691536,0.015341282,-0.018841326,-9.957589,25247000,2_6
-0.00026289813,0.0020843649,0.0019835168,0.011003557,-0.0065712673,-9.95558,25251000,2_6
-0.0013688575,0.0010547767,0.0014742218,0.012466743,0.0015001305,-9.90043,25257000,2_6
-0.0012797948,0.0020758973,0.0004554272,-0.0068328036,-0.017150732,-9.851158,25265000,2_6
0.0012694948,0.00016413897,6.512849e-06,0.0017261485,-0.013918124,-9.8875065,25276000,2_6
0.0010668309,0.000942531,-0.00038660908,0.012302781,0.00023427661,-9.875496,25280000,2_6
0.0018974055,0.00143764,-7.766382e-05,-0.0106445225,0.028579423,-9.863905,25288000,2_6
0.0017758671,0.0015444923,0.00032179404,-0.0069191186,0.017426914,-9.856646,25292000,2_6
0.0012249113,0.002151357,0.00010698791,0.013595297,-0.029672593,-9.87565,25297000,2_6
