gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.00155599,-0.0053120246,0.0017443621,-0.0011935802,-0.0029078124,-9.743956,44623000,2_7
0.0028545787,-0.004871741,0.0009442541,0.016377788,0.02632448,-9.8675785,44636000,2_7
0.0018408893,-0.0036112976,0.0017721541,0.005644583,0.033503737,-9.881977,44639000,2_7
0.0022549173,-0.003312702,0.0011882613,-0.01861845,0.021346288,-9.858422,44644000,2_7
0.0023900357,-0.0029981087,0.0011177174,-0.010937227,-0.00044793362,-9.815976,44647000,2_7
0.0023697035,-0.0048016314,0.00037434738,0.0035919405,0.010784321,-9.783539,44653000,2_7
0.0026202528,-0.004457296,0.00033656566,-0.007378364,0.023789711,-9.754557,44659000,2_7
0.002979895,-0.004440201,0.0009198172,0.003892949,0.024767682,-9.760347,44664000,2_7
0.003910673,-0.006327596,-0.00033000304,-0.00037150737,0.012078087,-9.799496,44668000,2_7
0.0028858834,-0.0056377742,-0.00067666656,-0.017003935,-0.0050747087,-9.823105,44672000,2_7
0.00090819283,-0.004875692,0.00047124946,0.00077562465,-0.014621918,-9.809249,44676000,2_7
-0.0009823579,-0.009552335,0.00011695186,-0.005384608,-0.0015781202,-9.791626,44683000,2_7
-0.007926752,-0.00802899,-0.0032067036,-0.018168263,0.001718102,-9.808481,44692000,2_7
-0.010532359,-0.009387497,-0.0051523224,-0.013645145,0.02624236,-9.73945,44700000,2_7
-0.010947448,-0.008818543,-0.004097733,-0.014176418,0.013461469,-9.758202,44703000,2_7
-0.009816421,-0.009514862,-0.003882356,-0.0064154025,0.0088186385,-9.737539,44708000,2_7
-0.0055953762,-0.010864409,-0.0020729487,0.0017178226,0.005871587,-9.726972,44712000,2_7
0.0059714,-0.010182655,0.0040680245,-0.024184583,0.013993894,-9.759988,44720000,2_7
0.013978631,-0.009407947,0.00705972,-0.0019946396,0.013130726,-9.733051,44724000,2_7
0.024805846,-0.010412524,0.010700736,0.030132987,0.016815318,-9.712833,44728000,2_7
0.035745636,-0.011768952,0.014767919,0.027188193,0.004460874,-9.707046,44732000,2_7
0.04420481,-0.012778046,0.018399972,0.017138403,0.016834399,-9.70349,44735000,2_7
0.055825118,-0.013799696,0.022134572,0.012362759,0.011993564,-9.716333,44740000,2_7
0.07862356,-0.015851248,0.033061035,-0.0030432076,0.02832744,-9.607944,44747000,2_7
0.08931818,-0.017215094,0.03742473,0.005873009,0.02181598,-9.64127,44751000,2_7
0.115975834,-0.019944947,0.05143487,0.009758009,-0.017064616,-9.601102,44759000,2_7
0.12780601,-0.020561105,0.057601474,-0.006990012,-0.026180984,-9.54907,44764000,2_7
0.14586519,-0.023423921,0.07102015,-0.012051368,0.004996261,-9.476562,44771000,2_7
0.15694362,-0.024313891,0.079987906,-0.0033583068,0.009358385,-9.490895,44777000,2_7
0.17781183,-0.025581213,0.10261664,-0.018692743,0.037622437,-9.44087,44788000,2_7
0.1829264,-0.026027218,0.11296055,-0.03738803,0.029279452,-9.411177,44792000,2_7
0.19132349,-0.025001068,0.12791677,0.023700934,-0.0029348452,-9.40696,44800000,2_7
0.19421817,-0.023533996,0.13556471,0.02746668,0.010135052,-9.327719,44804000,2_7
0.19513313,-0.02090896,0.14329171,0.023003079,0.013342087,-9.283697,44807000,2_7
0.19547112,-0.019773355,0.15294805,0.0043453397,-0.00873342,-9.271865,44812000,2_7
0.19376883,-0.018361608,0.16237514,-0.01590712,-0.019530587,-9.214822,44816000,2_7
0.19046651,-0.0117259715,0.17769189,0.0013786599,0.027976438,-9.170274,44823000,2_7
0.18422143,-0.004654966,0.19645065,-0.029484514,0.011016356,-9.062691,44831000,2_7
0.1796364,-0.0016086466,0.20710246,-0.018687783,0.0022491864,-9.051393,44836000,2_7
0.17147613,0.00087003363,0.21870293,0.012263211,-0.007653397,-9.033758,44840000,2_7
0.16411006,0.005061728,0.22741999,0.014116774,-0.0130737275,-8.96648,44844000,2_7
0.15880033,0.010867869,0.23703435,-0.017481169,-0.008716923,-8.902081,44848000,2_7
0.13471209,0.020104645,0.25790602,-0.014652501,0.027094837,-8.734385,44859000,2_7
0.11821807,0.026754294,0.26902908,0.009814195,0.01937397,-8.659278,44864000,2_7
0.10472506,0.030728767,0.27662337,0.031036068,-0.0044552935,-8.546722,44867000,2_7
0.0665334,0.03789313,0.28520572,0.0068543544,-0.024192242,-8.363285,44876000,2_7
0.047775127,0.040644035,0.29071888,0.008383844,-0.039080825,-8.295694,44879000,2_7
-0.0010175913,0.043964516,0.29717377,0.02942598,0.010226407,-8.165908,44888000,2_7
-0.02280193,0.045443784,0.2992187,0.015434189,0.006732215,-8.168293,44891000,2_7
-0.047858834,0.045556933,0.30057177,0.0021692964,0.004331201,-8.130591,44896000,2_7
-0.088655345,0.043249745,0.30270025,-0.00013523549,0.0039407876,-8.070366,44904000,2_7
