timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
6763000,6759000,0.9980856,0.0002226535,-7.4873883e-06,0.061848093,0.99809504,-2.0629262e-11,2.5363496e-12,0.0616954,1
6770000,6763000,0.99808574,0.0002229486,-6.0664406e-06,0.0618466,0.99809504,-2.0629262e-11,2.5363496e-12,0.0616954,1
7263000,7259000,1.0,0.0002245812,2.467052e-06,-6.7073306e-05,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
7765000,7760000,1.0,0.00022728919,5.5685164e-06,-0.0003655937,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
8263000,8259000,1.0,0.00016069578,4.330292e-05,-0.00022719787,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
8764000,8760000,0.9999999,7.905994e-05,9.333663e-05,-0.00066641695,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
9268000,9261000,0.99999976,1.529534e-05,9.1094356e-05,-0.0006709215,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
9763000,9756000,0.99999976,1.7013165e-06,7.829106e-05,-0.00069619564,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
10268000,10260000,0.99999976,2.861689e-06,9.2118236e-05,-0.000788213,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
10763000,10759000,0.99999964,6.4235624e-05,3.2214153e-05,-0.0008328356,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
11263000,11259000,0.99999964,0.00014859819,2.5866459e-05,-0.00085590663,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
11763000,11760000,0.9999995,0.0001976286,-5.4488915e-05,-0.0009574709,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
12265000,12260000,0.9999995,0.00021073519,-0.00018857839,-0.0008824399,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
12764000,12760000,0.99999964,0.0001985994,-0.00016712531,-0.0008575186,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
13264000,13260000,0.99999976,0.00015438425,-0.00019973076,-0.00064967276,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
13764000,13760000,0.9999999,0.00011486746,-0.00026637685,-0.00057401904,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
14267000,14262000,0.99999976,0.0001658701,-0.00032240103,-0.00058576296,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
14764000,14755000,0.99999976,0.0002237658,-0.00032618153,-0.0006532356,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
15264000,15260000,0.99999976,0.00028192022,-0.00035213397,-0.000671657,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
15764000,15760000,0.99999976,0.00017294416,-0.0002863913,-0.000680572,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
16275000,16259000,0.99999976,0.00014208833,-0.00026768522,-0.0007421344,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
16764000,16756000,0.99999964,2.5959213e-05,-0.0002497938,-0.0008091175,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
17268000,17256000,0.99999964,-4.3072316e-05,-0.00023169987,-0.00080725003,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
17764000,17753000,0.99999964,-7.780671e-05,-7.298688e-05,-0.00087688025,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
18265000,18256000,0.9999995,-0.0001304887,-8.21204e-07,-0.0010043264,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
18764000,18756000,0.9999995,-0.00012247701,-3.3718206e-05,-0.001043501,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
19264000,19252000,0.9999995,-0.00011700284,-1.6094566e-05,-0.0010780048,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
19765000,19756000,0.9999994,-9.558748e-05,2.061708e-05,-0.0010891203,0.9980792,-2.151524e-11,-1.8189898e-12,-0.061952636,2
