timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
691000,691000,1.4787607e-11,4.083018e-06,0.006198495,1.15522835e-05,0.0006479159,5.8861633e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
703000,703000,1.5144669e-11,4.126017e-06,0.0061137085,1.3236484e-05,0.00084711955,1.362993e-05,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
879000,879000,1.7696284e-11,4.679204e-06,0.0074412297,7.480062e-05,0.00022989947,0.0023324536,512,0,1.3338645,1.5656834,0.0,nan,nan,1.8520828e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1092000,1092000,1.9886242e-11,5.2339424e-06,0.007515013,1.5428735e-05,0.00027289975,0.005082775,512,0,1.202546,1.1693277,0.0,nan,nan,6.9855514e-06,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1285000,1285000,2.3230917e-11,5.7840125e-06,0.008707616,3.7859827e-06,0.00021979508,0.0016902125,512,0,0.94969237,1.0181954,0.0,nan,nan,0.00040945306,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1484000,1484000,2.6969177e-11,6.685336e-06,0.010543705,3.0823496e-06,0.0004186449,0.0017387022,512,0,0.8086403,0.8908557,0.0,nan,nan,0.0017852215,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1692000,1692000,2.6315537e-11,6.6269918e-06,0.012081362,1.0866699e-05,0.0005042268,0.001941172,512,0,0.74150175,0.8137441,0.0,nan,nan,0.0006313725,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1879000,1879000,2.7297125e-11,6.968576e-06,0.015729832,9.621735e-06,0.00031785129,0.0009387847,512,0,0.6620723,0.76113147,0.0,nan,nan,0.0004385579,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2084000,2084000,2.96631e-11,6.8774075e-06,0.01637193,3.1259099e-06,0.0007454765,0.0025954451,512,0,0.65305656,0.73339355,0.0,nan,nan,0.0011490807,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2276000,2276000,2.6257689e-11,6.6077514e-06,0.015105242,1.5888254e-05,0.00035610492,0.00091291737,512,0,0.6293343,0.7155575,0.0,nan,nan,0.00095977646,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2490000,2490000,2.601856e-11,6.710468e-06,0.016882472,2.1228308e-05,0.0017272483,0.00395894,512,0,0.63849056,0.71289694,0.0,nan,nan,0.0021448007,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2696000,2696000,2.5200439e-11,6.599841e-06,0.016396511,5.2853484e-05,0.00084599847,0.0013587662,512,0,0.64767283,0.73344696,0.0,nan,nan,0.000285478,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2887000,2887000,2.4694998e-11,6.620717e-06,0.016763628,8.3136074e-05,0.00089811103,0.00071414403,512,0,0.63314706,0.7360349,0.0,nan,nan,0.00034603098,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3079000,3079000,2.7367749e-11,6.8090767e-06,0.016467929,0.00011034432,0.0014200532,0.002372792,512,0,0.6111198,0.7411605,0.0,nan,nan,0.00075945543,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3285000,3285000,2.8643816e-11,6.954516e-06,0.015756313,8.523295e-05,0.0010271736,0.000990559,512,0,0.6141263,0.7546096,0.0,nan,nan,0.00043476457,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3495000,3495000,2.8659145e-11,7.054456e-06,0.015236992,7.939311e-05,0.0011804576,0.001011867,512,0,0.6094416,0.766897,0.0,nan,nan,0.0015566457,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3684000,3684000,2.5805484e-11,6.70305e-06,0.016511785,0.00011528612,0.0015080043,0.0013023374,512,0,0.5670753,0.7808054,0.0,nan,nan,0.000782827,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
3896000,3896000,2.5258658e-11,6.516273e-06,0.014630419,0.0001264119,0.0013810801,0.001039294,512,0,0.5837187,0.80013824,0.0,nan,nan,0.00043205306,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4092000,4092000,2.5930785e-11,6.4322394e-06,0.01588549,9.2401904e-05,0.0013266668,0.0010443883,512,0,0.55399555,0.7951989,0.0,nan,nan,0.00077655545,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4276000,4272000,2.3951126e-11,5.992992e-06,0.01456446,6.327156e-05,0.0015632675,0.002040694,512,0,0.53391963,0.7935535,0.0,nan,nan,0.0010829725,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4488000,4484000,2.6486686e-11,6.2042336e-06,0.015760994,5.4445747e-05,0.0026032382,0.004588974,512,0,0.5344304,0.7983522,0.0,nan,nan,0.0017115431,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4692000,4688000,2.7235138e-11,6.2453514e-06,0.012189625,6.702516e-05,0.0011255818,0.0015081749,512,0,0.52747744,0.80123377,0.0,nan,nan,0.00010079216,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
4892000,4885000,2.5690868e-11,6.185112e-06,0.010056866,0.00010437723,0.0014153122,0.0013518792,512,0,0.5132082,0.8195726,0.0,nan,nan,0.00038360493,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5088000,5084000,2.5799807e-11,6.243569e-06,0.009874176,0.00014243758,0.0023641482,0.0031808736,512,0,0.5040251,0.81505066,0.0,nan,nan,0.0008204713,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5291000,5287000,2.6535258e-11,6.3788148e-06,0.0095889,0.00015735318,0.0023319987,0.0022982345,512,0,0.49758872,0.8099877,0.0,nan,nan,0.00087911065,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5488000,5483000,2.973706e-11,6.7737146e-06,0.01068049,0.0001620755,0.0023852605,0.0020251174,512,0,0.4891501,0.8042999,0.0,nan,nan,0.00035502273,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5683000,5680000,2.6859513e-11,6.3657953e-06,0.011448931,0.00015837426,0.0025146445,0.0025632167,512,0,0.47605357,0.7939516,0.0,nan,nan,0.0015542496,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
5886000,5884000,2.5628383e-11,6.2787844e-06,0.010745729,0.0001343814,0.0020773567,0.0019501181,512,0,0.47437268,0.79132766,0.0,nan,nan,0.00050196744,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6083000,6080000,2.5821904e-11,6.369538e-06,0.01253811,0.00010875463,0.0015886421,0.0015436558,512,0,0.46172193,0.8013568,0.0,nan,nan,9.003951e-05,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6288000,6281000,2.6550708e-11,6.661215e-06,0.01400972,5.4917393e-05,0.0007801596,0.0008385386,512,0,0.4530494,0.79048634,0.0,nan,nan,0.0012413834,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6484000,6480000,2.644307e-11,6.684387e-06,0.012268782,1.2892571e-05,0.0011374415,0.002460085,512,0,0.5910265,0.7875687,0.0,nan,nan,0.0018659566,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
6687000,6683000,2.5939462e-11,6.610625e-06,0.011159491,2.1777048e-05,0.0009782527,0.001728622,512,0,0.5831318,0.78326005,0.0,nan,nan,0.00038420927,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
