timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
5623000,1310988,1310988,1310996,1311004,0,0.0021665047,0.0012058758,0.0010412589,0.0,1310988,1310988,1310996,1311004,0,9.916676e-05,3.9413015e-05,7.597125e-05,0.0,1,1,1,0,1,1,1,0
5820000,1310988,1310988,1310996,1311004,0,0.0023207364,0.0026377605,0.00059947855,0.0,1310988,1310988,1310996,1311004,0,9.456487e-05,6.873305e-05,3.9226434e-05,0.0,1,1,1,0,1,1,1,0
6019000,1310988,1310988,1310996,1311004,0,0.0018091645,0.0008438937,0.0010609978,0.0,1310988,1310988,1310996,1311004,0,0.00011596939,5.9736714e-05,9.636136e-05,0.0,1,1,1,0,1,1,1,0
6220000,1310988,1310988,1310996,1311004,0,0.0011427216,0.0017808677,0.00078921375,0.0,1310988,1310988,1310996,1311004,0,2.9131714e-05,6.603373e-05,8.361141e-05,0.0,1,1,1,0,1,1,1,0
6420000,1310988,1310988,1310996,1311004,0,0.0013652103,0.0022878896,0.0016412111,0.0,1310988,1310988,1310996,1311004,0,0.00010589275,0.000105647014,6.975107e-05,0.0,1,1,1,0,1,1,1,0
6620000,1310988,1310988,1310996,1311004,0,0.0029274696,0.0014414566,0.0015658664,0.0,1310988,1310988,1310996,1311004,0,9.5100695e-05,6.165661e-05,0.00013942126,0.0,1,1,1,0,1,1,1,0
6820000,1310988,1310988,1310996,1311004,0,0.0021429067,0.0009492978,0.002309331,0.0,1310988,1310988,1310996,1311004,0,0.00021321715,0.00015944711,0.00012434175,0.0,1,1,1,0,1,1,1,0
7019000,1310988,1310988,1310996,1311004,0,0.002192302,0.00049745355,0.0021770902,0.0,1310988,1310988,1310996,1311004,0,0.00013259683,4.9967297e-05,0.00010183299,0.0,1,1,1,0,1,1,1,0
7220000,1310988,1310988,1310996,1311004,0,0.0013658664,0.00085681054,0.002197626,0.0,1310988,1310988,1310996,1311004,0,9.095202e-05,6.106599e-05,4.7018682e-05,0.0,1,1,1,0,1,1,1,0
7416000,1310988,1310988,1310996,1311004,0,0.0019008579,0.0004121453,0.0019707156,0.0,1310988,1310988,1310996,1311004,0,0.000108828055,2.7262156e-05,9.9521596e-05,0.0,1,1,1,0,1,1,1,0
7619000,1310988,1310988,1310996,1311004,0,0.00051767,0.00074408046,0.000548189,0.0,1310988,1310988,1310996,1311004,0,2.2157195e-05,2.24226e-05,3.8595004e-05,0.0,1,1,1,0,1,1,1,0
7820000,1310988,1310988,1310996,1311004,0,0.0013276914,0.0007752043,0.00071611593,0.0,1310988,1310988,1310996,1311004,0,8.0165795e-05,7.411588e-05,6.934587e-05,0.0,1,1,1,0,1,1,1,0
8016000,1310988,1310988,1310996,1311004,0,0.0009220072,0.0013616321,0.0006288465,0.0,1310988,1310988,1310996,1311004,0,5.246982e-05,3.2208627e-05,5.2518815e-05,0.0,1,1,1,0,1,1,1,0
8220000,1310988,1310988,1310996,1311004,0,0.002332001,0.0014305684,0.0011904766,0.0,1310988,1310988,1310996,1311004,0,0.00018112407,7.223926e-05,0.00011755982,0.0,1,1,1,0,1,1,1,0
8420000,1310988,1310988,1310996,1311004,0,0.0010554226,0.0017811602,0.001141773,0.0,1310988,1310988,1310996,1311004,0,0.00013953602,0.00012101513,8.76014e-05,0.0,1,1,1,0,1,1,1,0
8620000,1310988,1310988,1310996,1311004,0,0.0021392514,0.0012453797,0.0015212522,0.0,1310988,1310988,1310996,1311004,0,0.000102295235,4.0429106e-05,7.145969e-05,0.0,1,1,1,0,1,1,1,0
8815000,1310988,1310988,1310996,1311004,0,0.0016063262,0.0005059306,0.0015521311,0.0,1310988,1310988,1310996,1311004,0,0.00014554584,4.9898066e-05,0.00010327585,0.0,1,1,1,0,1,1,1,0
9020000,1310988,1310988,1310996,1311004,0,0.0022818386,0.000754871,0.0024807635,0.0,1310988,1310988,1310996,1311004,0,8.6453125e-05,4.7757785e-05,0.00010354082,0.0,1,1,1,0,1,1,1,0
9215000,1310988,1310988,1310996,1311004,0,0.002061859,0.0028955166,0.0012786895,0.0,1310988,1310988,1310996,1311004,0,4.56001e-05,5.2313793e-05,3.624329e-05,0.0,1,1,1,0,1,1,1,0
9420000,1310988,1310988,1310996,1311004,0,0.0019815164,0.0009722052,0.0014212715,0.0,1310988,1310988,1310996,1311004,0,0.00014280158,7.536502e-05,8.219353e-05,0.0,1,1,1,0,1,1,1,0
9619000,1310988,1310988,1310996,1311004,0,0.0018115004,0.000890782,0.0013846514,0.0,1310988,1310988,1310996,1311004,0,9.332681e-05,3.8443966e-05,6.877302e-05,0.0,1,1,1,0,1,1,1,0
9820000,1310988,1310988,1310996,1311004,0,0.0017811283,0.00097466307,0.0023444511,0.0,1310988,1310988,1310996,1311004,0,0.00012145711,6.3022264e-05,8.4635336e-05,0.0,1,1,1,0,1,1,1,0
10019000,1310988,1310988,1310996,1311004,0,0.0016256227,0.00037625284,0.0017015374,0.0,1310988,1310988,1310996,1311004,0,9.268482e-05,4.0441526e-05,6.901231e-05,0.0,1,1,1,0,1,1,1,0
10220000,1310988,1310988,1310996,1311004,0,0.002597502,0.002768485,0.00043218074,0.0,1310988,1310988,1310996,1311004,0,8.546421e-05,4.1906413e-05,4.6261324e-05,0.0,1,1,1,0,1,1,1,0
10420000,1310988,1310988,1310996,1311004,0,0.0027613617,0.00070279295,0.002060551,0.0,1310988,1310988,1310996,1311004,0,0.0001076612,3.302391e-05,9.605665e-05,0.0,1,1,1,0,1,1,1,0
10619000,1310988,1310988,1310996,1311004,0,0.0022595392,0.000578843,0.0026770926,0.0,1310988,1310988,1310996,1311004,0,0.000107763124,4.4287335e-05,8.3815976e-05,0.0,1,1,1,0,1,1,1,0
10823000,1310988,1310988,1310996,1311004,0,0.0007704971,0.0006971036,0.001260748,0.0,1310988,1310988,1310996,1311004,0,0.00013141833,9.681159e-05,4.3826898e-05,0.0,1,1,1,0,1,1,1,0
11023000,1310988,1310988,1310996,1311004,0,0.0018740493,0.0021935087,0.0003793748,0.0,1310988,1310988,1310996,1311004,0,0.00012385457,0.000100205536,0.000102049475,0.0,1,1,1,0,1,1,1,0
11219000,1310988,1310988,1310996,1311004,0,0.0013156588,0.0031753157,0.003807425,0.0,1310988,1310988,1310996,1311004,0,0.00015439332,0.00012338214,0.00013975523,0.0,1,1,1,0,1,1,1,0
11420000,1310988,1310988,1310996,1311004,0,0.002008584,0.0010298318,0.0012342439,0.0,1310988,1310988,1310996,1311004,0,0.00014364938,8.0994345e-05,0.000111830304,0.0,1,1,1,0,1,1,1,0
11619000,1310988,1310988,1310996,1311004,0,0.0010451908,0.000983205,0.0007694264,0.0,1310988,1310988,1310996,1311004,0,0.00011061138,4.0675663e-05,7.016498e-05,0.0,1,1,1,0,1,1,1,0
11820000,1310988,1310988,1310996,1311004,0,0.0025792506,0.0033050245,0.0009028071,0.0,1310988,1310988,1310996,1311004,0,7.0908194e-05,4.4821463e-05,6.0239458e-05,0.0,1,1,1,0,1,1,1,0
12020000,1310988,1310988,1310996,1311004,0,0.000956228,0.0001421236,0.0010705885,0.0,1310988,1310988,1310996,1311004,0,0.000107167354,5.38676e-05,0.0001344836,0.0,1,1,1,0,1,1,1,0
12220000,1310988,1310988,1310996,1311004,0,0.0009984316,0.000522958,0.0012562495,0.0,1310988,1310988,1310996,1311004,0,6.3183004e-05,2.012247e-05,6.433689e-05,0.0,1,1,1,0,1,1,1,0
12416000,1310988,1310988,1310996,1311004,0,0.0016842318,0.00064394606,0.0023209867,0.0,1310988,1310988,1310996,1311004,0,0.00011732978,6.344929e-05,7.113375e-05,0.0,1,1,1,0,1,1,1,0
12620000,1310988,1310988,1310996,1311004,0,0.00095373136,0.0014032715,0.0014733549,0.0,1310988,1310988,1310996,1311004,0,9.719833e-05,6.539701e-05,7.142254e-05,0.0,1,1,1,0,1,1,1,0
12820000,1310988,1310988,1310996,1311004,0,0.0020442782,0.00068846124,0.0024910436,0.0,1310988,1310988,1310996,1311004,0,0.00010807943,9.781633e-05,9.02413e-05,0.0,1,1,1,0,1,1,1,0
13020000,1310988,1310988,1310996,1311004,0,0.0015928262,0.0023329163,0.001464082,0.0,1310988,1310988,1310996,1311004,0,6.81029e-05,5.89297e-05,0.000105226456,0.0,1,1,1,0,1,1,1,0
13216000,1310988,1310988,1310996,1311004,0,0.0017650047,0.0010357136,0.0018567137,0.0,1310988,1310988,1310996,1311004,0,9.185703e-05,7.6011915e-05,7.500216e-05,0.0,1,1,1,0,1,1,1,0
13420000,1310988,1310988,1310996,1311004,0,0.0026878074,0.0005382296,0.0025526967,0.0,1310988,1310988,1310996,1311004,0,0.000139185,0.00014039567,3.714619e-05,0.0,1,1,1,0,1,1,1,0
13622000,1310988,1310988,1310996,1311004,0,0.0017089021,0.0004965691,0.0013697497,0.0,1310988,1310988,1310996,1311004,0,9.181876e-05,3.000216e-05,9.40217e-05,0.0,1,1,1,0,1,1,1,0
13819000,1310988,1310988,1310996,1311004,0,0.00067741325,0.0013361004,0.0009706876,0.0,1310988,1310988,1310996,1311004,0,0.0001192274,6.764617e-05,5.6680445e-05,0.0,1,1,1,0,1,1,1,0
14020000,1310988,1310988,1310996,1311004,0,0.0022711102,0.0025376303,0.0012829027,0.0,1310988,1310988,1310996,1311004,0,0.000121872756,4.2919986e-05,0.0001349815,0.0,1,1,1,0,1,1,1,0
14220000,1310988,1310988,1310996,1311004,0,0.0018772141,0.0023418474,0.0014533529,0.0,1310988,1310988,1310996,1311004,0,0.00012743296,7.439915e-05,5.8176043e-05,0.0,1,1,1,0,1,1,1,0
14416000,1310988,1310988,1310996,1311004,0,0.0012091048,0.0015665222,0.0014217405,0.0,1310988,1310988,1310996,1311004,0,6.454162e-05,0.0001269266,0.00012427593,0.0,1,1,1,0,1,1,1,0
14624000,1310988,1310988,1310996,1311004,0,0.001307569,0.0015914988,0.0009982259,0.0,1310988,1310988,1310996,1311004,0,0.00012301003,0.00016397578,4.772059e-05,0.0,1,1,1,0,1,1,1,0
14821000,1310988,1310988,1310996,1311004,0,0.0029923765,0.0008296023,0.0023613104,0.0,1310988,1310988,1310996,1311004,0,0.0001747014,8.998037e-05,8.480733e-05,0.0,1,1,1,0,1,1,1,0
15020000,1310988,1310988,1310996,1311004,0,0.0021257568,0.0018260342,0.00034228098,0.0,1310988,1310988,1310996,1311004,0,7.012154e-05,0.00012541571,0.00012345208,0.0,1,1,1,0,1,1,1,0
15223000,1310988,1310988,1310996,1311004,0,0.0025177787,0.0012892336,0.0012531951,0.0,1310988,1310988,1310996,1311004,0,0.00013696312,6.6954235e-05,7.603522e-05,0.0,1,1,1,0,1,1,1,0
15419000,1310988,1310988,1310996,1311004,0,0.0011014977,0.0012928442,0.0005265361,0.0,1310988,1310988,1310996,1311004,0,0.00011554668,3.975016e-05,0.00013656738,0.0,1,1,1,0,1,1,1,0
15616000,1310988,1310988,1310996,1311004,0,0.0024748775,0.0012357855,0.0013889453,0.0,1310988,1310988,1310996,1311004,0,9.46672e-05,5.9789276e-05,9.732831e-05,0.0,1,1,1,0,1,1,1,0
15800000,1310988,1310988,1310996,1311004,0,0.0010484507,0.002137692,0.0016883612,0.0,1310988,1310988,1310996,1311004,0,0.00022380508,0.00012663951,0.00012818872,0.0,1,1,1,0,1,1,1,0
16023000,1310988,1310988,1310996,1311004,0,0.0019300123,0.0013249624,0.0015341633,0.0,1310988,1310988,1310996,1311004,0,0.00010222304,7.9982885e-05,7.941386e-05,0.0,1,1,1,0,1,1,1,0
16223000,1310988,1310988,1310996,1311004,0,0.0016320182,0.0013451247,0.0010507233,0.0,1310988,1310988,1310996,1311004,0,0.00015521115,6.95465e-05,9.7101525e-05,0.0,1,1,1,0,1,1,1,0
16399000,1310988,1310988,1310996,1311004,0,0.0011680387,0.00050594937,0.0011839241,0.0,1310988,1310988,1310996,1311004,0,0.00016364657,4.926044e-05,0.00011837169,0.0,1,1,1,0,1,1,1,0
16630000,1310988,1310988,1310996,1311004,0,0.0018945159,0.0011899068,0.0007197511,0.0,1310988,1310988,1310996,1311004,0,0.000111371744,8.2001796e-05,0.00013479622,0.0,1,1,1,0,1,1,1,0
16825000,1310988,1310988,1310996,1311004,0,0.00089942437,0.0011281959,0.00033093742,0.0,1310988,1310988,1310996,1311004,0,9.055818e-05,7.07245e-05,9.5196505e-05,0.0,1,1,1,0,1,1,1,0
17019000,1310988,1310988,1310996,1311004,0,0.0012643512,0.0010902141,0.0018456029,0.0,1310988,1310988,1310996,1311004,0,0.00014746145,0.0001289759,2.483945e-05,0.0,1,1,1,0,1,1,1,0
17219000,1310988,1310988,1310996,1311004,0,0.00069424335,0.0011464413,0.0007842546,0.0,1310988,1310988,1310996,1311004,0,0.00018821136,8.588269e-05,0.000111614296,0.0,1,1,1,0,1,1,1,0
17419000,1310988,1310988,1310996,1311004,0,0.0020961836,0.0008706057,0.0026312512,0.0,1310988,1310988,1310996,1311004,0,0.000112986105,3.6357218e-05,0.00012439018,0.0,1,1,1,0,1,1,1,0
17616000,1310988,1310988,1310996,1311004,0,0.0017191115,0.00093141163,0.002233419,0.0,1310988,1310988,1310996,1311004,0,9.125953e-05,0.00011007133,8.005648e-05,0.0,1,1,1,0,1,1,1,0
17820000,1310988,1310988,1310996,1311004,0,0.0019775627,0.0015577557,0.0009442894,0.0,1310988,1310988,1310996,1311004,0,9.9947734e-05,4.0468734e-05,0.000117344054,0.0,1,1,1,0,1,1,1,0
18024000,1310988,1310988,1310996,1311004,0,0.0016396994,0.0018084985,0.001368889,0.0,1310988,1310988,1310996,1311004,0,0.00019184961,9.468534e-05,0.00012004451,0.0,1,1,1,0,1,1,1,0
18219000,1310988,1310988,1310996,1311004,0,0.0012414783,0.0008988689,0.0017396905,0.0,1310988,1310988,1310996,1311004,0,7.022434e-05,3.8174592e-05,9.54983e-05,0.0,1,1,1,0,1,1,1,0
18420000,1310988,1310988,1310996,1311004,0,0.0015234113,0.0012765231,0.0021678032,0.0,1310988,1310988,1310996,1311004,0,5.5212364e-05,4.7393558e-05,5.554489e-05,0.0,1,1,1,0,1,1,1,0
18624000,1310988,1310988,1310996,1311004,0,0.0018196543,0.0006937703,0.0016370387,0.0,1310988,1310988,1310996,1311004,0,0.00013647033,0.00013160954,3.670455e-05,0.0,1,1,1,0,1,1,1,0
18819000,1310988,1310988,1310996,1311004,0,0.0020903877,0.0021303121,0.00037984407,0.0,1310988,1310988,1310996,1311004,0,0.000162728,0.000121289,0.00015029324,0.0,1,1,1,0,1,1,1,0
19019000,1310988,1310988,1310996,1311004,0,0.0024707834,0.00077716506,0.002491399,0.0,1310988,1310988,1310996,1311004,0,5.2633437e-05,6.384568e-05,8.237069e-05,0.0,1,1,1,0,1,1,1,0
19221000,1310988,1310988,1310996,1311004,0,0.0020683953,0.0013265033,0.00100956,0.0,1310988,1310988,1310996,1311004,0,0.00010392385,5.3627115e-05,5.1898245e-05,0.0,1,1,1,0,1,1,1,0
19420000,1310988,1310988,1310996,1311004,0,0.0015883172,0.0015267098,0.0020165357,0.0,1310988,1310988,1310996,1311004,0,9.373652e-05,5.343904e-05,4.0357325e-05,0.0,1,1,1,0,1,1,1,0
19620000,1310988,1310988,1310996,1311004,0,0.0027179082,0.00083869003,0.0019509157,0.0,1310988,1310988,1310996,1311004,0,6.710145e-05,7.419761e-05,0.00010337204,0.0,1,1,1,0,1,1,1,0
19820000,1310988,1310988,1310996,1311004,0,0.0012262884,0.0002718824,0.0011251464,0.0,1310988,1310988,1310996,1311004,0,1.5397725e-05,1.9578558e-05,9.885159e-06,0.0,1,1,1,0,1,1,1,0
20020000,1310988,1310988,1310996,1311004,0,0.0011591102,0.0017702058,0.00088763505,0.0,1310988,1310988,1310996,1311004,0,0.00011913793,5.1009312e-05,0.00012115984,0.0,1,1,1,0,1,1,1,0
20220000,1310988,1310988,1310996,1311004,0,0.001133185,0.0007240262,0.00047098147,0.0,1310988,1310988,1310996,1311004,0,0.000113322,5.1093975e-05,0.00010555166,0.0,1,1,1,0,1,1,1,0
20419000,1310988,1310988,1310996,1311004,0,0.0023218496,0.0015944585,0.0013577153,0.0,1310988,1310988,1310996,1311004,0,7.876778e-05,5.136212e-05,3.183552e-05,0.0,1,1,1,0,1,1,1,0
20620000,1310988,1310988,1310996,1311004,0,0.001029838,0.0023699943,0.0024375594,0.0,1310988,1310988,1310996,1311004,0,0.00017027937,8.797261e-05,0.00017549767,0.0,1,1,1,0,1,1,1,0
20815000,1310988,1310988,1310996,1311004,0,0.0003977151,0.0008426357,0.00047767142,0.0,1310988,1310988,1310996,1311004,0,0.00014683514,8.6988555e-05,0.00011361882,0.0,1,1,1,0,1,1,1,0
21016000,1310988,1310988,1310996,1311004,0,0.0008819607,0.0015126313,0.0013514874,0.0,1310988,1310988,1310996,1311004,0,7.357303e-05,2.0500582e-05,7.277275e-05,0.0,1,1,1,0,1,1,1,0
21219000,1310988,1310988,1310996,1311004,0,0.0020005624,0.0020608949,0.0035670686,0.0,1310988,1310988,1310996,1311004,0,9.6644486e-05,6.156883e-05,0.00015049278,0.0,1,1,1,0,1,1,1,0
21419000,1310988,1310988,1310996,1311004,0,0.0028022586,0.0035370737,0.0013993605,0.0,1310988,1310988,1310996,1311004,0,0.0002503878,8.861167e-05,0.00017425342,0.0,1,1,1,0,1,1,1,0
21622000,1310988,1310988,1310996,1311004,0,0.0010793392,0.0008467221,0.0018392564,0.0,1310988,1310988,1310996,1311004,0,0.00035196551,0.00021240185,0.0001623231,0.0,1,1,1,0,1,1,1,0
21816000,1310988,1310988,1310996,1311004,0,0.00093022647,0.0011732605,0.0011825529,0.0,1310988,1310988,1310996,1311004,0,0.00043084324,0.00019469294,0.00024194944,0.0,1,1,1,0,1,1,1,0
22023000,1310988,1310988,1310996,1311004,0,0.001506731,0.0022613413,0.0021681627,0.0,1310988,1310988,1310996,1311004,0,0.0003999444,0.00017596285,0.00022592835,0.0,1,1,1,0,1,1,1,0
22216000,1310988,1310988,1310996,1311004,0,0.0017605368,0.0016121669,0.0006237456,0.0,1310988,1310988,1310996,1311004,0,0.0004591953,0.00023307488,0.00023114895,0.0,1,1,1,0,1,1,1,0
22419000,1310988,1310988,1310996,1311004,0,0.010290446,0.009109402,0.0017642977,0.0,1310988,1310988,1310996,1311004,0,0.00050540274,0.00036566556,0.00021030672,0.0,1,1,1,0,1,1,1,0
22623000,1310988,1310988,1310996,1311004,0,0.0060228575,0.007841716,0.0021056859,0.0,1310988,1310988,1310996,1311004,0,0.00045394225,0.0002238752,0.00024906182,0.0,1,1,1,0,1,1,1,0
22820000,1310988,1310988,1310996,1311004,0,0.0006214422,0.0004097166,0.0010046131,0.0,1310988,1310988,1310996,1311004,0,0.00061388477,0.0003239119,0.00029252074,0.0,1,1,1,0,1,1,1,0
23021000,1310988,1310988,1310996,1311004,0,0.0011650502,0.00019652207,0.0010055496,0.0,1310988,1310988,1310996,1311004,0,0.0004796796,0.00023629054,0.00025317993,0.0,1,1,1,0,1,1,1,0
23216000,1310988,1310988,1310996,1311004,0,0.0009409315,0.0008205723,0.0006184356,0.0,1310988,1310988,1310996,1311004,0,0.00052443985,0.00025795194,0.0002683384,0.0,1,1,1,0,1,1,1,0
23419000,1310988,1310988,1310996,1311004,0,0.00077481364,0.00061622285,0.00085753313,0.0,1310988,1310988,1310996,1311004,0,0.00048865733,0.00030445217,0.00020004995,0.0,1,1,1,0,1,1,1,0
23620000,1310988,1310988,1310996,1311004,0,0.0012322462,0.0016878452,0.0009059713,0.0,1310988,1310988,1310996,1311004,0,0.00045774426,0.00032343154,0.00014488384,0.0,1,1,1,0,1,1,1,0
23823000,1310988,1310988,1310996,1311004,0,0.0016262288,0.0034639258,0.002356533,0.0,1310988,1310988,1310996,1311004,0,0.00032955734,0.00016124734,0.00019154603,0.0,1,1,1,0,1,1,1,0
24019000,1310988,1310988,1310996,1311004,0,0.0027547204,0.0013785253,0.0017196295,0.0,1310988,1310988,1310996,1311004,0,0.0002780978,0.00011538517,0.0001679417,0.0,1,1,1,0,1,1,1,0
24220000,1310988,1310988,1310996,1311004,0,0.0017117237,0.0024190678,0.0007595233,0.0,1310988,1310988,1310996,1311004,0,0.00035233138,0.00018911852,0.00016799723,0.0,1,1,1,0,1,1,1,0
24419000,1310988,1310988,1310996,1311004,0,0.0022998936,0.0012159784,0.0015798007,0.0,1310988,1310988,1310996,1311004,0,0.0003338346,0.00018828326,0.00016347074,0.0,1,1,1,0,1,1,1,0
24624000,1310988,1310988,1310996,1311004,0,0.0017978972,0.0018152227,0.0008298508,0.0,1310988,1310988,1310996,1311004,0,0.00036441343,0.00015857104,0.00020641081,0.0,1,1,1,0,1,1,1,0
