timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
740000,740000,3.7185584e-12,1.7493699e-06,0.006497814,9.890456e-06,0.00026252674,2.5219902e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
752000,752000,3.762112e-12,1.7570712e-06,0.0063062897,1.1361193e-05,0.00024552818,4.4613084e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
939000,939000,4.228643e-12,2.097695e-06,0.0076069003,2.540586e-05,0.001124374,0.0012498185,512,0,1.3943789,1.5657727,0.0,nan,nan,0.001494512,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1147000,1147000,4.239589e-12,2.2321797e-06,0.007936853,7.323472e-06,0.00052341446,0.0010432114,512,0,1.2425516,1.1695364,0.0,nan,nan,0.0017814811,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1347000,1347000,6.561716e-12,2.6821376e-06,0.009534243,2.3185266e-06,0.0003536613,0.0001804721,512,0,0.9734673,1.0185326,0.0,nan,nan,0.00064847426,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1546000,1546000,6.8930113e-12,2.8694712e-06,0.010584361,3.2668027e-06,0.00044000495,0.0028619394,512,0,0.8414086,0.8922621,0.0,nan,nan,0.0014372765,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1748000,1748000,7.040551e-12,2.9943524e-06,0.012818602,7.69515e-06,0.00045457995,0.0020902609,512,0,0.7541839,0.81441545,0.0,nan,nan,0.00011897376,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1947000,1947000,7.0577073e-12,3.1206475e-06,0.017290438,1.8687946e-05,0.00042862416,0.001203592,512,0,0.6917871,0.76378787,0.0,nan,nan,5.31997e-05,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2140000,2140000,7.489483e-12,3.072635e-06,0.01654179,3.7284368e-05,0.00068877003,0.002122626,512,0,0.6741677,0.73443574,0.0,nan,nan,0.0009287599,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2348000,2348000,6.270257e-12,2.9541677e-06,0.01597662,6.618181e-05,0.0009047612,0.00213418,512,0,0.68339235,0.7215863,0.0,nan,nan,0.0012853241,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
