timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
21232000,21232000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
21245000,21245000,-2.5829935,3.5579197,-2.5132725,-1.2566354,1.7364235e-06,1.2566388,2.513276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
22236000,22236000,0.7860081,3.7745922,-2.5131376,-1.2564747,0.00015790432,1.2567668,2.513391,0.00073527615,-0.00084944884,-0.0032310844,-0.0031183641,-0.00066707487,9.587253e-05,0.002085242,0.0011928221,-0.0013479724,-0.00202599,0.19998772,0.19999439,0.20000881,0.20001107,0.19999805
23232000,23232000,-1.3455124,3.5600889,-2.5097914,-1.2533735,0.003072193,1.2598101,2.5167017,-0.003290963,-0.00808761,-0.0070023024,-0.0015331851,0.0007612342,0.002696972,-4.05217e-06,-0.0054007787,-0.0060368488,-0.0010308353,0.2000434,0.20010948,0.20002432,0.19990548,0.19991735
24240000,24240000,-0.12403581,3.562238,-2.51039,-1.2535598,0.0021698298,1.2580526,2.5151317,0.0114070065,0.0011150356,-0.007943998,-0.0032676451,0.008693784,-0.010173034,-0.003985367,-0.011855071,-0.022904158,-0.021874938,0.19967437,0.20019037,0.20044361,0.20008333,0.19960828
25240000,25240000,-0.3613558,3.6683474,-2.508867,-1.2523618,0.0017360998,1.2569332,2.5152218,0.009791484,-0.0016421974,-0.0043854862,0.0053324546,0.014121446,0.011742959,0.010901278,-0.00021204003,-0.006278308,0.0011058783,0.1993776,0.20071317,0.20106378,0.19994245,0.198903
26240000,26240000,-0.0930728,3.5400105,-2.5091264,-1.2517269,0.0018741833,1.2558684,2.513909,-0.0075885095,7.958297e-06,-7.464003e-05,-0.007700855,-0.012370215,-0.008710272,-0.0061457767,0.0018510476,0.0042653186,-0.0022563362,0.19885714,0.20060568,0.20151985,0.2003297,0.19868761
27236000,27236000,-0.15115418,3.545505,-2.5084014,-1.2509809,0.0012842676,1.2544276,2.5132785,-0.008949842,-0.002629438,-0.0018176101,-0.0076089,-0.012045183,-0.0049122456,-0.0037035614,0.0026572612,0.005418972,0.0007494526,0.19848827,0.20095702,0.20210773,0.20033826,0.19810872
28242000,28242000,-0.096661314,3.5315926,-2.5085585,-1.2508638,0.0014857419,1.2544088,2.5130372,-0.0039971527,-0.007890993,-0.0075046318,-0.003385556,-0.0011978159,0.0059865224,0.004306224,9.861635e-05,-0.00085108925,0.0027854631,0.19839272,0.20086043,0.20214431,0.20045713,0.19814542
29225000,29225000,-0.080977954,3.522295,-2.5081697,-1.2501662,0.0013497536,1.2534459,2.512395,0.0011572379,-0.009605807,-0.0069520352,0.005417832,0.010498919,0.019541852,0.013217326,0.0010737805,-0.00021354388,0.011200955,0.1980339,0.20099978,0.2025919,0.2005908,0.19778354
30232000,30232000,-0.005881533,3.5121524,-2.5084202,-1.2498329,0.0015253284,1.252943,2.5116258,0.0059802933,-0.0021196166,-0.007247011,-0.0023977666,0.005806842,-0.0019751952,0.0007999485,-0.0060036643,-0.013007744,-0.010561693,0.197739,0.2008838,0.20281775,0.20084436,0.19771507
31239000,31239000,0.079465635,3.5128798,-2.508421,-1.2490008,0.0020683801,1.2524778,2.5108175,0.013059306,0.01434312,0.0024186904,-0.006297892,0.00021505449,-0.01491303,-0.0018801682,0.0033557804,-0.006313583,-0.017665628,0.19730037,0.2007351,0.20316893,0.20120665,0.19758898
32240000,32240000,0.06699938,3.489192,-2.5066879,-1.2460465,0.0022299504,1.2496864,2.508975,0.0037114113,0.0104017295,0.00841789,0.00055544917,-0.0024339342,-0.018699292,-0.014403458,-0.006772888,-0.006233558,-0.013594939,0.19601244,0.2011477,0.20473,0.20173797,0.19637182
33236000,33236000,0.011269048,3.480493,-2.5059185,-1.2456123,0.0016924024,1.2488711,2.5089629,-0.004709169,0.002222374,0.0073261885,0.0036821666,-0.003795759,-0.0004790252,-0.0036252642,0.0019302141,0.008534702,0.007119929,0.19589071,0.20149846,0.2050708,0.20159207,0.19594793
34243000,34243000,0.038089313,3.47768,-2.505617,-1.2447917,0.002171495,1.2486233,2.5085979,-0.0014638714,-0.0017455239,-0.0022963043,-0.0023645936,-0.0018511582,-0.0010072859,-0.0005144626,-0.00062741246,-0.001185298,-0.0014266036,0.19557312,0.20144717,0.20536228,0.20181851,0.19579881
35228000,35228000,0.056791633,3.4681637,-2.5051072,-1.2434335,0.0022940252,1.2471297,2.5073233,0.002215683,-0.0104587,-0.0047740014,0.011303676,0.015837971,0.018798519,0.00859148,-0.0064690085,-0.005897002,0.009715067,0.19486625,0.20154318,0.20614271,0.20218988,0.19525804
36242000,36242000,0.045914765,3.4586406,-2.5045223,-1.242523,0.0020537358,1.2458433,2.5065343,-0.014859833,-0.013463203,-0.0080018835,-0.0059273625,-0.01013226,0.009939117,0.004580529,0.004238507,0.0092990175,0.012895244,0.19440784,0.2017603,0.20674583,0.20233239,0.19475366
37236000,37236000,0.015101074,3.452804,-2.5039299,-1.2421643,0.0015852103,1.2450817,2.5064237,-0.002832432,-0.001693794,0.002101073,0.0033824414,0.00035397633,-0.0012133997,-0.0048838947,-0.0049493266,-0.0013774354,0.0009866618,0.19427924,0.20204595,0.20705427,0.20223011,0.1943904
38236000,38236000,0.0070408303,3.4520407,-2.503934,-1.2422535,0.001327633,1.2448015,2.5063002,-0.0047700694,-0.0025871485,-0.0061817165,-0.010606604,-0.009803023,-0.014216048,-0.009665523,-0.006212084,-0.008505896,-0.013487537,0.1942694,0.20211452,0.2071067,0.20219281,0.19431666
39235000,39235000,-0.009746811,3.4399424,-2.502863,-1.2408798,0.0009756063,1.2430582,2.505416,0.012706791,0.0056333435,-0.008185087,-0.01000685,0.0028735301,-0.011619729,0.000799926,-0.0019876007,-0.015966065,-0.022160606,0.19365934,0.20249091,0.20796512,0.2023251,0.19355957
40236000,40236000,-0.033429224,3.4361744,-2.5023398,-1.2405713,0.00044502935,1.2422067,2.5052097,0.0021750745,-0.0050925305,-0.0065969424,-0.00041199225,0.0051243706,0.0009188587,0.0001230184,-0.006924668,-0.010629962,-0.005846365,0.19351773,0.20277554,0.20828648,0.20223027,0.19319001
41240000,41240000,-0.05178284,3.430294,-2.5016203,-1.2398866,-5.1889776e-05,1.2409918,2.504736,0.0018685553,-0.0069720857,-0.004481009,0.0057945936,0.009917948,0.011766235,0.0061721453,-0.0038271893,-0.0047146278,0.004916318,0.19320217,0.20310113,0.2088119,0.20221451,0.19267029
42236000,42236000,-0.04325442,3.4212508,-2.501272,-1.2390292,-0.00020231359,1.2396973,2.5037277,-0.020058168,-0.012608636,-0.005765705,-0.008700108,-0.01760177,-0.005040022,-0.0098950295,-0.004440996,0.003810662,0.0036061243,0.19269803,0.20322764,0.20940939,0.20243904,0.19222595
43236000,43236000,-0.041349743,3.4181604,-2.501181,-1.2387657,-0.00033229886,1.2391468,2.5033073,-0.015590471,-0.013646914,-0.012390075,-0.013491474,-0.015494175,-0.00027707306,-0.0009785923,0.0006185097,0.0023283027,0.0018098421,0.19251306,0.20328432,0.20963517,0.20251472,0.19205277
44240000,44240000,-0.034049265,3.41168,-2.5010843,-1.2382607,-0.0005121773,1.2381287,2.5024428,0.0128026595,0.0012405765,-0.009997589,-0.0058728326,0.008319391,0.0025608626,0.010771271,0.0025285399,-0.010792929,-0.0110634,0.19214335,0.20335208,0.2100589,0.20269477,0.19175085
45240000,45240000,-0.020312788,3.40678,-2.5011163,-1.2378204,-0.00039358152,1.2375795,2.5017848,0.014277296,0.00793425,0.0014579482,0.0035144906,0.011488718,0.010587144,0.015427801,0.011012522,0.0034446972,0.0030119237,0.19184753,0.20330475,0.2103358,0.20290361,0.19160825
46239000,46239000,0.05201851,3.3952484,-2.436288,-1.172314,0.063796766,1.3002617,2.564823,-0.016688121,-0.02371725,-0.0047909794,0.014227615,0.0073171123,0.035053626,0.012400024,-0.0011568647,0.01228727,0.03499431,0.19116825,0.2034653,0.211139,0.20321065,0.19101684
47239000,47239000,-0.021102147,3.371736,-2.51071,-1.2455707,-0.012474204,1.2209154,2.4865472,-0.009645711,-0.0025091327,0.0043613175,0.0018530714,-0.0068759625,-0.0029421246,-0.007968219,-0.0028999145,0.00526264,0.0054647843,0.18982755,0.20393297,0.21282326,0.20371658,0.1896997
48232000,48232000,-0.015868763,3.3715148,-2.5099716,-1.2447295,-0.011524897,1.2218317,2.4873238,-0.0048841927,-0.005536017,0.0006338927,0.0052524316,0.0019722958,-0.007330265,-0.014198386,-0.01692621,-0.012008001,-0.0059372787,0.18978925,0.20388134,0.2128313,0.20377284,0.18972526
48787000,48787000,-0.015144278,3.3712788,-2.5100226,-1.2447515,-0.011555906,1.2217662,2.4872456,-0.002401474,-0.004554294,-0.000804816,0.003710194,0.0028505656,0.0041134334,-0.0006452477,-0.0041136313,-0.0017243639,0.0034282594,0.1897739,0.20387536,0.21284361,0.20378587,0.1897212
