timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
21232000,21232000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
21245000,21245000,2.4468544,3.557471,-2.5132694,-1.2566322,4.88272e-06,1.256642,2.513279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
22236000,22236000,1.1110222,3.574217,-2.5130424,-1.2563713,0.0002717134,1.2568784,2.5134914,0.000551887,9.300304e-05,-0.0024993378,-0.0036425595,-0.0017569053,-0.00097256724,0.0016041375,0.0019638888,-0.00039031563,-0.0022051476,0.19998677,0.19998941,0.2000066,0.20001465,0.20000246
23244000,23244000,-1.150798,3.5606394,-2.5091429,-1.2528584,0.0033685653,1.2601055,2.5172157,-0.0039312895,-0.0064892983,-0.0053665335,-0.0021127528,-0.0012251204,0.0008003983,-0.0012126359,-0.0042677885,-0.004144591,-0.001010857,0.20004289,0.20020351,0.20008278,0.19984776,0.19982319
24235000,24235000,-0.17783703,3.5784822,-2.5101485,-1.2533661,0.0022892654,1.2581747,2.5153294,0.01125818,0.002870591,-0.006709964,-0.004258668,0.0068474016,-0.012055454,-0.0047008875,-0.010399729,-0.021273404,-0.022306181,0.19967538,0.20022286,0.20046245,0.20006259,0.19957666
25240000,25240000,-0.2985178,3.6269722,-2.508673,-1.2520025,0.0021298511,1.2571845,2.5153496,0.0092210155,-0.00086356234,-0.003350011,0.005177161,0.012970216,0.010715602,0.010044989,0.00026597275,-0.005140852,0.0013116383,0.19931604,0.20065947,0.20109212,0.20001377,0.1989186
26236000,26236000,-0.074841134,3.5363345,-2.5088964,-1.251404,0.0021220539,1.2559792,2.5140095,-0.00887092,0.0014590041,0.0021220807,-0.007764608,-0.0145927295,-0.0106607955,-0.007991385,0.0026290957,0.0065705227,-0.0016323416,0.19879839,0.20060076,0.20157576,0.20036906,0.19865605
27236000,27236000,-0.11731825,3.533047,-2.5082,-1.250515,0.0013730024,1.2540193,2.512938,-0.010978722,-0.0021446086,0.00048001762,-0.0066793286,-0.013800377,-0.006103484,-0.0059877485,0.0024120975,0.0075371354,0.0022959013,0.19827323,0.2009863,0.20234235,0.2004523,0.19794585
28242000,28242000,-0.048103366,3.5208244,-2.5083957,-1.2503195,0.0016847043,1.2540151,2.51262,-0.0046725883,-0.007921964,-0.006842538,-0.0029356591,-0.00157391,0.0057833656,0.0035813707,-0.00017542526,-0.000327272,0.0033558868,0.19813608,0.20084967,0.20239618,0.2006217,0.19799641
29237000,29237000,-0.046187915,3.5137434,-2.508016,-1.2496471,0.0014579886,1.2529361,2.5119114,0.0008197843,-0.010571039,-0.0072162896,0.0062080533,0.0112572275,0.020442795,0.013170127,0.00014568027,-0.00075850356,0.011786457,0.19776593,0.20101032,0.20286885,0.20074895,0.19760591
30232000,30232000,0.023547174,3.5078902,-2.5083327,-1.2493327,0.0015762668,1.2523038,2.5110059,0.0067908084,-0.002676587,-0.008399327,-0.0025740012,0.0068519176,-0.001115189,0.0018462914,-0.006188247,-0.014145944,-0.011066917,0.19743928,0.20089132,0.2031253,0.20102386,0.19752023
31239000,31239000,0.10044246,3.5112448,-2.508385,-1.248504,0.0020678404,1.2517102,2.510069,0.013904301,0.015035772,0.0020385394,-0.0072007123,5.629845e-05,-0.015351252,-0.0012243429,0.0042019673,-0.0064179106,-0.018575693,0.19696662,0.20074183,0.20351082,0.20140764,0.19737309
32240000,32240000,0.08025797,3.4839826,-2.5064244,-1.2452449,0.0023140914,1.2487898,2.5081806,0.0034399317,0.010803474,0.008929443,0.00047796685,-0.0030097077,-0.019209024,-0.014806623,-0.0065156547,-0.005655785,-0.013485005,0.19558233,0.20119199,0.20519497,0.20197378,0.19605693
33236000,33236000,0.024629915,3.4729989,-2.5054862,-1.244644,0.0018068574,1.2479198,2.5081973,-0.005595986,0.0020873914,0.0081600845,0.004397775,-0.0041477615,-0.0006250623,-0.0045587574,0.001454773,0.00912581,0.007936031,0.195423,0.20158033,0.20559756,0.20182675,0.1955724
34236000,34236000,0.05159694,3.4706042,-2.5050168,-1.2436075,0.0025004141,1.2478362,2.507966,-0.0010908442,-0.001964652,-0.0027593384,-0.0023981584,-0.0013629487,-0.0006148964,-5.6338497e-05,-0.0007055281,-0.0016654367,-0.0016220985,0.19508287,0.20151548,0.20590435,0.20207539,0.195422
35228000,35228000,0.06797555,3.4594474,-2.504401,-1.242041,0.0026425011,1.2461414,2.5065386,0.0023602068,-0.012240126,-0.0060352245,0.012250752,0.017708875,0.020703157,0.00929973,-0.007920732,-0.007567597,0.0101103615,0.19427754,0.20163268,0.20679992,0.20249282,0.19479698
36242000,36242000,0.059974596,3.4489138,-2.503771,-1.2409856,0.0024555759,1.244752,2.5056365,-0.015066683,-0.014226899,-0.008272542,-0.0053298404,-0.009476334,0.010697596,0.0046222513,0.003536671,0.008820493,0.013329506,0.19374824,0.20184672,0.20747499,0.20267983,0.19425018
37236000,37236000,0.031740025,3.4417598,-2.5031207,-1.2405303,0.0020044746,1.2439176,2.5054762,-0.0033134911,-0.0028073788,0.0018864935,0.004366351,0.0011973437,-0.00018874463,-0.0050331047,-0.0060538873,-0.0019423608,0.0017519798,0.19357994,0.20214342,0.20783147,0.20259409,0.19385113
38236000,38236000,0.027047861,3.44108,-2.503191,-1.2406483,0.0017701116,1.243657,2.5053167,-0.0053676357,-0.003073447,-0.005895638,-0.009939649,-0.009683535,-0.013904992,-0.010136348,-0.0068242047,-0.008426071,-0.0128278155,0.19356832,0.20218803,0.2078709,0.20257281,0.19379988
39235000,39235000,0.009155091,3.4285107,-2.502239,-1.2394124,0.0012967419,1.2418206,2.504337,0.0124443155,0.005151865,-0.008199884,-0.009540067,0.0031885551,-0.011195104,0.0006733462,-0.0024831346,-0.016133258,-0.021775566,0.19296774,0.20256574,0.20872203,0.2026976,0.19304694
40236000,40236000,-0.013147939,3.4243433,-2.5018094,-1.2392141,0.0007144483,1.2409679,2.504105,0.00053070986,-0.007038452,-0.006182638,0.00178727,0.006094842,0.002423171,-0.0009968476,-0.00912804,-0.010959657,-0.0038550622,0.19284853,0.20283976,0.20901424,0.20259544,0.19270207
41240000,41240000,-0.046899352,3.4177618,-2.5008001,-1.2385263,-9.193767e-05,1.2395238,2.5037713,0.00037252344,-0.009383958,-0.0044867527,0.008216025,0.011484997,0.013824111,0.005340833,-0.006396333,-0.005587707,0.006939209,0.19256666,0.20333071,0.20960788,0.20245318,0.19204159
42236000,42236000,-0.029832963,3.4064949,-2.5005949,-1.2375332,-0.00018845538,1.237956,2.5023606,-0.021561991,-0.013928587,-0.0051052105,-0.006923032,-0.01714312,-0.0041323933,-0.011059615,-0.006086973,0.003883773,0.005313654,0.19191608,0.20339985,0.21032298,0.20280196,0.19155912
43236000,43236000,-0.02080965,3.4029121,-2.500638,-1.2372223,-0.00019436279,1.2374012,2.5017712,-0.016634911,-0.014620192,-0.011957827,-0.01222107,-0.015119307,0.0004330765,-0.0017548368,-0.00055423874,0.002355656,0.0030328745,0.19167256,0.2033846,0.21056569,0.20295866,0.19141842
44240000,44240000,-0.021008497,3.3963175,-2.500527,-1.2368191,-0.00063674385,1.2361311,2.5008245,0.012509038,-0.0001360727,-0.010578136,-0.004929863,0.00948148,0.00390566,0.01091877,0.0013151367,-0.0117049,-0.010415416,0.19130582,0.20352796,0.21103434,0.20308802,0.19104378
45236000,45236000,-0.012578791,3.3914332,-2.5004985,-1.2363935,-0.0006408979,1.2354622,2.5001607,0.013494733,0.006613736,0.001395979,0.0047606057,0.0123244375,0.0117101325,0.015029531,0.009653247,0.0029561934,0.004063148,0.19101067,0.20352986,0.2113421,0.20326465,0.1908527
46239000,46239000,0.058382433,3.3799367,-2.43644,-1.1716366,0.06278983,1.2973583,2.562402,-0.016335854,-0.023298671,-0.0048897048,0.013750016,0.007153187,0.034743402,0.012626061,-0.0006874278,0.012311816,0.03455185,0.19031565,0.20368658,0.21216173,0.20358236,0.19025363
47239000,47239000,-0.015075159,3.35583,-2.5101137,-1.2441163,-0.012782405,1.2186313,2.4847655,-0.009468758,-0.002067254,0.004434007,0.0014598373,-0.0072233146,-0.0033165806,-0.007866442,-0.0024177502,0.0055265483,0.0052119205,0.18893269,0.20416628,0.21390273,0.20410304,0.18889527
48232000,48232000,-0.010374039,3.355618,-2.5090253,-1.2429404,-0.011514103,1.2198699,2.4858842,-0.0046687657,-0.005529775,0.00041191402,0.0050959224,0.0020995173,-0.007249924,-0.013954693,-0.016823381,-0.012176791,-0.006117619,0.18889579,0.20412241,0.21391433,0.20415351,0.18891397
48787000,48787000,-0.0096356645,3.3553782,-2.5090508,-1.2429352,-0.011517737,1.2198302,2.4858303,-0.002427502,-0.004841436,-0.00096704165,0.0038842629,0.003129806,0.004417249,-0.00057240925,-0.004349134,-0.0019537231,0.0035372546,0.18887968,0.20411587,0.21392718,0.20416738,0.18890989
