timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
11668000,-0.04443235,-0.031404324,0.0038198323,-0.0019558293,0.0006343677,-0.0005159071,-0.0005159071,0.6994223,-0.04574704,-0.04574704,-0.06798307,0.0,0.0,-4.0,nan,nan,nan
11687000,-0.044804428,-0.031719074,0.0050004986,-0.0019389656,0.0008875627,0.0006145472,0.0006145472,0.69927835,0.04670918,0.04670918,-0.07598212,0.0,0.0,-4.0,nan,nan,nan
11876000,-0.04852851,-0.033484742,0.006763659,-0.0019576473,-0.00084582524,-0.0008719258,-0.0008719258,0.69884884,-0.04870236,-0.04870236,-0.09596379,0.0,0.0,-4.0,nan,nan,nan
12072000,-0.050522063,-0.03363619,-0.00654659,-0.0019703517,0.0002886324,-0.00016198229,-0.00016198229,0.699838,-0.03599803,-0.03599803,-0.03599803,-4.0,-4.0,-4.0,nan,nan,nan
12251000,-0.050483137,-0.03401294,0.0005856495,-0.0017688889,0.0006347429,0.000639757,0.000639757,0.6992004,0.044218898,0.044218898,-0.07998127,0.0,0.0,-4.0,nan,nan,nan
12456000,-0.05378691,-0.034121588,0.00041192208,-0.0016851405,0.00028079958,0.00058750284,0.00058750284,0.69920003,0.038771868,0.038771868,-0.07999718,0.0,0.0,-4.0,nan,nan,nan
12667000,-0.054780234,-0.03425401,-0.005995525,-0.0017411598,-8.49091e-05,-0.00024197558,-0.00024197558,0.699758,-0.04399778,-0.04399778,-0.04399778,-4.0,-4.0,-4.0,nan,nan,nan
12867000,-0.055029247,-0.03554867,-0.0030405154,-0.0016249898,0.00091981806,-0.00044100528,-0.00044100528,0.6994221,-0.03490448,-0.03490448,-0.06799077,0.0,0.0,-4.0,nan,nan,nan
13071000,-0.055137984,-0.034916274,-0.003876523,-0.0013923118,0.0020523653,-0.00050290325,-0.00050290325,0.6992782,-0.034142137,-0.034142137,-0.07598984,0.0,0.0,-4.0,nan,nan,nan
13268000,-0.054620475,-0.036911108,-0.007582496,-0.0012863927,0.0011565862,-0.00040664416,-0.00040664416,0.6994882,-0.034985065,-0.034985065,-0.06398599,0.0,0.0,-4.0,nan,nan,nan
13476000,-0.056109328,-0.040693577,0.0015424145,-0.0011919482,-0.00046931033,-0.0010410493,-0.0010410493,0.69831926,-0.04441929,-0.04441929,-0.11595714,0.0,0.0,-4.0,nan,nan,nan
13675000,-0.05858262,-0.04238706,-0.005258852,-0.0011528506,0.00023107216,-0.0006401938,-0.0006401938,0.699278,-0.050419092,-0.050419092,-0.07599934,0.0,0.0,-4.0,nan,nan,nan
