timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
740000,740000,0,nan,nan,4.2785166e-07,-9.825155e-07,-1.517632e-07,0.0,0.0,0.0,0.00010808099,-0.00026817666,-4.3406886e-05,-4.476152e-05,0.00012770765,-0.00026915956,0.0,-0.0037725824,-0.0025682317,-0.0075474377,0.12184037,0.121845625,nan,0.1,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-7.017986e-05,0.00017297125,0.004465112,0.0,0.0,0.0,-0.0012226125,0.0008348444,0.0025791964,0.0065137483,0.00012770765,-0.00026915956,0.0,-0.003323728,0.0022819263,-0.015157274,0.12177674,0.121845625,nan,0.1,0.75678355,1.4298649,4.375681,0.45253122,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1500000,1500000,0,nan,nan,-0.0007139322,0.0006581561,0.0055957194,0.0,0.0,0.0,-0.0004884028,0.0032669394,0.009455585,0.010271983,0.00012770765,-0.00026915956,0.0,0.007281879,0.011680143,-0.023305416,0.12173757,0.121845625,nan,0.1,0.76033115,0.9180869,1.8488712,0.46818826,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,-0.00012776078,0.0015647124,0.0060940157,0.0,0.0,0.0,-0.00032072695,0.0041006333,0.00939178,0.0065082284,0.00012770765,-0.00026915956,0.0,0.021534258,0.022867095,-0.02972502,0.12181922,0.121845625,nan,0.1,0.5276587,0.75319475,1.2509,0.4951715,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2501000,2501000,0,nan,nan,0.00040109866,0.0022069558,0.004886653,0.0,0.0,0.0,0.001490665,0.0054136016,0.011595557,0.0048803235,0.00012770765,-0.00026915956,0.0,0.0017343124,-0.0011256825,0.05627647,0.12184019,0.121845625,nan,0.1,0.62477636,0.7155095,1.4940487,0.52489555,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,0.0013326921,0.00170043,0.004942684,0.0,0.0,0.0,0.002985657,0.0008892266,0.0125527,0.0045773517,0.00012770765,-0.00026915956,0.0,-0.003696327,0.0074888673,0.004358589,0.1217957,0.121845625,nan,0.1,0.753255,0.7410461,1.6468946,0.54726785,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3495000,3495000,0,nan,nan,0.0015009277,-0.0012132826,0.011420459,0.0,0.0,0.0,0.003592937,-0.005195309,0.016562445,0.010879458,0.00012770765,-0.00026915956,0.0,-0.006931346,-0.009079183,-0.06847455,0.12180252,0.121845625,nan,0.1,0.56890607,0.7629055,1.226244,0.5486806,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3996000,3996000,0,nan,nan,0.00072958705,-0.0027935172,0.01584719,0.0,0.0,0.0,0.0006103285,-0.004395155,0.017925914,0.011598208,0.00012770765,-0.00026915956,0.0,0.002386078,-0.008126557,-0.010574236,0.121814705,0.121845625,nan,0.1,0.64528584,0.7985324,1.251203,0.5447026,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4496000,4492000,0,nan,nan,-0.0003083925,-0.0028940258,0.017706167,0.0,0.0,0.0,-0.0027894813,-0.005868392,0.017436095,0.008014561,0.00012770765,-0.00026915956,0.0,-0.006262182,0.0022460693,0.04259124,0.121875055,0.121845625,nan,0.1,0.5139155,0.80342263,1.0002139,0.5239222,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5000000,4996000,0,nan,nan,-0.0026214635,-0.003351034,0.01587131,0.0,0.0,0.0,-0.0070585688,-0.0071443403,0.014285919,0.0018002355,0.00012770765,-0.00026915956,0.0,-0.022384938,0.005762611,0.034285706,0.12196301,0.121845625,nan,0.1,0.56948316,0.8190307,1.0002828,0.50795585,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5496000,5492000,0,nan,nan,-0.0036178844,-0.0034525516,0.015769074,0.0,0.0,0.0,-0.0057749725,-0.0067219865,0.018069332,0.0050688237,0.00012770765,-0.00026915956,0.0,0.020656027,-0.005519043,0.01819711,0.12209893,0.121845625,nan,0.1,0.62381274,0.8067529,0.9990622,0.48218283,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5996000,5992000,5596000,40.1540307,116.25948609999999,-0.0021974354,-0.002842825,0.01818945,0.0,0.0,0.0,-0.0010036407,-0.0027411745,0.014360255,0.002593377,0.00012770765,-0.00026915956,0.0,0.021159317,0.007827588,-0.015419722,0.12210017,0.121845625,49.85329,0.1,0.50717,0.7906269,0.7978981,0.4569449,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6496000,6492000,5596000,40.1540307,116.25948609999999,0.0004915543,0.00035633185,0.017889652,0.0,0.0,0.0,0.003096308,0.0048386287,0.0112239355,-0.0011531531,0.00012770765,-0.00026915956,0.0,0.03743605,-0.009497855,0.017907469,0.122159086,0.121845625,49.85329,0.1,0.55297786,0.7936693,0.7899096,0.44108963,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6999000,6995000,5596000,40.1540307,116.25948609999999,0.0018661007,0.0044628377,0.01286837,0.0,0.0,0.0,0.003321031,0.009608565,0.005178075,-0.008792759,0.00012770765,-0.00026915956,0.0,0.020403598,0.02041311,0.0019632278,-0.00011262399,-0.12237975,49.85329,0.1,0.45514107,0.7743222,0.56068575,0.4175329,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
7503000,7499000,5596000,40.1540307,116.25948609999999,0.0021889056,0.005633592,0.011434168,0.0,0.0,0.0,0.0019284113,0.007550288,0.0030144434,-0.0078070485,0.00012770765,-0.00026915956,0.0,-0.02271999,0.006751234,-0.029892659,-0.00047293113,-0.12237975,49.85329,0.100190125,0.46301088,0.77479583,0.5269724,0.4025048,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
7996000,7991000,5596000,40.1540307,116.25948609999999,0.0020098202,0.005093867,0.0064170193,0.0,0.0,0.0,0.002433441,0.006864979,0.0012493669,-0.010047546,0.00012770765,-0.00026915956,0.0,-0.008561416,0.0032676805,-0.0362033,-0.00044700984,-0.12237975,49.85329,0.1,0.49149978,0.756065,0.6110218,0.38110626,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
8496000,8491000,5596000,40.1540307,116.25948609999999,0.0014182408,0.0039709634,0.0010136248,0.0,0.0,0.0,0.0009822623,0.0050246473,-0.00025300853,-0.010745017,0.00012770765,-0.00026915956,0.0,-0.001321693,-0.017851163,-0.001386429,-0.0007234512,-0.12237975,49.85329,0.1024923,0.44613138,0.75456953,0.5977896,0.36643842,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
8996000,8992000,5596000,40.1540307,116.25948609999999,0.00058456045,0.003262055,-0.0005945913,0.0,0.0,0.0,-0.00044967476,0.004198786,-0.004568216,-0.011184818,0.00012770765,-0.00026915956,0.0,-0.01408003,0.0097554615,-0.024540348,-0.0014276545,-0.12237975,49.85329,0.1018182,0.4886402,0.73384345,0.5952356,0.34622765,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
9496000,9491000,5596000,40.1540307,116.25948609999999,-0.00095633045,0.0021338398,-0.0034964322,0.0,0.0,0.0,-0.002512577,0.0015216492,-0.0070913383,-0.010652147,0.00012770765,-0.00026915956,0.0,-0.011506592,-0.00044783208,0.012448857,-0.0012246921,-0.12237975,49.85329,0.10400714,0.4276481,0.7181145,0.4805048,0.32835707,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
9999000,9995000,5596000,40.1540307,116.25948609999999,-0.0024331487,0.0003542268,-0.005973413,0.0,0.0,0.0,-0.005884929,-0.0008929319,-0.007590098,-0.009175574,0.00012770765,-0.00026915956,0.0,-0.018214539,-0.01815442,-0.024656763,-0.0014678456,-0.12237975,49.85329,0.10233958,0.44864368,0.7188446,0.4334976,0.31599492,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
10498000,10495000,5596000,40.1540307,116.25948609999999,-0.014118031,0.0013029035,-0.0042633093,-0.00978722,0.024873022,0.0,-0.0026253304,-0.0034814763,-0.0025259824,-0.0016796044,0.004879138,0.00046376287,0.006211281,-0.027899599,-0.036771566,-0.026267022,-0.0015568575,-0.12237975,49.85329,0.10337488,0.26030695,0.62032807,0.18291894,0.15893051,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
10997000,10992000,5596000,40.1540307,116.25948609999999,-0.027143724,-0.01898548,-0.0009935179,-0.00978722,0.024873022,0.0,-0.0019674436,-0.0023272415,0.0010238007,0.0039316732,0.004879138,0.00046376287,0.006211281,-0.023930343,0.022144865,-0.021819023,-0.0016125084,-0.12237975,49.85329,0.10214727,0.21368614,0.54878414,0.17838192,0.1294213,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
11493000,11483000,5596000,40.1540307,116.25948609999999,-0.038039643,-0.028468784,0.0014954153,-0.00978722,0.024873022,0.0,-0.004033651,-0.00029644513,0.003634774,0.005831782,0.004879138,0.00046376287,0.006211281,-0.01016613,0.00044442638,0.023171304,-0.0017538944,-0.12237975,49.85329,0.1,0.19322728,0.4995413,0.1837764,0.11573537,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
11999000,11992000,5596000,40.1540307,116.25948609999999,-0.050711222,-0.033169765,-0.0040132543,-0.00978722,0.024873022,0.0,-0.0027965358,0.0021170755,-0.0072233654,-0.00998048,0.004879138,0.00046376287,0.006211281,-0.0067510256,0.012056723,-0.03207049,-0.0018431535,-0.12237975,49.85329,0.1,0.18457088,0.46866396,0.18256386,0.109882645,inf,inf,inf,inf,1,1,1,1,2,0,2,1,2,1,1,1,0
