timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
691000,691000,0,nan,nan,-3.663228e-07,-1.2592258e-06,3.652587e-07,0.0,0.0,0.0,-5.1665804e-05,-0.00025435293,8.910836e-05,9.211946e-05,-0.00011202841,-0.00029445384,0.0,0.0116383685,0.005882834,0.011971593,0.12107337,0.12107736,nan,0.100005135,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-7.838826e-05,-1.8960925e-05,-0.0006291742,0.0,0.0,0.0,-0.0010216996,-0.0002910766,0.0048006317,0.003550927,-0.00011202841,-0.00029445384,0.0,0.0017225005,0.00034145426,0.0035874543,0.12103433,0.12107736,nan,0.1,0.8956753,1.3243223,4.3807545,0.4533972,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1500000,1500000,0,nan,nan,-0.0006264184,-0.00021458823,-0.0017951012,0.0,0.0,0.0,-0.0004862023,0.0005247403,0.012264819,0.0074630766,-0.00011202841,-0.00029445384,0.0,0.008268762,0.006525196,0.011944771,0.12101385,0.12107736,nan,0.1,0.8415072,0.86491954,1.8881415,0.4702126,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,-0.00028901553,0.00023012607,-0.0005046793,0.0,0.0,0.0,-0.00086617155,0.00096926943,0.01313407,0.0064784973,-0.00011202841,-0.00029445384,0.0,0.01665932,0.019339643,-0.044417564,0.12107525,0.12107736,nan,0.1,0.5564609,0.74582106,1.3010004,0.49819946,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2501000,2501000,0,nan,nan,5.4000757e-05,0.00074822194,-0.00041234778,0.0,0.0,0.0,0.00066633156,0.0025364046,0.016142135,0.006636985,-0.00011202841,-0.00029445384,0.0,-0.0009472741,0.0081173675,0.070013106,0.12108722,0.12107736,nan,0.1,0.6743445,0.7157563,1.5783175,0.527274,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,0.0010405816,0.0009248816,0.0008883928,0.0,0.0,0.0,0.0026399123,0.00017194537,0.018079452,0.007472611,-0.00011202841,-0.00029445384,0.0,-0.0022327139,0.006050079,0.021021811,0.121077135,0.12107736,nan,0.1,0.5451775,0.7441467,1.3004117,0.5483583,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3495000,3495000,0,nan,nan,0.0014203365,-0.0008006394,0.008292201,0.0,0.0,0.0,0.0034724295,-0.0036746245,0.022204958,0.01355213,-0.00011202841,-0.00029445384,0.0,-0.008411221,0.0017337062,-0.061789524,0.12110955,0.12107736,nan,0.1,0.6213131,0.7658877,1.2954509,0.5481427,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3996000,3996000,0,nan,nan,0.00088168477,-0.001646416,0.013035053,0.0,0.0,0.0,0.00093681226,-0.0020683582,0.023295714,0.013390492,-0.00011202841,-0.00029445384,0.0,0.0034901598,0.007396227,0.0013271346,0.12108323,0.12107736,nan,0.1,0.70112854,0.8004653,1.3159021,0.5431272,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4496000,4492000,0,nan,nan,-9.2997e-05,-0.0014226959,0.014684849,0.0,0.0,0.0,-0.0023407612,-0.0032446298,0.021922233,0.008373134,-0.00011202841,-0.00029445384,0.0,0.0034692269,0.005202878,0.03984477,0.12115432,0.12107736,nan,0.1,0.56049854,0.8041004,1.0601616,0.5217761,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5000000,4996000,0,nan,nan,-0.0023047198,-0.0019514716,0.012372118,0.0,0.0,0.0,-0.006404076,-0.0047187884,0.018343141,0.0014304607,-0.00011202841,-0.00029445384,0.0,-0.02352822,-0.003149271,0.04297867,0.1212121,0.12107736,nan,0.1,0.62222964,0.81885356,1.0597528,0.5056496,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5496000,5492000,0,nan,nan,-0.003225593,-0.002169289,0.011636595,0.0,0.0,0.0,-0.005153079,-0.004290134,0.021308105,0.0038665403,-0.00011202841,-0.00029445384,0.0,0.010925379,0.0024108568,0.014914199,0.12130103,0.12107736,nan,0.1,0.51122713,0.8060805,0.86006063,0.47993678,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5996000,5992000,5596000,40.1540307,116.25948609999999,-0.0019208712,-0.00172037,0.013395776,0.0,0.0,0.0,-0.00072066556,-0.00092944026,0.01719417,0.0011927552,-0.00011202841,-0.00029445384,0.0,0.021382801,0.011639867,-0.04068613,0.12131599,0.12107736,49.84859,0.1,0.56431586,0.78973573,0.8558207,0.4548336,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6496000,6492000,5596000,40.1540307,116.25948609999999,0.0005476564,0.0010569198,0.012472139,0.0,0.0,0.0,0.002955539,0.005737352,0.01333428,-0.0029042226,-0.00011202841,-0.00029445384,0.0,0.023258435,0.0014699718,-0.0058198343,0.121363565,0.12107736,49.84859,0.1,0.46735635,0.79262567,0.6903414,0.4390542,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6999000,6995000,5596000,40.1540307,116.25948609999999,0.0019395532,0.004654773,0.006964343,0.0,0.0,0.0,0.0036311252,0.0099168485,0.006809789,-0.010591023,-0.00011202841,-0.00029445384,0.0,0.009973743,0.029020114,0.012046657,-0.0001974001,-0.12257136,49.84859,0.1,0.4951035,0.7732812,0.5701393,0.4156131,inf,inf,inf,inf,0,1,0,1,1,0,1,0,2,1,1,1,0
