timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3344000,3344000,1310988,8.414857e-05,-5.6387955e-05,-5.5670695e-09,0.34906584,4.5103832e-05,4.510385e-05,1.3408368e-05,1310988,0.0,0.0,0.001013479,0.4,0.00039556337,0.00039556337,0.0003551867,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4165000,4165000,1310988,-1.3624686e-05,-0.00012164825,-4.6927267e-09,0.34906584,2.239995e-05,2.2400032e-05,6.467896e-06,1310988,0.0,0.0,0.0021676694,0.4,0.00039429925,0.00039429925,0.0002953967,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4524000,4520000,1310988,-4.5983117e-05,-0.00012966526,-5.578745e-09,0.34906584,1.5341435e-05,1.5341551e-05,4.9297273e-06,1310988,0.0,0.0,0.0032720086,0.4,0.0003965961,0.0003965961,0.0002684674,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5063000,5057000,1310988,-0.0001029339,-7.314517e-05,-9.94535e-09,0.34906584,8.266315e-06,8.266426e-06,3.4316772e-06,1310988,0.0,0.0,0.0043584714,0.4,0.0003998018,0.0003998018,0.00023007716,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5785000,5780000,1310988,-0.00016090245,2.0219588e-05,-1.5314361e-08,0.34906584,4.3329815e-06,4.3330574e-06,2.194632e-06,1310988,0.0,0.0,0.0053862827,0.4,0.0004004611,0.0004004611,0.00018007755,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6456000,6452000,1310988,-0.00019461616,5.8522113e-05,-1.9838037e-08,0.34906584,2.2204777e-06,2.220521e-06,1.5135437e-06,1310988,0.0,0.0,0.0064112116,0.4,0.000396568,0.000396568,0.00013994808,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
7404000,7400000,1310988,-0.00012791026,1.914667e-05,6.586322e-06,0.34906584,8.694098e-07,8.694274e-07,1.3643262e-06,1310988,0.0,0.0,0.007493188,0.4,0.00040045325,0.00040045325,9.9578414e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8928000,8920000,1310988,-6.523746e-05,-1.3279285e-05,0.00011572321,0.34906584,5.8209406e-07,5.82107e-07,1.2637508e-06,1310988,0.0,0.0,0.008578789,0.4,0.0003995765,0.0003995765,5.594384e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
16498000,16491000,1310988,-2.6847822e-05,5.0833547e-05,6.0544357e-05,0.34906584,3.173654e-08,3.173668e-08,2.0210746e-07,1310988,0.0,0.0,0.007524478,0.4,0.00037612868,0.00037612868,8.18282e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
17636000,17627000,1310988,2.4199684e-05,-2.4695051e-05,7.33911e-05,0.34906584,2.1237895e-08,2.1237952e-08,1.7011389e-07,1310988,0.0,0.0,0.008537828,0.4,0.0004176017,0.0004176017,8.992643e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
