timestamp,timestamp_sample,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
21232000,21232000,2.6779451,3.5801747,-2.5132742,-1.2566371,0.0,1.2566371,2.5132742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
21245000,21245000,3.1415927,3.9478364,-2.5132694,-1.2566321,4.908561e-06,1.256642,2.5132792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2
22232000,22232000,0.9503522,3.646893,-2.5130353,-1.2563642,0.0002729361,1.2568767,2.5134926,0.000735789,-0.00026333483,-0.0029021911,-0.0035339831,-0.001285689,-0.00053749525,0.0019126112,0.0017194638,-0.0008498375,-0.0022447556,0.19998541,0.19999093,0.20000893,0.2000146,0.2000001
23244000,23244000,-1.2683182,3.5509772,-2.509214,-1.2528987,0.0034237478,1.2601888,2.5172195,-0.003532641,-0.0069880355,-0.0060683815,-0.0020427313,-0.00047485624,0.0014492401,-0.0006418769,-0.0045745918,-0.004915817,-0.0011914243,0.20005475,0.20016947,0.20004997,0.19986142,0.19986434
24232000,24232000,-0.13859378,3.5658948,-2.5101786,-1.253356,0.0023270363,1.2581891,2.515302,0.011827839,0.0025795226,-0.007444064,-0.004406884,0.0075046546,-0.011549259,-0.004007812,-0.010467325,-0.021997144,-0.022676058,0.1996652,0.2002046,0.2004615,0.20008023,0.1995884
25240000,25240000,-0.30297726,3.6292121,-2.508615,-1.2519572,0.002117045,1.2571473,2.515355,0.009553955,-0.0012348173,-0.003867602,0.0052717724,0.013592744,0.0112438295,0.01049731,2.677094e-05,-0.0057348083,0.0011916957,0.19930524,0.2006781,0.20111467,0.20000891,0.1988931
26240000,26240000,-0.06855495,3.5349321,-2.508868,-1.2513415,0.0021466473,1.2559448,2.513975,-0.008547551,0.0010571199,0.0015362103,-0.0077409204,-0.014005498,-0.010154892,-0.0075279577,0.0023911272,0.00593948,-0.0018043779,0.19877206,0.20060112,0.2016027,0.20038502,0.19863908
27240000,27240000,-0.11240526,3.5319953,-2.5082233,-1.2505178,0.001402599,1.2540475,2.5129328,-0.0108391475,-0.0023199092,0.00016870257,-0.0067618946,-0.013602739,-0.005898296,-0.0057420395,0.0023723268,0.0072785025,0.0021878423,0.19827218,0.20097181,0.20233473,0.20046192,0.19795941
28242000,28242000,-0.044399343,3.5206594,-2.5084023,-1.2503189,0.0017288569,1.2540771,2.512648,-0.0044888323,-0.008181668,-0.007182969,-0.002885127,-0.0011973977,0.00612232,0.0038608299,-0.00033423395,-0.0006999606,0.0032897769,0.19814323,0.2008356,0.20238058,0.2006261,0.19801456
29232000,29232000,-0.03982768,3.5131178,-2.50802,-1.2496132,0.0015170398,1.2529715,2.5119057,0.0011352875,-0.010973602,-0.0077696494,0.0062741274,0.011864189,0.021000214,0.013652409,-7.441174e-05,-0.0013423022,0.011680858,0.19775495,0.20099302,0.20286939,0.2007665,0.19761609
30240000,30240000,0.030450732,3.5081148,-2.508331,-1.2492853,0.0016524827,1.2523515,2.5110064,0.0068374486,-0.002772202,-0.008502923,-0.0025415544,0.0069777938,-0.0009828178,0.0019410122,-0.0062397663,-0.014250681,-0.011058678,0.19742604,0.20087095,0.20312624,0.20104472,0.19753201
31239000,31239000,0.1074606,3.5123992,-2.5083861,-1.2484455,0.0021468527,1.2517409,2.5100482,0.013818452,0.014745731,0.0018705782,-0.007088978,0.0002201004,-0.015122441,-0.0011912549,0.003981029,-0.0066023264,-0.018481674,0.19694476,0.2007198,0.20351946,0.20143478,0.19738111
32240000,32240000,0.081953265,3.484015,-2.5063972,-1.2451941,0.0023640785,1.2488148,2.5081897,0.0032923329,0.010570701,0.008869529,0.0006112037,-0.0029284973,-0.019040266,-0.014849445,-0.0067041432,-0.005726671,-0.01333365,0.19557025,0.20118545,0.20520349,0.20198531,0.19605562
33240000,33240000,0.028257767,3.4729753,-2.5054765,-1.2445868,0.0018797254,1.2479553,2.5081918,-0.0055905352,0.0021339206,0.008097137,0.004225631,-0.0042786603,-0.00069379667,-0.004498002,0.0015941936,0.009186342,0.007867287,0.19540551,0.20156299,0.2056049,0.2018483,0.19557835
34243000,34243000,0.053413324,3.4705973,-2.5049942,-1.2435571,0.0025546951,1.2478675,2.5079765,-0.0010972572,-0.0019352352,-0.0027951715,-0.0025104047,-0.0014580125,-0.0006653778,-2.5668181e-05,-0.0006161677,-0.001619095,-0.0016626846,0.19507141,0.20150699,0.20591098,0.20208761,0.19542304
35235000,35235000,0.070980825,3.4594407,-2.504373,-1.2419521,0.002724826,1.2461613,2.506524,0.002374919,-0.012325247,-0.006124932,0.012254833,0.017779643,0.020804983,0.009373809,-0.007947997,-0.0076322984,0.010123991,0.19424869,0.2016182,0.20682074,0.2025195,0.19479299
36242000,36242000,0.0628556,3.4488745,-2.5037513,-1.2409033,0.0025345294,1.2447705,2.5056176,-0.014919251,-0.014121024,-0.008337943,-0.0054628304,-0.009478599,0.010646052,0.0047394712,0.003667173,0.008792922,0.01318702,0.19372009,0.20183092,0.20749438,0.2027068,0.19424784
37240000,37240000,0.03583592,3.4417124,-2.5031116,-1.2404411,0.002112867,1.2439611,2.5054586,-0.0032366833,-0.0025643217,0.0019612762,0.004170882,0.0009988125,-0.000426705,-0.005036801,-0.005829327,-0.0018036533,0.0016034972,0.19354987,0.2021169,0.20784624,0.20262891,0.19385806
38240000,38240000,0.03021613,3.4408333,-2.5031722,-1.2405587,0.0018543816,1.2436695,2.505289,-0.004810586,-0.002294594,-0.005958356,-0.010753471,-0.010127768,-0.014542808,-0.0098026935,-0.005983336,-0.008217588,-0.013543372,0.19353536,0.20217058,0.20789453,0.2026036,0.19379596
39235000,39235000,0.012200243,3.428152,-2.5022044,-1.2393044,0.0013997174,1.2418503,2.5043244,0.012469978,0.0051824576,-0.008196953,-0.009559962,0.0031814452,-0.011229886,0.0006706491,-0.002471644,-0.016142603,-0.021814357,0.1929339,0.20254733,0.20874618,0.20272939,0.1930432
40232000,40232000,-0.009763591,3.4237678,-2.5017703,-1.2390897,0.000826572,1.2409902,2.5040817,0.0006234416,-0.0069648526,-0.0062198527,0.0016970398,0.006084269,0.0023970222,-0.00091048144,-0.009024228,-0.010955269,-0.0039335573,0.19280726,0.20282026,0.20904541,0.20263225,0.1926948
41240000,41240000,-0.04372233,3.417001,-2.5007553,-1.2383974,2.139411e-05,1.2395481,2.5037527,0.00032629352,-0.00932844,-0.004451163,0.008137583,0.011354443,0.013739915,0.005311804,-0.0063123326,-0.00548641,0.0069361296,0.19252548,0.20331232,0.20963989,0.2024891,0.19203326
42240000,42240000,-0.027535737,3.4058554,-2.500535,-1.2374033,-8.4835796e-05,1.2379756,2.502352,-0.021542327,-0.013860075,-0.0050818087,-0.0069753896,-0.017199086,-0.004173391,-0.011036766,-0.00599893,0.003950176,0.0053005866,0.19187696,0.2033882,0.21035714,0.20283224,0.19154544
43240000,43240000,-0.018889302,3.4022653,-2.5005627,-1.2370812,-9.261969e-05,1.2374154,2.5017676,-0.016663842,-0.014508204,-0.01185756,-0.0122658145,-0.01524717,0.00031081412,-0.0018179517,-0.00046778156,0.0024799411,0.0030292703,0.1916318,0.2033773,0.21060438,0.20298715,0.19139935
44240000,44240000,-0.018889766,3.3957028,-2.5004618,-1.2366831,-0.0005311226,1.2361501,2.5008173,0.012783939,-0.0001363146,-0.01083346,-0.005081865,0.009659564,0.0039954805,0.011192126,0.0013895405,-0.0119366255,-0.010646097,0.19126536,0.20351689,0.21107042,0.20311876,0.19102854
45240000,45240000,-0.010464458,3.3908725,-2.5004315,-1.2362559,-0.00052888895,1.2354889,2.500158,0.013609303,0.0067512463,0.0014039241,0.0046619936,0.012289034,0.011627578,0.015094332,0.009785236,0.0029879487,0.003959212,0.19097087,0.20351766,0.21137665,0.20329574,0.19083913
46239000,46239000,0.06105405,3.379099,-2.4356189,-1.1707324,0.06363289,1.2980809,2.5631082,-0.016524324,-0.02347139,-0.0048374524,0.013931148,0.007191284,0.034880936,0.0125252325,-0.0008458905,0.012344856,0.034773197,0.19026068,0.20368022,0.21221592,0.20361875,0.19022438
47239000,47239000,-0.013894724,3.3548164,-2.5099964,-1.2439277,-0.012678068,1.2186133,2.4847507,-0.009821708,-0.0022483217,0.0046460796,0.0017614985,-0.007268149,-0.0032534862,-0.008171352,-0.002677867,0.0056521324,0.0055502774,0.18887499,0.20416927,0.21396591,0.2041349,0.18885493
48232000,48232000,-0.008922318,3.3545892,-2.50891,-1.2427444,-0.011398155,1.2198546,2.4858656,-0.004736143,-0.0055213114,0.00047958453,0.00512865,0.0020486456,-0.007288387,-0.014032599,-0.016842972,-0.012121797,-0.006071479,0.18883547,0.20412181,0.21397796,0.20418923,0.18887547
48787000,48787000,-0.008187599,3.3543596,-2.5089345,-1.2427382,-0.011400215,1.2198178,2.485814,-0.0024132337,-0.004884909,-0.0010122097,0.0038938655,0.003178681,0.0044527217,-0.00055491587,-0.004390264,-0.0020165807,0.003521277,0.18881989,0.20411515,0.2139902,0.20420294,0.18887186
