timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3713000,3713000,1311004,0.00018286624,-0.00016105166,1.9529924e-08,0.34906584,3.2219476e-05,3.2219436e-05,1.004975e-05,1311004,0.0,0.0,0.0010896801,0.4,0.00039660875,0.00039660875,0.0003357753,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4475000,4472000,1311004,4.116191e-05,-0.00017525692,3.4734487e-08,0.34906584,1.5201819e-05,1.52018e-05,5.3137514e-06,1311004,0.0,0.0,0.002219216,0.4,0.00039668387,0.00039668387,0.0002765234,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5223000,5216000,1311004,-5.951889e-05,-9.267697e-05,2.3667353e-08,0.34906584,8.10677e-06,8.1067665e-06,3.1911236e-06,1311004,0.0,0.0,0.003238951,0.4,0.00039945653,0.00039945653,0.00022205047,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6316000,6311000,1311004,-0.00019404519,4.6634017e-05,-7.405664e-09,0.34906584,2.7002534e-06,2.7002868e-06,1.6927156e-06,1311004,0.0,0.0,0.0042690565,0.4,0.00039985328,0.00039985328,0.00015203402,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6787000,6783000,1311004,-0.00019124032,3.731481e-05,-6.721199e-09,0.34906584,1.412368e-06,1.4124099e-06,1.3372123e-06,1311004,0.0,0.0,0.0053362786,0.4,0.00039888237,0.00039888237,0.00012767498,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8105000,8100000,1311004,-9.866077e-05,-1.0024652e-05,-4.539718e-06,0.34906584,6.163721e-07,6.1641174e-07,1.3194674e-06,1311004,0.0,0.0,0.0063395416,0.4,0.0004007973,0.0004007973,7.8545956e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
16275000,16259000,1311004,-2.362883e-06,6.546497e-05,7.527346e-05,0.34906584,3.911377e-08,3.9114184e-08,2.2132684e-07,1311004,0.0,0.0,0.0052940496,0.4,0.00038368418,0.00038368418,8.400184e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
19320000,19312000,1311004,4.4256758e-05,-4.916418e-05,0.0001310054,0.34906584,1.2553193e-08,1.2553259e-08,1.1908623e-07,1311004,0.0,0.0,0.0063405246,0.4,0.00042684493,0.00042684493,7.928603e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21528000,21528000,1311004,1.6572649e-05,-8.612977e-05,0.000117526266,0.34906584,6.5192456e-09,6.5192745e-09,6.97067e-08,1311004,-0.0012236603,-0.00037537052,0.0059849685,0.4,0.00037256666,0.00037256666,4.9815885e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21732000,21732000,1311004,1.7255521e-05,-8.6763335e-05,0.00011357996,0.34906584,6.425609e-09,6.425638e-09,6.8463834e-08,1311004,-0.0020814915,-0.0011018947,0.005941595,0.4,0.00033026538,0.00033026538,5.057085e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22031000,22031000,1311004,1.0629908e-05,-7.913739e-05,0.000113598144,0.34906584,6.25966e-09,6.2596874e-09,6.433573e-08,1311004,-0.002147689,-0.0022332673,0.0058712605,0.4,0.00024567,0.00024567,5.0312915e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22332000,22332000,1311004,1.00487005e-05,-7.513446e-05,0.00010546899,0.34906584,6.240072e-09,6.240099e-09,6.1200275e-08,1311004,-0.005685321,-0.0017599298,0.006093757,0.4,0.0001789633,0.00017896322,5.040761e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22430000,22430000,1311004,8.351311e-06,-7.096765e-05,0.00011123184,0.34906584,6.2216956e-09,6.2217227e-09,5.984388e-08,1311004,-0.006260877,-0.0018076479,0.0071830587,0.4,0.00016149753,0.00016149743,5.027369e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22536000,22536000,1311004,5.0543745e-06,-7.4139556e-05,0.000108496046,0.34906584,6.1716743e-09,6.171701e-09,5.8195827e-08,1311004,-0.0039584977,-0.0018969862,0.0076859863,0.4,0.00014529935,0.00014529919,4.9853106e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22632000,22632000,1311004,2.1761405e-06,-7.199377e-05,0.00010576575,0.34906584,6.1974568e-09,6.197484e-09,5.7523632e-08,1311004,-0.0026805368,-0.0018996161,0.0076913936,0.4,0.00013322654,0.00013322635,5.004797e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22736000,22736000,1311004,9.043665e-07,-6.812513e-05,0.00010471304,0.34906584,6.1652647e-09,6.165292e-09,5.5873084e-08,1311004,-0.002541131,-0.0006289929,0.007275202,0.4,0.00012133227,0.00012133208,4.974968e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22864000,22864000,1311004,3.4339027e-06,-6.8330235e-05,0.00010103944,0.34906584,6.196013e-09,6.19604e-09,5.5262102e-08,1311004,-0.0020299058,0.00095572695,0.006981231,0.4,0.00011214217,0.00011214197,4.996132e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23539000,23539000,1311004,4.2526835e-06,-6.935263e-05,0.00010918412,0.34906584,6.287598e-09,6.2876255e-09,4.9928996e-08,1311004,-0.0015454557,-0.00016581865,0.00701337,0.4,0.00010554859,0.00010554843,5.0852113e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23940000,23940000,1311004,4.033104e-06,-6.65449e-05,0.00012164976,0.34906584,6.160944e-09,6.160971e-09,4.654018e-08,1311004,-0.0027442058,0.00045525655,0.006814714,0.4,8.921652e-05,8.921648e-05,5.057194e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24140000,24140000,1311004,-1.8897488e-07,-6.225275e-05,0.00012851662,0.34906584,6.088957e-09,6.088982e-09,4.4831758e-08,1311004,-0.0039494387,-0.000658714,0.00672963,0.4,8.021169e-05,8.0211736e-05,5.0467493e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24340000,24340000,1311004,-2.6340442e-06,-5.888356e-05,0.00012498384,0.34906584,6.0116485e-09,6.011673e-09,4.33377e-08,1311004,-0.004622381,-0.0016872272,0.006611372,0.4,7.1668284e-05,7.166842e-05,5.033549e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24644000,24644000,1311004,-7.986444e-06,-5.2799987e-05,0.00012727352,0.34906584,5.9274563e-09,5.92748e-09,4.1330573e-08,1311004,-0.0060036066,-0.0031607265,0.0064612506,0.4,6.096093e-05,6.0961152e-05,5.0355966e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25052000,25052000,1311004,-7.995868e-06,-6.0337516e-05,0.00012270696,0.34906584,5.8031713e-09,5.803194e-09,3.860369e-08,1311004,-0.0044383747,-0.0029826614,0.0059936726,0.4,5.0298815e-05,5.0299106e-05,5.0117656e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25455000,25455000,1311004,-3.6081624e-06,-5.6469675e-05,0.0001208527,0.34906584,5.7194476e-09,5.7194693e-09,3.6358546e-08,1311004,-0.0053585023,-0.0020120363,0.0057345913,0.4,4.3710632e-05,4.3710977e-05,5.0053145e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25652000,25652000,1311004,-1.8205149e-06,-5.767288e-05,0.00011854,0.34906584,5.685292e-09,5.6853136e-09,3.531019e-08,1311004,-0.005134281,-0.0016702164,0.004498916,0.4,4.1417083e-05,4.141742e-05,5.0031595e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25956000,25956000,1311004,-5.7994016e-06,-6.015251e-05,0.0001165353,0.34906584,5.6605294e-09,5.660552e-09,3.3837964e-08,1311004,-0.004665457,-0.0024810364,0.004949752,0.4,3.886617e-05,3.8866463e-05,5.0113863e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
28160000,28160000,1311004,-7.780902e-06,-7.22257e-05,0.00010537212,0.34906584,5.2616898e-09,5.2617013e-09,2.4890582e-08,1311004,-0.004303303,-0.0029627853,0.005814343,0.4,3.4315104e-05,3.4315242e-05,4.985711e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
31992000,31992000,1311004,-1.1433847e-05,-4.363723e-05,0.00010438287,0.34906584,3.963904e-09,3.963905e-09,1.6095488e-08,1311004,-0.0034353703,-0.0028359024,0.005317787,0.4,3.148764e-05,3.1487845e-05,4.994291e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35890000,35890000,1311004,-3.0222598e-05,-5.1110364e-05,0.00011328208,0.34906584,2.9068776e-09,2.9068201e-09,1.1323092e-08,1311004,-0.0037658724,-0.0017588382,0.0052129654,0.4,2.6911855e-05,2.6912303e-05,5.0128665e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
39410000,39410000,1311004,-4.497333e-05,-3.8181443e-05,9.989131e-05,0.34906584,2.4604414e-09,2.460373e-09,8.727644e-09,1311004,-0.0030876365,-0.0010198047,0.0050039343,0.4,2.4812229e-05,2.4812734e-05,5.0308486e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
42131000,42131000,1311004,-6.0005445e-05,-2.9596937e-05,8.990823e-05,0.34906584,2.2585e-09,2.2584534e-09,7.315869e-09,1311004,-0.0027020157,-0.00034069316,0.0042349272,0.4,2.3794917e-05,2.3795359e-05,5.0075028e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
45763000,45763000,1311004,-6.3163956e-05,-1.1625954e-05,6.610831e-05,0.34906584,2.101632e-09,2.1016093e-09,6.034986e-09,1311004,-0.002029401,-0.00019643878,0.002877462,0.4,2.30147e-05,2.30151e-05,4.9901346e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
45868000,45868000,1311004,-6.1364044e-05,-1.0896615e-05,6.5501175e-05,0.34906584,2.1034687e-09,2.1034472e-09,6.015627e-09,1311004,-0.002005379,-0.00025836864,0.0016808433,0.4,2.304501e-05,2.3045408e-05,4.999352e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
45962000,45962000,1311004,-5.7643414e-05,-9.5670885e-06,6.26173e-05,0.34906584,2.1039903e-09,2.1039697e-09,6.0023546e-09,1311004,-0.0019671489,-0.0003715012,0.00041814503,0.4,2.3077097e-05,2.307749e-05,5.008257e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
46474000,46474000,1311004,-5.6169818e-05,-8.001527e-06,6.468203e-05,0.34906584,2.0989257e-09,2.0989113e-09,5.874831e-09,1311004,-0.0019308797,-0.00040090314,0.001585262,0.4,2.3072176e-05,2.307254e-05,5.0141157e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
46976000,46976000,1311004,-5.7332913e-05,-1.1636107e-05,6.464976e-05,0.34906584,2.0869726e-09,2.0869648e-09,5.7527774e-09,1311004,-0.0020471097,-0.00036552432,0.005185344,0.4,2.3023133e-05,2.3023456e-05,5.012993e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
47067000,47067000,1311004,-5.4761393e-05,-1.0548289e-05,6.3685635e-05,0.34906584,2.0796398e-09,2.0796334e-09,5.7119385e-09,1311004,-0.002005506,-0.0004282384,0.008715979,0.4,2.2967419e-05,2.2967733e-05,5.002603e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
49292000,49292000,1311004,-5.9176706e-05,-2.0637426e-05,6.835374e-05,0.34906584,1.964819e-09,1.9648245e-09,5.2306235e-09,1311004,-0.0017798581,-0.0010702249,0.007911671,0.4,2.0990306e-05,2.0990583e-05,5.006982e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
50811000,50811000,1311004,-6.230197e-05,-1.6804557e-05,6.8479734e-05,0.34906584,1.9730153e-09,1.9730224e-09,4.941625e-09,1311004,-0.0017708488,-0.0010648076,0.0068814512,0.4,2.0884057e-05,2.0884332e-05,4.9816376e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
