timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
668000,-40,32767,32767,32767,32767,32767
676000,-80,32767,32767,32767,32767,32767
680000,-40,32767,32767,-40,-40,32767
684000,-40,32767,32767,32767,32767,32767
686000,-20,32767,32767,32767,32767,32767
691000,-50,32767,32767,32767,32767,32767
695000,-40,32767,32767,32767,32767,32767
699000,-40,32767,32767,32767,0,32767
703000,-40,32767,32767,32767,32767,32767
712000,-90,32767,32767,32767,32767,32767
716000,-40,32767,32767,32767,32767,32767
720000,-40,32767,32767,32767,32767,32767
724000,-40,32767,32767,32767,-40,32767
728000,-40,32767,32767,32767,32767,32767
732000,-40,32767,32767,-40,32767,32767
736000,-40,32767,32767,32767,32767,32767
740000,-40,32767,32767,32767,32767,32767
744000,-40,32767,32767,32767,-40,32767
748000,-40,32767,32767,32767,32767,32767
752000,-40,32767,32767,32767,32767,32767
756000,-40,32767,32767,32767,32767,32767
761000,-50,32767,32767,32767,32767,32767
765000,-40,32767,32767,32767,-40,32767
772000,-70,32767,32767,32767,32767,32767
776000,-40,32767,32767,32767,32767,32767
780000,-40,32767,32767,0,32767,32767
784000,-40,32767,32767,32767,32767,32767
788000,-40,32767,32767,32767,-40,32767
790000,-20,32767,32767,32767,32767,32767
795000,-50,32767,32767,32767,32767,32767
804000,-90,32767,32767,32767,0,32767
808000,-40,32767,32767,32767,32767,32767
812000,-40,32767,32767,32767,32767,32767
816000,-40,32767,32767,32767,32767,32767
820000,-40,32767,32767,32767,32767,32767
824000,-40,32767,32767,32767,0,32767
828000,-40,32767,32767,32767,32767,32767
832000,-40,32767,32767,32767,32767,32767
836000,-40,32767,32767,-40,32767,32767
844000,-80,32767,32767,32767,32767,32767
848000,-40,32767,32767,32767,-40,32767
852000,-40,32767,32767,32767,32767,32767
856000,-40,32767,32767,32767,32767,32767
860000,-40,32767,32767,32767,32767,32767
863000,-30,32767,32767,32767,32767,32767
867000,-40,32767,32767,32767,32767,32767
871000,-40,32767,32767,32767,-40,32767
875000,-40,32767,32767,32767,32767,32767
879000,-40,32767,32767,32767,32767,32767
884000,-50,32767,32767,32767,32767,32767
887000,-30,32767,32767,-30,32767,32767
891000,-40,32767,32767,32767,-40,32767
895000,-40,32767,32767,32767,32767,32767
899000,-40,32767,32767,32767,32767,32767
903000,-40,32767,32767,32767,32767,32767
911000,-80,32767,32767,32767,32767,32767
916000,-50,32767,32767,32767,-50,32767
920000,-40,32767,32767,32767,32767,32767
924000,-40,32767,32767,32767,32767,32767
928000,-40,32767,32767,32767,32767,32767
932000,-40,32767,32767,32767,32767,32767
936000,-40,32767,32767,32767,-40,32767
939000,-30,32767,32767,-30,32767,32767
943000,-40,32767,32767,32767,32767,32767
947000,-40,32767,32767,32767,32767,32767
951000,-40,32767,32767,32767,32767,32767
955000,-40,32767,32767,32767,0,32767
959000,-40,32767,32767,32767,32767,32767
963000,-40,32767,32767,32767,32767,32767
968000,-50,32767,32767,32767,32767,32767
972000,-40,32767,32767,32767,32767,32767
976000,-40,32767,32767,32767,0,32767
980000,-40,32767,32767,32767,32767,32767
985000,-50,32767,32767,32767,32767,32767
992000,-70,32767,32767,0,32767,32767
996000,-40,32767,32767,32767,0,32767
1000000,-40,32767,32767,32767,32767,32767
1004000,-40,32767,32767,32767,32767,32767
1008000,-40,32767,32767,32767,32767,32767
1012000,-40,32767,32767,32767,32767,32767
1016000,-40,32767,32767,32767,0,32767
1020000,-40,32767,32767,32767,32767,32767
1027000,-70,32767,32767,32767,32767,32767
1031000,-40,32767,32767,32767,32767,32767
1035000,32767,32767,32767,32767,32767,32767
1039000,-40,32767,32767,32767,0,32767
1043000,-40,32767,32767,32767,32767,32767
1047000,-40,32767,32767,-40,32767,32767
1051000,-40,32767,32767,32767,32767,32767
1056000,-50,32767,32767,32767,32767,32767
1060000,32767,32767,32767,32767,32767,32767
1068000,-80,32767,32767,32767,-80,32767
1072000,-40,32767,32767,32767,32767,32767
1076000,-40,32767,32767,32767,32767,32767
1080000,-40,32767,32767,32767,32767,32767
1084000,-40,32767,32767,32767,-40,32767
1088000,-40,32767,32767,32767,32767,32767
1092000,-40,32767,32767,32767,32767,32767
1096000,-40,32767,32767,32767,32767,32767
1100000,0,32767,32767,-40,0,32767
1102000,32767,32767,32767,32767,32767,32767
1107000,32767,32767,32767,32767,32767,32767
1112000,-50,32767,32767,32767,32767,32767
1116000,-40,32767,32767,32767,32767,32767
1120000,-40,32767,32767,32767,0,32767
1128000,-80,32767,32767,32767,32767,32767
1133000,-50,32767,32767,32767,32767,32767
1138000,-50,32767,32767,32767,32767,32767
1143000,-50,32767,32767,32767,32767,32767
1147000,-40,32767,32767,0,-40,32767
1151000,-40,32767,32767,32767,32767,32767
1155000,-40,32767,32767,32767,32767,32767
1159000,-40,32767,32767,32767,32767,32767
1164000,-50,32767,32767,32767,32767,32767
1170000,-60,32767,32767,32767,-60,32767
1175000,-50,32767,32767,32767,32767,32767
1179000,-40,32767,32767,32767,32767,32767
1183000,-40,32767,32767,32767,32767,32767
1187000,32767,32767,32767,32767,32767,32767
1191000,-40,32767,32767,32767,-40,32767
1196000,-50,32767,32767,32767,32767,32767
1203000,-70,32767,32767,32767,32767,32767
1208000,32767,32767,32767,-50,32767,32767
1212000,-40,32767,32767,32767,-40,32767
1216000,-40,32767,32767,32767,32767,32767
1220000,-40,32767,32767,32767,32767,32767
1225000,-50,32767,32767,32767,32767,32767
1232000,-70,32767,32767,32767,0,32767
1236000,-40,32767,32767,32767,32767,32767
1240000,-40,32767,32767,32767,32767,32767
1245000,-50,32767,32767,32767,32767,32767
1251000,-60,32767,32767,32767,32767,32767
1259000,-80,32767,32767,0,0,32767
1263000,-40,32767,32767,32767,32767,32767
1266000,-30,32767,32767,32767,32767,32767
1271000,-50,32767,32767,32767,32767,32767
1277000,-60,32767,32767,32767,32767,32767
1285000,-80,32767,32767,32767,0,32767
1292000,-70,32767,32767,32767,32767,32767
1300000,-80,32767,32767,32767,32767,32767
1304000,-40,32767,32767,32767,32767,32767
1309000,-50,32767,32767,32767,32767,32767
1317000,-80,32767,32767,-80,-80,32767
1325000,-80,32767,32767,32767,32767,32767
1331000,-60,32767,32767,32767,0,32767
1335000,-40,32767,32767,32767,32767,32767
1339000,-40,32767,32767,32767,32767,32767
1347000,-80,32767,32767,32767,32767,32767
1351000,-40,32767,32767,32767,0,32767
1356000,-50,32767,32767,32767,32767,32767
1360000,-40,32767,32767,32767,32767,32767
1364000,-40,32767,32767,-40,32767,32767
1368000,32767,32767,32767,32767,32767,32767
1370000,-20,32767,32767,32767,32767,32767
1379000,-90,32767,32767,32767,32767,32767
1383000,-40,32767,32767,32767,-40,32767
1390000,-70,32767,32767,32767,32767,32767
1395000,-50,32767,32767,32767,32767,32767
1400000,-50,32767,32767,32767,0,32767
1403000,0,32767,32767,32767,32767,32767
1407000,32767,32767,32767,32767,32767,32767
1411000,-40,32767,32767,32767,32767,32767
1416000,-50,32767,32767,-50,32767,32767
1421000,-50,32767,32767,32767,32767,32767
1428000,-70,32767,32767,32767,-70,32767
1432000,-40,32767,32767,32767,32767,32767
1436000,-40,32767,32767,32767,32767,32767
1440000,-40,32767,32767,32767,32767,32767
1444000,0,32767,32767,32767,0,32767
1448000,32767,32767,32767,32767,32767,32767
1452000,-40,32767,32767,32767,32767,32767
1456000,-40,32767,32767,32767,32767,32767
1460000,-40,32767,32767,32767,32767,32767
1468000,-80,32767,32767,0,0,32767
1472000,-40,32767,32767,32767,32767,32767
1476000,-40,32767,32767,32767,32767,32767
1480000,-40,32767,32767,32767,32767,32767
1484000,-40,32767,32767,32767,32767,32767
1491000,-70,32767,32767,32767,32767,32767
1495000,32767,32767,32767,32767,-40,32767
1500000,-50,32767,32767,32767,32767,32767
1504000,-40,32767,32767,32767,32767,32767
1508000,32767,32767,32767,32767,32767,32767
1513000,-50,32767,32767,32767,32767,32767
1520000,-70,32767,32767,32767,-70,32767
1524000,-40,32767,32767,-40,32767,32767
1528000,-40,32767,32767,32767,32767,32767
1532000,-40,32767,32767,32767,32767,32767
1536000,-40,32767,32767,32767,32767,32767
1541000,-50,32767,32767,32767,-50,32767
1546000,-50,32767,32767,32767,32767,32767
1555000,-90,32767,32767,32767,32767,32767
1559000,-40,32767,32767,32767,32767,32767
1563000,-40,32767,32767,32767,-40,32767
1567000,-40,32767,32767,32767,32767,32767
1571000,32767,32767,32767,32767,32767,32767
1575000,-40,32767,32767,-40,32767,32767
1579000,-40,32767,32767,32767,32767,32767
1583000,-40,32767,32767,32767,-40,32767
1592000,-90,32767,32767,32767,32767,32767
1596000,-40,32767,32767,32767,32767,32767
1602000,-60,32767,32767,32767,32767,32767
1607000,-50,32767,32767,32767,-50,32767
1611000,-40,32767,32767,32767,32767,32767
1615000,-40,32767,32767,32767,32767,32767
1622000,-70,32767,32767,0,0,32767
1626000,-40,32767,32767,32767,32767,32767
1631000,-50,32767,32767,32767,32767,32767
1635000,-40,32767,32767,32767,32767,32767
1639000,-40,32767,32767,32767,32767,32767
1643000,-40,32767,32767,32767,0,32767
1652000,-90,32767,32767,32767,32767,32767
1656000,32767,32767,32767,32767,32767,32767
1660000,-40,32767,32767,32767,32767,32767
1663000,-30,32767,32767,32767,32767,32767
1670000,-70,32767,32767,32767,-70,32767
1675000,32767,32767,32767,32767,32767,32767
1679000,-40,32767,32767,-40,32767,32767
1683000,-40,32767,32767,32767,32767,32767
1687000,-40,32767,32767,32767,-40,32767
1692000,32767,32767,32767,32767,32767,32767
1696000,-40,32767,32767,32767,32767,32767
1702000,-60,32767,32767,32767,32767,32767
1707000,-50,32767,32767,32767,0,32767
1712000,-50,32767,32767,32767,32767,32767
1716000,-40,32767,32767,32767,32767,32767
1720000,-40,32767,32767,32767,32767,32767
1725000,-50,32767,32767,0,32767,32767
1736000,0,32767,32767,32767,0,32767
1741000,32767,32767,32767,32767,32767,32767
1748000,-70,32767,32767,32767,32767,32767
1755000,-70,32767,32767,32767,32767,32767
1760000,-50,32767,32767,32767,0,32767
1763000,-30,32767,32767,32767,32767,32767
1772000,-90,32767,32767,32767,32767,32767
1775000,-30,32767,32767,0,32767,32767
1779000,-40,32767,32767,32767,32767,32767
1782000,-30,32767,32767,32767,0,32767
1787000,-50,32767,32767,32767,32767,32767
1791000,-40,32767,32767,32767,32767,32767
1796000,-50,32767,32767,32767,32767,32767
1800000,-40,32767,32767,32767,32767,32767
1808000,-80,32767,32767,32767,0,32767
1812000,-40,32767,32767,32767,32767,32767
1816000,-40,32767,32767,32767,32767,32767
1818000,-20,32767,32767,32767,32767,32767
1828000,0,32767,32767,0,0,32767
1832000,32767,32767,32767,32767,32767,32767
1839000,-70,32767,32767,32767,32767,32767
1844000,-50,32767,32767,32767,32767,32767
1848000,-40,32767,32767,32767,0,32767
1852000,0,32767,32767,32767,32767,32767
1855000,32767,32767,32767,32767,32767,32767
1859000,-40,32767,32767,32767,32767,32767
1867000,-80,32767,32767,32767,32767,32767
1871000,-40,32767,32767,32767,32767,32767
1879000,-80,32767,32767,32767,-80,32767
1883000,-40,32767,32767,-40,32767,32767
1892000,-90,32767,32767,32767,0,32767
1895000,-30,32767,32767,32767,32767,32767
1899000,-40,32767,32767,32767,32767,32767
1904000,-50,32767,32767,32767,32767,32767
1907000,-30,32767,32767,32767,32767,32767
1916000,-90,32767,32767,32767,0,32767
1920000,-40,32767,32767,32767,32767,32767
1923000,-30,32767,32767,32767,32767,32767
1927000,-40,32767,32767,32767,32767,32767
1932000,0,32767,32767,0,32767,32767
1935000,32767,32767,32767,32767,32767,32767
1939000,-40,32767,32767,32767,0,32767
1947000,-80,32767,32767,32767,32767,32767
1953000,-60,32767,32767,32767,32767,32767
1960000,-70,32767,32767,32767,0,32767
1964000,-40,32767,32767,32767,32767,32767
1971000,-70,32767,32767,32767,32767,32767
1976000,-50,32767,32767,32767,32767,32767
1980000,-40,32767,32767,32767,0,32767
1984000,-40,32767,32767,32767,32767,32767
1988000,-40,32767,32767,-40,32767,32767
1992000,-40,32767,32767,32767,32767,32767
1996000,-40,32767,32767,32767,32767,32767
2000000,-40,32767,32767,32767,0,32767
2004000,-40,32767,32767,32767,32767,32767
2008000,-40,32767,32767,32767,32767,32767
2012000,0,32767,32767,32767,32767,32767
2016000,32767,32767,32767,32767,32767,32767
2025000,-90,32767,32767,32767,0,32767
2031000,-60,32767,32767,32767,32767,32767
2036000,-50,32767,32767,32767,32767,32767
2040000,32767,32767,32767,-40,32767,32767
2044000,-40,32767,32767,32767,32767,32767
2052000,-80,32767,32767,32767,0,32767
2056000,-40,32767,32767,32767,32767,32767
2060000,-40,32767,32767,32767,32767,32767
2064000,-40,32767,32767,32767,32767,32767
2068000,-40,32767,32767,32767,32767,32767
2076000,-80,32767,32767,32767,0,32767
2080000,-40,32767,32767,32767,32767,32767
2084000,-40,32767,32767,32767,32767,32767
2088000,32767,32767,32767,32767,32767,32767
2092000,-40,32767,32767,-40,32767,32767
2096000,-40,32767,32767,32767,32767,32767
2103000,-70,32767,32767,32767,-70,32767
2109000,-60,32767,32767,32767,32767,32767
2116000,-70,32767,32767,32767,32767,32767
2119000,-30,32767,32767,32767,-30,32767
2123000,-40,32767,32767,32767,32767,32767
2132000,-90,32767,32767,32767,32767,32767
2136000,-40,32767,32767,32767,32767,32767
2140000,-40,32767,32767,32767,-40,32767
2145000,-50,32767,32767,-50,32767,32767
2150000,-50,32767,32767,32767,32767,32767
2155000,32767,32767,32767,32767,32767,32767
2159000,-40,32767,32767,32767,32767,32767
2163000,32767,32767,32767,32767,-40,32767
2171000,-80,32767,32767,32767,32767,32767
2175000,-40,32767,32767,32767,32767,32767
2180000,-50,32767,32767,32767,32767,32767
2184000,-40,32767,32767,32767,-40,32767
2186000,-20,32767,32767,32767,32767,32767
2191000,-50,32767,32767,0,32767,32767
2196000,-50,32767,32767,32767,32767,32767
2200000,-40,32767,32767,32767,32767,32767
2203000,-30,32767,32767,32767,-30,32767
2207000,0,32767,32767,32767,32767,32767
2211000,32767,32767,32767,32767,32767,32767
2215000,-40,32767,32767,32767,32767,32767
2219000,-40,32767,32767,32767,32767,32767
2228000,-90,32767,32767,32767,32767,32767
2235000,-70,32767,32767,32767,-70,32767
2240000,-50,32767,32767,32767,32767,32767
2243000,-30,32767,32767,32767,32767,32767
2247000,32767,32767,32767,-40,32767,32767
2251000,-40,32767,32767,32767,32767,32767
2256000,0,32767,32767,32767,-50,32767
2260000,32767,32767,32767,32767,32767,32767
2264000,-40,32767,32767,32767,32767,32767
2268000,-40,32767,32767,32767,32767,32767
2272000,32767,32767,32767,32767,0,32767
2276000,-40,32767,32767,32767,32767,32767
2280000,-40,32767,32767,32767,32767,32767
2283000,-30,32767,32767,32767,32767,32767
2291000,-80,32767,32767,32767,32767,32767
2300000,-90,32767,32767,0,0,32767
2303000,0,32767,32767,32767,32767,32767
2307000,32767,32767,32767,32767,32767,32767
2311000,-40,32767,32767,32767,32767,32767
2315000,-40,32767,32767,32767,32767,32767
2319000,-40,32767,32767,32767,32767,32767
2328000,-90,32767,32767,32767,32767,32767
2333000,32767,32767,32767,32767,-50,32767
2340000,-70,32767,32767,32767,32767,32767
2343000,-30,32767,32767,32767,32767,32767
2348000,32767,32767,32767,32767,0,32767
2351000,-30,32767,32767,0,32767,32767
2359000,-80,32767,32767,32767,32767,32767
2363000,-40,32767,32767,32767,32767,32767
2367000,-40,32767,32767,32767,32767,32767
2371000,-40,32767,32767,32767,32767,32767
2375000,-40,32767,32767,32767,-40,32767
2383000,-80,32767,32767,32767,32767,32767
2389000,-60,32767,32767,32767,32767,32767
2396000,-70,32767,32767,32767,32767,32767
2399000,-30,32767,32767,32767,-30,32767
2403000,-40,32767,32767,32767,32767,32767
2410000,-70,32767,32767,-70,32767,32767
2415000,-50,32767,32767,32767,32767,32767
2420000,-50,32767,32767,32767,0,32767
2423000,-30,32767,32767,32767,32767,32767
2428000,-50,32767,32767,32767,32767,32767
2432000,-40,32767,32767,32767,32767,32767
2436000,-40,32767,32767,32767,32767,32767
2441000,-50,32767,32767,32767,0,32767
2448000,-70,32767,32767,32767,32767,32767
2451000,-30,32767,32767,32767,32767,32767
2459000,-80,32767,32767,0,32767,32767
2468000,-90,32767,32767,32767,32767,32767
2471000,-30,32767,32767,32767,-30,32767
2475000,-40,32767,32767,32767,32767,32767
2479000,-40,32767,32767,32767,32767,32767
2483000,-40,32767,32767,32767,32767,32767
2490000,-70,32767,32767,32767,0,32767
2496000,-60,32767,32767,32767,32767,32767
2501000,-50,32767,32767,32767,32767,32767
2508000,-70,32767,32767,32767,32767,32767
2512000,-40,32767,32767,32767,32767,32767
2516000,-40,32767,32767,-40,-40,32767
2518000,32767,32767,32767,32767,32767,32767
2523000,-50,32767,32767,32767,32767,32767
2527000,-40,32767,32767,32767,32767,32767
2531000,0,32767,32767,32767,32767,32767
2535000,32767,32767,32767,32767,0,32767
2539000,-40,32767,32767,32767,32767,32767
2543000,-40,32767,32767,32767,32767,32767
2547000,-40,32767,32767,32767,32767,32767
2555000,-80,32767,32767,32767,0,32767
2559000,-40,32767,32767,32767,32767,32767
2565000,-60,32767,32767,32767,32767,32767
2572000,-70,32767,32767,-70,32767,32767
2575000,-30,32767,32767,32767,0,32767
2579000,-40,32767,32767,32767,32767,32767
2583000,-40,32767,32767,32767,32767,32767
2590000,-70,32767,32767,32767,32767,32767
2596000,-60,32767,32767,32767,32767,32767
2600000,-40,32767,32767,32767,-40,32767
2605000,-50,32767,32767,32767,32767,32767
2611000,-60,32767,32767,32767,32767,32767
2615000,-40,32767,32767,0,32767,32767
2619000,0,32767,32767,32767,0,32767
2624000,32767,32767,32767,32767,32767,32767
2628000,-40,32767,32767,32767,32767,32767
2632000,0,32767,32767,32767,32767,32767
2635000,32767,32767,32767,32767,32767,32767
2639000,-40,32767,32767,32767,0,32767
2644000,-50,32767,32767,32767,32767,32767
2650000,-60,32767,32767,32767,32767,32767
2655000,-50,32767,32767,32767,32767,32767
2659000,-40,32767,32767,32767,0,32767
2663000,-40,32767,32767,32767,32767,32767
2672000,-90,32767,32767,32767,32767,32767
2677000,-50,32767,32767,-50,32767,32767
2684000,-70,32767,32767,32767,0,32767
2688000,-40,32767,32767,32767,32767,32767
2696000,-80,32767,32767,32767,32767,32767
2700000,-40,32767,32767,32767,32767,32767
2704000,-40,32767,32767,32767,32767,32767
2706000,-20,32767,32767,32767,-20,32767
2711000,-50,32767,32767,32767,32767,32767
2716000,0,32767,32767,32767,32767,32767
2718000,32767,32767,32767,32767,32767,32767
2723000,-50,32767,32767,32767,32767,32767
2727000,-40,32767,32767,-40,32767,32767
2731000,-40,32767,32767,32767,-40,32767
2736000,-50,32767,32767,32767,32767,32767
2740000,-40,32767,32767,32767,32767,32767
2744000,-40,32767,32767,32767,32767,32767
2751000,-70,32767,32767,32767,0,32767
2755000,-40,32767,32767,32767,32767,32767
2762000,-70,32767,32767,32767,32767,32767
2767000,-50,32767,32767,32767,32767,32767
2771000,-40,32767,32767,32767,32767,32767
2776000,-50,32767,32767,0,-50,32767
2779000,-30,32767,32767,32767,32767,32767
2783000,-40,32767,32767,32767,32767,32767
2791000,-80,32767,32767,32767,32767,32767
2795000,32767,32767,32767,32767,-40,32767
2800000,-50,32767,32767,32767,32767,32767
2803000,-30,32767,32767,32767,32767,32767
2807000,32767,32767,32767,32767,32767,32767
2816000,-90,32767,32767,32767,0,32767
2820000,-40,32767,32767,32767,32767,32767
2828000,-80,32767,32767,32767,32767,32767
2832000,-40,32767,32767,-40,32767,32767
2836000,-40,32767,32767,32767,0,32767
2840000,-40,32767,32767,32767,32767,32767
2844000,-40,32767,32767,32767,32767,32767
2848000,-40,32767,32767,32767,32767,32767
2852000,-40,32767,32767,32767,32767,32767
2856000,-40,32767,32767,32767,0,32767
2860000,-40,32767,32767,32767,32767,32767
2868000,-80,32767,32767,32767,32767,32767
2876000,-80,32767,32767,32767,32767,32767
2881000,-50,32767,32767,32767,-50,32767
2887000,-60,32767,32767,-60,32767,32767
2892000,-50,32767,32767,32767,32767,32767
2896000,-40,32767,32767,32767,0,32767
2900000,-40,32767,32767,32767,32767,32767
2905000,-50,32767,32767,32767,32767,32767
2912000,-70,32767,32767,32767,32767,32767
2916000,-40,32767,32767,32767,32767,32767
2924000,-80,32767,32767,32767,-80,32767
2928000,-40,32767,32767,32767,32767,32767
2932000,-40,32767,32767,0,32767,32767
2936000,-40,32767,32767,32767,0,32767
2940000,-40,32767,32767,32767,32767,32767
2948000,-80,32767,32767,32767,32767,32767
2952000,32767,32767,32767,32767,32767,32767
2956000,-40,32767,32767,32767,0,32767
2960000,-40,32767,32767,32767,32767,32767
2964000,-40,32767,32767,32767,32767,32767
2968000,-40,32767,32767,32767,32767,32767
2976000,-80,32767,32767,32767,32767,32767
2983000,-70,32767,32767,0,-70,32767
2988000,-50,32767,32767,32767,32767,32767
2996000,-80,32767,32767,32767,0,32767
3000000,-40,32767,32767,32767,32767,32767
3004000,-40,32767,32767,32767,32767,32767
3012000,0,32767,32767,32767,32767,32767
3016000,32767,32767,32767,32767,0,32767
3020000,-40,32767,32767,32767,32767,32767
3023000,-30,32767,32767,32767,32767,32767
3027000,-40,32767,32767,32767,32767,32767
3031000,-40,32767,32767,32767,32767,32767
3035000,-40,32767,32767,0,32767,32767
3039000,-40,32767,32767,32767,0,32767
3044000,-50,32767,32767,32767,32767,32767
3048000,-40,32767,32767,32767,32767,32767
3052000,-40,32767,32767,32767,32767,32767
3060000,-80,32767,32767,32767,32767,32767
3065000,-50,32767,32767,32767,-50,32767
3070000,-50,32767,32767,32767,32767,32767
3079000,-90,32767,32767,32767,32767,32767
3083000,-40,32767,32767,32767,0,32767
3091000,-80,32767,32767,0,32767,32767
3096000,-50,32767,32767,32767,32767,32767
3103000,-70,32767,32767,32767,0,32767
3108000,-50,32767,32767,32767,32767,32767
3116000,-80,32767,32767,32767,32767,32767
3120000,-40,32767,32767,32767,32767,32767
3124000,-40,32767,32767,32767,0,32767
3128000,-40,32767,32767,32767,32767,32767
3132000,-40,32767,32767,32767,32767,32767
3136000,-40,32767,32767,32767,32767,32767
3143000,-70,32767,32767,0,32767,32767
3147000,-40,32767,32767,32767,0,32767
3152000,-50,32767,32767,32767,32767,32767
3156000,-40,32767,32767,32767,32767,32767
3158000,-20,32767,32767,32767,32767,32767
3163000,-50,32767,32767,32767,32767,32767
3167000,-40,32767,32767,32767,0,32767
3171000,-40,32767,32767,32767,32767,32767
3176000,-50,32767,32767,32767,32767,32767
3181000,-50,32767,32767,32767,32767,32767
3188000,-70,32767,32767,32767,0,32767
3192000,-40,32767,32767,32767,32767,32767
3199000,-70,32767,32767,32767,32767,32767
3204000,-50,32767,32767,-50,32767,32767
3208000,-40,32767,32767,32767,0,32767
3212000,-40,32767,32767,32767,32767,32767
3216000,-40,32767,32767,32767,32767,32767
3220000,-40,32767,32767,32767,32767,32767
3225000,-50,32767,32767,32767,32767,32767
3232000,-70,32767,32767,32767,0,32767
3235000,-30,32767,32767,32767,32767,32767
3239000,-40,32767,32767,32767,32767,32767
3243000,-40,32767,32767,32767,32767,32767
3247000,-40,32767,32767,32767,32767,32767
3251000,-40,32767,32767,32767,32767,32767
3259000,0,32767,32767,-80,0,32767
3264000,32767,32767,32767,32767,32767,32767
3268000,-40,32767,32767,32767,32767,32767
3272000,0,32767,32767,32767,32767,32767
3276000,32767,32767,32767,32767,32767,32767
3280000,-40,32767,32767,32767,0,32767
3285000,-50,32767,32767,32767,32767,32767
3292000,-70,32767,32767,32767,32767,32767
3295000,-30,32767,32767,32767,32767,32767
3299000,-40,32767,32767,32767,32767,32767
3304000,-50,32767,32767,0,0,32767
3307000,-30,32767,32767,32767,32767,32767
3312000,0,32767,32767,32767,32767,32767
3316000,32767,32767,32767,32767,32767,32767
3320000,-40,32767,32767,32767,32767,32767
3324000,-40,32767,32767,32767,32767,32767
3328000,-40,32767,32767,32767,-40,32767
3336000,-80,32767,32767,32767,32767,32767
3340000,-40,32767,32767,32767,32767,32767
3344000,-40,32767,32767,32767,32767,32767
3348000,-40,32767,32767,32767,-40,32767
3352000,-40,32767,32767,32767,32767,32767
3356000,-40,32767,32767,32767,32767,32767
3360000,-40,32767,32767,-40,32767,32767
3365000,-50,32767,32767,32767,0,32767
3371000,-60,32767,32767,32767,32767,32767
3375000,-40,32767,32767,32767,32767,32767
3379000,32767,32767,32767,32767,32767,32767
3388000,-90,32767,32767,32767,0,32767
3392000,0,32767,32767,32767,32767,32767
3396000,32767,32767,32767,32767,32767,32767
3403000,-70,32767,32767,32767,32767,32767
3407000,-40,32767,32767,0,32767,32767
3411000,-40,32767,32767,32767,32767,32767
3416000,-50,32767,32767,32767,-50,32767
3420000,-40,32767,32767,32767,32767,32767
3424000,-40,32767,32767,32767,32767,32767
3426000,-20,32767,32767,32767,32767,32767
3431000,-50,32767,32767,32767,0,32767
3435000,-40,32767,32767,32767,32767,32767
3442000,-70,32767,32767,32767,32767,32767
3447000,0,32767,32767,32767,32767,32767
3451000,32767,32767,32767,32767,32767,32767
3455000,-40,32767,32767,32767,-40,32767
3460000,-50,32767,32767,32767,32767,32767
