timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
963000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.008301776,2.269077e-06,4.4518334e-12,-0.009078015,-0.003192098,-9.790789,6.657903e-05,-0.00013315806,-8.877204e-05,14.675361,14.675361
1992000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.017035995,3.1166205e-06,7.0406697e-12,0.000798067,0.0037624887,-9.803231,0.00017754408,0.0002536344,-2.5363437e-05,14.675295,14.675295
2916000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.016556153,3.0205633e-06,6.437585e-12,0.0044292733,-0.0038305519,-9.7861805,-0.00021305289,-5.3263222e-05,-5.3263222e-05,14.675537,14.675537
3924000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.015086353,2.9197092e-06,6.3488676e-12,-0.00032648197,0.0004354805,-9.788912,-0.00014526334,7.263167e-05,-0.00014526334,14.675586,14.675586
4988000,1310988,1310988,0,0,0,0,0,213.35536,213.35536,213.35536,213.35536,0.009343236,2.6762968e-06,6.286979e-12,0.00062457426,-0.0005203076,-9.798324,9.263169e-05,0.00039368472,9.26317e-05,14.675427,14.675427
5996000,1310988,1310988,0,0,0,0,0,213.93132,213.93132,213.93132,213.93132,0.011616805,2.8943036e-06,6.479524e-12,0.0014573399,0.008744213,-9.81529,-6.947377e-05,6.947377e-05,0.00011578962,14.675466,14.675466
6983000,1310988,1310988,0,0,0,0,0,214.16042,214.16042,214.16042,214.16042,0.012543211,2.8814507e-06,6.4587884e-12,0.0013059285,-0.0030469948,-9.791741,0.0,-0.00014526334,2.4210554e-05,14.675573,14.675573
7983000,1310988,1310988,0,0,0,0,0,214.38763,214.38763,214.38763,214.38763,0.0131104225,3.0015096e-06,6.3426647e-12,-0.0018737231,-0.0016653603,-9.798218,9.263169e-05,4.6315847e-05,6.947377e-05,14.675297,14.675297
8928000,1310988,1310988,0,0,0,0,0,214.82521,214.82521,214.82521,214.82521,0.01247366,3.0187605e-06,6.5636194e-12,0.0014631237,0.0021283508,-9.785235,0.0,-0.00011836272,2.9590678e-05,14.675775,14.675775
9959000,1310988,1310988,0,0,0,0,0,214.79047,214.79047,214.79047,214.79047,0.013041023,3.0798967e-06,6.6015917e-12,0.01436521,-0.008379535,-9.797073,0.0005326322,9.296186e-12,-0.0005326322,14.675537,14.675537
10925000,1310988,1310988,0,0,0,0,0,214.28592,214.28592,214.28592,214.28592,0.015298977,3.1395298e-06,7.848742e-12,-0.0025272127,-0.0023940308,-9.791221,0.00020713476,8.8772045e-05,-0.00026631608,14.675532,14.675532
11924000,1310988,1310988,0,0,0,0,0,213.79434,213.79434,213.79434,213.79434,0.016366674,3.0382716e-06,6.8600976e-12,-0.00010882731,-0.0046794047,-9.827001,0.00019368445,0.00024210557,0.00014526334,14.675522,14.675522
12995000,1310988,1310988,0,0,0,0,0,213.77281,213.77281,213.77281,213.77281,0.011769654,2.9662353e-06,7.0179943e-12,-0.017258205,-0.0075814687,-9.800266,-2.219301e-05,0.00015535107,0.00013315806,14.6754265,14.6754265
13944000,1310988,1310988,0,0,0,0,0,213.74216,213.74216,213.74216,213.74216,0.0148682175,3.23079e-06,7.43499e-12,0.002280192,0.0009122481,-9.811211,0.0,-0.0002536344,-0.0003804516,14.675387,14.675387
14951000,1310988,1310988,0,0,0,0,0,212.80931,212.80931,212.80931,212.80931,0.019463634,3.5040673e-06,8.179523e-12,0.0058766766,0.0053327107,-9.788149,0.00019368445,4.8421116e-05,-0.00014526334,14.675429,14.675429
15991000,1310988,1310988,0,0,0,0,0,212.01816,212.01816,212.01816,212.01816,0.023689914,3.8199405e-06,1.0270724e-11,0.0011971006,0.008499585,-9.7861805,-0.000106526444,5.1129023e-12,-0.00029294772,14.675496,14.675496
16962000,1310988,1310988,0,0,0,0,0,208.74513,208.74513,208.74513,208.74513,0.033834483,4.398776e-06,1.034743e-11,-0.0050278227,-0.0016757704,-9.800304,-0.000106526444,-0.00013315806,-7.989484e-05,14.67554,14.67554
17919000,1310988,1310988,0,0,0,0,0,208.52556,208.52556,208.52556,208.52556,0.015123293,3.225811e-06,7.284847e-12,0.0024939603,-0.002693306,-9.793583,-6.657903e-05,6.657903e-05,-8.877204e-05,14.675187,14.675187
18951000,1310988,1310988,0,0,0,0,0,208.7413,208.7413,208.7413,208.7413,0.01221436,3.035166e-06,6.6897867e-12,0.017397868,-0.0017555773,-9.791487,-0.00017754409,-0.00010652645,3.5508812e-05,14.675399,14.675399
19976000,1310988,1310988,0,0,0,0,0,208.95221,208.95221,208.95221,208.95221,0.010996312,2.828421e-06,6.3554587e-12,0.008664729,-0.01128678,-9.810412,-0.00010145376,-0.0001268172,2.5363439e-05,14.675703,14.675703
20991000,1310988,1310988,0,0,0,0,0,208.95976,208.95976,208.95976,208.95976,0.013065274,3.149719e-06,8.002443e-12,0.0055501955,0.000326653,-9.808282,0.00016947389,0.0003873689,-0.00024210557,14.675519,14.675519
22004000,1310988,1310988,0,0,0,0,0,208.95976,208.95976,208.95976,208.95976,0.013033925,6.2028603e-06,3.3449174e-11,-0.019044787,-0.0020675485,-9.803821,0.0009200013,-0.0051326384,0.00067789556,14.675467,14.675467
22956000,1310988,1310988,0,0,0,0,0,208.95279,208.95279,208.95279,208.95279,0.019170815,1.9295161e-05,1.737817e-10,-0.0037001302,-0.0048970594,-9.816553,0.0008473696,0.0046968483,0.0015736864,14.674368,14.674368
23980000,1310988,1310988,0,0,0,0,0,209.37474,209.37474,209.37474,209.37474,0.013239115,9.119502e-06,7.871002e-11,0.003990336,-0.008094512,-9.768229,-0.004286421,0.0022066196,-0.00035508812,14.672671,14.672671
24919000,1310988,1310988,0,0,0,0,0,209.80833,209.80833,209.80833,209.80833,0.013216258,1.1362326e-05,9.154815e-11,-0.0007182606,0.0050279936,-9.717706,-0.010013486,-0.0010120012,7.9894824e-05,14.671649,14.671649
25947000,1310988,1310988,0,0,0,0,0,209.80833,209.80833,209.80833,209.80833,0.013311941,1.2022569e-05,1.0246428e-10,-0.004570749,-0.003264637,-10.539821,-0.0014526335,-0.0025905296,-0.0005326323,14.671277,14.671277
26979000,1310988,1310988,0,0,0,0,0,209.80833,209.80833,209.80833,209.80833,0.0145241795,1.04182445e-05,8.223561e-11,0.0021946852,0.0038907493,-9.841665,0.00295167,8.877202e-05,-0.00017754408,14.671266,14.671266
27987000,1310988,1310988,0,0,0,0,0,210.02193,210.02193,210.02193,210.02193,0.010747067,6.9098905e-06,5.5969493e-11,0.008639946,-0.0017694567,-9.811751,-0.00025473716,-0.0029642142,0.00027789501,14.671281,14.671281
28996000,1310988,1310988,0,0,0,0,0,210.23477,210.23477,210.23477,210.23477,0.013163072,7.361413e-06,4.8245942e-11,0.0028502392,0.0015963052,-9.782595,-0.0001268172,0.0032465206,5.072694e-05,14.671154,14.671154
29915000,1310988,1310988,0,0,0,0,0,210.23477,210.23477,210.23477,210.23477,0.012145511,6.3591538e-06,4.4379528e-11,0.003990336,0.0020523432,-9.759679,-0.0011667183,0.0026885248,-0.0001521806,14.671015,14.671015
30928000,1310988,1310988,0,0,0,0,0,210.23477,210.23477,210.23477,210.23477,0.01413888,1.1340474e-05,8.7823276e-11,0.0005985503,-0.00618485,-9.808645,0.0035064956,-0.001797634,0.00022193007,14.67113,14.67113
31939000,1310988,1310988,0,0,0,0,0,210.23477,210.23477,210.23477,210.23477,0.01369378,9.518392e-06,7.994306e-11,-0.0063498393,0.0033312342,-9.789267,-0.0011347382,-0.0010421067,0.00030105296,14.670937,14.670937
32965000,1310988,1310988,0,0,0,0,0,210.23477,210.23477,210.23477,210.23477,0.014885709,9.142466e-06,6.421472e-11,-0.005267244,0.0032323431,-9.790849,0.0021571603,0.0019707393,7.9894875e-05,14.670942,14.670942
33956000,1310988,1310988,0,0,0,0,0,210.00806,210.00806,210.00806,210.00806,0.015913224,1.0300546e-05,7.2874345e-11,-0.008619127,-0.0030324843,-9.799467,-0.0018819671,0.009019238,0.00056814123,14.6710205,14.6710205
34976000,1310988,1310988,0,0,0,0,0,210.00806,210.00806,210.00806,210.00806,0.012458453,8.680893e-06,6.3370906e-11,0.008619125,-0.00215461,-9.812037,0.0033289515,-0.0050333748,-0.00031957944,14.670995,14.670995
35951000,1310988,1310988,0,0,0,0,0,210.22023,210.22023,210.22023,210.22023,0.012678489,8.260136e-06,6.316795e-11,-0.004679576,0.009685807,-9.810351,0.0021305294,0.004212637,-2.4210483e-05,14.67094,14.67094
36960000,1310988,1310988,0,0,0,0,0,210.43088,210.43088,210.43088,210.43088,0.013143947,8.55136e-06,6.5631306e-11,0.011851299,0.002514082,-9.764631,0.005379586,-0.001171791,-0.0004261058,14.670911,14.670911
37968000,1310988,1310988,0,0,0,0,0,210.43088,210.43088,210.43088,210.43088,0.012803215,8.608564e-06,7.137263e-11,-0.00201617,0.002898415,-9.791278,0.0072325855,-0.0010652645,-0.00016819967,14.670712,14.670712
