timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
968000,968000,1310996,-0.016574372,-0.021396102,-9.772577,14.67484,0,0,0,0,1
1971000,1971000,1310996,0.008106496,0.013392496,-9.803327,14.675728,0,0,0,0,1
2960000,2960000,1310996,-0.019952308,-0.013742778,-9.764173,14.676134,0,0,0,0,1
3965000,3965000,1310996,0.026409134,-0.007990425,-9.7493105,14.675458,0,0,0,0,1
4967000,4967000,1310996,0.001254328,0.011044835,-9.810608,14.6758175,0,0,0,0,1
5972000,5972000,1310996,-0.016878324,0.050413772,-9.771623,14.675279,0,0,0,0,1
6976000,6976000,1310996,-0.011235565,-0.008445362,-9.727418,14.676221,0,0,0,0,1
7967000,7967000,1310996,-0.009516058,0.0343125,-9.792123,14.67591,0,0,0,0,1
8971000,8971000,1310996,0.015807763,0.027664367,-9.816989,14.674859,0,0,0,0,1
9975000,9975000,1310996,-0.0068842475,-0.014753637,-9.787461,14.67535,0,0,0,0,1
10967000,10967000,1310996,0.019283239,-0.0050616437,-9.83173,14.676037,0,0,0,0,1
11963000,11963000,1310996,0.009046439,-0.0075530866,-9.891922,14.675864,0,0,0,0,1
12972000,12972000,1310996,-0.025652705,0.0008786478,-9.795172,14.67468,0,0,0,0,1
13968000,13968000,1310996,-0.03069448,0.0014835647,-9.807602,14.676036,0,0,0,0,1
14976000,14976000,1310996,-0.03390199,0.015089223,-9.888277,14.67548,0,0,0,0,1
15975000,15975000,1310996,0.018428907,0.011592857,-9.744111,14.67584,0,0,0,0,1
16968000,16968000,1310996,0.016131917,-0.0049490207,-9.868058,14.675223,0,0,0,0,1
17968000,17968000,1310996,-0.012528209,-0.00220194,-9.802208,14.67606,0,0,0,0,1
18972000,18972000,1310996,-0.010263493,0.007672443,-9.74905,14.675882,0,0,0,0,1
19972000,19972000,1310996,0.004608902,-0.02249877,-9.81142,14.675564,0,0,0,0,1
20963000,20963000,1310996,0.0056529753,-0.012536495,-9.781911,14.675696,0,0,0,0,1
21971000,21971000,1310996,0.0013625113,-0.011746368,-9.793915,14.675637,0,0,0,0,1
22965000,22965000,1310996,-0.025324015,0.0015016181,-9.930452,14.673657,0,0,0,0,1
23973000,23973000,1310996,0.0024930714,-0.004420658,-9.711581,14.672853,0,0,0,0,1
24967000,24967000,1310996,0.014985051,-0.022686332,-9.740701,14.671582,0,0,0,0,1
25972000,25972000,1310996,-0.027520083,0.02382719,-10.348581,14.67142,0,0,0,0,1
26966000,26966000,1310996,-0.015037982,-0.00025517915,-9.849028,14.671329,0,0,0,0,1
27976000,27976000,1310996,0.010280721,-0.013308579,-9.8224125,14.671576,0,0,0,0,1
28963000,28963000,1310996,-0.0037062143,0.009088659,-9.786089,14.670389,0,0,0,0,1
29960000,29960000,1310996,0.017030526,0.018316448,-9.844202,14.671344,0,0,0,0,1
30967000,30967000,1310996,0.032541957,-0.009809587,-9.767715,14.670714,0,0,0,0,1
31964000,31964000,1310996,-0.013676966,-0.008472609,-9.822061,14.670196,0,0,0,0,1
32965000,32965000,1310996,-0.015964858,-0.011152502,-9.864929,14.671722,0,0,0,0,1
33968000,33968000,1310996,-0.013195637,0.033271983,-9.782964,14.671049,0,0,0,0,1
34965000,34965000,1310996,0.013954815,0.032413162,-9.848202,14.6701355,0,0,0,0,1
35972000,35972000,1310996,0.011371372,-0.012673474,-9.869471,14.670367,0,0,0,0,1
36976000,36976000,1310996,0.023091482,-0.0074107605,-9.783952,14.670211,0,0,0,0,1
37968000,37968000,1310996,-0.0038623342,-0.008345788,-9.868407,14.670144,0,0,0,0,1
38975000,38975000,1310996,0.003121825,-0.011727596,-9.833182,14.670393,0,0,0,0,1
39968000,39968000,1310996,-0.00026722593,-0.012628218,-9.766199,14.670775,0,0,0,0,1
40960000,40960000,1310996,-0.070700005,-0.018558744,-9.746982,14.670908,0,0,0,0,1
41965000,41965000,1310996,-0.0031593384,0.016677301,-9.804239,14.671727,0,0,0,0,1
42964000,42964000,1310996,-0.014779678,-0.02955801,-9.84822,14.670527,0,0,0,0,1
43970000,43970000,1310996,0.039744005,0.032931644,-9.828837,14.670348,0,0,0,0,1
44967000,44967000,1310996,0.013351499,-0.011602928,-9.744848,14.671005,0,0,0,0,1
45962000,45962000,1310996,-0.009212368,0.0017633969,-7.6802897,14.671039,0,0,0,0,1
46976000,46976000,1310996,0.1987386,-0.33937564,-14.305294,14.675088,0,0,0,0,1
47963000,47963000,1310996,-0.0028675236,0.0043796753,-9.7490225,14.675196,0,0,0,0,1
48965000,48965000,1310996,-0.010532096,0.019888695,-9.818334,14.675304,0,0,0,0,1
49958000,49958000,1310996,0.010134053,-0.016002566,-9.851716,14.674945,0,0,0,0,1
50964000,50964000,1310996,-0.0044278996,-0.0025924735,-9.844077,14.676176,0,0,0,0,1
