timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
732000,0.0002663162,-0.0002663161,-0.00053263234,4000,0,0.0047884043,-0.0023940308,-9.804258,4000,0
736000,-0.00026631626,-0.00079894834,-0.00053263246,4000,0,0.005985504,-0.0011969295,-9.832989,4000,0
740000,-0.0005326324,-0.0010652647,-0.0005326324,4000,0,0.0,-0.0011969296,-9.824609,4000,0
744000,-0.0002663161,-0.0007989485,-0.0005326323,4000,0,-0.0023942022,-0.0047882325,-9.806652,4000,0
748000,0.00026631626,-0.00026631626,-0.0005326322,4000,0,-0.0035913025,-0.0023940308,-9.800665,4000,0
752000,0.00053263234,-0.00026631623,-0.00026631614,4000,0,-0.0011971011,0.0059856754,-9.792285,4000,0
756000,0.00026631614,-0.0002663162,-2.8289524e-11,4000,0,0.0011971011,0.008379878,-9.788693,4000,0
761000,0.00026631608,0.00026631608,0.00026631614,5000,0,-0.005985504,0.010774079,-9.815029,5000,0
765000,0.0005326324,0.00026631617,0.0005326323,4000,0,-0.008379707,0.021547988,-9.834186,4000,0
772000,0.00026631614,-4.648093e-12,0.0002663161,7000,0,-0.0035913025,0.023942187,-9.809044,7000,0
776000,0.00026631617,4.1372503e-11,7.220864e-19,4000,0,0.0011971011,0.009576978,-9.782707,4000,0
780000,0.00026631617,0.0,0.0,4000,0,0.010773908,1.7074046e-07,-9.782707,4000,0
784000,-0.00026631617,2.8289522e-11,-0.00026631617,4000,0,0.011971009,-0.0011969305,-9.77433,4000,0
788000,-0.00026631617,-1.4345242e-11,-0.00053263234,4000,0,0.008379708,0.0023943726,-9.765951,4000,0
790000,0.00026631617,-8.526953e-11,-0.00053263234,2000,0,0.020350713,0.008379878,-9.786301,2000,0
795000,0.00079894834,-3.798667e-11,-0.0005326322,5000,0,0.027533319,0.0047885748,-9.817424,5000,0
804000,0.0007989484,0.000266316,-0.000266316,9000,0,0.008379705,-0.0011969294,-9.8198185,9000,0
808000,0.00026631623,0.00053263246,-0.0002663159,4000,0,-0.015562311,0.003591474,-9.809045,4000,0
812000,0.00026631614,0.00026631617,-0.0002663162,4000,0,-0.021547817,0.01077408,-9.823412,4000,0
816000,0.00053263234,-7.557239e-11,0.0002663161,4000,0,-0.016759416,0.0011972724,-9.835382,4000,0
820000,0.00026631617,2.3641427e-11,4.1262077e-19,4000,0,-0.01316811,-0.0011969295,-9.830593,4000,0
824000,0.0,8.486858e-11,-0.00079894846,4000,0,-0.0071826046,0.013168282,-9.8198185,4000,0
828000,-7.0924294e-11,-0.00026631617,-0.00053263234,4000,0,0.0,0.017956687,-9.810242,4000,0
832000,-7.0924294e-11,-0.00026631617,0.00026631617,4000,0,0.0023942022,0.016759586,-9.8198185,4000,0
836000,-0.0002663162,0.00026631614,-1.8993335e-11,4000,0,0.0011971011,0.0083798785,-9.831791,4000,0
844000,-0.0007989485,0.0005326323,-0.00053263234,8000,0,-0.0023942022,-0.008379536,-9.832989,8000,0
848000,-0.0005326322,0.00079894834,-0.0005326326,4000,0,-0.010773908,-0.023941847,-9.810242,4000,0
852000,0.00026631623,0.0010652646,-0.00053263264,4000,0,-0.016759416,-0.027533153,-9.762358,4000,0
856000,0.00026631623,0.00079894846,-0.0002663162,4000,0,-0.011971009,-0.013167939,-9.750386,4000,0
860000,-0.0002663161,-4.6480944e-12,0.00026631623,4000,0,-0.0047884043,0.0059856754,-9.781511,4000,0
863000,-0.00026631608,-0.0005326322,0.00053263234,3000,0,0.004788404,0.005985676,-9.794679,3000,0
867000,0.00053263234,-0.00026631608,0.00026631626,4000,0,0.019153617,-0.0071824347,-9.764753,4000,0
875000,0.00026631617,1.2750334e-10,-0.00053263234,4000,0,0.01436521,0.0059856754,-9.782708,4000,0
879000,0.00026631617,-1.8993335e-11,-0.00026631617,4000,0,0.005985504,0.0011972717,-9.787498,4000,0
884000,0.00079894834,-0.0002663162,0.00026631608,5000,0,0.0,-0.0011969303,-9.76954,5000,0
887000,0.00079894846,-0.0007989485,0.00053263205,3000,0,0.0,-0.0035911324,-9.770737,3000,0
891000,0.0005326324,-0.00079894846,0.0002663161,4000,0,0.0023942022,-0.0035911317,-9.801862,4000,0
895000,0.0005326324,9.921381e-11,-0.00026631603,4000,0,-0.0047884043,0.0035914744,-9.834186,4000,0
899000,2.3641427e-11,0.00026631623,-0.0002663161,4000,0,-0.01436521,0.0083798785,-9.825806,4000,0
903000,-0.00026631617,-0.00026631614,0.0002663162,4000,0,-0.010773908,0.009576979,-9.810242,4000,0
911000,0.0002663162,-0.00026631614,4.2634764e-11,8000,0,0.0011971011,0.01077408,-9.812637,8000,0
916000,9.456571e-11,1.038619e-10,-0.0005326322,5000,0,0.005985504,0.0047885748,-9.811439,5000,0
920000,-0.0007989485,-0.000266316,-0.00026631617,4000,0,-0.0059855045,-0.016759245,-9.78989,4000,0
924000,-0.0010652647,-0.0005326322,3.798667e-11,4000,0,-0.016759416,-0.02513895,-9.782708,4000,0
928000,-0.0007989485,8.9917615e-11,0.00026631603,4000,0,-0.011971009,-0.017956343,-9.805455,4000,0
932000,-0.0005326324,0.0007989486,0.0005326321,4000,0,-0.017956512,-0.017956343,-9.812637,4000,0
936000,-0.00053263234,0.00079894846,0.00053263234,4000,0,-0.034715924,-0.017956343,-9.809044,4000,0
939000,7.092429e-11,4.263476e-11,0.0002663161,3000,0,-0.034715924,-0.016759243,-9.800666,3000,0
943000,0.00053263234,-0.00026631614,-0.00026631617,4000,0,-0.021547817,-0.010773739,-9.783907,4000,0
947000,0.00026631623,0.00026631623,-0.0005326323,4000,0,-0.016759416,-0.0023940315,-9.770737,4000,0
951000,-4.7282855e-11,5.6579044e-11,-0.00053263234,4000,0,-0.017956514,0.003591473,-9.75757,4000,0
955000,-9.456571e-11,-0.00053263234,-0.00026631617,4000,0,-0.011971009,0.0035914734,-9.7719345,4000,0
959000,0.0,-0.00053263234,-0.00026631617,4000,0,-0.016759416,0.0035914737,-9.794682,4000,0
963000,4.7282855e-11,-0.00053263234,-0.00053263234,4000,0,-0.029927526,0.0071827765,-9.785105,4000,0
968000,-0.0002663161,-0.00026631606,-0.00026631614,5000,0,-0.027533319,-0.004788233,-9.768343,5000,0
976000,-0.00079894846,-6.1628105e-11,-0.00053263234,4000,0,0.0023942022,-0.0035911321,-9.77433,4000,0
980000,0.0,-1.3255239e-10,-0.00053263234,4000,0,0.0047884043,0.0023943726,-9.76116,4000,0
985000,0.0002663161,-3.798667e-11,-0.0005326322,5000,0,0.0,0.001197271,-9.757568,5000,0
992000,-0.0002663161,5.910356e-11,1.0315517e-18,7000,0,0.0011971008,1.705942e-07,-9.774328,7000,0
996000,0.0,1.10173225e-10,0.00079894846,4000,0,0.0011971011,1.7109566e-07,-9.803061,4000,0
1000000,0.0005326323,0.00026631632,0.00053263234,4000,0,-0.013168109,-0.0035911312,-9.827002,4000,0
1004000,0.0005326322,0.00053263246,5.6579047e-11,4000,0,-0.020350713,-0.013167939,-9.834186,4000,0
1012000,0.0010652647,0.00026631626,-1.13559065e-10,4000,0,-0.017956514,-0.03112445,-9.79827,4000,0
1016000,0.0010652647,-0.00026631597,-0.0005326325,4000,0,-0.0047884043,-0.020350542,-9.783907,4000,0
1020000,0.00079894846,-0.00026631623,-0.0002663162,4000,0,0.011971008,-0.008379536,-9.776724,4000,0
1031000,-0.00026631617,0.0,0.0,4000,0,0.007182605,-0.008379537,-9.78989,4000,0
1035000,-0.00026631617,0.0,0.0,4000,0,0.0,-0.0047882325,-9.810242,4000,0
1039000,0.00053263234,0.00026631617,-1.8993335e-11,4000,0,0.0,0.009576979,-9.804258,4000,0
1047000,0.00079894834,1.2750334e-10,-0.00053263246,4000,0,0.0047884043,0.027533494,-9.805454,4000,0
1056000,0.0,0.0,0.0,5000,0,-0.008379706,0.029927693,-9.821016,5000,0
1060000,0.0,0.00053263234,9.296187e-12,4000,0,-0.02274492,0.014365382,-9.783907,4000,0
1068000,0.00026631623,0.00026631617,0.0002663161,8000,0,-0.023942016,0.0023943724,-9.75757,8000,0
1076000,0.0005326323,0.0002663162,0.00026631623,4000,0,-0.009576809,0.0023943733,-9.804258,4000,0
1080000,-0.0002663162,0.00026631614,7.557239e-11,4000,0,-0.0047884043,0.01197118,-9.828198,4000,0
1084000,-0.0002663162,-0.0002663162,-0.0002663161,4000,0,-0.0011971011,0.027533494,-9.834186,4000,0
1092000,-0.00079894846,8.9917615e-11,0.0002663161,4000,0,-0.0011971011,0.01077408,-9.811439,4000,0
1100000,-0.0002663161,-0.0007989484,0.00026631638,4000,0,0.02274492,0.009576979,-9.835382,4000,0
1102000,0.0,-0.00079894846,0.00026631623,2000,0,0.0047884043,0.02154799,-9.889252,2000,0
1107000,3.5462137e-11,4.648093e-12,-0.0002663161,5000,0,-0.01556231,0.015562482,-9.886856,5000,0
1112000,0.0002663161,0.00026631608,-0.0002663161,5000,0,-0.020350711,-0.01675924,-9.841366,5000,0
1120000,-2.3641427e-11,-0.0005326324,0.00026631608,4000,0,0.0,-0.043095466,-9.776724,4000,0
1128000,-0.00053263246,-0.0005326324,0.00079894834,8000,0,0.0047884043,-0.019153448,-9.76116,8000,0
1138000,2.9551778e-11,-2.4903685e-11,-0.0002663161,5000,0,0.007182605,-0.015562139,-9.773131,5000,0
1147000,-2.9551788e-11,-0.00026631617,-4.6480935e-12,4000,0,0.0047884043,-0.02873025,-9.76954,4000,0
1155000,-0.00026631617,8.2524155e-19,-4.7282855e-11,4000,0,-0.005985504,-0.01795634,-9.786302,4000,0
1159000,-0.00053263234,0.00053263234,0.0002663161,4000,0,-0.015562311,0.0011972713,-9.758768,4000,0
1164000,4.7282855e-11,0.0005326323,0.0005326321,5000,0,-0.011971009,0.008379876,-9.781511,5000,0
1175000,0.0005326323,0.0002663161,0.0005326321,5000,0,-0.01556231,0.01436538,-9.782707,5000,0
1179000,0.0007989485,4.980738e-11,0.0005326322,4000,0,0.0,0.0059856754,-9.788693,4000,0
1183000,0.00053263234,-1.3215143e-10,0.00079894846,4000,0,0.0023942022,-0.013167939,-9.824609,4000,0
1191000,-0.0007989486,0.00053263217,0.00026631614,4000,0,-0.015562311,-0.0023940308,-9.805454,4000,0
1196000,-0.0005326323,0.000266316,-0.00026631608,5000,0,-0.037110124,-0.0047882325,-9.7803135,5000,0
1203000,-0.0005326323,-4.9807377e-11,-0.00053263217,7000,0,-0.04309563,-0.0023940308,-9.786299,7000,0
1212000,0.00079894846,-4.6480935e-12,0.00026631617,4000,0,-0.023942016,0.004788575,-9.779117,4000,0
1216000,0.0010652647,0.0002663164,-0.0005326323,4000,0,-0.009576809,-0.002394032,-9.7396145,4000,0
1220000,0.0010652647,0.00053263234,-0.0005326322,4000,0,0.010773908,-0.004788234,-9.726444,4000,0
1232000,-2.955178e-11,0.0002663162,-0.00026631603,7000,0,0.0047884034,0.005985675,-9.783905,7000,0
1236000,-0.0005326323,0.0007989485,-0.00026631608,4000,0,0.0047884043,0.008379878,-9.824609,4000,0
1240000,-0.00026631606,0.0005326324,0.00026631614,4000,0,0.01436521,-0.009576637,-9.812637,4000,0
1245000,0.0002663162,-0.00053263217,0.0002663161,5000,0,0.017956514,-0.0155621385,-9.798269,5000,0
1251000,0.00053263246,-0.0005326321,-0.00053263217,6000,0,0.014365212,-0.0035911321,-9.7863,6000,0
1259000,0.0002663164,0.00026631632,-0.00079894834,8000,0,0.0071826046,-0.0047882334,-9.77433,8000,0
1263000,4.7282855e-11,0.00026631626,-0.0005326323,4000,0,-0.0023942022,-0.007182435,-9.762358,4000,0
1266000,0.00026631608,-3.798667e-11,-0.00053263234,3000,0,-0.016759414,-0.0047882344,-9.737218,3000,0
1271000,0.00079894834,-1.06386414e-10,-1.8567932e-18,5000,0,-0.023942016,-0.008379535,-9.7563715,5000,0
1285000,0.0002663163,-0.00026631638,0.00079894834,8000,0,0.015562311,0.014365381,-9.76116,8000,0
1292000,0.00026631632,-0.0005326322,0.0005326322,7000,0,0.007182605,0.008379876,-9.781511,7000,0
1304000,-0.0005326325,0.00053263205,0.00053263246,4000,0,0.011971009,-0.013167939,-9.79827,4000,0
1309000,-0.0007989483,0.00026631606,0.0005326323,5000,0,0.02873042,-0.01436504,-9.786299,5000,0
1325000,0.00079894834,0.00053263246,-0.00026631632,8000,0,0.016759416,-0.008379537,-9.759963,8000,0
1335000,0.00026631597,-0.000532632,-0.0010652649,4000,0,-0.02633622,-0.0023940313,-9.781511,4000,0
1339000,0.00026631617,-0.00026631623,-0.00053263234,4000,0,-0.019153617,-0.002394031,-9.795877,4000,0
1347000,0.00079894846,-1.701381e-10,0.00026631623,8000,0,-0.009576809,0.0023943733,-9.811439,8000,0
1356000,-0.0002663161,-0.000266316,-0.0005326322,5000,0,-0.0023942017,0.009576978,-9.8198185,5000,0
1364000,-0.00026631632,-0.0007989484,0.00026631617,4000,0,-0.005985504,0.013168281,-9.765951,4000,0
1368000,-0.00053263246,-0.00053263234,0.0005326322,4000,0,-0.0035913025,0.007182775,-9.721657,4000,0
1370000,-0.0005326323,-0.00026631626,-5.1930953e-11,2000,0,0.0047884043,0.007182775,-9.71208,2000,0
1383000,-0.00026631643,-0.0005326325,-0.00079894817,4000,0,-0.0011971011,0.008379878,-9.807848,4000,0
1390000,-9.45657e-11,-0.0005326323,-0.00026631608,7000,0,0.0,0.01556248,-9.791088,7000,0
1395000,1.2411748e-10,0.0002663161,-0.0002663161,5000,0,0.016759412,0.01436538,-9.753978,5000,0
1400000,-2.9551778e-11,4.648093e-12,-0.0002663161,5000,0,0.023942016,0.01316828,-9.764751,5000,0
1403000,0.00026631608,-0.00026631617,0.0002663161,3000,0,0.015562311,0.013168281,-9.7874975,3000,0
1407000,0.00026631617,1.7731074e-11,1.7731074e-11,4000,0,0.0047884043,0.01077408,-9.804258,4000,0
1416000,-0.0005326321,0.00026631617,-0.00079894834,5000,0,-0.01436521,-0.0023940308,-9.788693,5000,0
1421000,-0.00079894834,0.0002663162,-0.00053263217,5000,0,0.0023942022,-0.008379535,-9.811439,5000,0
1428000,-0.0005326322,0.00026631614,-0.00026631614,7000,0,0.017956514,-0.005985332,-9.842564,7000,0
1432000,0.00053263246,0.0007989484,-3.1703573e-10,4000,0,0.016759416,-0.0011969296,-9.822214,4000,0
1440000,-0.0002663161,0.0002663161,0.0002663163,4000,0,0.0023942022,0.0011972723,-9.8198185,4000,0
1444000,2.3641427e-11,1.8993335e-11,0.00026631617,4000,0,-0.007182605,-0.0047882325,-9.810242,4000,0
1448000,0.00053263234,-0.0002663161,-0.00026631617,4000,0,0.0,-0.0011969304,-9.781511,4000,0
1456000,-0.0005326324,-0.0005326322,-0.00026631626,4000,0,-0.0023942022,0.0071827765,-9.783907,4000,0
1460000,-0.0002663162,-0.00079894846,-0.00026631608,4000,0,0.0035913023,0.013168282,-9.818621,4000,0
1472000,0.00026631655,1.3944279e-11,-0.00079894834,4000,0,0.02274492,0.0011972715,-9.76954,4000,0
1480000,-7.0924294e-11,-0.00053263234,-0.0002663161,4000,0,0.017956514,0.019153787,-9.806652,4000,0
1484000,0.00026631623,-0.00053263234,-0.0005326323,4000,0,0.015562311,0.027533494,-9.842566,4000,0
1491000,-0.00026631608,0.00026631617,-1.8993333e-11,7000,0,0.0071826046,0.033518996,-9.822212,7000,0
1495000,-0.00026631608,7.3448816e-11,0.0005326324,4000,0,0.005985504,0.017956687,-9.779117,4000,0
1504000,-8.8655354e-11,0.00026631617,0.00026631617,4000,0,0.0011971011,0.013168283,-9.849747,4000,0
1513000,0.00026631606,-0.0005326322,-9.296186e-12,5000,0,0.017956514,-0.0071824333,-9.792285,5000,0
1524000,0.0007989486,-0.00079894846,0.00079894834,4000,0,0.0047884043,-0.009576638,-9.753978,4000,0
1532000,0.00053263246,-0.0010652647,-1.8592374e-11,4000,0,-0.035913024,0.0047885757,-9.810242,4000,0
1536000,0.00026631617,-0.0010652647,-1.1315809e-10,4000,0,-0.02633622,0.01077408,-9.805454,4000,0
1541000,-0.0002663162,-0.00079894834,0.00026631594,5000,0,0.0023942017,0.005985675,-9.792284,5000,0
1546000,-0.00079894863,-0.0002663161,0.00079894805,5000,0,0.0047884034,-0.013167936,-9.785102,5000,0
1555000,-0.0007989484,-1.3944277e-11,0.0007989482,9000,0,-0.0035913025,-0.020350542,-9.787496,9000,0
1559000,-0.00053263217,-0.00026631635,0.00026631635,4000,0,-0.0071826046,-0.0035911321,-9.78989,4000,0
1567000,-0.0010652647,-0.00026631617,-1.2285524e-10,4000,0,-0.029927526,0.0035914732,-9.768345,4000,0
1571000,-0.00079894846,-8.9917615e-11,-0.00026631623,4000,0,-0.02633622,0.0023943728,-9.773131,4000,0
1575000,-0.00026631614,0.00026631606,-0.0005326324,4000,0,-0.017956512,-0.0047882325,-9.816229,4000,0
1583000,0.00053263234,0.0005326323,-0.0005326324,4000,0,0.005985504,-0.009576636,-9.864112,4000,0
1596000,0.00026631606,4.6480953e-12,-0.0002663163,4000,0,0.0023942022,0.0059856763,-9.836578,4000,0
1602000,0.0005326322,-0.00053263234,-0.00026631617,6000,0,0.01316811,0.0047885757,-9.841366,6000,0
1611000,-0.0005326324,0.0002663161,0.00026631617,4000,0,0.008379708,-0.009576637,-9.835382,4000,0
1615000,-0.00026631617,-2.3641427e-11,2.3641427e-11,4000,0,0.007182605,-0.010773738,-9.807847,4000,0
1626000,-0.00026631617,0.00026631617,4.6020594e-11,4000,0,-0.0047884043,-0.020350542,-9.853339,4000,0
1631000,-0.00026631608,1.8993335e-11,0.0002663161,5000,0,-0.0047884034,-0.015562137,-9.854534,5000,0
1635000,-2.9551788e-11,0.0002663162,0.00026631614,4000,0,-0.005985504,0.0023943735,-9.836578,4000,0
1639000,-0.0005326324,0.0005326323,-0.0002663161,4000,0,-0.005985504,0.017956685,-9.830593,4000,0
1652000,-0.00026631603,1.9882855e-10,0.00079894834,9000,0,0.0107739065,0.008379878,-9.830592,9000,0
1660000,-0.00026631623,0.0002663161,0.0002663162,4000,0,0.03351883,-0.019153446,-9.770737,4000,0
1663000,-0.0007989483,-0.00053263234,0.00026631623,3000,0,0.02992752,-0.008379537,-9.76954,3000,0
1670000,-0.0005326322,-0.0007989483,0.0002663162,7000,0,0.025139118,0.003591473,-9.768343,7000,0
1679000,0.0002663162,-0.00026631617,-0.00026631614,4000,0,0.016759416,0.021547988,-9.793484,4000,0
1687000,0.00053263234,0.00026631617,-1.8993335e-11,4000,0,0.0047884043,0.02633639,-9.799467,4000,0
1692000,0.0005326322,0.00026631606,0.0002663161,5000,0,0.019153614,0.01556248,-9.812635,5000,0
1696000,0.0007989484,0.0005326324,0.0002663162,4000,0,0.021547817,0.017956687,-9.800665,4000,0
1702000,0.00053263217,0.00026631623,-0.00026631617,6000,0,0.008379707,0.019153789,-9.77313,6000,0
1707000,-0.00026631614,1.110345e-10,-0.00026631606,5000,0,-0.008379706,-0.0035911321,-9.76116,5000,0
1712000,-0.0002663161,2.9551778e-11,5.157758e-19,5000,0,-0.01556231,-0.011970838,-9.786299,5000,0
1716000,0.00026631617,-0.00026631614,0.0002663162,4000,0,-0.020350715,-0.005985333,-9.793484,4000,0
1725000,0.00026631614,-0.0005326322,0.00026631606,5000,0,-0.056263734,-0.010773736,-9.8281975,5000,0
1736000,-0.00026631603,-0.00079894834,-1.6170316e-10,11000,0,-0.055066638,-0.0035911305,-9.849747,11000,0
1741000,-0.0005326324,-0.00053263217,0.00026631585,5000,0,-0.029927518,-0.0035911314,-9.807847,5000,0
1748000,-0.0005326324,0.0005326323,0.000532632,7000,0,-0.01316811,-0.0023940313,-9.763554,7000,0
1755000,-0.0007989484,0.0007989482,0.0005326322,7000,0,-0.01436521,-0.013167938,-9.755175,7000,0
1760000,-0.000798948,1.1017317e-10,0.0007989487,5000,0,-0.007182605,-0.021547643,-9.775524,5000,0
