timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
691000,691000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996000,996000,0.0,0.0,0.0,-4.1726962e-05,-6.0232713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018688202,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1495000,1495000,0.0,0.0,0.0,-0.00037160554,-0.00014588621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03229904,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1996000,1996000,0.0,0.0,0.0,-2.1954793e-05,4.798175e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036727905,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501000,2501000,0.0,0.0,0.0,1.3530875e-05,0.0001807769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038333893,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996000,2996000,0.0,0.0,0.0,0.00066600373,0.0005429277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.030838013,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3495000,3495000,0.0,0.0,0.0,0.0005942428,-0.00040226322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027923584,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3996000,3996000,0.0,0.0,0.0,0.0007213011,-0.0010379393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011287689,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496000,4492000,0.0,0.0,0.0,0.00017800923,-0.0006045077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030696869,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5000000,4996000,0.0,0.0,0.0,-0.0008889024,-0.00097562774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015834808,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496000,5492000,0.0,0.0,0.0,-0.0019335519,-0.0014062197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064086914,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5996000,5992000,0.0,0.0,0.0,-0.0015371052,-0.0015395785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049301,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6496000,6492000,0.0,0.0,0.0,0.00024039643,0.0002135697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033454895,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6999000,6995000,0.0,0.0,0.0,0.000838613,0.0023506896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031391144,0.0,0.0,nan,0.0,0.0,0.00023499211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7503000,7499000,0.0,0.0,0.0,0.0012789187,0.003628818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00869751,0.0,0.0,nan,0.0,0.0,-0.004298981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996000,7991000,0.0,0.0,0.0,0.0013012816,0.0036244015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043720245,0.0,0.0,nan,0.0,0.0,0.000631526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8496000,8491000,0.0,0.0,0.0,0.0011748784,0.003263305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025749207,0.0,0.0,nan,0.0,0.0,0.0060512996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8996000,8992000,0.0,0.0,0.0,0.0004839399,0.0025709951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.038864136,0.0,0.0,nan,0.0,0.0,-0.004569376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9496000,9491000,0.0,0.0,0.0,-0.00036208707,0.002215824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015022278,0.0,0.0,nan,0.0,0.0,0.0014691191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9999000,9995000,0.0,0.0,0.0,-0.0014647581,0.0009119293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052375793,0.0,0.0,nan,0.0,0.0,0.00057814235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10498000,10495000,-0.0028093616,-0.0016463383,-0.011669407,-0.0020251032,0.10324073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016357422,0.0,0.0,nan,0.0,0.0,-0.0011222201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11004000,10997000,0.0074414676,-0.0022621723,0.0005180314,-0.044521958,0.015530808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0335083,0.0,0.0,nan,0.0,0.0,0.0016070185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11500000,11493000,-0.0037255874,-0.0017011226,0.0026623681,0.08613547,-0.010025466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028381348,0.0,0.0,nan,0.0,0.0,0.00640661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11999000,11992000,-0.0039231707,0.0032761446,-0.0031943917,-0.051451266,0.03943693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0051727295,0.0,0.0,nan,0.0,0.0,0.004051311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12499000,12495000,-0.0012605898,0.00032540286,0.008681426,-0.020449504,-0.0065560024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012413025,0.0,0.0,nan,0.0,0.0,-0.0024783404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12999000,12995000,-0.0018263456,0.001476393,0.005539948,-0.078785196,-0.03245991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009922028,0.0,0.0,nan,0.0,0.0,-0.0030627905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13499000,13495000,-0.0007304286,-0.0032570683,-0.0041959584,0.077305496,-0.03255368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015907288,0.0,0.0,nan,0.0,0.0,-5.249807e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13999000,13996000,-0.0022463365,-0.0019263418,-0.007536195,0.0052783415,0.03575433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010913849,0.0,0.0,nan,0.0,0.0,-0.0036907834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14499000,14495000,-0.0013111406,-0.0006600679,-0.0033011958,0.023240581,-0.014775677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013881683,0.0,0.0,nan,0.0,0.0,0.0032204122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14995000,14992000,0.0019332693,0.00043748674,-0.00523936,0.004988808,0.012637053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01115036,0.0,0.0,nan,0.0,0.0,-0.00066587725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15496000,15492000,0.0033409505,0.0021833843,-0.0019853562,0.039125133,-0.006955974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004917145,0.0,0.0,nan,0.0,0.0,0.0010539609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
