timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
419000,419000,-0.0056680255,-0.006539397,-9.824806
423000,423000,-0.00961842,-0.011891443,-9.821545
472000,472000,0.015735153,-0.005319208,-9.7769165
520000,520000,-0.00851803,-0.0074423286,-9.80171
572000,572000,-0.0051317853,0.00031167874,-9.802824
619000,619000,0.0074565047,0.0048807063,-9.8015
676000,676000,-0.011514877,0.010028947,-9.796644
720000,720000,-0.0056550247,-0.0085172895,-9.755241
772000,772000,-0.00538735,0.017125439,-9.814937
820000,820000,-0.017602846,0.0037281155,-9.829228
871000,871000,0.011222537,-0.0006107209,-9.769804
920000,920000,-0.0011715104,0.0039820042,-9.809969
972000,972000,-0.022927208,-0.00074462,-9.7774315
1020000,1020000,-0.008797375,-0.023015846,-9.795649
1068000,1068000,-0.015187653,0.021490226,-9.797234
1120000,1120000,-0.01324213,-0.025408188,-9.827583
1170000,1170000,-0.013088019,0.0015969665,-9.781412
1216000,1216000,-0.028824184,0.002687096,-9.779059
1271000,1271000,-0.009787077,-0.0063539604,-9.753182
1325000,1325000,0.024225783,-0.0147079425,-9.7825775
1368000,1368000,-0.0039139944,0.013488803,-9.779801
1421000,1421000,-0.0059456257,0.0018443286,-9.800428
1472000,1472000,0.011683654,0.0090034995,-9.7994585
1520000,1520000,0.010821508,-0.0016226071,-9.809107
1571000,1571000,-0.02226981,0.0017188934,-9.775278
1622000,1622000,0.008108413,-0.007848868,-9.822909
1670000,1670000,0.030238569,-0.0097425785,-9.774868
1720000,1720000,-0.020304874,-0.008872408,-9.783395
1772000,1772000,-0.002556785,-0.009093763,-9.773589
1828000,1828000,0.0066073583,0.0041005686,-9.780735
1871000,1871000,-0.009119135,-0.0019394812,-9.821684
1920000,1920000,0.007800005,0.022084665,-9.823545
1971000,1971000,0.0044187894,0.00020100224,-9.804084
2025000,2025000,-0.00036339732,0.0008849649,-9.790787
2076000,2076000,-0.0030744046,-0.007291313,-9.793223
2119000,2119000,-0.008656546,0.014403878,-9.788272
2163000,2163000,0.0143527305,-0.002343857,-9.789071
2219000,2219000,-0.00647492,-0.02133097,-9.826246
2272000,2272000,0.00014257082,0.0042536114,-9.8006935
2319000,2319000,-0.001185236,-0.012488335,-9.8129635
2371000,2371000,-0.0006919203,0.012425024,-9.844527
2420000,2420000,0.0074273804,-0.0058579007,-9.800672
2471000,2471000,-0.000893373,0.000180086,-9.8077
2523000,2523000,0.0071602226,0.011764694,-9.804598
2572000,2572000,0.0018501659,-0.00081852206,-9.810115
2619000,2619000,-0.013637055,0.003197778,-9.780312
2672000,2672000,-0.0030094213,0.009799349,-9.754877
2718000,2718000,0.02616653,-0.020497397,-9.82854
2767000,2767000,-0.009056886,-0.0022839026,-9.838584
2820000,2820000,-0.0016761374,-0.0019421596,-9.791263
2876000,2876000,0.001088114,0.00057346124,-9.779807
2924000,2924000,0.010531118,-0.006194665,-9.820208
2976000,2976000,-0.014250004,-0.018708305,-9.776758
3020000,3020000,0.007367211,0.006512105,-9.80068
3070000,3070000,0.0014367248,-0.010152142,-9.776993
3120000,3120000,-0.009992431,-0.010605177,-9.764654
3171000,3171000,-0.0019058711,0.028619044,-9.784452
3220000,3220000,0.0012176742,0.004473772,-9.802809
3272000,3272000,0.021440344,-0.0020629407,-9.833146
3320000,3320000,0.02341065,-0.0042154193,-9.782545
3371000,3371000,0.008219106,-0.014683694,-9.830563
3420000,3420000,-0.011734736,-0.008644261,-9.747864
3472000,3472000,-0.0077015446,-0.014297534,-9.801655
3521000,3521000,-0.0023636078,0.005284975,-9.745486
3572000,3572000,-0.018769303,-0.010197742,-9.750866
3619000,3619000,-0.0089515885,-0.0101307845,-9.848993
3672000,3672000,0.0023942403,-0.0025192834,-9.789901
3719000,3719000,0.00014693907,0.0036026337,-9.821571
3772000,3772000,-0.003481277,0.024859838,-9.834829
3820000,3820000,-0.006636822,-0.0048245545,-9.796548
3863000,3863000,0.0065956754,-0.013476604,-9.758524
3919000,3919000,0.0052010445,0.013948079,-9.810431
3971000,3971000,0.0136659155,-0.010327693,-9.799888
4019000,4019000,0.020577764,0.0015325893,-9.772787
4069000,4069000,0.0054874914,-0.01790012,-9.817924
4121000,4121000,-0.011215965,0.005145905,-9.8050995
4172000,4172000,0.0071892254,-0.01247911,-9.816242
4220000,4220000,-0.0054244148,-0.015501801,-9.814165
4268000,4268000,-0.005261954,-0.0033289297,-9.820592
4319000,4319000,0.0031434675,-0.01385924,-9.8352585
4369000,4369000,-0.0063539864,-0.0044511566,-9.75001
4420000,4420000,0.0008220796,-0.0034827255,-9.784412
4472000,4472000,-0.014585527,-0.002124368,-9.7829075
4520000,4520000,0.008730518,0.014067102,-9.78364
4570000,4570000,0.004605654,-0.009061529,-9.796616
4620000,4620000,-0.013964175,-0.026822314,-9.853163
4669000,4669000,-0.00166468,-0.0057304446,-9.775483
4720000,4720000,-0.0031295083,0.0015987308,-9.824944
4771000,4771000,0.012065227,-0.009627059,-9.793704
4819000,4819000,-0.0052955616,0.010594942,-9.793922
4872000,4872000,-0.02520692,-0.034954622,-9.78778
4923000,4923000,0.00027293694,-0.008076196,-9.791721
4971000,4971000,0.0060467836,0.00097015913,-9.826764
5020000,5020000,0.00756017,-0.0028823814,-9.817484
5072000,5072000,0.013146801,-0.012356118,-9.788847
5120000,5120000,-0.00062922674,0.005660339,-9.794836
5172000,5172000,-0.026933938,-0.0063823317,-9.764709
5223000,5223000,-0.011000959,-0.015249018,-9.796477
5271000,5271000,0.00028487592,0.0043123337,-9.819257
5320000,5320000,-0.009671127,-0.018638775,-9.803072
5371000,5371000,0.005181729,-0.009401634,-9.811138
5423000,5423000,0.004281221,-0.005446342,-9.788776
5475000,5475000,-0.0007144556,-0.0014853105,-9.764638
5520000,5520000,-0.0007864395,-0.008516017,-9.812145
5575000,5575000,0.017171726,-0.012824676,-9.810922
5623000,5623000,0.0016458764,-0.0067720003,-9.783647
5671000,5671000,0.014243121,-0.007089984,-9.795613
5721000,5721000,-0.00032556162,-0.011496727,-9.782417
5772000,5772000,-8.407573e-05,-0.0026873492,-9.7865505
5820000,5820000,0.023721145,0.014096949,-9.805502
5872000,5872000,0.0023451755,0.000643621,-9.765534
5919000,5919000,-0.0034542233,0.012459838,-9.810374
5972000,5972000,-0.004730219,-0.00017343502,-9.83206
6019000,6019000,0.006054202,-0.0008796346,-9.8018055
6071000,6071000,0.0040796003,0.0254761,-9.809758
6119000,6119000,-0.0072871232,-0.0013664868,-9.829096
6171000,6171000,0.0221462,0.028761342,-9.819795
6220000,6220000,0.004324593,0.006353112,-9.783657
6269000,6269000,0.028231775,-0.0043450156,-9.808464
6323000,6323000,-0.01482047,0.001560899,-9.798779
6372000,6372000,0.0018598409,0.015434936,-9.785496
6420000,6420000,0.0030847334,0.0016112466,-9.805014
6465000,6465000,0.0038171539,0.017316544,-9.789195
6516000,6516000,0.0061405897,0.020603124,-9.796392
6570000,6570000,-0.008098004,0.017842289,-9.7791195
6620000,6620000,-0.022645894,0.01065436,-9.844223
6675000,6675000,0.00043640143,0.0046881777,-9.823588
6720000,6720000,0.006622671,-0.008744935,-9.793106
6770000,6770000,-0.0010560134,0.013389491,-9.849037
6820000,6820000,0.032939825,-0.0045984043,-9.8110075
6868000,6868000,-0.0191937,0.0014819469,-9.771136
6920000,6920000,-0.010016942,-0.017428048,-9.808672
6972000,6972000,0.0036123903,0.012276953,-9.788059
7019000,7019000,0.008776741,0.010028067,-9.797813
7071000,7071000,0.014423724,0.0020512028,-9.835872
7120000,7120000,-0.009310751,-0.006561366,-9.829885
7172000,7172000,0.016207881,0.02339188,-9.791694
7220000,7220000,0.0022403768,-0.0046016676,-9.81728
7272000,7272000,0.0032838164,-0.012250181,-9.793915
7319000,7319000,0.0009916734,-0.0153676495,-9.776599
7371000,7371000,-0.009164292,-0.022259563,-9.7921715
7420000,7420000,-0.00026252726,-0.013784999,-9.804601
7472000,7472000,0.0048061535,9.542145e-05,-9.817905
