timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
740000,740000,0,nan,nan,3.77924e-07,-5.5948317e-07,-2.0525442e-07,0.0,0.0,0.0,0.00010188106,-0.00014629416,-7.930365e-05,-8.007941e-05,0.000105067964,-0.00016101165,0.0,0.00027230018,0.0021443178,-0.01795776,0.12346709,0.1234692,nan,0.1,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
996000,996000,0,nan,nan,-4.0903098e-05,0.00020299322,0.0045248675,0.0,0.0,0.0,-0.0009997655,0.0009663795,0.0032510308,0.007194262,0.000105067964,-0.00016101165,0.0,0.0012640791,0.0038215502,0.0035883856,0.12343315,0.1234692,nan,0.1,0.75678355,1.4298649,4.375679,0.45253125,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1500000,1500000,0,nan,nan,-0.0006580366,0.00060251215,0.0062984815,0.0,0.0,0.0,-0.00066041213,0.0028511933,0.011538317,0.012301003,0.000105067964,-0.00016101165,0.0,0.007877624,0.010001338,0.011965632,0.12341482,0.1234692,nan,0.1,0.76032734,0.9180869,1.8487816,0.46818823,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1996000,1996000,0,nan,nan,-0.00039329106,0.0013871925,0.007762252,0.0,0.0,0.0,-0.0011643973,0.0037284552,0.012602306,0.009420742,0.000105067964,-0.00016101165,0.0,0.016220475,0.02252498,-0.044392418,0.12347607,0.1234692,nan,0.1,0.51968205,0.7547656,1.2268714,0.49595028,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2501000,2501000,0,nan,nan,-0.0001079699,0.0019756209,0.008026484,0.0,0.0,0.0,0.00033362495,0.0048870784,0.015867123,0.008622667,0.000105067964,-0.00016101165,0.0,-0.0012299429,0.009772878,0.07007271,0.1234881,0.1234692,nan,0.1,0.61763954,0.71421,1.5099533,0.5242534,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,0.0009389934,0.0015274939,0.009131844,0.0,0.0,0.0,0.0025136154,0.00081910694,0.017943412,0.008782723,0.000105067964,-0.00016101165,0.0,-0.002259488,0.00558918,0.021082347,0.12347796,0.1234692,nan,0.1,0.77113354,0.7436388,1.6762013,0.5483381,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,0.0014091255,-0.0011173098,0.016767694,0.0,0.0,0.0,0.0034799667,-0.0047429036,0.021896943,0.014218866,0.000105067964,-0.00016101165,0.0,-0.0023472733,-0.009003399,-0.066915154,0.12351168,0.1234692,nan,0.1,0.5788389,0.76612306,1.2367827,0.54999363,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3996000,3996000,0,nan,nan,0.000943432,-0.0025688256,0.021698784,0.0,0.0,0.0,0.0010961492,-0.0039688842,0.023532886,0.01431559,0.000105067964,-0.00016101165,0.0,0.0036738247,0.0053418647,0.0014975666,0.12348399,0.1234692,nan,0.1,0.6475598,0.7976906,1.2491926,0.544615,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4496000,4492000,0,nan,nan,3.3639375e-05,-0.0026013271,0.023520796,0.0,0.0,0.0,-0.0020888494,-0.005376546,0.02226799,0.0091853,0.000105067964,-0.00016101165,0.0,0.0037110024,0.003218386,0.03999378,0.12355501,0.1234692,nan,0.1,0.5217338,0.8028663,1.0130495,0.5239205,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4996000,4988000,0,nan,nan,-0.0020913538,-0.002998366,0.021188142,0.0,0.0,0.0,-0.0059311064,-0.006556188,0.01838773,0.0017160077,0.000105067964,-0.00016101165,0.0,-0.024348695,-0.015729014,0.06411224,0.1236107,0.1234692,nan,0.1,0.57810146,0.8187734,1.0089337,0.50802726,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5500000,5496000,0,nan,nan,-0.0031690425,-0.0031424277,0.020651601,0.0,0.0,0.0,-0.004943059,-0.005878659,0.021696711,0.0043365266,0.000105067964,-0.00016101165,0.0,0.017431207,-0.0016371533,0.012788921,0.12369953,0.1234692,nan,0.1,0.64101255,0.80944866,1.0192556,0.48283002,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
6000000,5996000,5596000,40.1540307,116.25948609999999,-0.001776856,-0.0023194242,0.022261476,0.0,0.0,0.0,-0.00043109414,-0.0018730442,0.017405378,0.0012994523,0.000105067964,-0.00016101165,0.0,0.014586077,0.018444736,-0.016501172,0.12371878,0.1234692,49.85717,0.1,0.5191356,0.79301316,0.8166369,0.45747143,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
6500000,6496000,5596000,40.1540307,116.25948609999999,0.0006877051,0.00070038537,0.02121256,0.0,0.0,0.0,0.003275751,0.005061392,0.0136803035,-0.0027742104,0.000105067964,-0.00016101165,0.0,0.03368425,0.0057767504,0.030307097,0.12376329,0.1234692,49.85717,0.1,0.56712615,0.79616535,0.804154,0.44169587,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,1,1,1,0
