timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
15991000,1311004,1311004,0,0,0,0,0,211.99884,211.99884,211.99884,211.99884,0.02368791,7.858555e-06,3.8311423e-11,0.002476391,0.009354142,-9.789165,-0.00028891044,0.00033332696,-0.00040943344,14.675496,14.675496
16962000,1311004,1311004,0,0,0,0,0,208.72514,208.72514,208.72514,208.72514,0.03385276,9.9129675e-06,4.545836e-11,-0.005133962,-0.0010834716,-9.802703,-0.00015497147,-0.0003337283,-0.00013050354,14.67554,14.67554
17919000,1311004,1311004,0,0,0,0,0,208.50607,208.50607,208.50607,208.50607,0.015147455,6.9516896e-06,2.8893088e-11,0.0022339437,-0.002913299,-9.793937,-5.0302693e-05,0.0002230209,-0.00023035341,14.675187,14.675187
18951000,1311004,1311004,0,0,0,0,0,208.72395,208.72395,208.72395,208.72395,0.012224604,6.473422e-06,2.8101285e-11,0.018033084,-0.0023612007,-9.797238,-0.00024098535,-0.0004559529,-6.575661e-05,14.675399,14.675399
19976000,1311004,1311004,0,0,0,0,0,208.9351,208.9351,208.9351,208.9351,0.011008174,6.4148453e-06,2.5244149e-11,0.009135066,-0.011723063,-9.811781,-0.00010639359,-5.8435697e-05,8.393153e-05,14.675703,14.675703
20991000,1311004,1311004,0,0,0,0,0,208.94362,208.94362,208.94362,208.94362,0.012998423,6.69358e-06,3.0516416e-11,0.0060682683,0.0003342025,-9.807858,0.0003702089,0.0005282051,-0.0004829429,14.675519,14.675519
21903000,1311004,1311004,0,0,0,0,0,208.94362,208.94362,208.94362,208.94362,0.012354699,7.813627e-06,7.275172e-11,-0.012256398,-0.0050076516,-9.779943,0.00039647156,-0.0050431048,0.00031839503,14.675351,14.675351
22956000,1311004,1311004,0,0,0,0,0,208.9382,208.9382,208.9382,208.9382,0.01919115,2.1715434e-05,2.8553576e-10,-0.0041926,-0.004114587,-9.822798,0.0012573013,0.0051075867,0.002036943,14.674368,14.674368
23980000,1311004,1311004,0,0,0,0,0,209.36072,209.36072,209.36072,209.36072,0.013257959,1.1387126e-05,1.3750551e-10,0.006641045,-0.011119286,-9.768165,-0.004850536,0.0025655837,-0.00046312946,14.672671,14.672671
24919000,1311004,1311004,0,0,0,0,0,209.79524,209.79524,209.79524,209.79524,0.013231377,1.3754422e-05,1.6606401e-10,-0.00037895964,0.00446176,-9.721757,-0.010487093,-0.0013227391,9.940727e-05,14.671649,14.671649
25947000,1311004,1311004,0,0,0,0,0,209.79524,209.79524,209.79524,209.79524,0.013341158,1.4513073e-05,1.9058922e-10,-0.0060023046,-0.003957758,-10.538615,-0.0019049554,-0.0030573588,-0.00053636974,14.671277,14.671277
26979000,1311004,1311004,0,0,0,0,0,209.79524,209.79524,209.79524,209.79524,0.014553639,1.3046849e-05,1.5138531e-10,0.0020272303,0.0044432166,-9.841339,0.0033727558,0.00022535928,-0.00042147696,14.671266,14.671266
27987000,1311004,1311004,0,0,0,0,0,210.01006,210.01006,210.01006,210.01006,0.010772903,9.180147e-06,1.1255311e-10,0.010695035,-0.0014602115,-9.81345,-0.0003521194,-0.0035886727,0.0005221587,14.671281,14.671281
28996000,1311004,1311004,0,0,0,0,0,210.22319,210.22319,210.22319,210.22319,0.013185878,1.0008692e-05,1.03190644e-10,0.004212961,0.0027018476,-9.785949,-0.000112372916,0.0036962505,-3.0118938e-05,14.671154,14.671154
29915000,1311004,1311004,0,0,0,0,0,210.22319,210.22319,210.22319,210.22319,0.012158566,8.870963e-06,9.6151795e-11,0.00412198,0.00247525,-9.76151,-0.001531399,0.0031338434,-0.00052944577,14.671015,14.671015
30928000,1311004,1311004,0,0,0,0,0,210.22319,210.22319,210.22319,210.22319,0.014165234,1.3698593e-05,1.6546384e-10,0.0006134882,-0.0059581413,-9.811545,0.0038288103,-0.0018908028,-1.24261005e-05,14.67113,14.67113
31939000,1311004,1311004,0,0,0,0,0,210.22319,210.22319,210.22319,210.22319,0.013699829,1.1762399e-05,1.5300905e-10,-0.0060263686,0.0035994768,-9.7909355,-0.0011751846,-0.0014770187,0.00037922186,14.670937,14.670937
32965000,1311004,1311004,0,0,0,0,0,210.22319,210.22319,210.22319,210.22319,0.014900026,1.1817636e-05,1.3216446e-10,-0.005764725,0.0023716143,-9.794989,0.0026975553,0.00237142,0.00028269982,14.670942,14.670942
33956000,1311004,1311004,0,0,0,0,0,209.99834,209.99834,209.99834,209.99834,0.015936669,1.3042449e-05,1.4297029e-10,-0.008844142,-0.0061896713,-9.804628,-0.0024002804,0.009551172,0.00080460845,14.6710205,14.6710205
34976000,1311004,1311004,0,0,0,0,0,209.99834,209.99834,209.99834,209.99834,0.012475974,1.0953248e-05,1.1976428e-10,0.008987673,-0.0023097342,-9.814172,0.0037243858,-0.0056459703,-0.00058668206,14.670995,14.670995
35951000,1311004,1311004,0,0,0,0,0,210.21074,210.21074,210.21074,210.21074,0.012689758,1.0866847e-05,1.261443e-10,-0.005697603,0.01029614,-9.812174,0.0026910957,0.0048169983,5.823978e-05,14.67094,14.67094
36960000,1311004,1311004,0,0,0,0,0,210.4218,210.4218,210.4218,210.4218,0.013164874,1.1096754e-05,1.248452e-10,0.012221575,0.0011899446,-9.767463,0.0059020366,-0.0013914973,-0.00069173466,14.670911,14.670911
37968000,1311004,1311004,0,0,0,0,0,210.4218,210.4218,210.4218,210.4218,0.012812636,1.0908261e-05,1.4924606e-10,-0.0022175987,0.0029598074,-9.794511,0.007537515,-0.0015514375,-0.00020382671,14.670712,14.670712
38932000,1311004,1311004,0,0,0,0,0,210.2058,210.2058,210.2058,210.2058,0.015632302,1.1723546e-05,1.468198e-10,-0.0043855747,-0.0053046066,-9.792123,-0.0031308008,0.0020597898,-0.00035713823,14.670945,14.670945
39947000,1311004,1311004,0,0,0,0,0,210.2058,210.2058,210.2058,210.2058,0.012058237,9.996622e-06,1.2889129e-10,-0.0060716067,0.0048709316,-9.831102,-0.0051575815,0.0029013555,7.798343e-05,14.671059,14.671059
40952000,1311004,1311004,0,0,0,0,0,210.41888,210.41888,210.41888,210.41888,0.013448197,1.2100522e-05,1.5992811e-10,0.0039480007,0.00014695406,-9.784139,-0.002140035,-0.009961112,-8.734056e-06,14.6709385,14.6709385
42000000,1311004,1311004,0,0,0,0,0,210.19926,210.19926,210.19926,210.19926,0.0121217435,1.1614888e-05,1.6853301e-10,0.005162287,-0.0021817873,-9.839529,0.0016753137,0.010994119,-0.0005399875,14.671066,14.671066
42912000,1311004,1311004,0,0,0,0,0,210.19926,210.19926,210.19926,210.19926,0.014116012,1.0117978e-05,1.10911e-10,0.0048485566,-0.00096231943,-9.793967,-0.0039697457,0.003277119,0.00028612572,14.671058,14.671058
43932000,1311004,1311004,0,0,0,0,0,209.9874,209.9874,209.9874,209.9874,0.016479831,1.21529065e-05,1.2282292e-10,-0.008090561,0.015042657,-9.810808,-0.001971106,-0.005071161,-0.0003587294,14.671125,14.671125
44952000,1311004,1311004,0,0,0,0,0,209.9874,209.9874,209.9874,209.9874,0.016699526,1.3064008e-05,1.5586132e-10,-0.009971612,0.0017848662,-9.76781,0.003792971,0.00080394093,-0.00072678924,14.670792,14.670792
45970000,1311004,1311004,0,0,0,0,0,209.9874,209.9874,209.9874,209.9874,0.01332107,0.00023013123,4.1906638e-08,0.0007609661,0.005379748,-7.6661506,-0.0706255,0.024250664,0.12056595,14.671205,14.671205
46995000,1311004,1311004,0,0,0,0,0,209.77338,209.77338,209.77338,209.77338,0.018913945,0.00014625036,8.45289e-09,0.06788503,-0.09428787,-14.792731,-0.013403043,-0.006930276,0.008704293,14.675244,14.675244
47915000,1311004,1311004,0,0,0,0,0,209.77338,209.77338,209.77338,209.77338,0.017241376,2.9839735e-05,1.3889262e-09,0.005076625,-0.02141472,-9.787451,0.00026378452,-0.00091426953,0.0010097815,14.675359,14.675359
48990000,1311004,1311004,0,0,0,0,0,208.62308,208.62308,208.62308,208.62308,0.01670666,9.878169e-06,1.8572786e-10,-0.0054437052,0.0009730927,-9.793677,-0.0009361134,-0.0002876108,-3.0193152e-05,14.675513,14.675513
49904000,1311004,1311004,0,0,0,0,0,208.62308,208.62308,208.62308,208.62308,0.0149695175,7.093019e-06,4.8904724e-11,-0.009550671,-0.0037074303,-9.826622,0.000142803,-0.0003067582,0.00014932663,14.67543,14.67543
50923000,1311004,1311004,0,0,0,0,0,208.62308,208.62308,208.62308,208.62308,0.0144656375,6.9071107e-06,2.9861662e-11,-0.0043859724,-2.3077273e-06,-9.823559,0.00016701165,3.2953433e-06,0.0003761692,14.675457,14.675457
