timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
740000,740000,1.6105646e-11,4.2111637e-06,0.0065105855,1.3432992e-05,0.0004454544,3.8689273e-06,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
752000,752000,1.6379396e-11,4.25233e-06,0.0063191867,1.6454827e-05,0.00024125517,5.300127e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
939000,939000,1.8333387e-11,4.888614e-06,0.0076224073,5.876882e-05,0.0010005443,0.0012381397,512,0,1.3943788,1.5657727,0.0,nan,nan,0.0014935372,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1147000,1147000,1.95483e-11,5.3067424e-06,0.007950595,1.4022486e-05,0.00046497348,0.001040432,512,0,1.2425522,1.1695364,0.0,nan,nan,0.0017866174,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1347000,1347000,2.6007098e-11,6.202002e-06,0.009548758,3.6805186e-06,0.00033938963,0.000186027,512,0,0.97346914,1.0185326,0.0,nan,nan,0.00065973756,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1541000,1541000,2.6891761e-11,6.6670354e-06,0.010707887,3.971355e-06,0.0004893857,0.0029133589,512,0,0.8249391,0.8913589,0.0,nan,nan,0.0014134519,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1748000,1748000,2.7347447e-11,6.827686e-06,0.012834119,7.884354e-06,0.00047091342,0.002069744,512,0,0.75120544,0.81310886,0.0,nan,nan,7.783132e-05,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1947000,1947000,2.7720095e-11,6.995371e-06,0.017302852,1.7619617e-05,0.00042578432,0.0010873254,512,0,0.7000854,0.7622393,0.0,nan,nan,0.000111730005,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2140000,2140000,2.8751921e-11,6.700676e-06,0.016562114,3.926884e-05,0.00067220733,0.0019165785,512,0,0.6866167,0.7328164,0.0,nan,nan,0.0010075327,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2348000,2348000,2.5094454e-11,6.6643306e-06,0.015995793,7.262504e-05,0.0008943069,0.001873087,512,0,0.6893047,0.7199487,0.0,nan,nan,0.001182383,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2547000,2547000,2.598142e-11,6.7881047e-06,0.015998673,9.921037e-05,0.001661926,0.0036107847,512,0,0.68816173,0.7150731,0.0,nan,nan,0.0002147038,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
