timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3660000,3660000,1310996,1.9689794e-05,-0.000117271455,-7.393474e-09,0.34906584,3.2161977e-05,3.2162025e-05,1.0055041e-05,1310996,0.0,0.0,0.0010511964,0.4,0.00039681798,0.00039681798,0.00033633612,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4448000,4439000,1310996,-7.240211e-05,-0.00015177894,-7.698066e-09,0.34906584,1.535377e-05,1.5353804e-05,5.268544e-06,1310996,0.0,0.0,0.0021327836,0.4,0.00039629225,0.00039629225,0.00027638528,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5008000,5004000,1310996,-0.000110319066,-0.0001219426,-1.0633883e-08,0.34906584,1.0190065e-05,1.0190097e-05,3.5385267e-06,1310996,0.0,0.0,0.0031536,0.4,0.00039879538,0.00039879538,0.00023345907,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6243000,6235000,1310996,-0.00022393346,4.7839447e-05,-2.3171761e-08,0.34906584,2.8023396e-06,2.8023644e-06,1.7127727e-06,1310996,0.0,0.0,0.0041577425,0.4,0.00040034216,0.00040034216,0.0001553186,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6732000,6723000,1310996,-0.00021849622,4.3234537e-05,-6.456948e-08,0.34906584,1.449574e-06,1.4495907e-06,1.358527e-06,1310996,0.0,0.0,0.005223583,0.4,0.00039933197,0.00039933197,0.0001279993,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8035000,8031000,1310996,-0.0001131893,-8.128083e-06,-3.1062473e-07,0.34906584,6.339215e-07,6.339299e-07,1.3374453e-06,1310996,0.0,0.0,0.006273297,0.4,0.00040067837,0.00040067837,7.859566e-05,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
16299000,16297000,1310996,9.445111e-06,5.3288135e-05,6.8944064e-05,0.34906584,3.3448377e-08,3.3448355e-08,2.1127887e-07,1310996,0.0,0.0,0.0052311546,0.4,0.00037921348,0.00037921348,8.243133e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
19236000,19227000,1310996,4.682087e-05,-4.265905e-05,0.00012833008,0.34906584,1.24186e-08,1.2418567e-08,1.1827324e-07,1310996,0.0,0.0,0.0062379907,0.4,0.0004258156,0.0004258156,7.982548e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21528000,21528000,1310996,1.6222226e-05,-8.249462e-05,0.000119824734,0.34906584,6.357441e-09,6.357442e-09,6.838643e-08,1310996,-0.0011195797,-0.0003551225,0.005960046,0.4,0.00037282504,0.00037282504,4.9636196e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21732000,21732000,1310996,1.6854467e-05,-8.2825885e-05,0.00011917523,0.34906584,6.24596e-09,6.2459624e-09,6.667707e-08,1310996,-0.0019477808,-0.0010475665,0.0059050885,0.4,0.00032933752,0.00032933755,5.0214044e-06,197388,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
