timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
2639000,2631600,197388,0.27498758,-0.03384983,0.47282147,0
2659000,2652000,197388,0.2774771,-0.034629487,0.47439766,0
2684000,2674000,197388,0.27595222,-0.034801044,0.4721686,0
2704000,2697000,197388,0.2745208,-0.035663486,0.47436878,0
2727000,2716833,197388,0.27382576,-0.035470244,0.47199875,0
2751000,2740400,197388,0.27437034,-0.03386743,0.4729044,0
2771000,2763750,197388,0.27770388,-0.035027742,0.4733768,0
2791000,2782250,197388,0.27613467,-0.036361903,0.47311187,0
2816000,2804200,197388,0.27590376,-0.03380505,0.47247726,0
2836000,2829000,197388,0.2752261,-0.033025887,0.47224754,0
2856000,2848000,197388,0.2745113,-0.034127057,0.47440225,0
2876000,2868000,197388,0.2741146,-0.034092706,0.47360015,0
2896000,2889000,197388,0.27463466,-0.034649704,0.47251344,0
2916000,2908250,197388,0.273826,-0.03337259,0.47461113,0
2936000,2930000,197388,0.27471858,-0.03165322,0.47320324,0
2956000,2949000,197388,0.27475178,-0.032548502,0.4755444,0
2976000,2967000,197388,0.27398252,-0.034481127,0.47343045,0
2996000,2989000,197388,0.27514783,-0.034573846,0.47182697,0
3016000,3008000,197388,0.2738465,-0.034308545,0.47259083,0
3039000,3029166,197388,0.27613187,-0.033437647,0.4742057,0
3060000,3051000,197388,0.27530628,-0.03369697,0.4742159,0
3083000,3074250,197388,0.27400824,-0.035686847,0.4726459,0
3103000,3096666,197388,0.27671385,-0.03676719,0.47433528,0
3124000,3117000,197388,0.2734548,-0.03299776,0.47306067,0
3147000,3137200,197388,0.27492085,-0.03270344,0.47245654,0
3167000,3159200,197388,0.27538958,-0.034033343,0.47191936,0
3188000,3179000,197388,0.27431977,-0.034101844,0.47136807,0
3208000,3200750,197388,0.27330923,-0.034049276,0.47300896,0
3232000,3221000,197388,0.27434298,-0.034984108,0.47449824,0
3259000,3245666,197388,0.27474508,-0.034042977,0.4738624,0
3280000,3272000,197388,0.2774863,-0.03547027,0.47328314,0
3304000,3295000,197388,0.27702415,-0.034802932,0.4737649,0
3324000,3315800,197388,0.2752926,-0.03477509,0.4745748,0
3344000,3337000,197388,0.2744357,-0.03309499,0.4717705,0
3365000,3356200,197388,0.27562782,-0.03312576,0.47341773,0
3388000,3378250,197388,0.27471343,-0.03542215,0.47462487,0
3411000,3401800,197388,0.2761048,-0.03433307,0.4722789,0
3431000,3423400,197388,0.27401257,-0.033456694,0.4725507,0
3451000,3443750,197388,0.27497408,-0.033710543,0.4713321,0
3472000,3463800,197388,0.27516472,-0.032709166,0.47328496,0
3495000,3484000,197388,0.27498642,-0.035163764,0.4737111,0
3516000,3508000,197388,0.27598143,-0.03435854,0.4744126,0
3536000,3529000,197388,0.272402,-0.034094684,0.47155285,0
3564000,3550000,197388,0.275518,-0.031787038,0.47327238,0
3584000,3576000,197388,0.27412984,-0.033837896,0.47407833,0
3612000,3598500,197388,0.27611572,-0.034971472,0.4738068,0
3636000,3624200,197388,0.27694145,-0.03482579,0.47093874,0
3656000,3647500,197388,0.27458954,-0.03532051,0.47302622,0
3676000,3668250,197388,0.2740972,-0.03420432,0.4738177,0
3696000,3690333,197388,0.2741844,-0.034378942,0.47336155,0
3719000,3708800,197388,0.2754213,-0.034558937,0.47237977,0
3740000,3731400,197388,0.27428922,-0.035177004,0.47267815,0
3760000,3752000,197388,0.2743609,-0.033104513,0.47483405,0
3783000,3773500,197388,0.2748856,-0.033736326,0.47323036,0
3804000,3794500,197388,0.27645862,-0.034828,0.4741498,0
3824000,3816000,197388,0.27480918,-0.03511191,0.47205567,0
3844000,3835000,197388,0.27446786,-0.034125336,0.47266352,0
3870000,3857500,197388,0.27439687,-0.033502396,0.47130418,0
3896000,3884000,197388,0.27452826,-0.03292804,0.4737691,0
3919000,3910200,197388,0.2751867,-0.035351586,0.47342846,0
3943000,3933333,197388,0.27402037,-0.034145497,0.47237206,0
3965000,3958000,197388,0.2759841,-0.032738946,0.47567174,0
3985000,3977750,197388,0.2733543,-0.03536357,0.47262585,0
4008000,3999750,197388,0.27487707,-0.034741253,0.47358146,0
4030000,4020750,197388,0.2744544,-0.035642147,0.47329104,0
4051000,4043200,197388,0.27542326,-0.032933734,0.47290537,0
4075000,4065750,197388,0.27691296,-0.0353474,0.47331798,0
4096000,4087400,197388,0.27492172,-0.03407115,0.47420746,0
4116000,4109000,197388,0.27305436,-0.03462427,0.472934,0
4139000,4130800,197388,0.27530867,-0.033159204,0.4732592,0
4165000,4152400,197388,0.27530012,-0.034430098,0.4725612,0
4188000,4178500,197388,0.27550197,-0.03327775,0.47512466,0
4208000,4201000,197388,0.2754874,-0.03369777,0.47202346,0
4247000,4229875,197388,0.27477908,-0.03454325,0.47250423,0
4268000,4259800,197388,0.27419227,-0.034269,0.4734393,0
4292000,4281250,197388,0.27419898,-0.03261228,0.47272998,0
4316000,4306250,197388,0.27610117,-0.035929624,0.47312105,0
4336000,4327250,197388,0.27445355,-0.03513869,0.4727468,0
4360000,4349000,197388,0.27602297,-0.034094535,0.47187352,0
4380000,4372250,197388,0.27547947,-0.033556055,0.47390658,0
4403000,4394250,197388,0.2781685,-0.034672964,0.47309536,0
4424000,4418000,197388,0.27564806,-0.035683572,0.47399247,0
4448000,4436400,197388,0.2767343,-0.031920303,0.47383127,0
4468000,4460000,197388,0.27531344,-0.034665104,0.47315094,0
4488000,4479600,197388,0.27354938,-0.034151874,0.4732019,0
4508000,4500000,197388,0.27452594,-0.03494054,0.47222582,0
4528000,4520000,197388,0.27363542,-0.032670986,0.47465643,0
4548000,4540000,197388,0.27452067,-0.032975364,0.47156897,0
4570000,4560600,197388,0.2759169,-0.034633327,0.4739047,0
4591000,4583000,197388,0.27399865,-0.03517538,0.4727089,0
4615000,4604600,197388,0.27568758,-0.031249825,0.4742725,0
4636000,4628000,197388,0.2749178,-0.03324861,0.473281,0
4656000,4648000,197388,0.27440992,-0.033324853,0.4710845,0
4676000,4667250,197388,0.27388614,-0.035160333,0.47276065,0
4696000,4689000,197388,0.2727219,-0.032378472,0.47300816,0
4716000,4707800,197388,0.27596673,-0.033424556,0.47219226,0
4740000,4730000,197388,0.2741669,-0.03395877,0.4733121,0
4763000,4754400,197388,0.27399758,-0.032818582,0.47420827,0
4784000,4775400,197388,0.27479014,-0.034492236,0.47350594,0
4804000,4796000,197388,0.27460882,-0.035704322,0.47372633,0
4831000,4818000,197388,0.2743296,-0.034757834,0.4723074,0
4852000,4843800,197388,0.27606884,-0.03533269,0.4720699,0
4872000,4864000,197388,0.27423152,-0.03274009,0.4736018,0
4892000,4883250,197388,0.2733516,-0.03340362,0.47377998,0
4912000,4904000,197388,0.27529907,-0.032386493,0.47238967,0
4932000,4924750,197388,0.27447617,-0.03347472,0.47231334,0
4955000,4946400,197388,0.27587157,-0.033720028,0.47346622,0
4976000,4967200,197388,0.27792606,-0.032480046,0.4730075,0
4996000,4987000,197388,0.2745305,-0.03278756,0.47255632,0
5016000,5008000,197388,0.27444783,-0.035063796,0.47244602,0
5036000,5027000,197388,0.2755913,-0.035501037,0.4749923,0
5057000,5048500,197388,0.2734205,-0.034120675,0.4724954,0
5080000,5071600,197388,0.2762063,-0.03519821,0.4729502,0
5103000,5093666,197388,0.27531525,-0.035132654,0.4720376,0
5125000,5115750,197388,0.27584544,-0.03409849,0.47425553,0
5147000,5139250,197388,0.27379814,-0.032791972,0.47467944,0
5168000,5159400,197388,0.27482897,-0.03620834,0.473006,0
5188000,5180000,197388,0.27590093,-0.03508772,0.47186646,0
5208000,5200000,197388,0.27608562,-0.035970863,0.47236592,0
5231000,5224250,197388,0.27550554,-0.034458134,0.46994185,0
5251000,5244000,197388,0.2759746,-0.03677228,0.47237968,0
5271000,5262750,197388,0.27324283,-0.034442995,0.4719023,0
5291000,5283000,197388,0.27675793,-0.0358324,0.472514,0
5316000,5304400,197388,0.2766243,-0.034941982,0.47286436,0
5339000,5329000,197388,0.27663767,-0.03415911,0.47036177,0
5361000,5354250,197388,0.27363223,-0.033478707,0.4730119,0
5383000,5374600,197388,0.27533594,-0.034286637,0.47400576,0
5404000,5397750,197388,0.27828217,-0.034941185,0.47282574,0
5430000,5417800,197388,0.27521223,-0.034659743,0.47323796,0
5452000,5443200,197388,0.27507517,-0.035019767,0.47338828,0
5475000,5464000,197388,0.2738074,-0.032683138,0.47390276,0
5496000,5487600,197388,0.27284667,-0.03321138,0.473186,0
5516000,5508000,197388,0.2757557,-0.035411607,0.47234526,0
5539000,5528833,197388,0.27486432,-0.032851636,0.47176403,0
5559000,5551000,197388,0.27396652,-0.03469297,0.47239906,0
5583000,5573400,197388,0.27626297,-0.034012344,0.47301555,0
5604000,5595600,197388,0.2746175,-0.033173483,0.4734695,0
5627000,5617200,197388,0.27604374,-0.034890994,0.4735724,0
5648000,5642000,197388,0.27517492,-0.03489077,0.47298548,0
5671000,5661750,197388,0.27551848,-0.03430606,0.47497723,0
5692000,5683600,197388,0.27394122,-0.0345972,0.4728143,0
5712000,5704000,197388,0.27624464,-0.035205368,0.47378471,0
5732000,5724250,197388,0.276419,-0.033075966,0.4733822,0
5752000,5744000,197388,0.27585965,-0.034315497,0.47314093,0
5772000,5764000,197388,0.2758442,-0.032097686,0.47283897,0
5796000,5785600,197388,0.27553195,-0.03397384,0.474535,0
5816000,5808000,197388,0.27433237,-0.03334065,0.47360188,0
5836000,5828250,197388,0.27496204,-0.032749917,0.47383234,0
5864000,5849833,197388,0.27495694,-0.034788784,0.4738621,0
5884000,5876000,197388,0.27398616,-0.03418135,0.47242495,0
5907000,5898000,197388,0.27550098,-0.035488706,0.4720811,0
5932000,5920000,197388,0.27497193,-0.032592714,0.47230196,0
5956000,5945000,197388,0.27511856,-0.03439648,0.47305322,0
5976000,5968000,197388,0.27432105,-0.033847146,0.4732476,0
5996000,5987200,197388,0.27500704,-0.03433775,0.4723567,0
6019000,6009166,197388,0.27377492,-0.034085903,0.473307,0
6039000,6031000,197388,0.27566683,-0.035183713,0.47347614,0
6059000,6051000,197388,0.27521715,-0.033476327,0.47141987,0
6080000,6072666,197388,0.27396628,-0.03357127,0.47221622,0
6104000,6093166,197388,0.27547884,-0.033043455,0.47352362,0
6131000,6117666,197388,0.27650425,-0.0345008,0.47370884,0
6152000,6145666,197388,0.2777341,-0.033642158,0.47474217,0
6175000,6165200,197388,0.2752793,-0.03423774,0.47184274,0
6196000,6188000,197388,0.27591878,-0.03274512,0.47326413,0
6220000,6209000,197388,0.2774187,-0.035494942,0.47315338,0
6243000,6233000,197388,0.27466846,-0.034611527,0.47451442,0
6269000,6256500,197388,0.27282816,-0.034462634,0.47265294,0
6292000,6284250,197388,0.2770389,-0.03223099,0.47329175,0
6316000,6305600,197388,0.27665398,-0.034111083,0.47275612,0
6339000,6328833,197388,0.27437925,-0.03368321,0.47418714,0
6360000,6352500,197388,0.27359283,-0.03435702,0.47121716,0
6380000,6372000,197388,0.27463314,-0.03468212,0.47532764,0
6400000,6392000,197388,0.27679425,-0.034603603,0.47406211,0
6420000,6413000,197388,0.2728436,-0.03411081,0.47284085,0
6442000,6432200,197388,0.27532858,-0.034618005,0.47360316,0
6465000,6456200,197388,0.27709466,-0.032876667,0.47378507,0
6488000,6480000,197388,0.2731527,-0.034082573,0.47289225,0
6512000,6500800,197388,0.2770567,-0.03546643,0.47452456,0
6532000,6523250,197388,0.2758841,-0.034317885,0.4743043,0
6555000,6545400,197388,0.27735087,-0.033546347,0.47282615,0
6575000,6566750,197388,0.2777388,-0.034537233,0.4723451,0
6596000,6588000,197388,0.27482843,-0.034452956,0.47178465,0
6616000,6607800,197388,0.2748317,-0.03456377,0.47294798,0
6639000,6629200,197388,0.27521425,-0.034440476,0.4731787,0
6660000,6651400,197388,0.27657247,-0.036284566,0.47537494,0
6683000,6673800,197388,0.27599794,-0.034365654,0.47324854,0
6704000,6695600,197388,0.27685177,-0.03471355,0.47238454,0
6732000,6718500,197388,0.27680534,-0.0346134,0.4744082,0
6754000,6744200,197388,0.27641013,-0.033391617,0.47265044,0
6775000,6766750,197388,0.27599725,-0.036633134,0.4717667,0
6795000,6787000,197388,0.27598962,-0.03493913,0.47251993,0
6816000,6807500,197388,0.27542877,-0.03306854,0.47453406,0
6836000,6827500,197388,0.2773659,-0.034788445,0.47359905,0
6860000,6849666,197388,0.27546725,-0.033307686,0.47184128,0
6883000,6873166,197388,0.27619395,-0.034378503,0.47297788,0
6904000,6896750,197388,0.27188188,-0.033183422,0.47342232,0
6928000,6916600,197388,0.27680776,-0.034271903,0.4727213,0
6948000,6941000,197388,0.2767408,-0.03366376,0.4726627,0
6968000,6959600,197388,0.2761281,-0.034126684,0.47432277,0
6991000,6981500,197388,0.27363843,-0.03409608,0.47421336,0
7011000,7003000,197388,0.27457467,-0.03513259,0.47347146,0
7032000,7022250,197388,0.27393013,-0.035745185,0.47383237,0
7052000,7043600,197388,0.27582237,-0.03420908,0.47460452,0
7076000,7065600,197388,0.27498758,-0.03544987,0.4730776,0
7096000,7088000,197388,0.27541724,-0.034526315,0.47394043,0
7116000,7108250,197388,0.27519125,-0.033097375,0.47403774,0
7139000,7130000,197388,0.27428985,-0.03524221,0.4750865,0
7160000,7152750,197388,0.27403283,-0.03378973,0.47344115,0
7180000,7173250,197388,0.27675924,-0.03525424,0.47540584,0
7203000,7194400,197388,0.27376667,-0.033742674,0.47244644,0
7224000,7217750,197388,0.2751276,-0.031987123,0.47136632,0
7245000,7236200,197388,0.2745453,-0.034624387,0.47378048,0
7272000,7259800,197388,0.2743024,-0.032282203,0.4728674,0
7295000,7285000,197388,0.27385613,-0.033772517,0.47190744,0
7315000,7307000,197388,0.27438465,-0.03406207,0.47324124,0
7336000,7328750,197388,0.27472416,-0.035459906,0.47490415,0
7359000,7349333,197388,0.27348402,-0.0328257,0.47169253,0
7380000,7373500,197388,0.2767532,-0.035623178,0.47507292,0
7400000,7393250,197388,0.2761868,-0.034835774,0.47297633,0
7420000,7412000,197388,0.27670127,-0.033924114,0.47416863,0
7440000,7432000,197388,0.2761234,-0.03334706,0.4740222,0
7461000,7451750,197388,0.27667746,-0.03392558,0.47155416,0
7483000,7475400,197388,0.27524242,-0.03322489,0.47576997,0
7503000,7495200,197388,0.27486277,-0.034649383,0.47459254,0
7524000,7517750,197388,0.27475536,-0.033539448,0.47441238,0
7544000,7537000,197388,0.27575275,-0.0339759,0.47369206,0
7567000,7557200,197388,0.27498794,-0.034113843,0.47469097,0
7588000,7578250,197388,0.27437463,-0.033378575,0.47160542,0
7608000,7599250,197388,0.27466732,-0.03405935,0.47218627,0
7632000,7620000,197388,0.27348068,-0.03463575,0.47416112,0
7655000,7645800,197388,0.2749052,-0.034928586,0.47273055,0
7676000,7668750,197388,0.2754735,-0.036046132,0.4726967,0
7696000,7689000,197388,0.2736732,-0.034433328,0.4718976,0
7716000,7708000,197388,0.2754882,-0.036671128,0.4719061,0
7736000,7728000,197388,0.275834,-0.03369006,0.47535095,0
7760000,7749500,197388,0.27653143,-0.034315553,0.47324952,0
7780000,7773250,197388,0.27444208,-0.035440397,0.47432378,0
7803000,7792750,197388,0.2752093,-0.035507433,0.47495735,0
7824000,7816000,197388,0.27512836,-0.032737643,0.47254753,0
7848000,7837200,197388,0.27605328,-0.032489594,0.47241926,0
7872000,7861500,197388,0.27575117,-0.035708204,0.47147882,0
7892000,7883000,197388,0.27491757,-0.034112956,0.4726566,0
7912000,7903200,197388,0.2762979,-0.03293572,0.47327366,0
7932000,7922250,197388,0.27453232,-0.035080083,0.4736957,0
7955000,7946400,197388,0.275948,-0.036286913,0.47337976,0
7975000,7967000,197388,0.27714226,-0.032032415,0.47280866,0
7996000,7989250,197388,0.2770314,-0.033791333,0.4727453,0
8016000,8008000,197388,0.2732493,-0.03493181,0.47389802,0
8040000,8029166,197388,0.2742101,-0.03402899,0.4735428,0
8063000,8055750,197388,0.27518013,-0.032267805,0.4747477,0
8083000,8076750,197388,0.27494803,-0.033974,0.47324097,0
8105000,8095800,197388,0.27609283,-0.034713197,0.47424078,0
8126000,8119400,197388,0.2765861,-0.03493442,0.4739879,0
8147000,8140750,197388,0.27588624,-0.03508453,0.4736837,0
8168000,8162000,197388,0.27583808,-0.033087276,0.4730933,0
8188000,8180000,197388,0.27364507,-0.034188878,0.47245392,0
8208000,8199000,197388,0.27413458,-0.03392177,0.4731925,0
8232000,8221000,197388,0.27591756,-0.03383146,0.47517854,0
8255000,8245800,197388,0.27509162,-0.033291698,0.47472745,0
8280000,8268000,197388,0.2762989,-0.033085246,0.47419205,0
8300000,8292000,197388,0.27442655,-0.033831365,0.47611657,0
8320000,8312000,197388,0.27535337,-0.032121353,0.4734656,0
8340000,8332000,197388,0.2754076,-0.033571195,0.47312114,0
8360000,8352000,197388,0.27585277,-0.03236375,0.4717269,0
8380000,8372000,197388,0.27656728,-0.032699347,0.47272417,0
8403000,8394600,197388,0.27352184,-0.032987054,0.4748529,0
8424000,8418000,197388,0.27440163,-0.03241639,0.47332275,0
8447000,8436666,197388,0.27654907,-0.03304309,0.47410637,0
8469000,8460000,197388,0.27711177,-0.03419112,0.47322282,0
8491000,8483000,197388,0.276133,-0.034440495,0.47515488,0
8511000,8503000,197388,0.27489933,-0.033992704,0.47492495,0
8536000,8525000,197388,0.27662635,-0.03156481,0.4722412,0
8556000,8548000,197388,0.27573314,-0.034082573,0.4750336,0
8579000,8569800,197388,0.27625528,-0.03213608,0.47340116,0
8599000,8591000,197388,0.2760022,-0.034245815,0.4731752,0
8620000,8614000,197388,0.27752566,-0.03427674,0.4733661,0
8643000,8632833,197388,0.27341303,-0.033765227,0.4724711,0
8663000,8655000,197388,0.2763258,-0.03369228,0.47321993,0
8683000,8678000,197388,0.27706054,-0.03335005,0.47438857,0
8704000,8696000,197388,0.2738174,-0.032862335,0.47377944,0
8724000,8716000,197388,0.27632186,-0.03239783,0.47322527,0
8745000,8736200,197388,0.27460316,-0.035358705,0.4742655,0
8772000,8760800,197388,0.2743537,-0.035721805,0.4746491,0
8792000,8783250,197388,0.27377218,-0.034854785,0.4735831,0
8815000,8806400,197388,0.27473608,-0.03471018,0.47250876,0
8836000,8828250,197388,0.27708167,-0.035781346,0.47050726,0
8860000,8849400,197388,0.27463642,-0.03359077,0.4739902,0
8887000,8874200,197388,0.27411595,-0.035369422,0.47447878,0
8908000,8899250,197388,0.2757477,-0.032363508,0.47470242,0
8928000,8920333,197388,0.2746434,-0.03668017,0.47371706,0
8952000,8939800,197388,0.272964,-0.035181478,0.47264004,0
8976000,8965333,197388,0.27387014,-0.03398177,0.4727432,0
8996000,8988000,197388,0.27659893,-0.03338206,0.4732758,0
9016000,9008000,197388,0.27539104,-0.032835107,0.47353673,0
9039000,9029800,197388,0.27590165,-0.033909794,0.47311708,0
9059000,9050800,197388,0.27469775,-0.036444295,0.47371322,0
9084000,9072400,197388,0.2757144,-0.03462942,0.47277036,0
9105000,9096200,197388,0.27459055,-0.034672517,0.4727765,0
9132000,9120400,197388,0.27473173,-0.03528147,0.47278038,0
9156000,9144200,197388,0.2756321,-0.033468116,0.47355863,0
9176000,9168500,197388,0.27566734,-0.03615683,0.47204146,0
9196000,9187250,197388,0.27603942,-0.03395616,0.47204417,0
9220000,9210750,197388,0.2747417,-0.032623038,0.47467417,0
9240000,9231400,197388,0.27520725,-0.034775432,0.47204286,0
9261000,9254666,197388,0.27518967,-0.034110025,0.4744793,0
9284000,9276000,197388,0.27445197,-0.03443936,0.47229415,0
9304000,9296000,197388,0.2748783,-0.032371975,0.4748086,0
9324000,9315500,197388,0.27701128,-0.03482795,0.47324046,0
9347000,9336600,197388,0.27486038,-0.035617094,0.4733266,0
9371000,9360500,197388,0.27493078,-0.03487444,0.4725138,0
9391000,9382000,197388,0.27553436,-0.033921033,0.47370481,0
9412000,9404000,197388,0.27580416,-0.033481248,0.4734778,0
9435000,9425200,197388,0.27344114,-0.032202113,0.4736719,0
9457000,9450250,197388,0.27329057,-0.033868115,0.472035,0
9480000,9472000,197388,0.27353242,-0.03593686,0.47313195,0
9503000,9494400,197388,0.27615586,-0.034849312,0.4733014,0
9524000,9517333,197388,0.2735983,-0.032203365,0.47250515,0
9548000,9536800,197388,0.27469826,-0.033956584,0.4745391,0
9571000,9561500,197388,0.2767631,-0.035032704,0.47283405,0
9596000,9584800,197388,0.2750301,-0.03424569,0.4745747,0
9619000,9610600,197388,0.27580142,-0.033485312,0.4715378,0
9639000,9631400,197388,0.27343258,-0.034124244,0.47514638,0
9659000,9651750,197388,0.27240592,-0.03280541,0.472349,0
9680000,9672500,197388,0.27538484,-0.03485859,0.473508,0
9700000,9692000,197388,0.27597904,-0.033882894,0.4713131,0
9723000,9712600,197388,0.27519238,-0.03299099,0.4747385,0
9747000,9736600,197388,0.27435046,-0.03509398,0.4724946,0
9767000,9759250,197388,0.27560836,-0.034224413,0.4742214,0
9787000,9779200,197388,0.27591544,-0.032364283,0.473238,0
9808000,9802333,197388,0.2763742,-0.03464219,0.47292992,0
9828000,9820000,197388,0.27569178,-0.033245906,0.47124788,0
9848000,9839800,197388,0.27485058,-0.034831498,0.4725794,0
9869000,9859800,197388,0.2749581,-0.03345708,0.473402,0
9890000,9883600,197388,0.27352402,-0.033834487,0.4720852,0
9911000,9903000,197388,0.27546498,-0.036725402,0.47250602,0
9932000,9923500,197388,0.2765679,-0.03490636,0.47342625,0
