timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
996000,996000,0.9981924,-3.8843693e-05,-9.298182e-06,0.060099434,-0.00041300742,-7.8139565e-06,0.0017759874,-3.3341752e-05,3.5004455e-06,-0.0057097,-4.9063354e-11,4.4453292e-11,6.980471e-15,0.0,0.0,2.2932891e-08,0.2770451,1.1568773e-09,0.4728159,0.0,0.0,0.0,0.0,0.0,5.986093e-06,0.0026786886,0.0026786884,0.0016513211,9.595252,9.595252,0.20557196,0.4011167,0.4011167,1.7539098,9.999993e-07,9.999993e-07,9.86923e-07,4.0000004e-06,4.0000004e-06,3.9999904e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
1996000,1996000,0.9981919,-1.6328739e-05,-8.980691e-05,0.060108256,-0.0007335016,-3.0899966e-05,0.009300247,-3.2227334e-05,2.567062e-05,-0.0052538556,-9.203744e-09,8.0663504e-08,8.182204e-12,0.0,0.0,1.0826036e-06,0.2770451,1.1568773e-09,0.4728159,0.0,0.0,0.0,0.0,0.0,3.9098536e-06,0.005255635,0.005255635,0.0010782388,0.84506416,0.8450643,0.248175,0.15485634,0.15485634,0.55633354,9.629495e-07,9.629495e-07,5.7418845e-07,4.0000004e-06,4.0000004e-06,3.985468e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
2996000,2996000,0.9981925,-0.00011294139,-6.69276e-06,0.06009947,0.0018327752,0.00024617932,0.013054855,0.00033541277,0.00025463055,-0.0038235774,6.3138293e-07,-4.6562585e-07,-4.6637156e-11,0.0,0.0,5.6669332e-06,0.2770451,1.1568773e-09,0.4728159,0.0,0.0,0.0,0.0,0.0,3.3103433e-06,0.0037821904,0.003782191,0.0009131711,0.8458375,0.84583783,0.30065492,0.14860609,0.14860609,0.55377936,5.402467e-07,5.4024696e-07,1.930919e-07,4.0000004e-06,4.0000004e-06,3.777449e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
3996000,3996000,0.9981921,-0.00011249097,0.0001383215,0.06010453,-0.00017971582,-0.0019965128,0.016411789,0.00040469854,-0.0007720108,0.005555045,-1.580228e-07,-1.371036e-06,-6.9901786e-11,0.0,0.0,1.1559918e-05,0.2770451,1.1568773e-09,0.4728159,0.0,0.0,0.0,0.0,0.0,2.5537843e-06,0.0026420124,0.002642014,0.0007043376,0.8589616,0.8589612,0.29526788,0.2465002,0.24650016,0.64170593,2.7091906e-07,2.709195e-07,7.541318e-08,4.0000004e-06,4.0000004e-06,3.1594993e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5000000,4996000,0.99818784,-3.2323467e-05,0.00021159141,0.06017515,-0.005703881,-0.0042709806,0.011946015,-0.0012250764,-0.000988448,0.0031942076,-1.1064191e-06,-1.2231826e-06,-1.06650425e-10,0.0,0.0,2.9983368e-05,0.2770451,1.1568773e-09,0.4728159,0.0,0.0,0.0,0.0,0.0,2.031019e-06,0.0013860901,0.0013860889,0.00055884215,0.5664938,0.5664939,0.25589,0.19366877,0.19366872,0.67142534,1.0220846e-07,1.0220878e-07,3.5729958e-08,4.0000004e-06,4.0000004e-06,2.3812768e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
5996000,5992000,0.998184,0.0001358857,1.4105363e-05,0.06024017,5.0727966e-05,-0.0021999776,0.015492114,-0.0010160116,-0.0012903069,0.0072960067,-2.0790492e-06,3.2878503e-07,-2.0915279e-10,0.0,0.0,4.0641295e-05,0.2770451,1.1568773e-09,0.4728159,0.0,0.0,0.0,0.0,0.0,1.6737853e-06,0.0006754542,0.0006754548,0.0004598702,0.37241858,0.37241867,0.20704733,0.16145848,0.1614585,0.6244591,3.4908197e-08,3.490847e-08,1.948087e-08,4.0000004e-06,4.0000004e-06,1.6717026e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
6999000,6995000,1.0,0.00029139084,3.9758737e-07,-6.741524e-05,0.002505606,0.008748041,0.004690975,0.00077873556,0.00222887,0.0034883213,-2.0095458e-06,3.4369486e-07,2.920412e-09,0.0,0.0,5.3574055e-05,0.27565455,-0.03468809,0.47317198,0.0,0.0,0.0,0.0,0.0,1.3763016e-06,0.0003417786,0.0003417805,0.0010370332,0.16187458,0.16187425,0.17283767,0.12132951,0.121329494,0.5985551,1.1856128e-08,1.18562715e-08,1.360386e-08,4.0000004e-06,4.0000004e-06,1.1630963e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
7996000,7991000,1.0,0.00023324377,3.431079e-05,-0.00016533244,0.0022655772,0.005197929,0.00038817525,0.0009952362,0.0027527094,-0.0035082856,-1.1299859e-06,-8.113857e-08,-2.7978633e-08,0.0,0.0,6.182246e-05,0.27565455,-0.03468809,0.47317198,0.0,0.0,0.0,0.0,0.0,1.3300802e-06,0.0002822215,0.00028222252,0.00034506395,0.16789027,0.16788961,0.14392371,0.09336944,0.09336933,0.57039523,6.3284427e-09,6.3285266e-09,1.3373565e-08,4.0000004e-06,4.0000004e-06,8.004184e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
8996000,8992000,0.9999999,5.7394434e-05,0.00014523785,-0.00062391843,-7.247017e-05,0.0037031437,-0.0029120743,0.00030853017,0.0017941126,-0.0073432634,-8.880726e-07,-1.8174588e-07,1.005842e-06,0.0,0.0,6.3979205e-05,0.27565455,-0.03468809,0.47317198,0.0,0.0,0.0,0.0,0.0,1.3234865e-06,0.00010588415,0.00010588473,0.00024328106,0.14176352,0.14176333,0.11880316,0.09215302,0.092152946,0.53753453,5.733852e-09,5.733929e-09,1.2537803e-08,4.0000004e-06,4.0000004e-06,5.4945525e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
9999000,9995000,0.9999997,9.165506e-06,8.398097e-05,-0.00076435716,-0.0044469796,-0.0007249786,-0.0059448737,-0.0009964495,0.0006227207,-0.012197791,-8.9106527e-07,-1.7033643e-07,1.4084741e-06,0.0,0.0,6.3315194e-05,0.27565455,-0.03468809,0.47317198,0.0,0.0,0.0,0.0,0.0,1.3223688e-06,5.2656862e-05,5.2657455e-05,0.00022302927,0.075929,0.07592887,0.09891583,0.0799059,0.07990587,0.5155621,5.7271947e-09,5.7272707e-09,1.0971682e-08,4.0000004e-06,4.0000004e-06,3.7992967e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
