timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
10019000,10013000,40.15403058652411,116.25948639578263,49.859196,49.996002,-0.0,0.4715431,0.81352204,49.75633,2,0,1,0
10031000,10025000,40.15403058664722,116.2594863953872,49.85918,49.995987,-0.0,0.47155094,0.813525,49.75633,2,0,1,0
11023000,11016000,40.15403045307764,116.25948586871363,49.853935,49.985935,-0.0,0.36277112,0.67247367,49.750656,2,0,1,0
12016000,12012000,40.15403024391525,116.25948570797046,49.857388,49.986862,-0.0,0.35295027,0.61345905,49.75709,2,0,1,0
13016000,13011000,40.15403020143988,116.25948569210944,49.861637,49.982227,-0.0,0.34940076,0.58080685,49.762268,2,0,1,0
14020000,14016000,40.1540301487178,116.25948558288633,49.865192,49.979877,-0.0,0.34809858,0.56113154,49.763172,2,0,1,0
15016000,15012000,40.154030129202326,116.25948560415439,49.86418,49.972233,-0.0,0.34576637,0.5471505,49.763416,2,0,1,0
16023000,16016000,40.15403008683466,116.25948563090105,49.86189,49.965668,-0.0,0.344273,0.53938556,49.761616,2,0,1,0
17019000,17011000,40.1540301965766,116.25948556582591,49.8598,49.960846,-0.0,0.3427836,0.5313482,49.762386,2,0,1,0
18012000,18003000,40.15403015624421,116.25948546688079,49.864323,49.961952,-0.0,0.35022333,0.53263146,49.76497,2,0,1,0
19015000,19006000,40.15403013378759,116.2594854356913,49.86439,49.9549,-0.0,0.3456145,0.528579,49.764687,2,0,1,0
20016000,20008000,40.154030183794255,116.25948547324946,49.8665,49.954243,-0.0,0.34876823,0.52788836,49.765713,2,0,1,0
21012000,21012000,40.15403014139919,116.25948553021627,49.86982,49.954002,-0.0,0.34752145,0.52606183,49.768906,2,0,1,0
22012000,22012000,40.1540300932785,116.25948549482156,49.86828,49.951237,-0.0,0.347292,0.5246836,49.76744,2,0,1,0
23021000,23021000,40.15403031766503,116.25948561956957,50.0641,50.146954,-0.0,0.34659085,0.52315015,49.767395,2,0,1,0
24011000,24011000,40.15403033842167,116.25948552546602,50.305073,50.385178,-0.0,0.34668928,0.52281237,49.767395,2,0,1,0
25024000,25024000,40.15403033385486,116.25948565376942,50.48982,50.566216,-0.0,0.34673482,0.52212864,49.767395,2,0,1,0
26011000,26011000,40.154030097659536,116.25948554537784,50.47928,50.556423,-0.0,0.34605077,0.5210337,49.767395,2,0,1,0
27016000,27016000,40.15403009356361,116.25948555680901,50.471592,50.55244,-0.0,0.34568802,0.5205298,nan,2,0,0,0
28012000,28012000,40.15403020454947,116.25948568846705,50.489765,50.570923,-0.0,0.34514216,0.51934725,nan,2,0,0,0
29016000,29016000,40.1540302821499,116.25948582306307,50.510807,50.5925,-0.0,0.34460607,0.51939243,nan,2,0,0,0
30019000,30019000,40.15403030723575,116.2594857374498,50.52317,50.60566,-0.0,0.34418443,0.5195808,nan,2,0,0,0
31013000,31013000,40.15403028761741,116.2594854428989,50.527893,50.60837,-0.0,0.34377477,0.519826,nan,2,0,0,0
32015000,32015000,40.15403016225091,116.25948557032444,50.533936,50.615635,-0.0,0.3434856,0.52005666,nan,2,0,0,0
33020000,33020000,40.15403009951537,116.2594855907253,50.538544,50.62096,-0.0,0.34327808,0.52027035,nan,2,0,0,0
34011000,34011000,40.15403020418738,116.25948567595303,50.539562,50.623127,-0.0,0.34304523,0.520426,nan,2,0,0,0
35024000,35024000,40.154030286679244,116.25948585881203,50.546413,50.632523,-0.0,0.34292024,0.5214791,nan,2,0,0,0
36011000,36011000,40.15403016899203,116.25948581893405,50.546356,50.63245,-0.0,0.34286365,0.52058995,nan,2,0,0,0
37016000,37016000,40.154030196062116,116.25948578321614,50.547222,50.63148,-0.0,0.34280306,0.52070624,nan,2,0,0,0
38020000,38020000,40.154030202053896,116.25948560301032,50.547405,50.63,-0.0,0.3427042,0.5208224,nan,2,0,0,0
39020000,39020000,40.15403035547051,116.25948550969645,50.548027,50.629314,-0.0,0.34246272,0.52070236,nan,2,0,0,0
40012000,40012000,40.15403033447476,116.25948565698371,50.542652,50.622112,-0.0,0.3425298,0.5210852,nan,2,0,0,0
41024000,41024000,40.154030274718046,116.25948569726684,50.540794,50.620823,-0.0,0.3418949,0.5208282,nan,2,0,0,0
42015000,42015000,40.15403018727485,116.2594856441559,50.54356,50.620235,-0.0,0.345395,0.5224624,nan,2,0,0,0
43021000,43021000,40.15403019597829,116.25948564551194,50.541637,50.61781,-0.0,0.34535185,0.52273947,nan,2,0,0,0
44011000,44011000,40.15403033500242,116.2594856052653,50.543186,50.61679,-0.0,0.34458825,0.52142495,nan,2,0,0,0
45020000,45020000,40.154030305998944,116.25948557347573,50.54378,50.615223,-0.0,0.3439132,0.5211135,nan,2,0,0,0
46012000,46012000,40.154030287737356,116.2594856381885,50.40604,50.47956,-0.0,0.34388283,0.5214678,nan,2,0,0,0
47020000,47020000,40.154030241088684,116.25948556958406,49.806156,49.886936,-0.0,0.34373805,0.52181184,nan,2,0,0,0
48012000,48012000,40.154030225135,116.25948554191211,49.922375,50.00111,-0.0,0.34349445,0.52130055,nan,2,0,0,0
49015000,49015000,40.15403015393741,116.25948546566015,49.920074,49.9922,-0.0,0.34373277,0.5207652,49.81036,2,0,1,0
50020000,50020000,40.15403014688747,116.25948549775667,49.923016,49.988644,-0.0,0.34367064,0.52009606,49.818565,2,0,1,0
51020000,51020000,40.154030197504824,116.25948542749616,49.929302,49.987843,-0.0,0.34334835,0.5196009,49.823845,2,0,1,0
