timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
3713000,3713000,1310996,0.00018391742,-0.00016124612,1.9525695e-08,0.34906584,3.2346947e-05,3.234696e-05,1.0086621e-05,1310996,0.0,0.0,0.0010935144,0.4,0.00039806333,0.00039806333,0.00033693854,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
4475000,4472000,1310996,4.077016e-05,-0.00017538638,3.4681293e-08,0.34906584,1.519701e-05,1.5197056e-05,5.3127733e-06,1310996,0.0,0.0,0.0022183005,0.4,0.00039661003,0.00039661003,0.00027645894,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
5216000,5208000,1310996,-5.917949e-05,-9.4235125e-05,2.3900046e-08,0.34906584,8.133277e-06,8.133304e-06,3.2008509e-06,1310996,0.0,0.0,0.0032473446,0.4,0.00040067307,0.00040067307,0.00022260536,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6316000,6311000,1310996,-0.00019457529,4.6713816e-05,-7.436536e-09,0.34906584,2.7102437e-06,2.710226e-06,1.6976661e-06,1310996,0.0,0.0,0.004279842,0.4,0.00040102185,0.00040102185,0.00015240218,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
6787000,6783000,1310996,-0.00019235353,3.768203e-05,-6.763868e-09,0.34906584,1.4207488e-06,1.4207234e-06,1.3453536e-06,1310996,0.0,0.0,0.0053673857,0.4,0.00040131036,0.00040131036,0.00012839568,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
8147000,8143000,1310996,-9.8416895e-05,-1.0031967e-05,-1.2390043e-06,0.34906584,6.175848e-07,6.175585e-07,1.3173568e-06,1310996,0.0,0.0,0.006374393,0.4,0.0004004992,0.0004004992,7.6932825e-05,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
15999000,15995000,1310996,-1.0386449e-05,8.014433e-05,6.191057e-05,0.34906584,4.340474e-08,4.3404828e-08,2.3310145e-07,1310996,0.0,0.0,0.005349253,0.4,0.00038808185,0.00038808185,8.495903e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
19495000,19485000,1310996,4.2603137e-05,-5.8324178e-05,0.00013585537,0.34906584,1.21711174e-08,1.2171057e-08,1.1475287e-07,1310996,0.0,0.0,0.00634956,0.4,0.00042771763,0.00042771763,7.8256035e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21528000,21528000,1310996,1.6522352e-05,-8.602477e-05,0.00011686166,0.34906584,6.516782e-09,6.516766e-09,6.977519e-08,1310996,-0.0011680797,-0.00036303024,0.00598604,0.4,0.00037451627,0.00037451627,4.9855307e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
21740000,21740000,1310996,1.7149594e-05,-8.622153e-05,0.000114072966,0.34906584,6.391668e-09,6.391654e-09,6.7955035e-08,1310996,-0.0020425532,-0.0010651066,0.005924614,0.4,0.000330681,0.00033068107,5.0393664e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22031000,22031000,1310996,1.0548493e-05,-7.892445e-05,0.00011299073,0.34906584,6.2456156e-09,6.2456023e-09,6.436339e-08,1310996,-0.0021037715,-0.0022028731,0.005876077,0.4,0.00024789147,0.00024789156,5.032567e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22341000,22341000,1310996,9.978181e-06,-7.5033546e-05,0.00010802349,0.34906584,6.2370487e-09,6.2370353e-09,6.109451e-08,1310996,-0.005673168,-0.0017367897,0.006111383,0.4,0.00018025568,0.00018025575,5.051318e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22430000,22430000,1310996,8.255857e-06,-7.0703514e-05,0.00011070226,0.34906584,6.2048926e-09,6.204879e-09,5.985715e-08,1310996,-0.0062283785,-0.0017800713,0.007187124,0.4,0.00016245658,0.00016245662,5.027702e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22536000,22536000,1310996,4.951626e-06,-7.390136e-05,0.000108009735,0.34906584,6.1546e-09,6.1545857e-09,5.820542e-08,1310996,-0.0039372025,-0.001864749,0.007689052,0.4,0.00014621785,0.00014621782,4.985421e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22632000,22632000,1310996,2.0660452e-06,-7.176433e-05,0.000105293395,0.34906584,6.1802132e-09,6.1801995e-09,5.753292e-08,1310996,-0.0026505643,-0.0018646071,0.0076943217,0.4,0.00013409425,0.00013409421,5.0049e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22736000,22736000,1310996,8.0197077e-07,-6.7891844e-05,0.000104266226,0.34906584,6.1480514e-09,6.1480376e-09,5.588183e-08,1310996,-0.0025048123,-0.00059168995,0.0072782137,0.4,0.0001221232,0.00012212315,4.9750593e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
22864000,22864000,1310996,3.3481037e-06,-6.809995e-05,0.000100605015,0.34906584,6.178685e-09,6.1786714e-09,5.527056e-08,1310996,-0.001993852,0.0009898591,0.0069843023,0.4,0.00011285985,0.00011285981,4.9962146e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23539000,23539000,1310996,4.16345e-06,-6.908624e-05,0.00010883759,0.34906584,6.269193e-09,6.2691776e-09,4.9929557e-08,1310996,-0.0015106216,-0.00014224528,0.007015529,0.4,0.00010616272,0.000106162704,5.0846866e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
23940000,23940000,1310996,3.909973e-06,-6.629955e-05,0.000121311496,0.34906584,6.142841e-09,6.1428254e-09,4.6529667e-08,1310996,-0.00271302,0.00047919783,0.006815069,0.4,8.963771e-05,8.963779e-05,5.0555846e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24140000,24140000,1310996,-3.0749422e-07,-6.201706e-05,0.00012821046,0.34906584,6.07198e-09,6.071964e-09,4.4824162e-08,1310996,-0.0039273608,-0.0006426228,0.006730319,0.4,8.05547e-05,8.0554855e-05,5.045439e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24340000,24340000,1310996,-2.7492906e-06,-5.8894977e-05,0.00012519646,0.34906584,6.0199508e-09,6.0199348e-09,4.3502496e-08,1310996,-0.0046237134,-0.0016891006,0.006637187,0.4,7.221826e-05,7.221849e-05,5.052243e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
24644000,24644000,1310996,-8.0581085e-06,-5.2569212e-05,0.00012696929,0.34906584,5.9105867e-09,5.9105707e-09,4.1305537e-08,1310996,-0.005991391,-0.0031595929,0.0064580715,0.4,6.111492e-05,6.1115235e-05,5.0321555e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
25052000,25052000,1310996,-8.067673e-06,-6.0077396e-05,0.00012247963,0.34906584,5.7882876e-09,5.788272e-09,3.8581966e-08,1310996,-0.004421874,-0.0029800092,0.0059910417,0.4,5.038501e-05,5.038538e-05,5.0086087e-06,197644,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
