timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
6883000,-0.0033522178,0.00019140594,-6.0834864e-05,0.0,0.0,-0.0
6887000,-0.0033653216,0.0001969338,-6.084179e-05,0.0,0.0,-0.0
6900000,-0.0033346612,0.00026238937,-6.457366e-05,0.0,0.0,-0.0
6928000,-0.003303433,0.00033660023,-5.3961325e-05,0.0,0.0,-0.0
6944000,-0.003342049,0.00031444785,-3.3172837e-05,0.0,0.0,-0.0
6960000,-0.003372429,0.00031472332,-4.2650616e-05,0.0,0.0,-0.0
6980000,-0.003387939,0.0002866102,-2.0733482e-05,0.0,0.0,-0.0
6999000,-0.0033711619,0.00025960995,-1.5313024e-05,0.0,0.0,-0.0
7023000,-0.0033882654,0.00020634086,-1.9639265e-07,0.0,0.0,-0.0
7039000,-0.0034189448,0.00015970692,7.1476534e-06,0.0,0.0,-0.0
7065000,-0.0034100527,0.00011357066,1.1549477e-05,0.0,0.0,-0.0
7084000,-0.003404474,0.00011729479,1.8973282e-05,0.0,0.0,-0.0
7106000,-0.003361386,9.504124e-05,1.8204213e-05,0.0,0.0,-0.0
7125000,-0.0033456027,0.00013975521,1.006166e-05,0.0,0.0,-0.0
7143000,-0.0032766412,0.00014132721,4.4746557e-06,0.0,0.0,-0.0
7165000,-0.0032367746,6.8470734e-05,6.0712628e-06,0.0,0.0,-0.0
7180000,-0.003204207,4.5979312e-05,-1.4136604e-06,0.0,0.0,-0.0
7203000,-0.0032432503,7.877907e-05,-3.23946e-06,0.0,0.0,-0.0
7224000,-0.0032192434,3.5923236e-05,-7.0552633e-06,0.0,0.0,-0.0
7240000,-0.0032710882,2.951415e-05,5.4904376e-07,0.0,0.0,-0.0
7259000,-0.0033195193,4.5271404e-06,-2.100016e-06,0.0,0.0,-0.0
7282000,-0.003370398,2.5294248e-05,-1.2783858e-06,0.0,0.0,-0.0
7299000,-0.0033951004,-2.0534026e-05,-5.120877e-06,0.0,0.0,-0.0
7319000,-0.003451597,-5.5542674e-05,-4.7337962e-06,0.0,0.0,-0.0
7344000,-0.0035128337,-0.000108362765,2.631743e-06,0.0,0.0,-0.0
7359000,-0.0035078626,-0.00010380851,1.00402685e-05,0.0,0.0,-0.0
7380000,-0.003549315,-8.810983e-05,1.3921264e-05,0.0,0.0,-0.0
7404000,-0.0035686914,-5.573355e-05,1.4685851e-05,0.0,0.0,-0.0
7424000,-0.0036267436,-4.186967e-05,1.9014231e-05,0.0,0.0,-0.0
7447000,-0.0036003392,-6.55288e-06,1.3685756e-05,0.0,0.0,-0.0
7461000,-0.003598845,1.7692579e-05,1.8210529e-05,0.0,0.0,-0.0
7478000,-0.0035952178,-3.7844282e-05,2.50038e-05,0.0,0.0,-0.0
